cat_0,cat_1,cat_2,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,target
1.0,2.0,2.0,-120.13,27.1,26.96,-2.14,55.47,-217.88,40.43,154.88,-154.01,-24.71,106.8,-314.25,161.36,1.0
0.0,0.0,1.0,42.41,-29.09,-31.95,33.4,-38.8,104.62,76.88,-104.37,70.49,18.66,-188.84,196.74,-68.6,0.0
1.0,1.0,1.0,225.29,-16.62,48.75,22.11,-75.73,-133.58,-7.65,-290.6,100.55,6.96,-138.0,508.07,-35.92,0.0
1.0,1.0,2.0,16.14,-40.99,-25.16,28.03,-39.69,-98.21,35.53,35.46,192.22,-13.01,-154.18,307.82,-77.88,0.0
2.0,1.0,3.0,-110.52,31.37,-0.86,16.75,-51.28,-49.93,32.95,17.37,375.64,2.31,149.87,158.1,46.2,1.0
2.0,2.0,1.0,-60.63,-34.37,-43.97,-2.19,-73.2,136.0,-69.46,-529.9,-681.73,-29.85,220.39,-360.63,126.43,0.0
2.0,2.0,2.0,-94.73,37.21,23.87,25.53,107.31,290.66,-173.86,15.46,-13.65,33.56,90.2,-305.71,12.01,1.0
1.0,2.0,2.0,95.26,-18.07,21.72,15.83,-120.42,4.59,68.22,-559.62,-232.29,7.47,187.48,197.6,82.11,0.0
1.0,1.0,1.0,59.67,23.53,-94.92,4.95,-140.86,-6.41,-0.99,-495.67,-166.3,11.27,228.21,161.83,120.43,0.0
2.0,1.0,2.0,-210.82,1.83,-30.91,11.22,53.64,104.32,76.02,474.7,265.37,-19.82,27.66,-133.42,-57.02,1.0
2.0,1.0,2.0,-244.14,42.2,39.15,17.32,74.49,-13.87,93.71,709.02,282.87,-24.44,223.31,-82.77,-14.97,1.0
1.0,2.0,0.0,-91.8,37.88,-19.61,8.22,-53.77,38.0,78.01,-71.59,327.26,-15.83,162.05,122.79,21.92,1.0
2.0,2.0,0.0,234.12,31.17,-1.82,-6.94,-120.11,22.47,48.84,-722.19,100.58,18.92,82.12,345.57,77.95,0.0
1.0,1.0,2.0,-51.67,41.15,67.87,-10.09,31.78,-64.0,-19.51,153.85,-96.5,9.02,179.82,-212.15,140.42,1.0
1.0,1.0,1.0,147.29,-25.61,-19.66,16.99,-78.18,-235.25,-117.17,-202.01,150.1,-21.25,-103.11,469.77,-25.53,0.0
2.0,1.0,1.0,196.88,38.57,40.91,27.99,-118.47,-102.13,5.18,-561.68,122.18,-1.76,-134.03,530.02,-46.37,0.0
1.0,1.0,1.0,133.33,-18.88,-59.96,10.8,-36.8,-153.16,166.33,-20.06,169.83,-34.95,-69.93,393.87,-45.29,0.0
1.0,0.0,2.0,165.37,-74.1,-69.23,-6.65,-12.18,-220.02,97.63,127.63,19.12,10.59,-262.74,190.56,34.23,0.0
1.0,1.0,3.0,-11.72,-3.3,40.56,9.51,23.54,-27.14,107.06,79.6,63.03,-5.76,93.52,-86.17,145.13,1.0
2.0,1.0,2.0,-46.36,5.38,2.36,-0.17,44.88,-32.22,7.74,234.39,-77.59,15.57,196.85,-189.24,148.05,1.0
2.0,1.0,1.0,-28.01,-19.96,52.15,14.56,5.41,128.24,25.51,-122.51,78.01,5.89,49.59,-97.39,85.28,1.0
1.0,2.0,1.0,-61.62,-27.05,-67.32,-12.77,-19.22,-239.54,36.7,264.41,109.85,-5.25,-66.59,81.39,-25.58,0.0
1.0,2.0,3.0,-32.87,-6.04,-55.36,25.69,20.65,235.2,57.61,-324.06,-18.27,-15.79,64.41,-166.0,62.09,1.0
1.0,2.0,2.0,27.53,2.1,56.23,14.13,2.69,26.58,-27.11,-147.06,56.14,20.45,67.75,50.08,40.14,0.0
1.0,2.0,2.0,125.12,-47.84,146.01,-3.21,-55.26,-39.3,-72.71,-248.64,-282.48,10.36,-25.64,73.34,41.8,0.0
1.0,1.0,1.0,-65.99,46.61,-0.33,11.96,3.89,-52.11,31.9,-112.19,-91.18,-8.65,119.52,-159.02,127.76,1.0
0.0,1.0,1.0,12.32,-8.76,-62.66,4.48,-45.44,-133.02,-129.23,-111.3,-11.21,3.56,-133.76,79.29,12.17,0.0
2.0,1.0,1.0,-103.37,31.01,-0.69,-6.22,-38.81,177.33,162.23,101.86,108.3,-17.71,224.38,-74.84,50.94,1.0
0.0,1.0,1.0,-86.13,1.62,55.77,-1.66,28.73,223.83,37.53,-147.67,-430.09,6.41,187.37,-499.64,159.78,0.0
1.0,1.0,1.0,-57.06,34.13,37.83,-5.07,15.31,-136.5,-28.92,336.9,-98.93,8.5,78.86,-52.46,28.67,1.0
1.0,1.0,2.0,-35.49,50.16,-4.96,-21.71,54.57,-12.89,54.46,358.25,-19.37,-18.19,165.51,-146.04,43.2,1.0
2.0,2.0,1.0,-55.82,10.69,-51.92,29.82,-26.92,55.78,36.1,36.17,112.66,9.73,74.91,242.03,-128.59,0.0
2.0,2.0,1.0,-73.61,12.6,86.53,-18.7,69.07,-268.74,111.69,318.29,-190.34,12.64,52.73,-293.42,131.09,1.0
1.0,2.0,1.0,143.15,-27.02,-18.39,20.59,-48.9,4.56,38.69,-449.59,-72.39,10.56,19.62,213.42,34.04,0.0
2.0,2.0,0.0,101.77,-50.84,-43.68,39.37,-54.61,1.01,50.09,-389.73,-60.77,-2.87,-21.03,364.69,-103.23,0.0
2.0,3.0,2.0,227.4,-13.47,-49.19,18.26,-156.47,20.77,110.78,-897.7,-230.72,22.39,97.68,410.78,14.59,0.0
1.0,2.0,1.0,47.12,-77.7,-24.69,-11.58,-71.86,111.89,65.22,-429.13,-198.55,-8.48,-34.9,-77.28,43.28,0.0
1.0,2.0,1.0,201.31,-0.71,-26.36,0.47,-99.49,-242.24,8.21,-182.17,169.4,2.29,-37.37,592.05,-69.09,0.0
2.0,0.0,2.0,-113.55,45.03,-10.63,25.91,67.73,-165.87,-133.73,481.24,241.91,2.54,158.43,-1.69,100.26,1.0
1.0,1.0,2.0,175.47,54.1,104.74,-10.19,-146.67,-191.83,26.74,-401.09,-133.82,17.06,-28.17,413.12,-30.36,0.0
1.0,2.0,1.0,-14.17,-28.53,27.9,0.46,-7.64,39.95,8.14,-125.5,-57.62,13.58,84.27,-125.76,106.37,0.0
2.0,2.0,2.0,130.96,-16.46,-75.21,18.49,-84.93,117.37,80.8,-597.48,-170.99,-11.42,155.42,184.78,50.13,0.0
1.0,2.0,2.0,-134.92,39.81,-94.48,40.77,59.6,218.62,-47.49,-33.57,148.93,-24.63,135.54,-98.05,-26.93,1.0
2.0,2.0,1.0,-62.7,-11.44,107.47,8.16,-7.29,190.92,5.66,-150.34,70.57,-9.97,79.32,-114.11,36.85,1.0
1.0,1.0,1.0,-151.99,31.47,-70.12,-12.05,-12.99,64.76,-44.32,283.47,313.39,-6.33,127.57,-60.39,18.32,1.0
1.0,2.0,1.0,-23.98,-28.88,12.57,15.9,-45.14,-79.61,-21.24,162.29,252.8,-14.65,1.18,350.42,-119.06,0.0
1.0,1.0,1.0,81.1,30.57,-9.82,12.49,-99.5,-12.05,-19.41,-402.36,91.19,-1.47,212.78,227.66,135.74,0.0
1.0,1.0,3.0,-152.01,39.11,-66.91,3.01,62.61,86.45,92.01,423.89,251.13,-6.45,87.61,-148.52,5.35,1.0
1.0,1.0,1.0,92.73,-50.1,58.65,23.85,-64.05,-48.62,-65.54,-145.85,99.67,7.85,-216.8,284.79,-27.6,0.0
1.0,3.0,2.0,54.24,14.66,-46.37,-40.01,30.98,-38.78,-14.03,-208.46,139.15,-4.16,-124.76,-178.25,59.64,1.0
2.0,1.0,1.0,-152.16,14.76,-161.2,-15.78,114.1,-269.23,11.41,586.98,-267.57,-4.31,108.4,-433.62,138.3,1.0
1.0,1.0,2.0,-127.43,104.4,-58.49,19.92,78.6,70.87,143.7,255.97,382.0,-2.19,68.81,-68.13,2.25,1.0
1.0,2.0,0.0,372.78,14.36,-7.68,8.04,-199.2,-190.07,88.97,-846.59,43.1,-4.93,87.38,776.23,41.89,0.0
1.0,2.0,1.0,72.38,10.72,91.77,-43.12,57.03,-147.7,101.24,290.38,-147.14,-8.92,-54.59,-116.43,-3.42,1.0
0.0,2.0,3.0,-89.44,37.4,-84.24,4.7,35.08,28.05,-78.93,135.58,1.71,9.61,202.2,-141.02,66.4,1.0
1.0,1.0,2.0,-116.24,40.76,40.86,7.98,3.43,-42.81,49.22,-93.43,7.24,15.4,125.0,-213.55,144.19,1.0
2.0,1.0,1.0,-66.64,64.19,-6.92,-0.52,47.79,-52.6,34.06,211.26,-114.97,-0.45,142.99,-176.84,71.07,1.0
1.0,1.0,1.0,-181.91,39.05,-108.55,9.84,91.68,192.56,-60.91,385.36,87.81,-16.31,172.2,-275.27,-3.09,1.0
1.0,1.0,1.0,155.0,-48.27,35.19,36.03,-82.31,-123.35,30.47,-133.46,303.33,4.61,-82.89,644.56,-98.37,0.0
1.0,0.0,2.0,-97.19,26.83,49.98,12.28,109.41,39.45,-72.94,488.56,294.22,17.3,-86.53,-181.29,42.85,1.0
1.0,1.0,3.0,28.01,5.46,22.91,-6.04,3.98,-107.94,-3.56,89.88,3.66,0.42,152.27,-67.59,190.28,1.0
2.0,1.0,2.0,99.88,-39.25,-20.28,9.2,-7.88,-111.27,-180.46,74.44,72.09,-21.06,-153.77,211.6,-20.43,0.0
3.0,1.0,2.0,-4.51,-19.42,-73.24,-30.26,-12.55,-27.41,72.12,418.59,-176.78,-16.93,82.74,-12.54,-38.72,1.0
1.0,2.0,1.0,-20.26,-25.91,-3.39,20.18,-31.41,-60.47,-1.23,96.79,155.49,3.06,60.44,295.88,-96.71,0.0
1.0,1.0,1.0,-201.31,13.13,41.59,-18.73,40.87,229.24,47.27,501.82,-110.01,-5.27,346.97,-372.49,58.04,1.0
1.0,2.0,1.0,-1.75,-58.8,22.25,9.47,-30.12,42.69,83.63,-236.29,-229.09,-29.08,65.08,-54.54,34.04,0.0
1.0,2.0,2.0,98.91,-33.22,68.4,70.77,-13.26,-59.75,-18.7,-376.59,71.91,-8.67,-17.0,430.04,-65.51,0.0
1.0,1.0,2.0,70.9,36.39,-35.21,-23.89,-21.54,137.87,79.84,64.03,-10.53,17.21,114.95,32.09,2.02,1.0
2.0,1.0,2.0,34.85,-73.46,-4.01,-8.54,-138.94,-276.86,126.45,-11.15,144.88,0.71,-211.65,370.58,-44.2,0.0
1.0,2.0,2.0,-62.58,75.23,-57.11,-20.94,72.96,-61.45,-184.45,209.59,153.62,-0.69,107.09,-201.5,76.63,1.0
2.0,3.0,2.0,114.13,-32.27,-60.23,-13.63,-30.82,153.58,-74.83,-529.62,27.0,3.14,22.35,-66.9,110.1,0.0
0.0,1.0,1.0,-77.58,-4.38,-100.61,-10.72,-40.26,-52.97,-47.91,131.44,145.6,7.69,149.91,-28.99,108.61,1.0
2.0,1.0,2.0,9.1,41.06,-21.62,28.36,79.66,44.06,4.57,-93.92,-179.5,-5.89,220.38,-170.0,130.77,1.0
1.0,2.0,1.0,102.94,10.15,178.89,5.55,-113.12,-104.97,-68.47,-463.26,145.95,-5.04,94.74,296.34,99.44,0.0
2.0,2.0,2.0,-143.48,38.47,50.4,22.58,36.57,137.2,-42.75,69.65,229.08,8.05,68.74,-94.32,-12.56,1.0
2.0,1.0,1.0,24.24,4.61,24.28,0.34,17.61,91.62,-131.01,-158.93,16.31,-11.54,-4.34,-146.85,101.63,1.0
2.0,1.0,3.0,76.49,51.23,-163.17,13.1,-13.47,-198.87,149.7,-238.03,-163.99,16.45,-98.7,49.3,63.13,1.0
1.0,1.0,1.0,-62.01,11.36,2.58,-21.16,78.25,-213.5,-67.44,431.37,-234.46,-15.67,-21.83,-244.59,21.56,1.0
1.0,3.0,2.0,70.02,-43.49,-18.17,-21.97,-111.03,231.54,-45.77,-830.19,-469.11,-9.48,26.12,-239.28,93.72,0.0
2.0,2.0,1.0,20.19,20.21,-50.88,30.53,-25.71,19.43,24.12,-95.04,95.54,-6.59,72.86,294.4,-96.11,0.0
1.0,2.0,1.0,26.79,1.42,25.22,-22.53,21.48,-135.23,-62.48,39.08,-201.68,13.07,58.87,-181.45,119.0,1.0
1.0,1.0,1.0,-166.82,18.32,59.47,-10.79,67.7,124.52,84.84,442.17,202.51,-5.6,-55.06,-261.54,-30.93,1.0
1.0,1.0,2.0,102.87,41.7,-56.79,-3.85,-8.1,-64.2,73.23,-175.83,-38.79,-5.95,-94.76,56.55,24.81,0.0
2.0,1.0,2.0,-66.52,15.73,-22.69,2.22,-3.33,17.8,-65.98,85.54,297.64,-14.82,2.08,-52.45,93.88,1.0
3.0,1.0,2.0,-83.35,16.57,-0.8,30.2,68.67,108.84,67.08,100.2,-44.07,-0.93,246.0,-161.03,87.63,1.0
1.0,1.0,1.0,134.57,-25.88,18.44,29.23,-38.93,-80.73,55.31,-91.11,179.26,-6.11,-112.33,432.16,-67.73,0.0
1.0,2.0,1.0,66.16,0.31,144.27,5.84,-102.73,-111.66,20.6,-78.99,167.53,-3.34,-28.0,460.29,-116.97,0.0
2.0,2.0,1.0,-92.02,54.81,-20.93,26.17,32.44,241.46,-25.31,-210.73,198.9,-9.95,73.74,-123.96,13.92,1.0
1.0,2.0,2.0,106.09,-3.82,61.62,25.12,-55.62,-105.47,104.18,-201.37,85.14,-2.73,-12.98,385.36,-45.54,0.0
2.0,1.0,1.0,-23.73,8.99,-9.69,4.4,-8.54,5.36,-33.33,32.59,245.64,9.09,16.83,34.97,58.59,1.0
2.0,2.0,2.0,122.43,-44.57,-18.47,-9.49,-14.22,70.93,76.02,-270.8,-198.27,23.45,-0.77,-29.85,47.05,0.0
1.0,1.0,2.0,149.63,-16.63,-52.34,25.16,-2.04,-99.34,18.65,-54.78,150.68,-17.43,-155.92,329.45,-31.97,0.0
2.0,1.0,1.0,-68.48,-20.98,17.49,-38.61,-8.97,116.76,119.2,483.18,-109.79,0.51,242.48,-203.09,76.65,1.0
1.0,1.0,2.0,12.55,40.58,20.38,-37.64,93.07,-91.65,10.15,618.99,-193.98,-11.01,80.7,-188.99,4.26,1.0
2.0,2.0,1.0,-65.9,66.22,29.67,56.02,12.91,0.4,-53.58,-233.88,182.43,16.94,249.14,129.32,66.48,1.0
2.0,2.0,2.0,86.1,16.38,-80.05,34.14,-78.64,-48.58,-2.7,-225.64,212.7,-7.47,23.91,530.98,-121.86,0.0
1.0,1.0,2.0,84.91,2.49,47.58,-33.03,-9.6,66.32,113.71,-112.97,195.29,-13.38,-168.12,-172.73,162.25,1.0
2.0,2.0,1.0,-48.19,83.77,-19.52,-11.59,127.3,-304.65,53.18,205.46,9.66,-12.61,-75.35,-250.43,63.85,1.0
1.0,1.0,1.0,95.35,-63.98,10.04,2.07,17.84,-209.93,175.88,197.09,50.85,16.63,-234.76,118.75,23.79,0.0
1.0,1.0,1.0,157.98,-36.67,0.88,19.62,-45.68,-157.77,-0.75,-1.28,182.52,6.23,-171.5,462.7,-66.98,0.0
1.0,1.0,1.0,-132.63,19.52,60.81,-8.58,-15.57,91.14,90.78,363.43,-3.01,-23.13,229.06,-105.8,30.28,1.0
2.0,1.0,2.0,-170.1,39.74,26.41,33.32,81.45,185.68,-160.89,267.9,335.46,25.72,23.85,-94.34,-57.47,1.0
1.0,1.0,2.0,-16.41,-77.45,-15.43,14.8,-35.67,-4.42,51.17,252.54,109.55,28.3,-122.71,217.58,-101.1,0.0
1.0,1.0,2.0,89.54,7.62,92.97,4.65,59.95,-169.59,-27.44,52.1,-45.17,-2.98,-148.36,-26.18,60.54,0.0
1.0,0.0,2.0,-363.28,51.16,28.9,30.27,27.11,-62.15,31.66,701.8,-74.07,8.34,359.7,-221.92,40.02,1.0
1.0,1.0,1.0,-17.37,-43.11,-34.68,2.04,-39.95,100.06,-116.1,-267.39,-280.75,-38.26,178.2,-229.33,182.06,0.0
1.0,1.0,1.0,59.51,-24.02,112.97,7.66,-54.57,-66.01,-27.32,41.27,79.87,11.74,-26.83,324.32,-90.84,0.0
1.0,2.0,1.0,-5.09,-12.94,65.85,23.58,-11.76,192.44,-93.15,-353.13,-158.33,11.47,161.47,-123.66,99.67,0.0
1.0,2.0,1.0,48.54,-20.65,-50.09,3.77,5.95,120.1,-137.84,-181.15,-74.88,24.44,92.66,-1.62,1.95,0.0
2.0,2.0,3.0,196.38,-20.08,-14.01,31.36,-60.68,22.29,28.95,-497.19,52.96,6.47,-45.82,436.94,-67.04,0.0
1.0,1.0,3.0,48.38,-29.48,18.94,-39.21,-68.84,-11.93,12.92,-234.44,-224.76,-21.85,34.95,-218.53,182.03,0.0
1.0,1.0,2.0,-26.92,-93.82,42.58,-2.43,-45.52,-227.0,69.23,274.81,164.39,-20.8,-263.56,143.5,-16.36,0.0
1.0,1.0,0.0,-272.21,30.33,30.23,6.27,76.5,-231.17,-38.11,552.82,-159.52,-31.27,187.59,-397.19,131.16,1.0
2.0,1.0,1.0,-135.69,19.67,-11.78,13.34,29.61,-74.22,186.88,371.79,80.47,1.65,269.01,-52.29,79.13,1.0
1.0,2.0,1.0,163.38,-22.75,-46.1,-56.29,16.99,36.53,26.32,215.96,-293.51,-7.96,28.44,-99.02,14.71,1.0
1.0,1.0,2.0,72.99,36.59,41.38,-2.73,70.0,91.77,37.32,-68.22,-37.19,-10.83,7.46,-205.83,121.13,1.0
2.0,1.0,3.0,-15.84,63.76,-101.01,-8.06,34.1,-44.15,-75.13,137.05,210.44,-8.74,40.12,-109.46,130.63,1.0
2.0,2.0,2.0,-76.97,-8.28,-4.18,5.2,16.96,320.21,-173.14,-201.67,55.18,0.8,-25.29,-219.15,-25.02,1.0
1.0,2.0,1.0,-141.83,-36.62,-129.33,29.69,2.43,70.03,-16.9,309.39,191.13,24.92,47.99,152.87,-143.29,0.0
1.0,2.0,2.0,230.76,-3.04,43.36,30.54,56.82,-179.71,-156.21,-15.25,136.0,-9.22,10.03,413.63,-6.95,0.0
2.0,1.0,1.0,48.15,55.84,39.88,-8.44,67.77,-314.96,20.82,-47.61,-175.16,-27.31,21.21,-240.5,229.25,1.0
1.0,1.0,2.0,-150.93,64.57,-32.24,27.32,36.2,125.54,-47.04,63.67,296.17,-7.58,123.08,-58.99,3.35,1.0
2.0,2.0,1.0,44.24,-42.69,-11.24,19.31,6.27,-188.94,35.94,251.75,249.95,-8.15,-39.66,366.02,-82.87,0.0
1.0,1.0,3.0,-44.39,-32.34,154.78,-11.67,-49.19,108.37,-10.75,-99.77,192.02,13.78,-14.87,-98.77,99.88,1.0
2.0,2.0,2.0,215.67,46.57,8.57,-19.78,-16.64,-129.15,-133.65,-420.56,-48.04,37.09,-83.34,45.96,134.85,1.0
2.0,1.0,1.0,-22.18,26.73,48.84,-35.69,51.61,166.49,42.97,531.82,-154.93,14.74,153.29,-179.15,-47.19,1.0
2.0,2.0,3.0,257.2,6.98,-110.26,-50.92,12.88,-128.37,-11.56,-247.56,-156.61,-9.16,-95.49,-80.33,146.9,1.0
2.0,1.0,1.0,20.65,-30.64,-131.01,43.3,52.14,78.95,147.86,166.29,110.12,-6.37,24.48,196.18,-79.61,0.0
2.0,2.0,2.0,151.51,-72.42,-154.9,49.89,-80.4,6.66,8.53,-566.57,-222.26,31.95,136.47,387.34,-9.79,0.0
1.0,2.0,2.0,61.14,5.09,1.06,19.99,-111.35,-47.64,61.34,-240.18,107.4,-5.01,-31.58,447.26,-117.96,0.0
2.0,1.0,0.0,-12.97,45.09,12.05,-6.85,-6.17,-30.36,-131.17,213.93,-37.78,-24.04,85.98,62.48,-39.41,1.0
1.0,2.0,2.0,-64.13,-44.79,-130.98,17.51,-46.24,16.25,132.67,-277.05,-183.26,-23.26,111.61,-105.18,98.79,0.0
1.0,2.0,2.0,12.99,31.57,-47.06,-30.26,34.65,-51.45,65.42,141.35,37.1,8.44,17.98,-109.52,27.13,1.0
1.0,2.0,1.0,-75.67,-17.88,-52.48,-9.2,-83.8,5.86,35.38,-24.67,87.91,-12.11,100.23,36.47,39.71,1.0
1.0,1.0,2.0,86.93,-80.18,-46.33,20.42,-26.68,-44.09,41.1,159.89,198.53,2.89,-153.92,345.67,-74.21,0.0
2.0,2.0,0.0,-133.69,-23.56,-71.36,23.85,-13.67,57.01,36.07,179.52,112.63,12.75,59.08,100.67,-108.11,0.0
1.0,1.0,2.0,-0.54,-8.93,-14.57,-35.46,42.33,-74.78,-21.91,507.72,-234.87,-2.88,92.66,-145.48,7.06,1.0
3.0,2.0,1.0,-115.98,-7.08,5.01,2.52,23.57,251.67,29.71,-0.04,130.88,-2.73,-18.53,-233.21,3.48,1.0
1.0,1.0,2.0,114.15,69.29,-17.54,-21.19,80.72,-131.54,-2.65,159.09,-156.89,-16.51,-44.05,-119.23,58.9,0.0
2.0,2.0,1.0,125.98,-22.09,-49.14,28.54,-46.97,-225.68,-58.95,-12.0,311.05,0.7,-54.77,591.58,-97.4,0.0
2.0,0.0,1.0,100.06,34.2,30.59,-18.45,38.71,-16.93,89.81,402.82,-377.83,4.05,78.92,-6.31,-42.27,1.0
1.0,2.0,1.0,-77.67,2.36,-11.46,23.53,59.3,246.44,76.89,-86.86,-5.46,-24.93,59.46,-217.54,15.01,1.0
2.0,1.0,2.0,15.74,-39.2,50.35,12.01,-145.75,-10.62,1.02,-253.73,63.67,-3.88,-151.6,312.28,-75.98,0.0
2.0,2.0,1.0,-57.3,-35.92,-117.93,-21.68,-33.75,-66.83,53.82,19.95,-6.43,17.04,-47.94,-132.82,61.82,1.0
3.0,1.0,0.0,-244.84,-5.97,-42.09,0.72,31.85,-146.57,0.02,403.66,-178.95,26.41,145.96,-393.21,146.05,1.0
3.0,1.0,2.0,-109.86,23.6,-33.3,21.69,-20.44,-279.01,-181.46,-219.11,-30.0,-25.34,25.07,-138.44,190.22,1.0
1.0,1.0,1.0,-81.39,-66.93,-3.5,29.39,-14.88,56.13,-136.84,259.91,160.62,41.58,-110.51,169.94,-122.07,0.0
1.0,2.0,1.0,190.35,-24.37,177.9,16.18,-90.05,145.67,-63.86,-777.58,-129.93,-10.89,43.47,176.9,75.04,0.0
2.0,1.0,2.0,141.66,-29.6,89.1,35.94,-75.05,-25.14,1.45,-239.59,135.45,-8.92,-80.7,483.42,-74.39,0.0
2.0,3.0,1.0,61.77,-18.43,68.2,39.8,-19.25,246.58,-44.9,-734.4,-55.19,4.42,138.17,-14.92,95.58,0.0
2.0,1.0,0.0,130.87,-38.53,-116.74,25.12,-82.5,-69.76,33.91,-258.82,84.4,-0.48,-158.83,379.13,-33.76,0.0
1.0,1.0,2.0,-160.17,-96.74,-91.89,-2.48,22.0,97.49,-61.35,119.96,-471.2,22.03,170.98,-516.45,163.66,0.0
2.0,2.0,2.0,3.13,20.21,97.3,-21.21,10.65,-16.46,-95.23,3.07,-12.35,-21.23,47.33,-131.86,70.15,1.0
2.0,1.0,1.0,-293.85,28.5,78.56,6.72,98.74,-270.05,-83.86,620.5,-173.2,3.83,182.99,-410.57,99.2,1.0
1.0,1.0,2.0,106.12,0.31,-86.88,12.97,-35.31,-81.79,103.23,-199.27,17.18,6.42,-91.03,213.52,-3.6,0.0
1.0,1.0,1.0,-71.98,-11.41,-12.38,20.12,9.83,54.07,-105.59,122.44,97.91,8.75,-27.67,39.52,-61.46,0.0
1.0,1.0,2.0,-101.42,-18.96,-86.7,20.43,-5.65,13.47,-11.81,244.96,166.46,-3.94,-64.36,129.43,-121.01,0.0
1.0,2.0,3.0,59.74,18.2,-66.04,41.68,-62.7,-63.57,-29.43,-146.59,257.89,0.27,159.16,607.02,-155.39,0.0
1.0,1.0,1.0,77.18,19.71,59.24,-24.21,-8.95,-114.95,-98.93,-105.64,7.31,-11.63,-26.77,-60.95,119.6,1.0
0.0,2.0,2.0,30.63,22.21,-34.57,16.47,-15.38,109.98,-90.83,-370.58,215.01,-20.77,-43.6,18.37,68.27,1.0
1.0,3.0,1.0,159.82,-26.4,-90.24,-33.55,-100.06,237.58,-111.16,-910.8,-380.81,7.49,93.7,-272.71,227.79,0.0
1.0,3.0,2.0,87.5,-13.35,-5.86,8.46,-72.38,208.24,35.61,-769.87,-242.56,3.56,157.41,-51.16,100.74,0.0
1.0,0.0,1.0,-187.73,11.67,-81.52,5.29,-6.67,-112.65,-22.17,518.31,-41.87,4.39,128.93,-64.98,1.45,1.0
1.0,1.0,2.0,8.04,25.32,-35.57,15.81,36.5,116.73,-130.33,-203.49,48.81,-6.87,18.43,-129.6,85.29,1.0
0.0,2.0,2.0,122.04,69.74,-5.62,25.93,-18.76,35.68,-42.26,-261.68,58.48,9.29,152.5,369.86,-88.7,0.0
2.0,1.0,2.0,108.28,4.64,57.75,0.43,-26.99,-214.01,-72.3,-115.88,24.2,19.83,-163.07,166.93,31.73,0.0
1.0,1.0,1.0,-77.72,-7.05,-54.37,2.41,71.09,136.8,60.1,231.15,111.4,-2.37,-83.52,-235.37,20.24,1.0
1.0,3.0,2.0,280.95,-35.54,-6.57,40.38,-56.91,137.73,-83.51,-935.3,27.67,-8.31,-11.39,469.64,-69.46,0.0
2.0,2.0,1.0,138.64,24.94,31.05,-46.52,60.93,-130.3,88.36,143.88,-94.24,-7.09,-19.53,-106.47,57.11,1.0
2.0,1.0,1.0,-154.61,-19.42,-79.78,-29.68,83.01,-195.98,-1.65,784.22,-271.59,-6.02,-14.67,-321.63,-21.8,1.0
0.0,1.0,1.0,-70.26,22.79,56.31,-1.14,-40.43,-8.75,-121.77,34.57,308.1,-1.27,82.23,67.79,51.14,1.0
2.0,2.0,1.0,67.5,71.97,80.07,-19.55,27.48,-5.63,62.81,-162.72,105.43,-1.88,-15.28,-50.45,34.34,1.0
0.0,2.0,2.0,-157.63,22.34,-23.67,6.08,10.52,47.96,38.85,238.96,97.2,10.16,250.44,-102.12,43.46,1.0
2.0,1.0,1.0,-86.51,25.09,29.14,-39.45,135.95,-160.98,43.08,811.18,-241.0,1.1,28.61,-335.14,-30.32,1.0
2.0,1.0,1.0,88.08,9.5,-64.57,-4.18,-59.08,-123.52,-10.18,-205.94,-14.73,22.67,-137.08,147.92,11.43,0.0
1.0,2.0,2.0,-28.0,-21.06,43.53,11.09,-0.23,54.58,27.72,-174.86,62.39,-17.04,-15.1,-3.98,-20.83,0.0
1.0,1.0,2.0,-159.95,-23.26,-132.79,-14.59,0.11,-20.78,-118.56,341.92,-188.29,2.99,200.59,-317.46,137.14,1.0
1.0,2.0,2.0,188.1,6.6,-97.09,8.8,-85.87,127.89,-56.17,-747.68,-154.32,10.95,202.62,109.0,168.46,0.0
3.0,2.0,1.0,162.41,-42.11,-20.67,41.31,-79.63,18.55,-45.22,-566.96,-48.64,2.08,63.24,419.21,-30.05,0.0
1.0,1.0,3.0,146.38,56.7,23.12,34.78,-49.34,48.15,75.73,-483.21,86.89,22.32,139.28,336.06,31.39,0.0
1.0,1.0,1.0,-131.74,65.25,-11.5,-41.56,110.05,206.38,-10.26,1212.97,-108.46,-25.36,345.32,-151.47,-177.13,1.0
2.0,3.0,1.0,120.61,2.13,-14.24,-45.15,42.72,-280.64,18.43,-131.07,-19.6,-5.23,-126.49,-170.35,149.39,1.0
2.0,1.0,0.0,87.59,21.19,60.3,-15.14,2.47,13.4,-5.27,-199.77,83.09,3.55,-74.96,-127.87,159.94,1.0
1.0,2.0,2.0,-35.0,-40.86,40.8,27.06,5.91,27.72,76.14,-106.67,-17.71,-4.19,-44.0,32.38,-42.28,0.0
2.0,3.0,1.0,154.96,-0.21,-26.61,-2.89,-54.12,149.66,-84.79,-689.57,-105.14,37.48,84.18,30.22,89.42,0.0
2.0,1.0,0.0,-68.07,-17.32,108.59,-0.69,29.59,-54.45,41.65,338.16,93.74,3.4,80.69,-121.94,118.59,1.0
1.0,1.0,0.0,-90.86,9.84,13.73,19.81,91.91,150.05,-152.0,203.58,66.32,0.77,-10.05,-190.93,-19.76,1.0
