cat_0,cat_1,cat_2,cat_3,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,num_20,num_21,num_22,num_23,num_24,target
1.0,2.0,2.0,1.0,-34.3,15.28,27.89,-112.57,48.39,23.96,132.33,34.71,15.4,12.92,16.66,14.31,-20.22,-35.02,-55.32,-6.88,-17.32,60.19,-34.42,-8.07,-15.39,62.49,-108.59,69.77,-18.57,1.0
1.0,1.0,1.0,2.0,38.4,-8.21,51.55,-76.24,58.38,25.6,-42.11,21.49,-70.29,-20.29,-99.85,44.16,-115.11,13.61,61.15,-0.6,-169.04,-209.43,18.84,59.84,6.38,173.07,233.31,-29.79,74.9,0.0
2.0,2.0,1.0,2.0,14.56,4.64,91.7,-0.58,-209.46,188.6,229.19,-25.57,63.04,4.54,-13.0,11.33,90.61,48.95,-2.39,55.21,106.97,172.77,94.37,6.8,-65.28,232.0,147.34,-23.2,-43.22,1.0
2.0,2.0,1.0,1.0,-22.1,-14.76,327.41,24.27,128.15,-299.14,80.53,57.8,48.66,-8.46,63.75,-17.53,-117.62,-54.2,-10.32,-32.86,45.52,-208.35,35.09,-83.38,77.48,-39.51,282.11,32.75,-3.42,2.0
1.0,1.0,1.0,1.0,-12.44,-2.41,91.49,-37.29,152.19,4.27,27.69,10.48,45.84,-47.2,116.33,-45.23,219.92,-40.08,-18.59,-16.21,-106.83,85.77,-66.5,58.34,45.4,-23.61,-114.56,76.44,-50.34,2.0
1.0,1.0,2.0,2.0,-48.33,-27.71,-7.25,-49.73,48.71,-262.99,-18.47,91.06,-141.87,-60.21,-116.23,111.83,72.15,-9.95,79.55,-6.01,-123.49,31.01,-33.55,83.31,-1.39,-55.93,156.48,234.37,4.15,2.0
2.0,2.0,2.0,1.0,102.07,2.84,-83.07,15.49,-183.32,-143.1,-197.54,-63.15,50.5,-8.89,-123.93,25.72,145.04,-14.66,4.63,55.24,84.13,39.11,9.34,-20.0,-12.95,-92.93,322.38,-62.12,90.07,0.0
2.0,1.0,2.0,2.0,-29.19,10.01,9.1,2.53,-157.67,147.42,197.74,11.47,-74.58,21.5,84.51,71.12,187.71,-29.23,-90.06,39.96,54.72,-100.84,-30.69,17.84,-24.5,-123.08,142.65,-36.67,-75.11,1.0
1.0,2.0,2.0,1.0,-12.9,-5.53,-14.81,-18.93,83.18,-144.61,-54.52,1.85,-149.46,6.15,30.78,-28.31,-18.6,15.46,71.16,-35.82,-77.26,-32.46,-29.05,-14.1,-169.29,-60.25,4.24,99.67,83.06,0.0
1.0,2.0,1.0,1.0,-21.75,51.62,190.49,10.52,24.41,-97.8,-0.09,42.19,61.83,-41.27,20.54,48.2,33.99,-41.96,103.88,15.63,-6.31,-156.82,11.77,-35.28,82.12,97.61,210.82,18.37,10.96,1.0
2.0,2.0,2.0,1.0,-101.55,-72.64,23.68,26.63,23.41,6.22,-58.91,-49.32,16.14,-19.77,-30.58,-28.81,64.65,92.13,7.16,19.83,-39.08,27.34,-87.98,3.13,-74.16,171.57,61.82,-31.88,-109.65,2.0
1.0,2.0,2.0,2.0,62.73,-39.36,-65.86,-85.49,84.79,-80.5,16.3,-18.92,22.86,23.16,92.75,-15.13,82.66,8.7,-33.75,-29.28,-215.24,49.42,-20.21,9.15,-29.35,36.36,182.54,88.21,96.15,0.0
2.0,2.0,2.0,2.0,80.12,81.08,123.08,56.98,-96.27,-50.61,-51.75,83.47,-93.91,4.52,-46.31,79.21,193.44,39.3,-74.09,17.08,79.07,27.26,-62.69,-18.19,41.69,81.27,207.74,-29.02,-103.8,2.0
2.0,1.0,2.0,1.0,-38.27,-19.79,100.31,15.72,-31.52,84.46,59.09,58.47,158.2,20.63,35.99,5.62,-50.46,30.32,-142.91,44.68,70.43,-49.99,-1.34,-22.54,-75.02,98.77,73.55,-112.87,80.4,1.0
2.0,1.0,0.0,2.0,-144.09,-0.5,66.35,104.28,109.83,126.05,-4.58,-53.92,26.9,-0.37,-66.79,20.9,14.57,-38.21,-9.83,-5.29,-263.82,-10.09,2.31,7.48,71.26,-115.23,233.17,-47.6,-131.74,0.0
1.0,1.0,1.0,1.0,22.04,-16.11,69.7,-28.96,77.43,17.28,-65.41,25.15,-109.52,-59.76,126.6,104.71,114.16,80.25,68.49,34.16,-30.68,48.2,-51.64,-7.37,-46.62,26.92,75.13,-115.06,47.12,2.0
2.0,1.0,2.0,2.0,-0.08,-16.63,262.53,79.73,-72.17,93.24,145.31,38.31,44.02,-7.53,66.62,21.0,84.83,6.53,8.11,48.01,4.07,103.62,55.85,-27.4,66.22,-10.24,80.68,142.4,76.39,2.0
2.0,1.0,2.0,1.0,57.42,-3.13,28.52,46.35,114.52,135.26,254.27,-7.61,-66.12,14.92,-16.92,-14.46,66.16,77.35,-1.65,-34.98,-91.28,-32.82,-72.7,-0.9,-54.74,-118.78,-106.99,2.75,-0.7,1.0
1.0,1.0,2.0,2.0,-40.26,5.7,47.77,-26.26,-17.52,-123.67,-26.67,43.93,95.8,1.74,-151.16,-26.36,-103.14,-33.66,-61.92,-12.1,-28.6,139.61,47.21,0.32,-12.67,64.04,194.17,54.84,78.0,0.0
1.0,2.0,1.0,2.0,65.46,30.45,38.35,44.79,67.5,39.3,24.81,-20.89,-22.14,-10.75,-74.8,-33.8,-37.77,-49.03,54.54,-40.87,-72.64,-67.9,-47.95,46.79,23.65,233.36,-67.57,42.44,-27.87,0.0
1.0,2.0,2.0,1.0,-41.32,-4.2,39.69,7.45,131.75,11.76,103.84,-70.48,62.16,-31.21,58.92,-11.71,62.31,8.38,-57.2,-53.82,-47.93,132.88,2.0,-5.72,22.51,169.9,-139.53,20.47,58.06,1.0
1.0,1.0,1.0,1.0,68.49,-9.59,-190.26,8.12,-108.18,-9.24,141.59,54.62,81.96,14.98,-63.68,48.49,24.49,17.53,-50.58,-37.44,37.43,-28.85,-19.79,-45.03,-97.04,0.43,47.61,1.99,227.13,2.0
2.0,2.0,1.0,2.0,-114.52,30.53,180.49,-57.48,-85.47,185.56,62.28,17.13,-15.52,21.0,-44.75,-130.41,47.72,6.51,-53.09,6.79,82.7,-54.6,28.62,5.79,140.65,-8.91,-122.5,36.04,-84.63,1.0
2.0,2.0,1.0,1.0,82.9,70.26,130.84,72.36,55.46,-71.4,-83.11,60.88,75.07,-9.59,15.26,-6.72,-182.76,27.76,92.27,-5.57,-23.13,102.23,33.35,55.03,-112.98,-28.28,139.05,-34.78,31.61,1.0
1.0,1.0,1.0,1.0,68.27,-20.69,97.29,-101.75,-46.14,-177.46,-116.49,49.87,-121.59,-32.55,11.93,-42.18,160.26,53.47,-102.37,8.74,138.26,-17.75,18.49,23.35,-96.11,32.94,153.83,-53.92,36.92,2.0
1.0,2.0,2.0,2.0,5.81,-14.01,77.57,-91.37,41.39,-180.61,-56.29,-49.24,152.53,14.49,77.37,-7.22,-159.24,31.04,-42.67,-14.81,-80.99,-5.27,-79.99,-34.84,-25.98,-19.37,200.25,104.44,-51.38,0.0
1.0,2.0,2.0,2.0,-60.32,-25.44,34.3,-18.17,3.86,-20.57,-35.66,-122.8,6.31,-20.33,-30.98,-42.64,27.21,-93.06,-10.39,-65.83,26.24,90.28,-25.52,-53.1,-78.7,-130.84,-47.73,10.6,-9.8,1.0
1.0,2.0,1.0,2.0,-29.89,43.52,-189.08,-103.16,-100.65,-37.17,25.77,43.86,43.7,26.89,-31.63,-20.01,-67.21,0.12,-44.15,-54.53,9.01,-163.69,-57.34,34.78,-7.16,-76.41,18.14,44.58,107.79,1.0
2.0,2.0,2.0,2.0,11.08,-44.54,-59.96,-24.09,-39.3,-29.81,-5.53,-23.02,-16.58,-47.75,-88.31,8.07,-30.5,99.15,97.95,-7.18,-68.32,54.12,41.36,8.76,109.14,-84.6,101.5,68.01,-52.98,2.0
2.0,2.0,1.0,1.0,-67.57,22.93,205.34,4.48,10.81,129.02,101.55,-63.56,-45.49,0.63,115.59,81.87,-211.74,-84.87,61.56,31.32,90.62,-64.94,-26.2,-7.96,-103.15,-117.44,-41.98,-87.77,1.28,1.0
2.0,1.0,1.0,2.0,-3.0,20.14,-115.82,24.24,-197.89,278.14,17.51,-96.03,-48.63,-13.13,153.98,-78.56,-60.42,-27.11,63.1,3.47,81.34,-43.91,58.43,-38.42,50.29,-71.39,-6.38,-162.31,-55.43,1.0
1.0,2.0,2.0,2.0,7.08,31.48,43.96,57.71,-15.03,157.51,-155.39,-68.9,-74.23,48.11,-47.71,-27.71,-163.49,-17.2,-15.58,-6.87,-98.34,-12.74,-24.87,-29.01,-44.54,86.78,184.73,-158.02,26.9,0.0
2.0,2.0,2.0,2.0,-19.31,-47.31,-53.73,-23.38,-332.29,327.49,156.8,-43.71,-2.6,18.28,37.01,37.79,-78.13,-37.8,-62.32,50.57,126.43,76.02,-7.32,3.14,136.81,-41.1,171.33,-135.45,70.44,1.0
2.0,2.0,2.0,2.0,71.21,-41.31,-21.15,-79.47,-88.9,146.07,-32.32,-105.33,70.19,6.36,-18.41,-56.92,37.02,-11.66,-30.73,-3.85,-0.51,104.1,5.86,-87.71,49.0,44.92,75.87,-96.93,-59.79,0.0
2.0,1.0,1.0,1.0,-34.1,-19.92,-120.3,53.88,42.65,-128.82,102.25,-48.82,-141.17,-52.09,-97.05,-9.34,-99.92,-29.94,130.81,-25.68,-107.38,7.96,-99.03,99.63,-16.49,-56.61,220.0,9.17,58.25,2.0
1.0,2.0,1.0,2.0,19.16,-53.47,13.18,10.66,-7.23,7.86,100.94,-41.51,33.33,-22.12,117.05,-33.88,54.21,-7.38,36.75,-0.82,-84.86,43.17,-67.56,-22.94,162.59,-97.33,166.4,33.46,-11.73,2.0
0.0,2.0,0.0,2.0,40.73,-43.82,-53.02,32.08,-126.95,34.84,-107.7,-13.83,-53.28,5.86,68.34,-16.69,131.12,-21.56,39.58,-2.04,33.69,-33.9,27.54,21.11,-2.24,33.4,152.82,-81.55,-139.33,0.0
2.0,1.0,2.0,2.0,19.94,44.13,60.0,-17.41,-200.02,-212.74,-140.6,1.64,100.44,15.18,41.54,91.19,21.71,34.7,-32.12,18.84,136.37,-100.91,1.01,11.03,149.58,33.75,327.06,42.62,-70.64,0.0
1.0,3.0,1.0,2.0,4.51,28.31,-6.9,41.42,-92.28,201.03,108.62,29.99,79.64,-13.66,-114.91,-22.13,81.34,102.78,-20.62,-9.55,4.5,100.28,28.93,0.63,19.46,37.63,-56.23,-2.83,-79.53,1.0
1.0,1.0,2.0,1.0,66.3,0.12,-165.31,-38.38,-235.24,140.28,55.27,-22.74,-9.28,-42.29,-136.25,-39.29,74.85,-68.08,86.93,43.21,156.82,11.69,-33.32,63.86,71.33,192.39,16.81,-108.49,-31.58,0.0
1.0,3.0,2.0,2.0,-66.61,-39.43,265.61,22.52,44.13,436.88,95.78,5.91,94.68,-71.32,7.06,-93.64,-42.93,66.59,21.96,-23.81,7.47,182.45,29.51,34.66,-2.58,-32.91,-265.81,-125.34,156.83,1.0
1.0,2.0,1.0,1.0,-37.23,-6.67,-193.54,39.84,-86.76,-63.68,128.24,18.8,-113.66,65.9,62.22,-45.17,-110.44,-23.65,23.96,-25.9,-13.09,-31.65,76.73,-19.12,-47.08,0.89,73.47,73.4,-89.25,2.0
1.0,2.0,1.0,2.0,-8.66,41.64,-25.72,-8.6,-34.09,2.46,-19.9,-77.7,-49.54,9.04,-143.47,-109.9,-48.28,-10.41,27.61,-14.44,-45.96,33.06,-4.48,19.98,2.99,30.88,74.29,31.49,-34.13,2.0
3.0,1.0,2.0,1.0,17.28,-2.26,88.13,28.36,87.49,-35.97,-117.92,41.19,-130.83,-69.43,-48.39,64.11,-4.71,110.1,-50.21,-13.88,-34.62,-30.74,17.87,-46.0,11.94,11.66,15.18,-39.62,-73.01,0.0
1.0,1.0,1.0,3.0,7.42,-44.34,233.08,90.88,-64.37,386.09,-31.34,-33.91,-75.48,23.35,-159.58,-15.2,-30.41,48.81,114.56,-7.92,30.61,237.91,-84.43,-25.93,7.61,118.03,-186.27,-69.05,88.08,1.0
2.0,2.0,1.0,1.0,-18.1,-78.57,-42.39,-79.74,27.77,177.6,-45.48,-12.95,-46.09,53.67,-11.31,66.97,-123.55,58.12,31.57,43.63,-72.19,106.96,31.76,-71.59,-121.5,-50.74,-17.86,-126.81,11.69,2.0
1.0,2.0,2.0,2.0,14.6,60.41,-41.15,-42.81,-213.22,136.87,117.82,-19.9,-85.13,-17.24,-12.72,-35.82,19.77,-44.64,63.59,13.74,18.23,73.72,-69.28,29.39,-119.17,24.54,91.65,86.6,-7.06,2.0
1.0,1.0,1.0,2.0,-68.47,12.88,204.28,-41.61,-100.56,12.64,43.14,113.87,-129.33,63.67,-51.61,-47.86,-187.96,-2.62,21.9,5.58,17.76,-34.56,47.68,-17.53,-38.05,94.08,264.34,30.79,37.07,1.0
2.0,2.0,2.0,1.0,33.9,0.06,-38.2,26.46,-167.76,207.32,260.55,38.12,19.35,-11.06,147.21,52.21,-45.5,-23.33,33.12,64.24,111.3,-38.39,-10.31,-32.63,92.77,-34.76,23.68,-73.87,3.18,1.0
1.0,0.0,2.0,2.0,-36.04,-20.72,234.17,20.54,-22.39,-288.34,-50.06,11.09,20.73,34.53,-25.05,19.21,18.89,16.2,70.67,-4.47,-24.75,19.82,73.7,5.8,19.34,-107.57,400.23,158.81,30.62,0.0
2.0,2.0,2.0,2.0,-108.59,18.03,-233.86,-50.88,-426.3,411.43,279.18,-48.81,81.81,23.33,41.06,33.94,0.42,11.18,-2.82,71.12,167.22,86.28,-41.72,-40.03,-12.14,78.13,114.85,-159.8,92.57,1.0
1.0,2.0,1.0,2.0,51.81,19.84,185.69,-30.09,-10.05,-204.28,-57.95,46.6,-11.92,-32.25,99.23,45.78,46.98,24.25,-87.0,-21.14,58.43,-108.52,53.86,72.82,93.2,-93.29,132.75,112.7,103.03,0.0
1.0,1.0,3.0,1.0,-7.23,-30.19,56.5,-11.31,-7.36,20.92,-77.11,-9.87,-72.86,15.08,-31.35,37.08,-38.41,-65.77,-9.81,33.66,90.0,22.58,-5.7,9.04,27.19,-6.96,12.21,-133.03,37.83,2.0
2.0,1.0,1.0,1.0,91.64,-7.55,-142.52,36.53,100.97,-95.9,-18.16,48.61,-86.37,-35.64,-95.33,-29.47,30.36,-67.56,80.34,-49.07,-151.01,-41.76,41.26,-25.58,156.89,75.12,-69.49,125.11,20.71,2.0
1.0,2.0,1.0,2.0,-73.42,-14.65,-167.43,-48.29,-25.94,-35.15,28.88,-72.46,100.01,3.39,-124.78,45.06,160.72,-1.3,-45.11,-35.98,-61.71,-114.05,21.4,5.72,23.13,48.83,72.35,12.23,-29.67,2.0
2.0,2.0,1.0,2.0,2.73,73.49,-15.25,-0.91,-123.37,31.31,41.8,65.91,-80.46,-11.25,-120.71,-9.51,-75.08,0.87,-98.85,19.23,90.23,21.3,-12.18,39.25,47.13,-35.82,-30.61,46.62,-4.42,0.0
1.0,0.0,1.0,3.0,-18.6,-93.55,396.76,123.26,48.41,287.15,-181.0,-51.01,132.81,10.87,-43.76,3.26,33.91,60.99,93.76,-1.59,78.32,146.34,30.59,-22.61,-43.3,-58.11,-322.95,-47.28,63.02,1.0
2.0,2.0,2.0,1.0,23.38,3.83,96.62,-67.16,-99.6,108.77,-32.85,13.23,25.99,59.83,-10.01,7.11,-31.97,-64.58,28.31,46.97,114.92,33.92,-58.34,18.82,-14.76,-42.63,93.9,-148.4,-33.1,2.0
1.0,1.0,2.0,1.0,-16.62,30.42,-30.46,-138.9,70.46,-322.33,-113.18,-16.27,-13.17,36.18,-37.13,-20.52,-140.78,41.29,3.26,-33.57,-24.32,9.01,-38.63,35.99,111.79,2.88,66.0,143.55,-5.4,0.0
0.0,1.0,1.0,2.0,17.33,-14.62,-50.56,30.82,-159.1,118.28,10.32,11.12,-26.21,7.38,185.54,37.13,49.43,14.07,-82.75,30.61,97.55,-148.05,34.98,-11.23,11.75,4.52,29.8,-71.94,-57.19,0.0
2.0,2.0,1.0,2.0,-22.99,-0.87,88.97,-14.39,-163.59,297.82,82.86,10.59,29.26,19.27,44.97,18.17,45.97,62.57,-98.39,39.97,154.62,-144.48,-32.5,-14.53,-66.55,-137.32,-88.46,-130.94,-73.71,0.0
1.0,2.0,1.0,1.0,23.55,-72.64,157.62,-65.72,169.44,-285.49,-47.96,-54.77,158.26,-51.82,186.47,42.74,-35.75,17.05,38.98,-23.78,-31.42,-135.88,82.14,33.87,7.14,183.34,166.11,27.15,-1.16,2.0
2.0,1.0,2.0,1.0,-95.2,49.07,-23.13,-33.0,-68.08,581.6,81.33,6.3,-8.11,35.84,22.6,-32.92,-129.75,71.81,-46.71,91.45,-84.71,195.66,11.77,-24.41,38.89,-114.0,-83.72,-261.83,-27.77,2.0
0.0,2.0,2.0,2.0,120.56,9.98,-47.3,29.73,-172.22,108.27,14.72,-1.15,-35.21,43.84,-40.89,-40.13,-43.2,37.68,4.39,3.75,112.74,112.52,2.52,-18.19,-93.42,87.72,18.71,-58.32,-96.62,0.0
2.0,1.0,1.0,2.0,22.99,11.68,-153.06,-8.68,-126.45,-69.76,73.49,24.37,1.9,-51.44,-116.31,-58.85,148.77,-39.75,-33.99,-15.96,26.17,46.63,-82.44,-15.64,-26.43,-80.09,151.22,28.23,-30.71,2.0
1.0,1.0,1.0,2.0,7.53,9.11,16.21,-56.37,-14.11,99.93,2.35,20.68,73.26,-34.46,64.07,-60.86,101.22,8.46,28.13,33.98,-125.92,-39.77,-14.83,31.72,78.32,221.78,136.84,12.25,31.23,2.0
1.0,1.0,2.0,1.0,-58.47,-12.95,253.64,69.51,241.48,-249.27,-27.44,-69.7,-2.49,-18.89,-115.58,25.51,36.97,19.7,74.97,-22.55,-120.02,192.21,-37.19,29.73,43.61,30.61,155.54,83.79,-43.83,1.0
1.0,2.0,1.0,2.0,-8.99,-36.21,8.93,-52.19,-178.27,-108.74,-49.5,36.78,-13.84,-9.61,52.72,-58.47,16.06,-4.45,-47.99,22.46,99.59,-55.75,26.03,-29.07,-204.71,-214.07,233.88,32.8,4.06,0.0
2.0,2.0,3.0,2.0,-75.48,-42.57,50.09,48.22,67.78,-124.41,59.97,20.14,32.6,-15.86,-135.04,-36.31,23.79,58.01,-39.55,-29.22,-234.6,39.12,-23.49,-47.57,97.91,54.61,332.86,145.93,67.2,0.0
0.0,1.0,2.0,2.0,-53.77,32.35,134.68,-77.53,105.29,-128.7,-76.74,-1.88,36.98,-14.11,-2.49,30.26,-133.63,-84.16,-91.44,1.01,-126.46,-57.33,-30.42,91.54,36.6,-12.28,88.02,142.22,-2.77,2.0
1.0,2.0,2.0,1.0,5.74,-11.39,86.71,-73.27,255.05,153.38,-54.65,-12.32,24.45,34.24,3.74,8.27,-4.41,17.14,74.27,-48.0,-136.02,-186.74,31.78,13.69,17.13,136.36,-309.09,-58.35,47.46,1.0
1.0,1.0,1.0,2.0,5.14,-2.89,100.0,61.91,-98.29,99.92,-66.69,19.57,33.16,-25.65,-66.25,42.54,64.02,46.32,57.01,-0.42,35.51,136.9,8.18,53.23,-19.05,7.44,153.22,-90.7,92.33,1.0
2.0,2.0,1.0,1.0,32.93,10.25,-44.43,41.1,7.01,-247.55,263.52,-28.61,-1.43,22.63,-1.07,-31.63,-128.9,-12.63,0.01,-22.96,78.5,-98.77,-34.83,8.97,-44.56,-128.77,80.73,109.64,-13.51,1.0
2.0,1.0,2.0,2.0,-14.0,28.15,66.93,-9.41,-188.4,-164.68,-129.96,-45.68,26.67,-49.06,-167.66,-6.5,-116.35,-49.92,-21.71,3.73,116.07,-206.43,-65.93,-28.88,-138.16,-116.12,224.25,90.93,-19.31,2.0
2.0,2.0,1.0,2.0,89.44,-38.73,-24.08,46.89,-19.13,185.33,-54.06,-80.99,85.58,11.24,-0.09,24.83,-39.01,70.17,-85.01,-29.67,-45.74,-51.66,-70.56,20.87,-76.34,108.15,-88.95,-56.62,-5.06,0.0
2.0,3.0,3.0,1.0,36.77,-51.58,-89.93,-40.35,-84.18,220.91,-100.22,92.19,110.5,41.05,-97.21,-88.54,4.07,40.71,-116.43,57.33,-6.33,15.78,31.43,-15.43,62.12,66.85,-47.69,-122.13,-66.21,2.0
2.0,1.0,2.0,1.0,6.44,-32.84,113.09,76.22,44.06,-6.39,85.44,-88.52,9.34,23.72,-26.06,-33.0,102.75,73.12,-17.96,-18.55,61.17,128.22,-3.7,36.74,-125.04,-15.17,-125.12,38.18,12.5,1.0
2.0,2.0,2.0,2.0,95.54,17.18,118.06,58.09,-35.06,-65.1,85.5,0.59,-117.73,-11.56,108.32,92.47,-30.76,-29.74,4.51,18.43,-24.7,30.24,-2.53,-46.56,74.68,40.87,178.27,107.33,-15.69,2.0
2.0,2.0,3.0,1.0,-41.1,-76.18,-31.32,60.86,-69.04,63.99,-130.41,10.34,53.29,18.29,-192.31,61.22,211.61,35.08,-25.89,60.05,-6.43,-80.82,-17.3,-23.74,-140.43,49.05,114.58,-89.43,-43.33,2.0
1.0,3.0,1.0,2.0,-28.59,-36.05,-169.28,86.41,-98.72,13.18,28.2,47.68,-107.38,-19.65,49.17,-3.27,-9.14,43.83,52.7,-22.43,-67.89,96.39,12.5,-10.23,23.92,-91.12,157.03,13.11,154.92,2.0
1.0,1.0,2.0,1.0,24.64,24.41,-47.65,-83.5,-60.54,73.29,-157.25,15.58,-2.98,-49.05,-87.13,45.19,160.38,-6.03,-11.89,70.43,28.85,67.81,67.2,36.15,154.91,187.2,-23.2,-70.69,93.87,2.0
1.0,1.0,2.0,1.0,-32.15,-83.87,54.8,38.61,90.79,13.17,38.25,-28.06,85.56,42.95,117.9,62.34,78.16,28.56,23.5,-12.46,-94.41,106.96,-22.95,26.53,42.3,103.1,-18.73,47.01,96.24,2.0
2.0,1.0,2.0,1.0,76.72,-46.03,95.96,41.48,-55.09,40.7,-54.42,139.55,-62.14,-2.13,61.79,-45.26,-19.52,-3.11,80.99,8.92,214.22,-19.39,-13.3,-13.07,-17.33,-80.34,-7.65,-221.94,127.28,2.0
2.0,1.0,2.0,2.0,-73.9,27.0,-51.89,29.29,-96.53,121.07,-33.98,57.97,-16.91,33.75,-52.46,11.85,-162.0,78.04,-9.73,14.51,74.9,27.69,-5.14,-47.06,-101.3,45.96,-125.93,-28.85,166.53,0.0
2.0,2.0,1.0,2.0,-176.02,70.52,157.87,88.19,-106.13,-138.32,-44.41,46.52,-115.83,-30.2,-15.91,26.34,-105.24,-52.88,-25.39,4.42,128.17,-40.34,-13.1,-20.6,130.95,92.19,134.93,76.3,-248.43,2.0
0.0,2.0,1.0,2.0,69.65,9.09,71.8,-57.79,-71.3,-14.42,54.76,27.07,-47.89,-19.73,-6.78,25.13,-47.83,-35.27,-35.51,18.97,-25.72,-23.48,9.47,13.55,41.53,-47.9,262.01,11.29,5.09,1.0
2.0,1.0,2.0,2.0,131.25,-2.86,230.15,-124.1,78.67,-49.91,3.18,-57.82,-38.74,-24.85,-81.58,7.27,-16.48,34.69,-23.12,-30.6,-91.01,-17.24,39.16,-5.76,13.45,34.57,182.95,51.24,29.85,0.0
2.0,2.0,2.0,2.0,78.7,21.53,77.98,-10.08,-158.61,104.71,241.87,-61.96,-29.06,-36.34,65.17,-16.33,31.0,5.85,-45.24,16.55,22.2,167.07,-35.03,-23.12,-183.15,-11.51,201.94,55.09,-58.9,1.0
1.0,1.0,1.0,2.0,-2.97,10.05,33.9,-139.29,-89.66,200.22,-75.66,-12.52,-8.72,36.79,-75.37,-7.0,121.58,2.27,103.55,3.42,63.88,-103.28,-6.34,-17.49,-93.32,76.37,16.44,-176.06,54.95,1.0
2.0,2.0,2.0,2.0,-120.16,31.15,-4.14,83.04,-34.53,260.92,39.81,-20.78,-47.3,-39.95,108.63,-6.33,-21.69,62.52,-40.81,-25.41,-27.54,170.62,10.69,-22.92,-53.24,119.28,-132.33,-61.57,84.95,0.0
2.0,0.0,1.0,2.0,-44.29,35.63,118.04,61.48,-19.88,-33.54,-96.89,-147.83,-28.99,-5.23,17.88,32.56,-25.48,-38.32,83.98,-6.94,6.2,-53.03,-26.39,31.34,44.89,-64.1,167.1,-39.93,122.54,1.0
1.0,1.0,1.0,1.0,-114.51,6.2,-30.24,64.41,32.7,-54.53,108.89,-1.47,45.03,1.28,17.11,24.48,-42.3,0.66,-1.16,-19.8,-91.81,6.8,-2.61,-51.22,-19.1,-6.95,103.23,71.04,-63.95,2.0
2.0,2.0,1.0,2.0,-134.18,80.05,9.63,-50.28,-47.63,-17.41,-33.85,9.2,126.33,-36.24,24.45,-1.14,27.1,-32.23,50.41,19.62,-58.42,86.78,-15.68,1.22,82.24,51.71,46.17,131.15,-152.86,2.0
1.0,1.0,1.0,1.0,-26.89,-34.22,57.08,-28.73,50.17,-328.64,-218.19,23.78,43.5,12.31,-126.64,-60.44,-4.32,-67.52,8.62,-11.84,143.19,47.52,-33.87,1.3,120.62,20.48,122.81,-82.04,-109.26,2.0
1.0,2.0,1.0,2.0,-41.55,-22.46,11.97,-2.85,-43.63,17.68,-78.86,30.37,103.91,8.94,1.98,7.21,62.28,27.59,23.99,29.23,-25.03,-118.3,-45.15,-31.07,178.06,-136.97,93.56,-3.24,-63.26,2.0
1.0,3.0,2.0,2.0,80.66,27.5,137.39,63.07,10.63,134.12,41.55,-49.64,-118.92,-2.44,37.38,32.11,-133.6,-35.84,-61.44,-69.41,37.84,-104.55,-88.72,12.55,-56.23,53.03,-81.15,-61.51,-7.59,1.0
2.0,1.0,1.0,2.0,-74.93,28.22,154.28,143.67,-39.27,111.94,-64.23,-16.67,-29.91,4.77,-42.9,25.3,-2.13,58.52,10.67,13.98,86.67,108.8,-77.51,19.05,144.24,51.46,-176.2,26.89,-32.71,1.0
1.0,0.0,2.0,1.0,40.07,-19.35,94.55,95.39,119.88,79.67,133.63,75.73,-7.62,-31.28,-81.52,62.96,66.25,-1.42,38.86,-22.2,-33.02,-3.2,16.1,-5.31,171.94,-93.83,-174.29,21.35,-37.64,1.0
1.0,2.0,1.0,2.0,-27.9,-22.54,-54.5,-0.71,-150.83,145.2,198.09,13.66,45.32,42.66,58.55,-53.44,0.99,-13.15,-33.86,8.51,-20.49,56.75,55.44,10.59,116.68,16.42,29.93,108.03,-21.8,2.0
1.0,2.0,1.0,2.0,95.2,-41.49,-10.09,-35.89,66.08,-64.67,21.95,48.27,-67.72,-39.01,17.75,-108.45,-20.62,43.34,-45.16,-39.14,-114.79,31.1,2.55,-2.84,83.39,-58.85,52.72,86.76,68.59,0.0
1.0,2.0,2.0,2.0,-11.83,5.62,160.76,-112.15,-9.13,-39.28,-67.16,-91.48,-15.37,27.43,-196.39,-69.99,-6.41,-19.99,48.34,-10.11,67.7,8.3,14.99,82.95,-30.12,139.84,4.55,19.66,-50.91,0.0
1.0,1.0,2.0,1.0,24.55,-128.77,22.21,-34.17,-76.16,-271.72,229.36,14.99,-101.73,-19.16,-84.31,-48.85,37.89,-41.82,14.81,54.07,152.85,-35.25,-24.33,5.76,-41.54,-128.61,-14.25,258.99,-54.26,1.0
1.0,2.0,1.0,2.0,-69.92,-7.73,0.35,13.77,-12.65,-37.38,-24.5,27.61,77.37,-13.76,-6.32,-22.91,-44.85,53.32,40.42,-28.53,15.78,69.28,-68.06,-42.88,-134.74,-118.03,-67.53,71.59,6.73,1.0
1.0,2.0,2.0,0.0,-19.79,25.85,-98.83,-18.13,65.69,88.96,-129.91,-12.76,4.84,-4.02,59.82,46.58,30.66,-25.27,28.66,45.47,-31.64,-22.69,-0.93,-12.08,48.29,-53.29,-97.81,-146.68,21.42,2.0
