cat_0,cat_1,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,num_20,num_21,num_22,num_23,num_24,num_25,target
2.0,2.0,-24.12,-65.85,17.54,156.01,19.27,75.4,46.55,98.18,-15.19,-0.25,-74.59,-20.96,-3.59,-16.12,6.57,95.93,1.01,-3.23,26.0,16.73,-38.26,124.84,59.5,9.45,11.07,-166.13,1.0
1.0,3.0,-28.87,-143.14,-92.54,-124.7,7.56,85.44,-92.87,165.02,-28.02,6.17,-70.39,17.08,19.78,-56.2,-16.37,19.74,-0.24,0.85,27.82,4.63,11.47,48.93,-11.26,7.6,27.9,317.97,0.0
3.0,1.0,-161.59,-110.77,-201.59,-132.48,40.7,69.52,91.51,-16.3,-21.1,-5.79,58.66,-61.08,-22.4,-56.03,-0.65,-25.89,-1.6,11.98,-21.41,-2.13,183.09,115.2,-127.79,-84.39,-43.03,-67.76,1.0
1.0,2.0,-89.45,-187.14,-121.9,-212.9,-5.53,4.37,178.14,-47.38,24.38,6.14,45.51,71.25,-11.74,19.67,12.11,-7.85,-2.23,2.04,55.61,10.34,49.19,-95.4,-99.64,45.94,10.96,17.24,0.0
2.0,1.0,90.87,-94.02,-206.77,-459.44,17.83,-69.44,-61.59,147.76,-12.74,14.1,-16.67,-23.93,-61.6,-20.06,-13.22,-24.76,0.4,1.96,-19.89,18.82,140.69,-12.18,-111.79,57.24,-15.87,105.23,1.0
2.0,1.0,-142.29,73.75,-46.63,-394.58,-5.19,-55.71,61.28,6.68,25.61,-2.29,-63.6,-17.63,34.44,-84.06,31.38,-18.27,-0.5,-0.63,-4.76,-2.82,64.15,115.73,-123.22,-25.73,8.74,-245.99,0.0
3.0,1.0,-88.42,101.92,-95.47,-170.57,-20.06,-13.77,18.76,-154.87,3.64,5.73,20.59,21.81,-24.02,56.8,2.23,38.54,-0.52,4.89,-32.94,-0.74,70.93,-10.51,-68.14,-16.53,-35.06,148.18,0.0
2.0,1.0,-80.75,60.75,-121.14,-281.63,-57.48,9.45,66.25,75.87,18.09,5.19,33.54,-15.71,15.98,21.09,57.19,1.56,-3.29,-8.06,-25.19,27.15,81.97,38.92,-88.4,-38.14,-11.5,-243.42,0.0
2.0,2.0,-154.58,-40.46,-7.2,197.91,-51.67,-44.81,-13.7,-159.1,14.49,-0.22,54.04,15.46,-25.13,-40.2,34.08,2.75,1.91,-1.88,-39.2,-10.73,47.87,1.19,-40.68,12.59,-32.49,42.52,0.0
2.0,2.0,26.42,50.46,98.61,-105.78,32.34,-44.13,89.66,121.16,-12.89,-6.0,-40.5,12.66,-20.8,72.89,-15.84,-31.2,-0.78,-1.61,0.15,-21.09,-25.05,-52.21,-28.77,-15.8,12.19,-225.62,1.0
2.0,2.0,-78.64,20.21,-57.33,-153.67,-9.42,-59.86,1.74,90.49,19.99,5.71,27.9,29.2,-0.41,-89.79,-10.62,46.37,-4.19,-1.67,-17.96,35.49,10.46,-41.06,80.42,12.74,-11.91,-9.2,1.0
2.0,2.0,70.63,-41.13,-1.18,-240.49,-29.1,107.59,-20.94,32.56,33.58,-1.08,157.17,-13.77,-8.94,-40.46,7.98,2.08,-0.78,8.79,5.47,-22.96,6.68,12.77,-3.29,18.5,41.11,135.72,0.0
3.0,3.0,-1.14,-74.47,2.56,-28.65,29.34,74.48,38.57,49.49,1.04,0.05,19.46,-49.92,-54.52,29.9,-18.11,-70.93,-2.22,-4.09,-7.75,24.94,-19.16,-47.13,116.18,-30.35,13.37,-171.26,0.0
1.0,1.0,-59.13,-110.52,-114.86,-77.22,1.3,33.17,163.15,38.15,-12.3,-5.12,-36.21,-3.19,75.83,-6.95,-17.11,-49.24,-1.53,3.28,-45.41,-4.49,140.94,-84.95,-112.57,30.76,14.67,-90.76,1.0
3.0,1.0,100.18,78.56,-74.95,-127.11,37.39,15.23,-35.5,-43.34,-1.39,11.59,-66.14,-3.63,27.1,67.99,0.5,-30.75,1.38,-0.75,-37.44,40.52,58.27,-123.39,22.49,12.75,-31.32,-431.49,0.0
3.0,1.0,115.26,31.64,-154.9,-282.52,7.29,68.22,-114.05,181.98,34.27,2.54,33.32,29.3,-51.27,-4.42,27.69,47.88,-0.47,0.34,-29.33,44.69,79.64,-165.92,43.16,11.87,-47.78,-208.98,0.0
2.0,2.0,65.5,65.27,-25.8,10.1,4.49,-19.89,35.21,76.74,6.15,3.51,-36.59,13.5,-20.11,-11.73,-17.75,-42.45,0.36,0.8,-26.58,15.86,27.49,-36.12,-4.67,-17.68,-12.29,-146.45,0.0
3.0,3.0,-45.01,-14.19,-4.23,-7.37,10.64,30.88,-34.82,150.94,-13.63,-1.48,-139.66,11.54,-13.19,14.01,-15.29,-35.08,5.34,1.19,9.72,-8.42,-25.92,15.32,-32.38,22.09,35.53,289.78,0.0
2.0,2.0,27.02,120.95,-23.92,-537.42,-103.43,-56.69,-87.47,78.3,-17.33,6.33,-11.28,-0.24,18.26,-33.89,-11.55,4.07,2.06,5.08,-17.18,14.57,14.49,67.46,-22.68,71.95,3.44,-209.31,0.0
1.0,1.0,-101.9,-89.94,-133.47,-124.74,-7.4,51.74,60.47,-40.46,-0.59,9.59,46.25,-22.07,13.72,-18.85,-14.2,-91.09,-5.35,4.16,13.09,4.69,98.25,-121.94,-105.49,11.51,-16.81,-101.26,1.0
1.0,3.0,138.05,27.2,-38.75,44.83,22.65,113.99,-42.13,-10.65,0.38,3.05,-14.24,11.34,3.32,36.97,-18.38,-37.69,-0.47,-2.12,-60.39,23.34,35.39,94.7,35.39,10.7,-10.78,-211.68,1.0
2.0,2.0,-100.09,102.31,-18.92,-69.55,-27.6,-82.66,34.42,27.84,28.65,-8.27,-94.53,9.45,-16.22,53.72,14.36,-8.45,-1.94,3.64,-39.89,8.43,20.47,206.13,-45.64,-42.82,-26.88,-2.44,0.0
2.0,2.0,-28.54,31.79,-48.88,-509.3,13.67,-79.53,-179.17,89.33,-8.49,4.04,-58.25,-13.62,-4.8,-26.44,40.35,-83.65,-4.92,-6.76,18.02,13.33,16.18,28.6,-76.29,19.17,16.98,-146.46,0.0
3.0,2.0,71.86,-18.4,-26.57,-233.29,37.84,93.48,10.63,67.37,9.05,-5.26,193.58,2.1,-68.42,36.26,-0.74,50.47,-3.54,-2.44,35.83,-18.95,-8.59,109.75,-63.39,29.1,34.8,191.25,0.0
3.0,1.0,8.59,-83.55,-179.56,-205.52,11.46,106.08,-4.44,-35.49,31.5,-0.3,69.02,33.66,-34.66,10.61,-44.52,29.05,3.71,0.9,-10.03,14.7,127.36,-193.51,-114.13,-16.11,-22.62,-154.69,1.0
2.0,1.0,-89.51,-32.88,-164.04,-125.8,-37.7,128.49,-122.49,-75.07,-4.02,-8.12,-60.93,-15.85,33.42,5.42,12.46,-9.23,-5.05,-5.65,-42.07,12.58,124.6,17.96,-54.02,7.28,26.84,63.47,1.0
2.0,3.0,29.32,-18.89,-49.06,-290.65,29.3,-42.45,-19.26,-37.92,5.9,-1.6,62.87,55.82,-28.68,-42.94,14.29,-9.73,2.76,2.24,-45.8,18.42,36.4,161.93,-4.15,-21.08,14.2,-15.41,1.0
3.0,2.0,162.67,-90.88,-33.46,-202.86,-20.92,39.64,-99.62,155.49,17.04,-1.93,57.44,-7.82,21.56,39.72,-18.53,-61.5,0.5,-0.45,6.73,-5.38,15.42,64.89,30.28,-32.17,45.11,200.69,0.0
3.0,2.0,26.88,126.55,46.88,-210.82,-17.91,-120.74,41.75,42.93,-11.81,19.0,18.07,-44.58,37.5,5.76,-2.08,-37.73,1.2,-10.27,-14.79,-5.33,-6.39,49.9,-45.15,-39.9,1.46,-128.98,0.0
1.0,2.0,19.26,24.85,-16.81,-202.26,-13.28,-56.14,123.28,-65.08,49.58,-2.45,134.92,18.1,-36.63,-48.99,-10.6,-32.69,3.14,-9.94,-28.59,28.6,20.25,111.49,-14.53,22.4,-10.41,-374.88,0.0
3.0,3.0,-63.57,11.69,-0.06,-236.06,-11.07,-24.33,26.88,12.17,0.19,9.22,28.29,-41.23,29.5,40.08,-33.01,-21.1,0.57,0.91,-25.14,39.9,-37.28,13.9,130.98,44.16,9.7,-107.31,1.0
1.0,2.0,3.47,87.75,-8.77,-132.65,31.8,-108.01,-216.19,51.02,75.86,-1.18,15.71,-2.82,-28.52,3.86,8.47,25.89,-2.11,-0.95,-19.24,4.98,26.69,63.73,-139.35,51.36,12.16,-179.38,0.0
3.0,2.0,1.12,38.26,0.1,-511.26,5.29,19.79,-32.98,32.36,-16.33,-7.95,-12.14,14.62,21.51,-47.11,49.04,-44.51,5.62,2.5,-56.96,-14.21,42.58,151.41,37.59,5.33,61.49,91.17,1.0
3.0,3.0,3.03,-1.37,24.73,-94.67,5.23,140.2,132.29,-6.37,-30.03,-5.2,-23.06,35.07,-70.03,18.08,-21.26,-13.11,3.69,-3.11,7.9,-4.25,-44.74,81.61,61.08,-18.03,54.76,122.55,1.0
3.0,2.0,-77.11,58.41,-44.63,-34.06,13.85,-109.34,-84.38,41.06,-4.59,2.34,-12.5,23.35,29.76,29.84,-2.13,-148.82,-0.42,-3.06,-34.46,12.24,48.35,72.89,-56.48,87.91,-57.9,-109.09,0.0
2.0,1.0,31.93,-101.56,-173.2,-331.81,23.44,89.99,134.35,-86.71,-29.82,-0.98,-45.75,68.55,-48.15,-79.32,-48.44,-59.67,-1.83,-2.48,-132.78,0.53,239.92,28.56,-70.5,-19.51,-15.91,-275.67,1.0
2.0,2.0,-33.77,-61.61,-65.41,-392.86,10.63,127.97,-209.84,28.79,-1.11,0.49,-25.08,-33.62,-14.37,-34.79,-9.28,36.62,-3.62,4.09,30.51,-23.64,52.36,49.14,-95.12,9.37,41.88,10.99,0.0
2.0,2.0,-12.31,-75.76,-33.14,194.36,20.58,-57.69,-98.55,-64.23,-21.18,-8.6,-41.91,-4.64,-31.55,15.85,2.65,-2.31,0.77,-9.1,-28.14,-8.14,62.96,-33.58,-92.74,59.78,-28.3,7.61,0.0
1.0,2.0,-7.26,73.89,4.54,201.73,5.97,-2.87,-62.69,55.26,4.15,4.45,24.2,10.77,31.19,7.69,-28.35,64.46,6.46,-3.62,-41.03,7.11,20.96,20.55,-15.72,-1.77,-26.43,-138.73,1.0
1.0,2.0,-80.99,-40.63,-68.78,-160.03,94.7,81.42,105.81,-63.51,12.68,1.46,29.1,-50.92,-49.72,-0.37,-23.16,-58.15,0.71,4.41,-30.57,33.25,56.01,-110.85,-43.06,-33.53,-10.86,-517.64,1.0
2.0,1.0,-38.09,84.28,-86.88,86.22,15.39,21.64,-135.16,29.83,11.32,9.62,-48.27,9.07,-51.04,-71.83,-54.67,20.09,2.3,2.7,-40.26,28.89,64.43,86.76,-13.29,12.13,-32.33,-183.86,0.0
2.0,1.0,-6.79,-108.54,-54.99,-325.89,-21.12,34.21,-14.97,23.78,9.9,6.85,37.44,32.26,14.2,-75.31,-15.34,1.3,4.21,-2.61,21.63,-7.22,53.57,-19.09,-66.47,44.33,60.21,-66.72,0.0
1.0,2.0,-56.95,105.96,-15.18,-310.74,-20.0,-37.81,106.7,23.26,11.46,-6.55,-6.19,40.68,-22.83,-28.29,-1.03,79.12,0.93,-1.9,-23.72,9.49,24.43,101.81,-14.83,90.87,-1.39,-193.32,0.0
3.0,2.0,-22.58,-61.94,-20.23,-276.01,-18.1,69.16,-91.86,-12.69,-17.32,-3.66,23.82,6.7,20.99,66.78,0.59,0.77,3.03,4.11,47.68,-19.37,1.86,-128.69,-68.14,-2.98,29.17,36.04,0.0
2.0,2.0,-63.56,96.68,12.27,-6.33,-7.31,-85.36,222.43,10.25,27.92,1.13,-51.05,-60.24,-13.8,-15.63,-11.73,-6.31,3.89,-7.33,-40.13,4.67,9.16,-72.06,16.52,-2.8,-42.5,-22.09,0.0
3.0,2.0,117.82,-53.05,-90.74,-258.19,89.91,110.21,-69.17,-60.05,-9.43,1.44,-84.36,-32.48,5.85,22.53,0.81,36.62,-0.41,1.89,-64.53,19.7,106.04,-52.61,39.52,15.28,-17.48,-356.06,1.0
3.0,1.0,19.43,19.21,-89.08,264.67,-0.19,14.73,-90.8,20.11,40.61,-7.62,-123.85,22.16,-37.05,-23.45,5.23,-69.14,4.36,4.63,23.46,1.03,41.96,-37.45,-111.06,5.58,-0.7,184.27,1.0
3.0,2.0,-75.42,-43.36,-41.65,-175.85,14.88,88.7,-20.48,54.28,7.76,3.54,-161.89,-18.05,-6.68,53.71,-2.81,-23.09,4.23,3.91,47.44,-21.81,15.07,59.61,-142.44,-29.37,-4.79,-12.31,0.0
3.0,2.0,-43.79,-52.24,-124.86,-297.73,13.72,45.35,22.18,40.29,15.5,-10.29,-108.75,34.98,73.85,-13.64,16.67,83.14,0.23,-3.71,-20.33,24.04,93.24,8.97,-89.45,0.1,17.57,-263.89,1.0
2.0,1.0,-93.69,-48.5,-78.69,-200.84,-16.29,5.16,-1.39,-78.2,19.37,5.16,-84.59,68.07,-14.5,32.72,-4.16,101.72,-5.19,-4.56,-3.01,-8.55,79.62,-85.32,-56.99,26.36,-23.03,-26.18,1.0
3.0,2.0,-136.15,25.82,75.3,-17.62,24.4,-4.04,99.78,-42.3,27.46,-10.96,-20.35,-39.01,44.85,5.34,-16.4,-14.26,-3.39,6.59,18.22,27.67,-89.43,-103.53,143.71,-3.75,31.95,-175.02,1.0
2.0,1.0,-5.27,7.83,-155.67,-127.68,-44.88,26.73,97.12,58.0,-4.18,1.38,79.91,-10.47,38.28,9.46,-1.53,-15.42,-0.29,0.04,-31.05,19.64,106.42,22.53,-87.23,-4.61,-37.05,-39.87,0.0
3.0,2.0,-7.02,107.0,-37.27,130.81,-52.0,-70.42,156.7,203.57,12.28,4.86,-38.3,25.99,-76.16,7.44,-8.05,29.14,-1.57,-4.53,-59.32,-8.07,76.92,67.45,-130.78,-37.92,-37.02,-21.44,0.0
2.0,2.0,26.44,-85.1,25.79,61.86,-25.04,-98.12,11.75,149.56,-49.47,4.47,-126.91,-19.33,22.06,13.11,-24.42,15.92,-0.61,-3.88,-0.7,8.54,4.61,-36.96,12.67,8.27,-24.94,-221.81,0.0
2.0,2.0,61.69,53.81,-51.78,-173.37,14.52,-93.11,-110.63,-3.8,-7.23,4.42,-18.81,32.12,-23.64,-54.33,56.29,5.87,-0.75,2.28,-36.61,6.8,55.16,-42.44,-55.72,-8.03,-55.54,-76.2,0.0
2.0,2.0,77.55,19.88,-13.22,-155.73,-9.86,-117.97,23.03,94.9,-46.96,-10.32,-4.63,-22.41,-27.54,-95.09,34.33,42.9,-1.42,1.78,-18.87,-5.12,30.83,103.83,-65.42,0.45,-32.29,-2.2,0.0
2.0,0.0,-47.68,-36.54,-292.74,-325.99,15.56,69.43,11.26,6.24,10.14,-9.86,-52.2,23.48,-51.35,43.82,-8.19,-69.3,3.17,3.79,-84.54,14.07,239.04,33.06,-82.94,-69.56,-27.86,222.42,1.0
3.0,2.0,-129.13,10.42,-27.52,-28.03,53.57,-57.76,-59.16,29.98,7.42,-0.45,-172.41,21.88,-48.49,40.79,62.29,54.01,-3.23,3.56,4.6,23.66,5.58,-14.4,-49.86,5.3,-47.43,-293.27,1.0
3.0,2.0,-86.02,9.53,35.19,-48.9,52.95,84.34,20.28,-92.45,48.31,10.77,-134.87,-19.64,29.85,-2.69,-32.88,2.5,-1.46,-0.68,-12.07,16.73,-38.79,-6.52,142.0,-12.97,29.76,-94.76,1.0
3.0,1.0,-93.1,-34.81,-151.82,-142.52,81.15,23.98,146.88,-18.93,45.7,4.1,114.8,7.29,-13.57,-1.11,28.65,-116.1,1.78,-0.99,-21.89,9.99,119.04,43.47,-118.66,-16.51,-28.77,-69.5,0.0
2.0,3.0,-88.0,-82.61,-42.64,39.13,35.2,-49.73,-80.81,-94.51,-14.13,-8.2,-20.25,-12.17,-5.27,48.41,59.43,7.4,2.59,3.59,46.23,12.64,-29.71,77.51,-59.36,21.24,-13.1,150.4,0.0
1.0,2.0,33.48,-14.88,-34.49,219.71,-2.53,-68.62,26.17,165.98,-47.49,0.11,-20.3,0.09,-14.55,-41.63,9.0,-132.07,1.18,0.84,-37.33,3.57,44.21,246.53,-78.96,5.49,-32.91,37.37,0.0
2.0,4.0,161.38,-155.42,-26.93,-9.81,12.38,137.11,-95.52,-98.01,26.27,3.29,-31.69,38.36,21.55,46.51,21.2,78.02,-3.09,2.18,24.12,-22.99,7.1,-13.44,-165.51,-12.88,37.67,85.4,1.0
1.0,3.0,8.76,-65.14,3.34,-45.56,5.09,75.41,0.57,-156.95,-22.45,-5.67,-12.24,2.14,31.86,-44.78,13.79,-99.17,2.64,1.72,-2.65,-13.72,-13.24,14.02,9.74,24.35,30.94,242.94,1.0
1.0,3.0,-130.38,-22.27,-61.81,153.11,-12.59,-41.81,199.96,133.33,19.24,-7.04,13.99,33.69,-65.18,6.59,-0.06,37.84,-1.83,-0.25,-34.7,20.25,32.23,101.08,0.97,-10.21,-49.07,74.31,0.0
4.0,3.0,-204.15,-8.55,-43.64,-78.26,16.53,117.48,23.27,-95.14,22.32,9.56,-40.54,22.99,-13.55,3.41,32.72,-22.02,-2.11,-0.95,-1.1,-16.27,15.19,-18.78,-67.4,-74.52,24.31,240.89,0.0
1.0,2.0,-157.4,-75.43,-141.45,-109.51,-44.46,48.5,-89.87,69.32,31.9,2.8,192.65,0.52,-35.02,-26.73,37.96,-55.37,0.51,-6.14,-22.59,15.58,81.14,-12.85,-47.44,25.82,41.47,241.19,1.0
2.0,2.0,-56.48,54.01,44.65,-266.51,-36.42,87.28,93.85,-33.21,-6.49,-3.44,51.51,-27.84,-19.03,-61.69,3.58,-11.92,-1.97,-5.14,16.17,-37.42,9.93,4.78,-106.19,-32.83,13.69,-216.3,0.0
2.0,3.0,78.0,-11.29,132.78,-169.0,6.83,4.37,-100.77,-27.1,-32.94,2.2,46.07,-17.72,16.92,-21.76,-11.71,-20.08,0.56,-1.74,11.12,4.35,-86.14,-28.55,93.91,-56.81,37.3,-357.23,1.0
2.0,2.0,10.45,-15.12,-7.0,-99.3,31.49,30.4,92.22,11.36,19.96,-6.46,-96.87,49.01,-59.59,12.7,43.85,-54.92,4.8,-9.05,36.51,-11.53,-21.91,37.49,-82.19,38.58,16.71,99.53,0.0
2.0,3.0,81.81,-2.71,-9.31,-77.63,8.42,97.47,-40.29,-51.25,26.61,-17.12,23.36,56.3,-31.73,-24.41,20.48,48.04,2.47,0.74,-3.4,-14.14,-7.35,-58.45,-13.38,34.13,16.15,202.91,0.0
2.0,3.0,48.48,21.6,9.1,-74.34,46.33,39.31,99.36,-79.24,-14.6,-10.24,58.6,-20.45,26.75,-36.06,15.13,-26.11,-0.03,1.43,-28.8,9.59,-11.5,-14.32,-20.62,15.22,35.57,-62.6,1.0
2.0,2.0,39.6,8.85,-7.71,-213.53,27.45,49.53,-214.89,84.71,23.78,-6.17,144.85,16.81,4.35,2.67,-31.57,-37.78,0.34,-4.44,9.72,-16.32,3.34,94.11,-50.63,57.69,59.73,152.88,0.0
3.0,2.0,-27.91,-144.2,-110.11,-253.27,14.96,29.01,59.24,157.93,-27.52,0.59,-126.38,22.47,18.41,-24.45,4.61,-23.51,-2.34,-2.43,51.02,5.58,40.95,60.65,-88.15,-16.64,24.25,67.37,0.0
2.0,2.0,-26.56,-72.36,-3.12,100.19,-1.55,80.91,63.07,6.85,-44.44,5.33,4.31,16.3,-46.57,1.34,3.09,6.92,-4.44,1.63,4.63,-3.39,7.94,24.63,-34.0,34.67,32.4,-58.02,1.0
2.0,2.0,-46.42,-75.78,-60.6,-292.59,-7.96,54.95,97.49,-92.72,-9.84,14.34,61.93,-29.93,-24.52,35.8,18.61,95.72,3.21,-2.02,-42.0,8.04,92.17,-53.64,9.58,-9.4,-32.08,-387.47,1.0
2.0,1.0,-49.27,-112.09,-163.03,-180.28,-26.99,60.32,-165.47,-49.62,55.64,-5.27,99.99,53.07,-16.86,62.98,-38.77,39.97,4.28,3.97,26.59,-1.6,112.08,-23.06,-77.77,-0.12,-27.72,50.67,1.0
1.0,4.0,13.13,35.24,80.35,137.72,-16.81,84.39,36.42,22.51,3.55,-0.4,104.85,-86.14,-34.14,57.49,35.77,1.9,-1.7,1.4,-21.17,-24.69,-62.07,-118.35,32.62,-74.05,-4.46,261.3,0.0
2.0,2.0,-127.65,195.75,-13.96,46.55,-26.12,-3.0,-8.74,-252.89,-7.25,-0.21,-23.9,4.54,-14.4,19.94,10.14,-19.05,-3.41,-2.57,-55.84,10.45,12.22,-35.61,-36.14,79.75,11.57,54.79,0.0
2.0,3.0,-48.83,-79.2,6.22,-163.76,30.98,13.08,-82.17,-38.03,37.27,-4.24,99.04,-0.05,15.34,4.51,-22.66,79.26,-1.62,-8.85,5.88,11.78,-31.55,121.98,-19.55,28.22,21.88,-74.26,1.0
1.0,1.0,-40.47,-106.79,-222.57,-308.11,24.34,67.07,-46.59,23.75,6.17,-1.58,-96.82,-0.79,65.92,22.63,23.88,-19.68,2.8,0.63,-21.53,16.7,159.44,-37.95,-133.56,25.9,-10.6,-30.24,1.0
3.0,2.0,-67.73,143.43,-31.54,-147.83,8.45,-31.65,138.02,-17.85,-3.56,4.74,-163.94,13.14,-3.33,-23.74,-5.2,-40.1,-2.12,5.2,-47.17,6.81,34.4,12.14,-22.74,-14.37,-21.42,-16.06,1.0
3.0,1.0,-91.28,86.4,-126.45,-148.09,5.69,25.88,-88.18,37.77,-22.86,15.91,19.39,26.64,-13.61,-6.75,-12.13,75.19,5.37,-7.75,-37.74,8.79,104.97,-113.44,-110.04,-20.26,-20.63,-64.94,0.0
2.0,2.0,96.66,-19.14,-5.82,-79.98,-49.73,24.88,94.1,-75.16,-25.36,-8.39,-142.36,-37.85,52.57,-2.0,62.86,-23.81,3.94,-4.38,-26.53,-1.82,38.21,69.03,-18.57,-21.85,7.68,-170.88,1.0
2.0,2.0,-1.14,-31.49,-97.12,-53.33,4.6,-9.17,23.35,-47.58,-18.56,9.87,22.78,-5.86,14.04,12.68,-1.5,78.51,-0.02,-2.48,-22.46,12.07,72.93,48.73,-13.11,-80.22,-51.32,-10.66,0.0
3.0,2.0,11.21,-11.77,44.32,-264.25,8.62,119.13,-83.76,34.79,8.77,0.65,94.43,12.08,-15.87,-85.88,20.47,98.71,-4.5,-5.87,0.41,-36.28,2.81,-41.75,-14.08,22.51,45.32,14.68,1.0
2.0,2.0,-9.29,-69.58,-14.16,-36.24,35.83,24.66,25.56,-11.35,15.41,1.33,50.18,2.04,63.91,-95.93,6.36,-42.3,-0.94,2.8,9.04,17.31,-9.8,34.83,31.57,-40.41,3.65,-118.68,1.0
3.0,2.0,-48.41,157.73,-24.36,-241.17,-21.99,-53.3,235.9,-15.65,4.61,2.67,56.56,9.16,-111.64,-33.21,-13.92,40.14,-0.64,-0.0,-45.73,10.52,36.7,-125.44,-38.19,-25.95,-19.55,-165.82,0.0
2.0,1.0,-4.86,136.45,-24.94,-423.77,12.65,20.43,163.64,-147.52,35.52,6.1,-83.36,-5.1,14.94,-1.08,-35.84,-35.34,-2.12,4.21,13.66,38.27,1.06,-10.68,28.8,28.14,45.02,-514.54,0.0
1.0,2.0,1.5,-66.78,-18.96,-201.26,17.47,68.44,-77.32,153.38,-0.66,0.0,-18.46,33.43,-75.02,-27.51,-8.0,-9.3,1.97,2.17,-13.96,-10.67,27.86,-181.67,6.27,47.27,45.68,92.66,0.0
2.0,1.0,196.52,-38.92,-94.72,132.47,20.05,93.19,-56.0,-59.27,-19.0,-11.35,-113.1,43.34,24.74,13.87,7.2,21.68,-1.03,4.78,-44.35,13.7,85.21,-56.91,26.06,6.39,31.27,63.28,1.0
3.0,2.0,44.51,88.06,-23.85,58.56,-37.42,-64.79,171.18,62.95,25.17,-4.99,221.39,25.2,-10.33,8.26,-8.84,-20.87,-1.91,5.65,-22.26,15.96,12.29,-257.16,-45.75,-68.82,-10.95,-41.76,0.0
2.0,3.0,-175.44,-104.38,6.43,25.71,18.86,29.6,-48.28,89.22,-22.0,-5.41,-21.8,14.04,5.58,73.32,-29.76,55.62,3.26,-1.7,-2.83,-4.67,-16.97,31.75,34.4,60.26,10.09,191.13,0.0
2.0,4.0,-86.12,-92.32,-9.96,108.67,-58.9,68.39,-83.91,-29.87,-22.3,-4.97,95.62,15.49,68.91,-65.34,8.1,34.14,-0.15,0.63,51.53,-13.76,-47.91,152.98,-84.66,13.22,-40.67,195.4,0.0
2.0,2.0,-57.9,-104.99,31.63,-224.11,-22.11,71.76,207.26,-31.54,20.06,4.73,-0.66,-3.51,-4.17,-59.67,24.0,106.8,0.87,-2.54,-19.11,-21.65,21.38,-8.39,63.67,5.08,24.21,-29.31,0.0
1.0,1.0,-111.66,158.18,-60.91,-58.0,-21.09,-34.77,59.78,-52.35,21.51,4.39,-17.43,-20.33,72.72,-67.39,-5.65,4.27,3.8,4.4,-44.54,11.5,53.71,44.98,-101.97,-49.58,-9.89,-61.96,0.0
2.0,2.0,-94.46,-101.26,-75.86,-113.61,-47.7,-18.82,-22.75,-109.84,2.48,-7.17,-256.75,48.68,31.75,39.59,3.95,5.97,0.1,-1.42,-15.27,24.09,52.11,43.15,-53.25,-52.36,-13.48,-214.05,0.0
2.0,3.0,1.99,-93.82,-64.09,-181.99,58.13,142.4,-80.63,96.45,-15.62,-4.1,76.06,-33.17,11.77,-22.76,37.02,10.07,-0.07,1.59,-3.78,20.26,27.42,15.05,-12.0,37.01,5.07,-272.07,1.0
2.0,2.0,-49.11,98.57,-83.5,84.83,-26.74,-19.68,-17.33,13.19,-6.81,-1.3,26.85,65.22,14.39,-8.74,-37.53,34.18,-2.33,-5.99,-45.66,15.78,53.39,-29.87,-5.33,6.75,-57.54,110.9,0.0
1.0,2.0,140.45,-15.93,-63.77,-24.88,17.51,28.26,37.7,-78.03,-2.41,0.12,110.29,-5.88,-3.3,65.99,0.56,4.23,3.99,0.42,-25.42,-2.34,54.22,-19.3,-25.46,1.4,-6.95,128.78,1.0
3.0,3.0,-92.6,-78.0,-18.97,-77.41,13.43,42.36,159.56,21.2,-39.77,-6.0,60.56,11.54,66.63,3.66,19.57,133.03,-2.17,5.11,0.49,17.99,-12.2,-32.67,48.07,-14.64,9.59,-49.26,1.0
3.0,2.0,-46.58,68.4,-2.57,22.03,-46.44,-118.41,167.43,-0.72,-19.96,-9.17,52.04,-67.85,17.82,25.91,-3.19,6.33,1.19,0.55,-27.79,11.93,9.19,67.14,-22.74,16.63,-41.81,-60.35,0.0
2.0,2.0,-72.35,-158.51,-78.01,-139.81,0.62,-42.17,-265.58,43.53,52.9,2.81,-15.63,-8.25,-39.32,-78.09,-21.95,46.59,0.27,-3.26,80.32,4.51,-6.72,-120.01,-78.59,-10.9,15.91,208.26,0.0
3.0,3.0,136.13,-43.65,29.83,33.53,23.46,34.27,89.66,-18.82,14.15,17.58,-75.57,58.52,35.44,-35.5,-5.44,-98.51,2.26,3.08,13.84,-14.89,-40.18,179.68,-16.39,48.17,9.78,203.28,1.0
2.0,3.0,50.2,-101.93,2.09,-39.13,-47.12,88.07,-13.58,8.66,-4.33,-0.93,-81.48,-41.17,34.06,50.88,6.05,-141.94,3.17,-7.75,17.38,0.05,-21.34,40.7,4.56,7.45,49.8,38.5,1.0
2.0,2.0,-85.93,-86.76,-26.89,-282.91,-4.78,11.55,134.92,50.65,17.11,-3.78,-61.52,-0.43,21.42,7.94,19.93,-1.69,4.44,0.16,3.2,-8.73,45.04,-129.64,1.21,-37.62,-41.44,-181.05,1.0
3.0,2.0,-17.48,-81.83,85.85,-71.53,14.51,93.37,-49.39,-49.4,-1.52,-4.39,-9.97,-19.18,-46.57,34.06,-28.96,-49.74,-2.3,-3.47,3.83,-9.16,-24.91,4.38,87.9,4.27,25.83,-328.6,1.0
