cat_0,cat_1,cat_2,cat_3,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,num_20,target
2.0,2.0,2.0,1.0,-64.44,-11.84,68.78,6.08,-28.91,-345.14,152.96,35.2,-61.48,48.81,-38.18,38.88,18.02,-0.28,68.38,-2.73,30.4,-75.98,-21.34,35.17,-25.26,1.0
2.0,0.0,2.0,1.0,375.46,144.86,4.83,-27.94,-314.11,-247.03,63.63,-1.96,-62.4,-26.38,-70.32,49.52,-100.52,-0.54,85.3,0.18,-8.19,-541.63,53.39,-66.49,61.23,0.0
1.0,2.0,0.0,1.0,-53.06,-6.08,-23.33,-30.41,193.8,-95.33,-138.2,6.88,8.81,34.53,41.85,-13.73,42.44,1.7,3.84,-0.02,20.11,31.41,71.94,57.48,52.63,2.0
1.0,2.0,3.0,1.0,48.63,122.23,-61.9,-127.06,-118.78,182.03,-40.9,-53.25,-20.45,208.63,-0.11,-14.89,-9.76,1.22,14.67,0.74,36.55,-297.07,-62.27,-77.1,-4.92,0.0
2.0,2.0,1.0,0.0,-44.33,-95.77,-3.33,-14.67,26.54,-25.97,35.18,-10.81,3.57,-84.94,12.28,-73.73,18.32,0.33,39.61,-3.33,-1.97,120.41,-3.09,54.35,97.47,0.0
1.0,0.0,3.0,2.0,138.95,-30.83,12.16,72.78,-322.12,-66.55,-171.59,40.96,156.33,28.29,60.79,78.42,52.34,-0.1,26.18,-3.74,-17.74,-277.9,37.42,-31.38,30.81,2.0
2.0,2.0,1.0,1.0,100.74,-67.68,-21.05,0.23,93.41,-198.41,-19.94,49.86,64.17,-69.46,-28.07,-76.89,31.11,0.66,61.52,0.88,26.85,18.03,55.74,-48.29,-63.72,2.0
1.0,2.0,0.0,1.0,110.01,19.46,-18.94,54.46,-210.08,408.73,17.25,-13.8,165.44,85.64,-15.22,57.01,81.4,-0.24,23.27,0.74,35.05,-21.6,-3.26,61.28,-4.68,1.0
2.0,1.0,3.0,1.0,174.73,108.01,13.17,-41.53,-193.19,-301.83,12.23,-52.72,209.8,-219.94,-147.2,42.61,111.89,0.01,33.41,-2.28,24.57,-72.45,17.73,-10.58,-70.28,0.0
2.0,2.0,2.0,2.0,-126.91,5.49,-9.47,-25.14,84.48,-361.73,7.66,24.75,88.02,62.93,-75.15,44.25,-28.66,-0.98,27.17,-2.5,-3.14,72.56,-1.57,65.13,9.48,1.0
1.0,1.0,1.0,1.0,-55.15,111.91,-10.17,10.39,118.29,200.26,29.41,122.25,-12.37,-18.08,17.34,41.18,6.32,-0.6,34.98,0.04,-49.88,275.67,76.54,94.1,44.36,0.0
2.0,1.0,2.0,1.0,296.43,51.71,-90.74,21.43,62.51,-243.66,-119.57,-130.72,236.6,153.59,-53.59,-11.2,45.02,-0.05,-35.07,5.73,-0.93,-256.94,-28.23,-28.33,-50.77,0.0
1.0,2.0,2.0,1.0,197.47,81.82,23.37,-37.08,-228.09,318.78,19.55,-18.44,-22.13,71.51,-12.2,22.19,-20.61,0.62,-31.65,-1.58,87.56,-305.73,-7.7,39.06,97.82,1.0
1.0,1.0,1.0,1.0,9.92,6.16,-33.74,-2.87,-176.36,87.81,67.54,-107.3,-51.1,32.53,38.55,-82.01,8.89,0.26,60.08,-1.94,21.28,-160.55,-62.93,-35.09,-39.44,2.0
2.0,1.0,1.0,2.0,152.94,157.33,-18.77,-4.24,8.78,178.94,29.49,29.84,262.57,76.44,-50.21,-5.37,-27.37,0.79,-22.65,-4.36,-1.91,176.08,-18.2,88.46,90.06,1.0
2.0,3.0,1.0,2.0,-227.76,-12.12,47.12,-33.93,227.54,-61.61,-84.23,-109.77,85.74,133.18,-56.95,-35.82,13.58,1.39,11.73,5.35,-32.82,147.03,50.97,-7.02,-84.89,0.0
1.0,2.0,2.0,1.0,110.82,34.86,-18.02,104.48,-154.91,202.12,-124.79,-45.95,-203.32,-4.21,-66.16,-36.04,-21.86,-2.31,21.15,-0.32,58.5,-398.04,-37.73,-103.0,34.3,2.0
1.0,2.0,2.0,1.0,204.28,-19.74,-33.32,-29.25,-109.53,182.39,-40.98,34.73,-163.06,-52.58,12.89,55.18,27.49,0.48,58.62,-3.34,21.05,-271.82,16.46,-123.38,32.18,1.0
2.0,2.0,1.0,1.0,-105.32,53.56,-31.01,-46.84,232.22,-473.96,-28.31,-44.56,171.87,116.79,-68.34,-21.63,-65.73,0.89,-83.33,10.54,25.67,117.25,15.26,23.76,-75.51,1.0
1.0,1.0,2.0,2.0,-78.83,-52.56,44.85,41.75,35.57,100.38,-37.78,13.14,-92.66,-22.92,19.81,-88.36,-53.09,-1.42,-49.54,-0.66,15.13,57.57,-19.83,68.62,56.27,2.0
2.0,1.0,1.0,1.0,437.36,-97.41,-60.76,40.53,-6.16,13.26,-18.24,-107.06,156.04,172.74,72.22,10.16,-79.71,-0.38,10.26,2.66,-25.39,-302.12,-31.8,-27.01,-15.99,2.0
1.0,1.0,1.0,2.0,18.29,26.21,51.87,-40.66,-31.42,127.41,-57.83,137.01,57.35,23.81,5.08,43.14,-8.1,1.21,-64.69,2.82,8.15,90.41,40.06,96.95,33.22,2.0
1.0,2.0,1.0,1.0,-132.33,-54.04,-58.61,-63.44,-20.5,-13.86,-26.09,-32.86,-29.84,-60.91,5.33,-16.89,30.33,0.23,46.35,-2.22,17.95,26.1,14.12,-86.34,-15.5,1.0
1.0,3.0,2.0,1.0,-356.44,2.06,66.04,18.39,29.4,-90.88,-29.13,5.18,77.84,-42.62,25.69,39.56,-66.15,0.47,-45.04,0.47,-19.55,259.94,-6.44,-112.4,-79.82,1.0
1.0,1.0,1.0,1.0,-304.2,34.47,30.69,-9.13,76.42,-253.19,-92.72,0.34,101.71,154.47,52.71,-60.21,-11.86,-1.08,11.83,-1.14,4.98,114.7,63.73,77.73,43.33,1.0
1.0,2.0,2.0,2.0,-202.06,60.14,-54.25,-1.12,44.83,85.27,-14.26,-1.09,-171.59,56.51,13.26,5.12,5.97,0.52,-6.13,1.44,-31.67,-27.58,-29.99,-19.83,-104.25,2.0
2.0,2.0,1.0,1.0,-161.38,129.32,-74.22,-30.08,80.05,-159.53,68.02,-29.64,-1.64,117.75,-55.09,2.46,-31.22,0.76,-9.81,7.01,50.08,45.32,-6.18,-60.15,-59.0,1.0
2.0,1.0,2.0,1.0,-62.82,17.17,39.34,62.77,272.67,-3.71,22.11,75.51,139.94,133.01,19.77,-20.71,8.89,-1.14,31.47,3.41,20.26,360.9,-45.52,-11.25,-89.51,1.0
1.0,0.0,2.0,1.0,366.37,17.23,-32.83,76.22,-134.88,272.48,-53.36,-49.63,164.08,-176.88,22.72,43.26,-15.88,0.3,-18.34,-6.99,51.63,-4.61,56.08,6.25,-0.33,1.0
0.0,1.0,2.0,1.0,-67.97,36.37,-64.4,-41.67,-394.14,192.22,-119.76,73.44,-123.88,-83.42,-0.3,-73.89,100.06,1.03,112.6,1.12,62.63,-272.69,42.74,87.2,-133.4,1.0
2.0,2.0,1.0,2.0,86.18,190.18,-10.52,32.56,360.3,-193.73,67.41,22.92,-120.68,101.39,27.14,-97.15,87.37,1.31,96.79,-3.9,-9.59,11.87,-22.53,-110.97,-2.25,1.0
2.0,2.0,1.0,3.0,112.8,-19.13,83.84,0.94,24.22,126.85,-107.51,-1.67,205.49,56.95,-20.45,85.05,22.66,0.43,-98.66,0.11,-3.92,49.07,12.11,114.76,5.55,0.0
2.0,1.0,2.0,1.0,341.61,-247.11,29.42,-47.79,-96.44,-297.44,-21.93,-34.0,64.12,35.43,21.21,84.06,-13.61,-0.13,113.43,-2.91,-21.32,-313.67,-30.17,68.51,91.63,2.0
2.0,1.0,1.0,2.0,263.25,-312.62,-17.41,39.0,-175.51,-126.22,50.27,131.41,-44.97,-63.86,19.62,-4.38,-69.26,0.75,73.85,-5.17,-36.22,-191.38,-76.56,-124.05,27.13,1.0
2.0,2.0,3.0,1.0,-118.21,39.13,4.97,6.84,-67.41,-258.69,32.82,-33.5,187.15,5.15,74.7,-101.7,7.1,-2.55,-61.12,1.91,-1.09,90.1,-33.5,-33.38,-8.01,2.0
2.0,2.0,1.0,1.0,-176.5,-139.11,10.48,-0.56,-50.31,-202.66,36.41,-31.11,45.89,-109.6,76.83,3.75,34.31,0.47,-26.92,3.59,36.69,137.23,12.35,77.77,-3.36,0.0
2.0,2.0,1.0,2.0,184.25,16.8,49.57,20.75,136.47,-13.51,2.19,-31.55,-124.89,156.78,-43.07,-5.87,38.24,0.2,-47.44,0.88,-28.59,-254.19,-40.46,109.65,15.63,1.0
2.0,2.0,2.0,1.0,-224.69,-185.78,-37.04,2.5,-63.84,25.26,-5.8,40.77,37.1,-12.99,64.94,9.64,-29.21,1.02,17.52,-2.7,-37.08,163.77,-43.16,37.58,-64.92,1.0
2.0,2.0,1.0,1.0,-137.55,-90.6,-20.55,-3.43,113.65,-55.59,-10.1,-32.07,46.65,101.92,-3.12,-11.06,37.12,-0.18,-24.32,-1.66,-30.69,95.43,-27.48,52.97,-54.19,1.0
1.0,1.0,2.0,2.0,63.66,176.5,21.86,17.96,142.81,12.83,-25.29,116.44,56.81,25.22,40.83,-79.47,0.36,-1.29,-18.53,4.34,15.81,138.64,-79.7,53.79,30.71,1.0
2.0,3.0,2.0,2.0,-157.93,-110.99,61.96,-37.82,127.83,14.49,29.27,7.53,19.63,-22.26,-20.51,5.42,-11.2,0.1,-60.91,1.2,2.42,230.16,-7.08,-108.26,-120.28,1.0
1.0,1.0,2.0,2.0,6.67,255.5,-38.16,-53.29,191.12,-71.96,-39.55,85.74,103.36,133.25,-16.19,-23.69,-66.22,-0.87,64.64,0.54,41.42,137.51,-101.09,93.2,59.17,2.0
1.0,2.0,2.0,2.0,-356.97,68.23,26.82,-83.1,89.88,4.13,-46.61,-6.3,-9.8,-73.34,-40.79,49.09,10.4,0.1,73.98,-1.01,-67.08,267.98,18.09,115.78,-38.01,1.0
1.0,1.0,2.0,1.0,-133.05,23.7,9.32,40.62,-32.25,-130.32,-23.4,126.11,47.16,43.82,-82.64,-6.57,-11.55,-0.34,-0.47,0.78,28.78,62.05,32.39,-101.07,2.96,2.0
1.0,2.0,1.0,1.0,-60.34,-96.51,71.95,-19.03,-72.69,402.24,-7.99,19.92,0.86,-41.11,-13.06,28.17,-0.64,-0.8,9.7,-5.96,10.39,155.56,17.21,-26.89,-107.55,1.0
2.0,2.0,2.0,1.0,52.58,-102.31,-3.61,-20.64,15.21,83.31,-39.86,-15.52,152.25,-1.99,57.59,-24.72,47.95,1.87,-3.37,-1.92,20.14,93.35,38.16,40.53,-86.87,0.0
2.0,2.0,1.0,1.0,63.78,162.56,-6.84,-111.67,180.27,-248.23,-66.34,-47.36,73.82,43.55,-47.48,-102.25,45.86,-0.76,-81.67,-1.95,-27.58,-59.73,31.01,70.98,-114.42,2.0
1.0,1.0,2.0,2.0,-36.2,-58.98,74.49,13.59,-245.55,13.12,17.4,-106.12,-153.78,0.95,-27.1,-79.54,-34.86,-0.44,-83.54,-0.11,43.56,-269.37,-16.61,-16.89,31.23,2.0
1.0,2.0,2.0,1.0,-216.79,7.36,93.9,3.81,-54.71,-82.8,-51.28,43.82,-18.73,-46.94,-0.87,80.24,93.63,-0.27,25.11,-6.26,-48.48,67.56,-8.02,-79.45,87.07,1.0
2.0,2.0,1.0,1.0,-96.03,-106.26,-15.65,-13.56,49.57,-104.26,-89.23,-64.17,164.49,-33.06,13.68,5.97,42.17,1.5,-41.62,-3.56,5.71,155.23,1.28,-47.77,-50.68,2.0
2.0,3.0,2.0,0.0,-125.34,-161.32,69.66,-38.34,7.88,-480.16,-21.68,11.08,77.2,-27.39,43.64,-39.29,-40.59,0.3,-56.34,-1.91,13.1,-40.53,65.55,85.28,-20.0,2.0
1.0,1.0,2.0,2.0,82.45,216.63,-77.0,25.55,-321.87,122.74,-101.35,-34.56,8.86,113.35,62.25,-55.17,-31.09,-0.99,0.08,-1.81,15.6,-414.17,11.71,94.34,82.32,0.0
1.0,2.0,1.0,1.0,9.08,-123.79,-43.92,-39.78,-18.78,226.55,-14.98,22.06,-20.82,-88.5,-30.11,47.05,-106.37,0.68,-86.36,0.94,-18.04,103.63,69.21,39.15,41.41,0.0
1.0,2.0,1.0,2.0,-180.96,-46.29,45.35,-30.8,-133.89,-24.47,-49.02,-16.64,72.12,93.22,13.57,39.4,21.6,1.25,-12.78,-1.72,22.12,-50.56,-8.55,-68.48,-59.61,2.0
2.0,1.0,1.0,2.0,-9.01,,51.1,55.99,81.76,-332.54,39.88,50.48,27.2,18.95,24.96,1.44,104.14,1.98,-66.68,-2.39,45.32,40.21,0.84,-13.74,19.21,1.0
2.0,1.0,2.0,1.0,243.8,103.85,68.2,-26.73,-93.27,-40.35,-8.75,11.96,84.8,-45.57,-48.03,-52.17,-10.34,0.56,56.38,-0.62,62.02,-150.69,-73.51,3.56,53.5,0.0
2.0,2.0,1.0,1.0,99.44,-89.19,14.53,-26.58,-49.86,-5.98,-11.82,22.83,113.6,-75.46,77.52,-27.48,3.5,-0.07,-36.7,-1.3,-99.52,47.06,-15.5,93.59,-8.46,0.0
1.0,1.0,2.0,2.0,201.48,-42.45,-79.76,19.74,-93.43,176.61,-63.63,-125.74,78.36,-68.41,-54.94,41.91,34.01,0.38,5.11,-1.05,-57.47,-102.4,-46.16,31.97,-22.8,1.0
2.0,2.0,2.0,2.0,183.28,-119.99,-71.48,-63.57,168.77,46.33,-103.93,50.82,12.15,63.82,-13.85,-16.94,-23.95,1.29,18.78,4.57,-34.96,-50.47,17.91,-49.83,-26.59,1.0
1.0,2.0,1.0,1.0,52.63,30.59,46.76,37.26,-51.2,176.08,-38.33,-71.65,18.36,134.0,53.72,-56.52,46.85,0.25,20.23,0.12,-50.97,-142.77,38.98,-18.04,-48.15,1.0
1.0,0.0,1.0,2.0,137.8,217.3,52.83,61.26,10.3,252.55,-8.43,47.38,216.86,-64.91,60.34,220.78,2.07,-0.27,2.54,-4.02,12.12,248.31,39.19,183.37,3.31,2.0
2.0,2.0,2.0,2.0,-398.14,-11.55,116.85,-50.27,207.87,-307.25,-35.72,-46.11,195.54,30.66,18.76,36.52,-18.36,-1.49,17.51,1.85,4.25,392.07,2.55,86.36,2.68,1.0
3.0,2.0,2.0,1.0,-152.76,-140.65,15.94,34.63,279.22,-686.48,96.62,84.61,271.18,-58.45,-25.87,39.29,59.21,0.45,0.03,-3.98,-11.22,450.68,-27.23,-100.48,12.33,1.0
1.0,2.0,1.0,1.0,80.56,141.77,-5.84,13.63,330.69,174.05,-105.01,-119.48,76.35,154.43,35.83,-28.9,-75.78,0.4,-66.97,-4.08,-16.41,59.07,56.23,146.76,-73.24,2.0
2.0,0.0,2.0,2.0,267.32,102.76,-36.56,-22.02,-181.79,-194.76,60.31,-71.38,-14.45,-54.43,88.6,25.91,-15.24,-1.61,-2.24,-0.66,-31.27,-299.33,-69.25,59.09,-51.86,0.0
2.0,2.0,3.0,1.0,127.48,-77.59,97.12,48.64,166.9,30.96,40.3,41.19,-171.22,134.71,30.78,142.13,25.59,-0.86,-91.64,-1.62,-21.05,-123.53,-33.22,-24.14,-38.87,1.0
1.0,1.0,2.0,2.0,31.29,89.98,51.2,26.07,-18.44,-196.84,1.49,81.94,-54.33,-60.83,19.31,34.1,-4.4,0.25,-27.42,-1.7,11.67,-63.89,-12.49,-10.56,-54.92,2.0
1.0,2.0,1.0,1.0,-41.51,23.11,-45.96,9.93,70.84,109.8,-42.44,-73.17,-71.64,48.57,104.62,15.85,-100.95,-1.75,19.3,-2.05,12.4,-31.56,-42.62,36.51,25.81,1.0
1.0,1.0,0.0,1.0,122.98,181.45,23.15,80.79,57.01,272.08,-31.44,-3.61,136.38,-93.16,-89.68,43.95,41.46,0.2,-19.08,1.82,-96.61,201.73,-6.72,9.65,-3.26,1.0
2.0,0.0,2.0,2.0,158.72,-239.58,17.81,24.86,172.75,-379.72,-12.41,71.8,-105.36,-131.93,53.53,-59.5,-97.44,0.78,-18.83,-0.9,-60.99,54.52,-23.91,113.45,98.74,1.0
1.0,1.0,1.0,1.0,267.03,57.95,-3.86,-11.43,-109.77,193.6,-64.13,-0.42,48.44,-154.44,14.04,16.05,95.37,1.7,-79.07,6.35,-43.62,-81.47,62.59,131.55,-60.17,1.0
1.0,1.0,2.0,2.0,3.56,-63.33,9.98,33.8,-21.13,-19.65,14.19,-83.48,-108.17,65.42,-23.77,1.99,-129.59,0.69,-29.64,-1.34,11.51,-149.71,3.54,27.46,192.87,0.0
1.0,3.0,1.0,1.0,-251.32,-17.63,98.01,21.97,-39.22,132.82,-95.89,-70.31,1.26,-28.46,30.9,10.6,-70.17,1.25,0.38,-1.84,25.89,68.05,4.64,111.62,-14.49,1.0
2.0,2.0,1.0,2.0,-6.3,-114.94,102.18,-25.51,112.24,-126.53,33.73,22.46,-14.32,80.45,-60.19,36.75,22.27,-0.19,2.99,0.72,-31.65,14.78,-42.81,66.7,-2.93,1.0
1.0,1.0,2.0,1.0,152.35,-109.23,-19.77,-9.34,-1.64,114.6,-58.74,30.47,-7.83,-190.01,57.97,-0.83,35.02,-1.18,-0.48,-3.76,-34.94,81.46,-24.8,22.0,-13.44,1.0
1.0,1.0,2.0,2.0,186.18,184.23,19.18,-20.0,-252.94,15.84,-29.03,-10.75,44.56,-10.62,-17.76,28.86,16.82,-0.62,17.74,-4.35,-30.17,-287.09,3.63,-131.77,-13.63,0.0
1.0,1.0,1.0,1.0,256.97,-39.89,-54.35,-52.62,-180.88,96.34,-63.23,83.11,34.84,-148.71,-52.84,-49.63,28.37,-0.11,-24.4,2.91,-9.99,-117.46,-27.2,-107.49,-29.66,0.0
1.0,1.0,2.0,1.0,-415.28,129.25,-35.11,-42.61,157.18,176.74,109.18,-104.1,-2.2,244.31,56.78,-25.2,-56.87,0.54,-22.07,-4.31,5.86,330.53,-7.26,125.77,-48.28,2.0
2.0,2.0,2.0,1.0,-120.76,281.02,-4.87,-13.3,296.06,-159.95,107.43,159.54,191.9,-68.4,28.72,43.32,-39.13,0.12,-17.89,6.89,7.87,521.59,-24.89,-9.13,47.69,0.0
1.0,2.0,2.0,1.0,-141.21,86.59,26.06,-6.15,37.25,99.42,-49.62,18.14,-109.06,37.93,-2.09,-64.3,20.07,-0.72,-41.41,1.42,52.03,-7.49,44.17,-21.69,-8.79,1.0
2.0,2.0,0.0,2.0,333.12,-171.36,6.84,-44.93,67.28,-288.14,-18.03,-72.96,18.48,-10.67,-15.24,-15.97,45.93,-0.04,113.77,0.35,-4.09,-254.76,31.46,28.8,-25.83,2.0
2.0,1.0,1.0,1.0,149.37,157.74,-86.69,-4.77,79.84,-274.14,62.53,-22.15,130.39,56.48,44.51,-1.96,85.3,-0.29,-65.43,3.0,37.43,-45.02,50.36,-24.19,57.05,2.0
2.0,2.0,2.0,2.0,-87.84,34.22,78.11,3.37,162.19,-145.22,65.23,66.26,-31.36,-19.34,2.81,105.32,-37.0,0.42,9.2,-0.34,-57.21,159.83,-34.06,24.48,-0.44,1.0
0.0,1.0,1.0,1.0,-401.25,62.85,11.08,43.99,-28.43,114.59,-112.59,281.26,-95.51,114.09,10.45,-48.86,87.33,-0.96,43.78,-1.05,14.4,195.69,30.63,-42.99,2.13,2.0
2.0,1.0,1.0,2.0,174.86,-12.49,-22.14,81.46,69.84,21.54,46.47,-77.45,179.56,111.45,-4.84,-113.38,74.67,-1.94,-29.89,-5.73,5.07,22.06,3.12,-37.34,132.48,2.0
1.0,1.0,2.0,2.0,-309.84,-5.52,48.59,-35.72,-84.18,215.19,56.98,42.84,31.14,106.46,-35.32,-48.19,32.67,1.02,35.79,3.33,-1.81,246.75,-0.62,-22.38,21.98,2.0
1.0,1.0,2.0,1.0,57.79,144.32,-5.12,-14.5,-103.46,-73.37,11.98,-1.7,16.11,-8.67,-21.25,-50.65,5.65,-0.36,-92.24,4.8,13.12,-107.57,74.57,73.21,131.59,2.0
3.0,3.0,2.0,2.0,-202.22,-259.17,-27.36,-26.84,-111.37,-277.01,-95.89,-38.26,291.27,318.32,-27.03,96.6,26.2,-1.35,80.56,-0.15,55.77,-123.94,59.62,58.88,64.25,2.0
2.0,2.0,0.0,1.0,107.74,-305.98,41.1,-1.3,-135.75,18.09,39.41,-57.93,-78.13,47.65,52.11,-11.74,-0.18,1.72,39.85,-1.2,48.75,-228.47,38.94,-61.85,-10.22,0.0
1.0,1.0,2.0,1.0,38.11,34.59,-57.32,52.86,-244.06,-165.6,-111.89,-20.44,24.54,-82.35,-42.38,12.3,1.63,-0.42,85.46,-0.75,-24.95,-259.48,-21.85,103.21,-2.07,2.0
1.0,0.0,1.0,2.0,-435.3,120.35,69.68,23.38,54.47,289.12,61.03,-102.57,188.13,261.22,14.5,-120.22,-14.98,0.85,36.96,5.08,-17.03,447.71,-26.9,31.25,9.65,2.0
2.0,1.0,1.0,1.0,57.19,-78.76,-36.61,56.39,-5.02,111.85,-26.83,-49.65,40.89,103.35,49.09,-27.83,-2.84,0.19,85.51,-4.05,-2.53,-38.34,18.52,-24.61,10.32,1.0
2.0,2.0,2.0,2.0,-76.81,-60.17,-15.54,36.68,-223.24,272.78,95.1,-69.0,27.6,54.77,-14.52,9.62,61.35,1.04,-57.39,-3.71,-35.86,-25.51,4.61,121.98,34.61,0.0
1.0,2.0,2.0,2.0,341.67,36.69,35.52,-101.61,-72.63,345.31,-218.43,61.67,113.18,116.99,-15.06,-63.7,30.83,0.5,-47.76,-4.15,25.51,-305.23,-19.22,-51.27,-5.54,0.0
2.0,1.0,3.0,2.0,253.78,-64.49,36.68,22.85,18.02,-226.73,5.32,-15.13,-25.25,-124.55,-71.55,-66.91,127.55,-0.22,-21.17,6.31,-38.65,-151.09,-29.68,17.32,-39.82,2.0
1.0,2.0,2.0,1.0,94.61,-57.01,-69.32,-97.66,60.47,1.14,7.23,35.41,-130.91,-10.68,88.72,-18.55,41.66,0.16,-15.2,-4.89,52.54,-93.25,29.95,23.79,-33.05,1.0
1.0,1.0,2.0,1.0,-8.44,138.02,39.23,-60.96,-56.6,1.78,-71.06,39.36,61.43,-66.52,32.62,-32.73,43.42,0.64,19.46,0.36,74.33,18.31,22.53,-86.21,7.31,0.0
1.0,1.0,1.0,2.0,-119.61,206.37,-25.38,-36.4,-55.8,-106.61,31.17,12.34,-187.06,151.53,24.87,43.66,70.51,-1.23,3.63,6.39,35.42,-242.47,29.89,-16.31,-163.77,0.0
1.0,0.0,2.0,2.0,-118.53,-4.66,52.51,-5.48,20.71,103.74,21.45,67.25,-184.08,-15.77,7.74,54.44,-15.35,0.57,50.51,4.1,81.58,91.08,-7.68,-45.67,21.15,0.0
1.0,1.0,2.0,1.0,-30.87,30.52,-34.85,-14.58,-47.5,44.26,-10.65,37.7,-3.93,-71.48,-38.35,-21.7,19.2,-0.68,-29.2,-1.54,-42.39,70.25,86.64,23.38,-27.52,0.0
1.0,2.0,1.0,1.0,-2.34,11.98,3.84,-19.67,52.86,-43.13,-131.78,-138.43,-5.45,145.07,-93.15,80.58,-125.44,-0.63,-12.69,-6.98,-24.61,-224.21,-13.06,18.36,-84.29,1.0
1.0,2.0,1.0,2.0,-217.58,16.02,0.84,-38.18,154.38,-116.39,-33.86,-19.96,39.91,-14.86,24.12,-32.29,41.79,1.32,38.31,-3.46,4.62,203.7,-24.32,-12.14,67.74,1.0
2.0,2.0,0.0,1.0,-151.9,80.04,-22.48,-1.03,92.83,-53.47,110.2,153.3,-0.14,234.18,39.07,-45.65,2.98,0.37,-26.66,-0.79,-42.16,75.28,99.38,-73.54,-32.91,1.0
2.0,1.0,1.0,2.0,-93.26,-61.53,74.38,-2.55,134.09,-185.12,-9.33,51.33,44.23,78.76,-88.02,-62.67,-54.61,-0.1,42.97,-2.29,19.71,126.3,-53.34,-38.33,-17.39,1.0
2.0,1.0,1.0,1.0,-37.0,-166.5,25.89,-17.72,7.65,-200.93,36.95,-67.67,122.45,-10.25,-52.08,-8.19,-13.87,-0.25,105.1,-1.87,63.67,100.65,-10.55,14.66,159.3,0.0
2.0,2.0,2.0,2.0,27.7,-192.81,10.78,-68.99,296.28,-175.13,105.51,129.94,80.91,4.32,-18.31,-73.91,-35.32,0.94,-84.9,0.76,27.6,335.01,5.29,-8.12,0.03,1.0
2.0,2.0,1.0,2.0,-164.93,-113.35,1.65,-10.91,50.54,67.58,124.69,-86.19,43.1,201.59,-29.26,33.97,24.2,-0.14,-68.6,-2.03,-59.13,108.49,-37.27,-113.21,-0.41,1.0
1.0,2.0,2.0,1.0,182.31,24.06,85.43,-49.27,-101.02,172.49,-118.32,152.85,115.09,-25.71,-51.92,18.87,37.72,-0.17,-0.05,-0.62,16.83,-74.77,23.0,16.49,43.27,0.0
1.0,0.0,1.0,1.0,-486.65,76.49,-14.59,37.64,-141.67,313.37,107.32,23.11,103.45,213.68,35.19,-107.93,38.73,-0.51,-31.61,0.57,-61.76,378.41,-0.19,-24.67,0.52,2.0
2.0,1.0,1.0,1.0,-42.04,-123.51,-24.91,-10.76,163.99,-467.2,31.96,118.99,92.39,69.81,-87.72,78.16,-45.38,-0.78,162.38,1.75,-28.2,148.03,1.99,-11.65,-83.45,1.0
2.0,1.0,3.0,1.0,82.71,-235.43,6.74,84.1,-48.97,-101.66,19.12,-0.35,-154.33,21.32,-38.35,-10.17,-5.49,-0.19,55.31,0.32,7.5,-205.43,-5.88,90.92,13.58,1.0
1.0,1.0,2.0,0.0,-80.69,46.27,18.94,-84.09,192.56,49.49,30.97,163.72,10.92,-164.44,25.55,-101.56,23.45,0.41,-16.51,-9.19,-68.63,430.69,25.05,67.84,-15.77,0.0
2.0,2.0,1.0,1.0,-173.08,-97.17,-68.19,28.0,-78.78,-150.61,128.86,2.32,89.6,120.89,-2.88,-16.89,-94.02,-0.01,60.09,-2.03,9.25,75.42,89.38,-137.94,-31.13,1.0
2.0,1.0,2.0,1.0,207.0,186.75,-54.32,69.07,-13.96,-168.78,59.3,65.56,121.91,-140.17,-18.14,21.42,70.34,0.84,-136.23,-3.83,49.63,41.12,27.87,-76.18,-77.36,0.0
2.0,2.0,1.0,1.0,248.4,-89.48,2.66,-35.21,15.26,-319.86,-97.89,108.68,2.14,-133.56,17.41,-28.08,36.28,-0.52,33.02,-2.31,-9.72,-193.61,37.53,73.57,83.74,2.0
1.0,1.0,0.0,2.0,1.36,46.23,-93.23,-14.11,-127.35,-58.64,-20.08,38.97,43.12,-187.18,-1.35,18.28,-10.15,-0.1,26.51,7.27,12.15,60.12,-41.7,-38.21,-87.1,0.0
1.0,2.0,2.0,2.0,38.28,126.85,-66.6,12.93,-70.74,380.95,-125.4,102.06,-66.11,111.15,10.74,-46.07,-21.28,0.09,-46.83,1.58,-25.74,-157.74,-92.64,-152.15,47.85,0.0
2.0,2.0,1.0,1.0,-64.03,-5.54,63.83,-13.46,65.81,-25.31,-60.03,10.64,32.31,160.05,-38.39,15.27,52.47,0.03,28.77,-0.16,14.41,-44.13,-10.46,141.92,5.73,0.0
1.0,2.0,1.0,2.0,-171.7,26.55,3.69,40.07,-147.2,-116.42,-15.63,55.51,4.99,-104.02,65.55,-85.59,45.64,-1.09,-91.72,-1.89,11.88,36.7,75.73,-90.6,21.84,0.0
2.0,2.0,1.0,1.0,160.73,-5.71,-56.5,88.21,266.91,-18.81,-141.72,22.38,62.78,54.7,72.63,67.26,64.66,0.31,177.66,1.61,56.81,16.15,-22.62,38.07,9.0,2.0
1.0,2.0,1.0,1.0,6.11,147.11,39.66,67.57,-22.03,33.68,-69.17,-3.42,-59.84,-95.92,29.38,12.43,-29.02,0.19,85.82,2.63,-12.01,-80.39,39.02,-14.85,56.48,2.0
