cat_0,cat_1,cat_2,cat_3,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,target
1.0,1.0,1.0,2.0,87.69,153.56,-43.53,25.98,119.89,-10.61,-10.42,-50.91,-3.1,-26.37,-35.97,229.3,1.61,-125.41,-50.27,15.93,0.0
1.0,1.0,1.0,0.0,-61.14,11.21,-20.47,23.95,-3.05,6.59,-8.46,-33.71,106.65,120.4,16.21,-379.11,-0.02,-162.59,40.55,48.12,1.0
1.0,1.0,1.0,1.0,-2.26,-3.1,-3.72,18.84,-29.4,6.6,4.55,-53.74,-6.25,-1.58,32.95,-197.55,18.06,-229.47,-99.23,-10.87,1.0
0.0,1.0,1.0,1.0,183.72,57.58,6.51,-7.1,58.03,5.86,6.27,-271.56,40.68,-26.27,-1.26,-36.96,-3.18,-92.3,-174.11,36.27,1.0
1.0,1.0,1.0,1.0,158.19,195.42,26.59,-8.74,17.7,-5.1,8.47,-49.66,36.23,13.56,10.27,-77.84,-13.02,-112.44,-174.46,-45.23,1.0
0.0,0.0,1.0,1.0,-283.13,-49.73,-24.07,-24.67,-166.4,36.09,0.45,-376.65,149.89,-38.78,46.76,-957.33,13.0,146.95,-185.33,13.87,1.0
1.0,1.0,1.0,1.0,103.18,37.44,-46.05,-49.55,128.78,114.65,12.93,-350.26,97.65,57.62,54.36,222.53,7.63,20.25,196.39,-46.53,0.0
1.0,1.0,1.0,1.0,-155.47,-20.48,-48.4,3.05,70.33,-67.83,-0.71,-108.28,-152.56,-54.17,-3.4,-83.66,12.13,-276.29,-37.95,-26.75,0.0
0.0,2.0,0.0,1.0,56.59,107.51,16.6,-27.98,29.48,-3.58,5.15,-522.85,-185.03,3.75,-47.84,-348.75,23.46,-11.74,-122.17,-8.61,1.0
1.0,1.0,1.0,1.0,-163.77,17.57,15.41,-8.93,3.8,21.73,-6.55,-286.94,56.62,-103.17,18.98,-61.62,-24.34,39.11,49.16,31.25,1.0
1.0,1.0,1.0,0.0,22.1,-28.81,-14.57,-25.11,-6.78,57.07,12.47,-62.89,121.49,36.46,37.43,-51.64,3.26,-105.37,20.13,15.18,0.0
1.0,1.0,2.0,1.0,-9.06,61.76,-39.7,-20.39,-21.28,10.29,1.4,-69.03,-146.57,106.47,32.62,-472.11,-6.99,-11.72,-33.48,26.15,1.0
0.0,1.0,0.0,2.0,148.96,-0.67,38.14,-6.39,-157.29,37.97,-3.68,-324.31,-33.4,47.31,-16.26,-230.69,0.04,81.4,-47.02,9.82,1.0
1.0,1.0,1.0,1.0,-60.01,59.77,20.99,-20.04,146.35,44.4,-7.51,-64.81,-72.74,-17.26,-20.58,285.48,0.75,-27.18,123.97,45.49,0.0
1.0,1.0,0.0,1.0,42.45,-28.6,17.74,-7.27,-149.61,-62.33,-2.05,-50.03,92.22,-19.37,0.3,168.0,-3.99,44.87,81.62,34.74,0.0
1.0,1.0,0.0,0.0,108.65,-83.44,18.85,3.14,204.14,-17.93,2.85,26.16,-89.07,-50.01,-3.92,501.47,-2.38,-61.29,-59.72,71.3,0.0
0.0,0.0,2.0,0.0,-46.09,28.89,-10.37,46.07,-183.25,3.16,2.97,-256.36,70.26,23.2,31.58,-834.12,20.92,-123.98,-185.81,-47.58,1.0
0.0,1.0,1.0,2.0,220.82,2.33,20.19,-7.51,-128.22,14.92,9.54,-214.4,62.46,-53.85,-79.33,26.71,-10.9,-0.32,-111.69,-168.9,1.0
1.0,0.0,1.0,1.0,32.49,-4.82,-37.34,-25.86,-47.29,35.73,-2.41,-165.52,99.15,-15.46,13.28,-224.17,9.19,35.5,-82.25,71.08,1.0
1.0,0.0,1.0,1.0,34.23,0.29,25.17,23.84,133.75,-13.5,4.12,31.94,70.95,-2.66,12.87,173.32,-24.68,-31.54,-36.55,-22.37,0.0
1.0,1.0,1.0,0.0,53.48,39.72,-19.51,18.78,30.64,23.9,-4.79,-16.9,132.42,42.71,60.95,98.67,6.31,-131.21,46.39,67.55,0.0
1.0,1.0,1.0,1.0,-104.39,-121.04,49.32,49.17,18.08,71.31,0.84,-147.87,15.1,-94.18,-14.85,104.15,-12.55,8.0,50.79,-43.16,0.0
1.0,1.0,1.0,1.0,36.05,-8.09,6.0,15.59,-131.48,16.95,0.98,-138.34,-2.81,37.04,-66.47,-242.87,10.72,191.08,-15.42,4.6,1.0
0.0,1.0,0.0,1.0,104.41,-103.72,13.26,9.47,-135.85,30.31,1.17,-144.24,-51.72,31.4,-5.49,-258.16,-5.59,67.93,-111.72,-10.07,1.0
1.0,1.0,1.0,1.0,-222.28,38.01,-14.99,9.55,138.19,24.73,-14.63,-209.71,67.97,31.1,4.49,-678.78,-6.13,-0.35,-142.16,-43.91,1.0
1.0,1.0,0.0,1.0,188.07,31.53,1.04,-6.1,-153.08,-23.76,-9.7,-105.55,5.69,74.25,-17.75,-69.46,-13.45,73.4,0.21,29.89,1.0
1.0,1.0,0.0,2.0,33.23,-4.32,24.98,-10.83,135.84,-29.7,-8.26,-44.82,28.11,18.08,-50.45,283.66,3.28,118.37,55.21,61.79,0.0
1.0,1.0,1.0,1.0,-154.54,49.63,-32.73,13.68,120.93,-2.46,-3.63,-77.35,118.59,-51.66,-25.79,154.85,4.1,-65.49,98.99,-52.28,0.0
1.0,0.0,1.0,0.0,-48.76,118.12,-7.32,-43.22,82.2,38.73,-12.12,213.35,87.66,-45.11,12.46,29.81,-24.42,15.86,-185.28,-27.79,0.0
1.0,1.0,1.0,1.0,55.7,80.07,-21.06,10.04,-1.27,-40.66,-6.3,-191.31,-133.51,-14.95,-43.72,259.2,-6.03,134.0,160.24,17.65,0.0
1.0,1.0,1.0,0.0,82.43,99.72,-55.87,-12.08,108.21,-4.79,11.77,-268.86,84.71,16.27,24.89,163.97,5.26,-13.96,88.79,15.35,0.0
1.0,2.0,0.0,0.0,240.34,115.49,9.55,32.36,152.19,26.43,10.74,-253.4,49.29,38.28,-43.44,494.53,-4.99,146.75,155.2,28.03,1.0
1.0,0.0,1.0,1.0,-187.38,22.45,52.73,-6.83,-132.18,-116.17,-13.75,-318.02,24.83,69.42,-28.52,-1079.8,1.67,-29.7,-172.43,-38.01,1.0
1.0,1.0,1.0,2.0,-11.46,0.96,28.98,13.09,1.32,-35.31,6.55,-63.11,40.18,-20.16,-1.11,-106.75,8.64,125.22,-88.34,22.05,0.0
1.0,0.0,1.0,1.0,-24.47,48.64,13.68,-28.36,-11.14,20.35,5.84,-278.74,17.65,44.62,26.59,-521.18,-1.34,56.35,-106.97,33.95,1.0
1.0,1.0,1.0,1.0,105.65,-17.7,68.67,16.82,52.6,-18.11,7.47,-396.18,58.29,-7.9,15.2,49.06,11.61,-88.12,58.68,35.74,1.0
1.0,1.0,1.0,1.0,-43.49,-8.74,-20.33,-6.88,-25.52,79.32,2.11,-26.75,215.28,50.62,9.92,-216.37,8.86,-68.77,10.12,-23.63,0.0
0.0,1.0,0.0,1.0,221.39,-62.77,-19.89,4.85,-10.33,77.56,-8.59,-353.17,177.02,5.85,5.43,-101.7,-4.09,-46.58,-140.16,-57.79,1.0
0.0,1.0,1.0,1.0,74.07,45.88,-6.55,25.47,-16.04,7.89,6.2,-205.66,73.89,32.43,-41.06,-308.26,4.04,75.18,-136.93,92.04,1.0
2.0,0.0,0.0,0.0,45.55,-15.23,-23.16,24.79,265.08,9.92,0.48,47.13,-16.99,-8.58,36.1,486.23,15.32,-2.94,8.63,3.34,0.0
1.0,1.0,2.0,1.0,-101.82,9.17,-27.71,-24.67,-84.23,-75.3,7.79,-12.18,16.0,-20.34,53.1,-345.7,-7.09,47.69,-56.78,91.55,1.0
1.0,0.0,2.0,1.0,-245.96,-9.85,-37.73,33.72,40.29,53.09,12.52,-167.92,20.46,48.46,3.87,-816.41,-0.12,121.58,-132.75,58.25,1.0
1.0,1.0,1.0,1.0,-98.56,34.6,-7.03,-18.88,62.32,-4.82,0.11,-80.6,-176.38,-37.63,-25.85,105.36,-14.13,44.15,54.98,14.84,0.0
1.0,1.0,1.0,2.0,33.21,-42.55,20.62,-7.64,-133.09,20.62,6.49,-147.26,-46.11,60.16,-18.18,-265.8,-5.76,31.09,25.17,-49.0,1.0
1.0,1.0,0.0,0.0,91.88,-3.95,-37.23,-17.75,114.34,70.85,-1.18,-36.91,-53.59,48.74,-53.31,302.53,-21.15,17.8,97.62,37.19,0.0
1.0,1.0,0.0,1.0,75.98,-84.96,6.75,16.08,92.16,-4.19,3.18,-284.21,54.04,-39.26,-2.01,138.95,7.79,91.26,-12.58,-17.51,0.0
1.0,1.0,1.0,1.0,63.37,110.71,11.3,-26.35,-38.63,7.48,3.66,-49.27,168.8,-49.48,34.87,339.05,11.35,37.95,106.8,-32.56,0.0
1.0,1.0,1.0,1.0,-110.54,51.73,-12.58,-18.01,-59.02,47.07,-2.35,27.68,51.31,-27.94,59.15,-45.51,-8.03,-88.15,43.58,86.26,1.0
1.0,1.0,1.0,1.0,-71.76,23.57,-28.16,-6.29,138.44,-79.82,-5.49,-214.23,14.82,-35.52,7.03,173.62,-8.35,66.79,108.68,-11.7,0.0
1.0,1.0,1.0,0.0,-39.5,-26.99,-40.13,4.62,34.91,-24.32,6.84,-362.62,0.61,-69.9,-17.04,144.53,5.99,27.18,167.25,40.6,0.0
1.0,2.0,1.0,2.0,140.17,-8.08,-18.37,-25.37,-25.35,-41.71,-8.56,-240.95,-52.92,74.01,4.21,-64.5,-2.25,-169.64,115.77,-81.07,0.0
1.0,1.0,1.0,1.0,-9.07,-52.06,-33.49,13.01,-162.53,-1.87,2.66,-31.41,28.09,77.54,-48.56,-254.27,4.64,-46.64,58.72,67.5,1.0
1.0,0.0,1.0,1.0,-42.14,54.54,-9.32,-28.53,-171.11,-4.9,-23.0,-214.69,-93.63,23.18,12.41,-650.81,6.18,28.03,-119.68,2.51,1.0
1.0,1.0,1.0,1.0,-39.56,-61.01,-16.51,-5.52,20.67,6.38,7.64,-103.8,-56.92,-10.94,-39.41,-223.5,-10.76,130.02,-68.85,7.79,1.0
1.0,1.0,0.0,1.0,166.08,36.42,31.47,22.58,-49.47,-8.01,-5.73,-165.51,-59.61,40.91,-17.17,-47.38,6.35,-135.59,-50.6,-22.06,1.0
1.0,1.0,0.0,1.0,107.44,-30.17,-25.58,-9.4,72.01,22.75,-3.85,-95.31,-47.34,-33.0,-28.13,200.39,1.29,-83.39,-60.1,20.45,0.0
1.0,0.0,1.0,2.0,-27.86,32.74,33.19,-13.47,43.37,-25.89,-2.66,31.12,-8.65,39.11,-49.46,-25.05,7.53,-3.52,13.04,63.39,0.0
1.0,1.0,0.0,1.0,-41.97,-79.4,7.71,-25.58,73.29,-21.28,9.66,-87.63,116.68,-7.43,-36.09,10.41,-8.48,33.49,-22.89,97.03,1.0
1.0,1.0,1.0,2.0,32.98,-34.43,-50.42,8.98,32.91,2.25,-10.06,18.67,-29.98,-34.63,-23.59,42.97,6.08,-10.22,-114.28,-22.36,0.0
0.0,0.0,2.0,1.0,-85.09,37.43,-31.02,-38.81,-216.88,-22.51,5.54,-382.35,31.3,20.92,22.58,-1098.9,4.21,-154.47,-255.58,-44.27,1.0
1.0,1.0,1.0,1.0,81.98,-164.95,25.38,-9.2,53.7,8.28,11.04,-135.66,-83.85,17.81,10.04,86.12,-10.5,-67.71,30.02,22.03,0.0
1.0,1.0,1.0,1.0,-122.5,52.32,-16.0,5.71,-30.37,-48.4,5.85,-156.32,-9.84,-10.74,-27.09,-454.09,20.92,33.38,-94.11,-17.63,1.0
1.0,1.0,1.0,1.0,-73.01,71.56,22.59,-3.86,64.14,-29.78,-5.65,-108.83,-108.31,-47.39,-17.75,141.86,-8.25,-203.1,59.24,-66.3,0.0
0.0,2.0,0.0,1.0,111.5,67.63,31.33,35.49,-17.44,-67.73,4.47,-303.15,-12.41,7.99,20.0,-400.39,16.27,65.76,-236.32,-83.15,1.0
1.0,1.0,1.0,2.0,-92.77,111.15,44.14,15.67,246.48,-18.84,-12.68,-60.93,-68.88,-3.04,-32.16,200.02,-3.31,-24.48,73.02,12.35,0.0
1.0,1.0,1.0,1.0,-54.9,23.36,58.97,-21.65,-35.99,58.14,-4.25,4.42,-28.52,15.19,-16.37,-174.28,0.32,181.57,-41.62,-43.08,0.0
0.0,1.0,0.0,0.0,141.73,-48.19,48.96,-4.37,-87.79,-16.74,-1.99,-254.97,26.97,32.0,26.79,-200.9,6.61,0.15,-82.83,4.32,0.0
1.0,1.0,1.0,0.0,147.02,131.8,-8.68,-14.99,-58.38,25.92,-0.75,-37.96,34.27,26.13,-5.12,-22.27,13.85,86.43,-76.41,38.89,1.0
1.0,1.0,1.0,1.0,47.18,-57.98,-31.86,13.94,-192.88,29.52,5.39,61.97,-8.24,-44.94,51.57,23.95,10.31,98.92,16.34,-62.24,1.0
1.0,1.0,0.0,1.0,131.07,-34.59,-4.37,-9.38,121.17,0.91,5.39,-206.77,-56.06,63.67,49.15,304.87,-14.66,-17.6,170.82,-3.02,0.0
1.0,0.0,1.0,0.0,18.23,43.27,15.88,12.43,-112.44,16.22,1.06,-174.16,13.33,88.96,-62.86,-557.22,0.76,29.76,-65.87,59.17,1.0
1.0,1.0,1.0,1.0,37.06,-76.91,19.76,-12.19,48.19,1.9,7.46,15.84,-85.46,-4.27,26.64,50.86,-12.85,-122.64,-62.48,-4.2,0.0
1.0,1.0,1.0,1.0,-4.97,39.82,1.7,10.26,-40.5,-97.16,-7.77,-183.66,-29.03,95.67,-53.3,-171.17,3.64,24.22,147.19,-11.07,0.0
1.0,1.0,0.0,1.0,-88.87,-76.72,-5.01,-14.65,80.33,-39.44,-7.29,-38.91,21.37,-29.57,44.82,136.91,0.01,-115.82,48.53,-32.06,0.0
1.0,1.0,1.0,2.0,98.48,-100.57,35.16,2.55,21.2,6.14,-1.31,-125.64,14.34,-25.01,-22.58,7.9,-14.79,-155.58,-77.38,2.85,0.0
0.0,2.0,0.0,1.0,94.47,48.09,20.39,-16.67,0.5,-16.51,0.02,-457.72,-23.26,46.66,-14.27,-358.7,-3.01,-119.79,-74.05,15.21,1.0
1.0,0.0,2.0,0.0,81.2,-82.99,-8.88,-40.53,-102.47,-63.46,-0.92,-54.44,-48.61,138.57,0.27,-600.41,-28.46,4.19,-63.53,-3.74,1.0
1.0,2.0,1.0,1.0,11.85,145.92,59.75,27.3,95.87,-2.96,-2.15,-30.39,7.1,-24.34,46.36,448.07,18.17,192.84,190.01,-12.0,0.0
1.0,1.0,0.0,1.0,215.7,-97.75,5.49,-8.22,-11.14,-84.97,5.15,-47.84,-111.05,100.19,13.69,67.53,4.08,-29.05,-17.88,115.35,1.0
2.0,1.0,1.0,1.0,-51.25,63.31,-24.91,1.72,0.52,1.66,2.19,305.29,86.6,32.02,-4.5,-110.91,-8.06,41.12,-108.98,31.99,0.0
1.0,0.0,0.0,0.0,1.99,-58.03,34.97,9.17,81.04,1.97,3.06,-313.4,123.31,79.93,21.04,52.02,-27.54,99.99,213.19,-0.17,0.0
1.0,0.0,1.0,0.0,9.9,-16.61,27.12,-16.53,-87.5,-5.96,2.36,-70.91,-62.86,-42.75,4.73,-133.63,10.99,-131.84,-54.5,-22.04,1.0
1.0,1.0,1.0,0.0,169.11,92.97,55.33,5.37,135.08,42.44,-6.11,-449.48,-8.65,-0.91,-38.5,271.22,13.6,168.01,115.79,56.28,0.0
1.0,1.0,1.0,1.0,-128.17,-3.72,27.83,29.26,104.53,-15.01,0.51,-125.57,-47.19,-53.62,-21.85,154.67,7.23,-62.72,100.68,-35.96,0.0
0.0,0.0,1.0,1.0,-190.93,-18.93,10.42,-41.71,-114.66,-7.59,-9.33,-274.62,252.5,-66.73,-13.03,-715.89,3.35,-107.76,-186.46,-33.95,1.0
1.0,1.0,1.0,1.0,-59.19,-9.98,-29.58,-8.43,84.22,94.13,3.54,-68.74,-58.68,-14.26,-0.67,164.74,3.33,-66.02,81.16,29.02,0.0
1.0,0.0,1.0,1.0,27.56,44.38,42.57,-35.73,144.44,44.55,2.13,-75.17,-4.2,8.47,-6.83,188.33,-19.15,189.9,22.1,1.08,0.0
1.0,1.0,1.0,1.0,-40.71,-67.84,10.51,22.43,69.65,-11.66,8.34,-227.76,73.69,-38.84,23.21,118.13,-1.35,-33.85,95.15,-22.23,0.0
1.0,1.0,1.0,1.0,-8.5,48.92,-23.97,-30.73,3.37,42.37,9.0,-198.76,-28.88,-22.84,44.81,100.91,-1.9,-82.55,91.8,-21.59,0.0
1.0,1.0,0.0,1.0,-100.45,89.71,-51.02,-5.21,98.29,39.39,8.03,-78.03,-20.29,-7.55,-42.87,-66.0,16.5,19.25,-54.64,-22.14,0.0
1.0,1.0,2.0,2.0,-200.64,7.81,24.27,-9.85,156.24,-19.73,10.98,-450.83,-74.51,-107.35,-40.28,53.72,-7.7,137.22,185.41,99.64,0.0
1.0,1.0,1.0,1.0,75.09,55.39,-9.05,11.22,-35.47,-1.01,-2.79,-62.86,59.46,55.95,-4.85,-14.76,-8.46,-67.56,45.93,-51.28,1.0
1.0,1.0,0.0,1.0,-51.53,105.72,9.39,14.89,63.17,21.4,6.67,26.4,-157.2,-10.8,25.74,204.69,4.23,-20.81,58.81,12.72,0.0
1.0,1.0,1.0,1.0,3.27,35.05,-4.51,-17.69,53.53,-7.27,3.7,-326.59,133.75,-29.08,34.27,159.19,-5.77,50.2,150.68,3.14,0.0
0.0,1.0,1.0,1.0,138.82,-31.55,-32.67,-0.95,-2.99,62.26,12.01,-125.49,49.69,22.59,-5.34,-233.27,-11.17,45.06,-193.33,31.16,1.0
1.0,1.0,0.0,1.0,27.41,108.12,-43.43,-2.01,-133.62,-37.27,6.54,-77.79,-55.85,66.44,-23.41,-250.74,-3.69,-143.57,-27.98,40.69,1.0
1.0,1.0,1.0,0.0,-28.68,109.45,41.16,29.53,-68.15,22.91,4.43,15.4,25.57,88.12,20.03,-181.86,3.79,-34.38,71.59,75.49,0.0
1.0,1.0,1.0,1.0,19.08,-23.17,-43.24,-11.14,-18.64,101.93,-1.1,-74.15,-34.63,31.88,50.29,-302.71,20.94,7.32,-129.89,34.28,1.0
0.0,0.0,1.0,1.0,-43.58,-28.91,46.78,23.03,-106.62,89.57,2.99,-376.95,52.39,37.49,7.11,-867.48,5.98,-47.16,-207.14,62.13,1.0
0.0,2.0,0.0,1.0,-38.86,-67.58,-43.83,2.45,16.78,-38.72,0.8,-231.61,71.02,22.66,-45.62,-492.19,7.25,-43.05,-186.46,-32.93,1.0
1.0,2.0,1.0,1.0,-18.56,45.01,-54.51,29.93,189.9,-11.47,-14.71,-90.16,10.47,31.89,63.13,188.06,-2.43,25.54,84.37,-32.31,0.0
1.0,1.0,0.0,1.0,-102.75,21.32,16.19,-19.11,67.19,35.48,-6.73,-69.89,54.47,-40.09,49.96,102.54,-3.05,-87.19,43.87,13.06,0.0
1.0,1.0,1.0,2.0,-10.53,-75.83,57.97,6.89,16.5,38.36,-7.59,-49.8,80.85,103.88,-36.48,-347.71,-2.95,-87.84,-0.04,-75.08,1.0
1.0,1.0,0.0,1.0,-59.12,-60.89,-12.44,1.21,150.66,11.25,2.6,-1.38,-19.87,6.84,51.26,196.49,12.7,26.97,50.18,34.91,0.0
1.0,1.0,1.0,1.0,-89.45,-56.84,1.86,-21.13,60.23,23.48,5.87,-206.75,-98.26,-36.47,-29.73,13.19,-13.03,-60.14,48.44,18.78,0.0
1.0,1.0,1.0,1.0,14.61,100.56,9.47,52.61,31.21,-43.57,3.84,-314.62,-32.46,65.85,-23.16,-14.47,-1.18,-64.55,176.56,-13.97,0.0
1.0,1.0,1.0,1.0,112.13,-74.21,8.21,-14.81,108.8,-16.16,-2.87,-303.54,68.94,16.7,22.74,220.63,-0.85,-69.01,112.16,62.4,0.0
1.0,1.0,0.0,0.0,-152.52,1.4,-9.15,2.56,-6.0,48.48,-5.29,140.27,-95.52,-43.4,-13.32,59.87,10.33,87.68,-26.71,13.76,0.0
0.0,2.0,0.0,1.0,92.52,5.43,-17.45,-5.87,-48.35,41.37,6.49,-370.37,-5.5,22.92,-69.68,-320.22,2.94,-116.35,-100.24,-65.22,1.0
1.0,1.0,1.0,1.0,-207.4,-47.64,50.36,17.16,77.74,10.55,9.37,-153.66,-27.13,-93.59,2.91,-28.37,-20.87,10.78,27.02,-10.36,0.0
1.0,1.0,1.0,1.0,-20.6,-46.34,-7.28,16.13,-136.6,36.28,6.53,42.72,-55.53,-13.6,48.31,150.58,-2.78,-136.97,122.74,-32.0,1.0
1.0,1.0,1.0,1.0,103.45,-33.96,-15.57,-49.45,-86.87,24.33,-2.58,-129.24,-100.36,18.33,71.0,-194.78,-7.3,125.77,-99.54,-6.01,0.0
1.0,1.0,1.0,1.0,28.1,-32.96,12.48,6.6,71.56,49.31,6.03,-40.89,130.58,62.2,-38.74,-51.91,2.16,154.16,30.47,5.57,1.0
1.0,1.0,1.0,1.0,-5.86,180.01,25.07,5.04,64.03,56.2,2.63,-175.51,134.68,67.89,47.15,26.27,10.06,-32.64,138.58,-23.58,0.0
1.0,0.0,2.0,1.0,-109.84,-15.14,-12.44,-24.81,-106.42,18.53,12.85,-241.89,-66.2,-2.41,56.45,-736.53,-5.56,-111.39,-172.46,-30.68,1.0
1.0,1.0,1.0,1.0,10.36,-104.66,-26.03,-17.11,-99.24,-27.77,-2.4,-64.41,123.88,40.92,7.64,-362.82,9.5,68.03,-105.06,-40.13,1.0
1.0,1.0,0.0,1.0,57.11,-32.44,63.6,8.38,131.41,-28.19,-14.59,-202.7,84.84,-29.85,7.78,207.87,-14.57,62.86,-1.62,-42.44,0.0
1.0,1.0,0.0,2.0,121.65,-6.02,-5.98,-9.84,-20.11,41.22,6.28,-82.16,-2.72,99.67,1.83,-281.01,-1.95,-19.3,-121.81,84.45,1.0
1.0,0.0,1.0,0.0,-48.79,-0.68,-22.39,-5.68,88.95,12.93,4.62,-101.93,101.06,39.95,46.63,2.63,-4.81,24.86,69.07,45.61,0.0
1.0,0.0,1.0,1.0,252.4,30.19,41.64,-0.39,-85.16,7.07,0.31,-20.11,-26.19,-43.65,-8.1,51.3,-9.75,-5.6,-202.2,-78.6,1.0
1.0,1.0,1.0,1.0,58.09,13.37,-14.92,-0.75,-15.99,-85.36,4.91,-48.65,73.96,97.09,19.43,-196.72,-4.52,-233.72,27.06,-86.23,1.0
1.0,1.0,1.0,1.0,136.96,55.55,-19.55,19.01,-54.54,-9.08,4.97,-57.75,152.85,29.26,8.11,-146.44,22.35,108.11,-117.13,75.7,0.0
1.0,1.0,1.0,1.0,-106.44,118.16,-51.81,20.5,-38.73,-20.97,4.46,-24.13,30.39,7.78,13.95,-257.26,-1.87,12.91,-4.88,58.03,1.0
1.0,1.0,1.0,1.0,-110.31,-38.59,63.07,25.94,219.79,1.64,-0.38,-168.8,133.92,-36.54,-52.49,237.08,-7.81,100.83,147.77,37.16,0.0
1.0,1.0,1.0,1.0,29.7,-32.0,20.37,9.77,-19.24,9.35,7.16,-111.61,43.03,89.17,-27.49,-23.56,2.65,-102.83,144.78,-36.97,0.0
1.0,0.0,2.0,1.0,-103.32,6.78,-14.49,-0.22,-115.96,13.77,-1.96,-210.66,-70.39,24.12,29.82,-789.91,4.91,31.87,-161.51,-17.99,1.0
1.0,1.0,1.0,1.0,100.67,-24.13,-23.63,-28.11,98.17,31.22,-8.61,144.54,-209.02,42.75,22.5,270.41,-1.18,27.66,11.97,20.06,0.0
2.0,0.0,1.0,1.0,-126.65,-46.95,-1.33,-7.08,18.25,-55.7,4.09,17.31,44.61,27.02,-89.9,-81.45,-3.92,-76.2,74.57,-12.86,1.0
1.0,1.0,1.0,1.0,110.97,-48.08,52.34,-40.87,-32.39,-53.43,-0.08,-132.94,22.47,55.32,-10.89,-218.41,-6.6,56.21,-46.28,-51.37,1.0
1.0,1.0,1.0,1.0,-17.26,21.4,40.27,-5.09,-42.26,13.44,-8.57,-117.9,15.3,86.94,18.49,-408.6,3.9,-37.97,-16.28,48.18,1.0
1.0,1.0,0.0,1.0,46.94,-2.47,34.8,-10.85,79.93,-24.12,-5.37,-265.83,-121.89,81.86,44.07,113.86,-3.15,-22.89,200.18,-62.35,0.0
1.0,1.0,0.0,1.0,51.31,24.12,51.15,24.03,-68.12,0.47,0.5,-126.93,-15.88,46.25,-12.91,-282.75,5.32,111.49,-98.65,-41.22,1.0
1.0,1.0,1.0,1.0,-94.68,-37.74,65.72,-27.93,-6.61,42.79,2.23,-75.94,93.93,17.6,-52.58,-272.97,-1.3,195.45,-16.83,37.98,1.0
1.0,1.0,0.0,2.0,265.11,-24.1,-34.19,-11.14,-70.11,20.5,12.86,-69.06,88.04,41.39,-111.32,39.08,-3.4,84.98,-114.51,58.26,1.0
1.0,1.0,0.0,1.0,33.65,-21.12,50.21,-21.27,54.11,27.97,7.22,-169.86,-72.82,25.33,-31.98,84.15,7.71,-94.48,68.23,-65.23,0.0
1.0,1.0,0.0,0.0,110.08,11.7,-16.05,-0.43,-88.17,-3.95,-3.61,-128.02,32.39,38.56,-17.32,-108.44,5.18,-133.67,-31.79,-16.45,1.0
1.0,0.0,2.0,1.0,-31.81,58.89,-42.54,-3.23,-21.67,-5.03,7.79,-160.97,73.96,122.86,16.04,-679.57,13.99,-40.48,-75.28,24.76,1.0
1.0,1.0,1.0,1.0,91.25,-64.25,17.83,-19.16,25.47,-8.49,1.26,-144.77,-16.73,-25.1,10.61,34.05,-0.86,194.88,-56.7,-72.81,1.0
0.0,2.0,0.0,1.0,33.71,177.09,-54.41,-8.4,61.97,20.54,3.52,-350.37,-62.15,-2.96,-60.61,-442.46,1.21,-25.14,-238.59,-47.1,1.0
1.0,1.0,1.0,1.0,92.26,93.73,-46.76,-18.66,-101.6,-19.45,6.84,-101.37,58.95,62.6,-39.44,-341.73,11.55,-23.61,-55.24,-53.95,0.0
1.0,1.0,0.0,0.0,38.04,0.99,-1.62,7.59,55.72,-7.72,-5.9,-208.49,95.79,-17.02,-52.18,64.85,13.23,0.26,-0.37,-24.86,0.0
1.0,1.0,1.0,1.0,134.34,-13.68,-8.97,-1.24,184.87,-33.82,9.53,-249.68,95.93,3.32,-17.46,366.76,-9.75,91.76,93.2,-5.04,1.0
1.0,1.0,1.0,1.0,148.78,65.71,-27.57,36.08,115.34,23.75,-7.43,-252.43,102.08,-23.35,26.42,266.06,9.37,6.59,12.95,-98.53,0.0
1.0,0.0,1.0,1.0,-104.33,21.62,-50.63,-25.8,-77.83,2.38,-7.61,-246.1,60.77,-45.1,19.11,-568.68,-5.86,-19.08,-166.77,-63.77,0.0
0.0,1.0,1.0,1.0,40.22,13.35,-6.2,3.28,-102.97,-13.98,-8.66,-182.47,128.99,28.83,-30.6,-310.14,0.73,205.07,-66.88,5.65,1.0
1.0,1.0,1.0,1.0,-43.49,-44.53,20.51,-1.02,18.63,16.62,8.3,-241.76,-44.42,-32.79,11.08,51.7,10.86,110.69,80.21,45.64,0.0
1.0,0.0,1.0,1.0,1.5,-91.08,-9.84,19.84,-152.02,-56.73,3.31,-153.11,-7.29,97.77,44.34,-595.88,-5.35,122.14,-49.84,6.31,1.0
1.0,1.0,1.0,1.0,88.24,-39.08,24.18,3.28,73.55,-53.59,-2.44,-82.72,-163.29,27.8,10.7,142.38,-6.19,80.33,36.27,-63.97,0.0
1.0,1.0,1.0,1.0,18.97,79.07,-11.26,20.42,67.6,43.19,-4.13,118.47,-102.46,21.17,-13.23,42.92,-8.97,35.51,-50.45,-52.4,0.0
1.0,1.0,1.0,1.0,-78.22,-92.47,16.36,36.67,-64.76,-40.63,-2.56,-155.91,-1.02,46.95,-37.42,-493.25,10.71,-3.63,-65.42,90.88,1.0
