cat_0,cat_1,cat_2,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,target
3.0,1.0,1.0,-46.35,-79.16,0.3,1.22,-3.45,-6.14,-74.91,24.22,-147.07,43.24,-36.81,264.26,0.0
2.0,2.0,3.0,-91.8,-36.57,28.09,-1.88,-1.95,35.62,9.89,-58.0,116.0,44.91,52.19,-183.47,1.0
3.0,2.0,2.0,136.31,-79.87,-58.14,-6.19,3.13,128.34,12.05,-17.74,52.7,1.41,-83.61,125.85,0.0
3.0,2.0,2.0,25.53,237.02,68.49,-1.84,2.48,31.03,48.4,-48.55,182.07,-23.05,-20.22,74.19,1.0
3.0,3.0,2.0,-61.03,-23.74,-15.98,3.27,-4.75,77.55,-48.19,-38.87,-208.7,-31.45,-77.61,313.04,0.0
1.0,2.0,1.0,126.69,9.89,19.92,1.47,-0.83,-27.62,43.21,17.45,-261.82,92.01,-104.06,149.84,1.0
2.0,4.0,1.0,164.8,-123.58,-113.91,6.2,-0.87,5.66,49.98,-17.0,117.87,-44.63,-70.38,102.73,1.0
3.0,3.0,1.0,-55.9,-145.5,5.85,-0.85,-3.2,10.31,21.42,-8.12,-201.84,-47.36,-41.11,283.75,0.0
2.0,3.0,2.0,114.49,7.71,2.64,-2.47,0.28,69.29,-116.59,-30.61,255.62,-25.98,-42.2,-48.63,1.0
2.0,3.0,2.0,32.85,17.45,-28.16,-2.99,2.67,-80.19,76.74,-50.16,135.76,-67.56,45.07,-59.63,1.0
2.0,3.0,2.0,181.8,133.02,-18.12,0.66,2.1,-131.95,-9.2,21.68,258.13,-79.06,-15.7,40.01,0.0
3.0,1.0,1.0,88.17,12.82,-23.1,1.03,1.07,-34.31,-56.46,3.41,-72.08,2.82,-66.3,301.95,0.0
2.0,1.0,2.0,117.21,6.63,51.42,-0.9,0.38,42.03,-56.35,-22.27,-76.98,-9.02,-96.25,200.38,0.0
4.0,3.0,2.0,119.83,37.77,8.84,1.56,-1.81,-102.97,-87.46,-62.52,-14.86,3.98,-76.12,468.86,1.0
3.0,2.0,2.0,-9.73,-42.72,33.17,0.6,-5.25,-13.84,-35.99,37.13,72.23,-43.27,-22.14,141.04,1.0
2.0,2.0,1.0,32.94,-40.85,-60.94,-3.22,1.17,66.17,-44.83,-2.83,234.48,-64.43,-6.72,-50.24,0.0
3.0,3.0,1.0,-0.39,99.33,29.98,2.09,-1.73,-117.71,-93.96,-25.5,127.12,1.29,-0.73,297.07,0.0
3.0,2.0,2.0,-54.68,33.78,-39.07,-2.83,4.91,-118.89,-35.29,-78.07,-38.68,-41.98,86.63,44.62,1.0
3.0,2.0,1.0,42.73,148.11,15.43,3.45,-3.59,-43.83,60.2,8.81,12.02,54.84,-92.94,445.38,0.0
2.0,3.0,2.0,68.02,54.86,-13.58,3.2,1.45,61.82,52.02,1.32,91.24,-27.7,-43.67,-6.97,0.0
3.0,4.0,1.0,106.74,-23.69,65.8,5.42,-3.33,11.34,25.57,68.78,-88.65,6.15,-130.03,440.01,0.0
3.0,2.0,3.0,100.08,326.18,-8.01,-0.65,1.15,-8.92,33.05,13.04,75.5,7.28,-73.56,169.23,1.0
2.0,1.0,3.0,-41.87,-25.8,44.63,3.46,0.76,96.34,-9.06,-39.38,165.79,-10.0,39.88,-230.99,0.0
2.0,2.0,1.0,81.89,7.61,-2.49,-0.45,-8.27,7.28,6.79,34.46,-214.26,19.0,-174.55,543.56,0.0
2.0,2.0,2.0,-97.87,66.83,38.31,-4.17,2.96,15.98,10.84,-40.26,289.71,-32.44,101.82,-317.06,1.0
2.0,1.0,1.0,104.71,-148.07,-30.03,2.37,2.07,-101.55,106.21,8.33,-95.41,22.95,-1.76,66.9,1.0
3.0,3.0,2.0,98.99,94.22,-13.01,-0.61,-4.27,64.6,-66.54,35.52,-118.86,-9.19,-141.23,318.04,0.0
2.0,1.0,2.0,-13.12,212.68,22.94,1.98,0.4,19.49,-44.82,-22.64,-72.06,-20.27,-37.09,37.28,1.0
2.0,2.0,2.0,-112.68,-221.52,-9.17,0.64,-0.02,-6.96,-13.68,0.08,203.07,23.74,108.54,-180.79,1.0
3.0,2.0,1.0,102.55,122.09,-62.42,3.92,-1.46,-161.03,110.87,11.77,-30.82,-40.81,-59.16,424.57,1.0
2.0,1.0,2.0,103.38,81.81,48.17,-2.55,0.47,11.63,18.56,19.84,-92.21,-24.85,-84.06,184.92,1.0
2.0,2.0,2.0,75.04,28.33,-47.05,-3.23,4.13,26.43,48.91,12.49,-5.75,31.01,-18.91,-21.37,0.0
2.0,3.0,1.0,-23.93,-73.39,-23.73,-0.93,3.93,-75.9,-15.88,-73.4,209.12,-76.43,103.23,-216.62,1.0
1.0,2.0,3.0,-129.11,-42.08,36.89,-3.62,-2.56,47.63,-50.48,-5.98,174.79,-26.18,77.02,-300.72,1.0
3.0,2.0,3.0,93.21,315.08,52.01,-1.27,-0.47,-127.05,53.79,18.06,364.45,58.44,5.49,60.88,0.0
2.0,3.0,2.0,30.53,-70.12,5.05,-0.1,0.82,-82.12,-39.47,-19.62,5.87,22.76,23.18,8.5,1.0
3.0,3.0,3.0,26.89,-5.25,64.88,-1.9,1.33,-17.15,18.23,34.02,-105.58,-6.28,-7.1,116.35,1.0
4.0,2.0,2.0,84.98,-332.28,53.42,4.43,3.14,-112.65,3.37,29.8,-0.37,-11.37,40.39,194.31,1.0
2.0,3.0,2.0,113.9,199.33,-12.35,3.49,3.97,21.0,-25.06,-54.3,58.47,27.58,-50.86,37.96,0.0
2.0,1.0,3.0,-110.34,348.53,-22.34,-4.7,-6.23,23.04,62.6,29.48,15.86,40.73,-42.32,110.6,1.0
3.0,2.0,3.0,1.96,118.97,-75.7,0.87,3.02,-74.72,-108.2,29.08,-88.9,13.86,12.43,166.06,1.0
0.0,2.0,3.0,-257.8,194.06,52.26,0.71,-9.0,54.72,-118.52,11.33,115.5,-60.07,52.44,-256.13,1.0
2.0,3.0,2.0,13.21,-7.66,108.68,1.13,1.57,-86.34,-110.19,-5.83,-243.56,25.84,-2.91,115.33,1.0
2.0,1.0,1.0,-80.65,-111.61,-39.01,-4.14,-2.01,13.63,86.33,-1.82,334.02,87.7,76.17,-210.16,1.0
2.0,2.0,3.0,144.51,90.8,11.08,-3.76,3.81,80.01,67.02,22.19,18.35,-50.58,-53.66,-153.88,0.0
2.0,2.0,2.0,97.11,26.56,-25.34,-3.27,1.21,3.91,27.4,8.41,55.17,-12.41,-32.77,-42.66,1.0
3.0,1.0,2.0,70.55,160.53,-31.85,0.11,0.26,26.77,-55.7,-22.37,64.74,-17.38,-77.83,287.82,0.0
2.0,3.0,3.0,-109.87,241.81,19.42,0.27,2.51,35.71,24.01,35.24,-139.72,64.97,23.36,-128.04,1.0
2.0,1.0,1.0,102.91,-115.56,-71.86,1.12,-0.08,-121.23,78.04,8.13,-196.78,18.91,-44.17,234.21,1.0
2.0,2.0,2.0,-64.65,247.49,-4.89,3.96,1.07,-13.6,-112.57,-27.22,283.25,9.28,50.33,-119.75,0.0
3.0,1.0,2.0,-58.51,227.45,-29.09,-0.91,-1.09,-65.43,56.92,12.0,226.53,38.82,23.08,119.06,0.0
2.0,2.0,1.0,-11.44,134.38,-45.46,-0.77,-10.03,-45.91,15.87,35.63,-153.67,-22.04,-118.21,430.92,0.0
2.0,3.0,2.0,64.58,25.89,-41.44,-0.67,1.26,-67.24,24.06,-45.36,-115.24,30.74,-35.42,199.38,1.0
3.0,3.0,3.0,98.28,-104.37,7.34,-0.87,2.97,8.44,-15.39,49.71,-159.84,-53.74,-24.9,32.96,0.0
2.0,1.0,1.0,77.49,-79.51,55.09,-0.96,-6.93,39.9,-45.38,12.66,-154.83,-30.91,-139.0,321.28,0.0
3.0,3.0,2.0,-62.11,-61.7,16.2,2.03,-1.34,-41.5,27.93,23.62,-130.77,-21.49,3.69,208.39,0.0
2.0,2.0,3.0,-58.28,225.7,-1.17,-2.58,3.36,-34.59,1.04,-24.9,229.14,-31.48,86.65,-230.12,0.0
2.0,2.0,2.0,-154.44,62.43,-16.9,-1.12,-7.54,30.5,-32.44,-40.77,51.25,-15.33,12.24,-13.26,1.0
2.0,2.0,3.0,-133.66,86.5,13.22,2.0,-1.12,107.74,1.09,23.87,280.01,-42.13,67.52,-352.23,1.0
3.0,2.0,3.0,128.21,-54.49,-8.71,3.18,5.14,38.78,-7.84,38.83,-112.6,-23.09,-28.82,-29.88,0.0
3.0,1.0,3.0,-5.47,-142.38,-39.93,0.73,-0.53,-10.93,34.13,-13.33,-2.69,49.16,29.95,-35.25,1.0
3.0,3.0,3.0,-153.65,355.79,-24.74,-1.5,2.99,17.87,-134.27,26.02,-250.58,-11.53,0.79,182.48,1.0
3.0,2.0,3.0,22.23,151.17,-65.37,2.73,1.87,40.13,121.68,9.12,68.87,28.97,-5.54,-62.22,1.0
3.0,2.0,3.0,32.9,-252.74,34.07,-0.62,0.52,-111.36,58.82,3.46,-278.37,-3.36,31.81,117.14,1.0
2.0,1.0,2.0,50.85,-37.15,51.16,0.4,1.02,-30.09,65.72,-33.82,192.47,7.01,27.58,-114.15,1.0
3.0,2.0,3.0,81.19,265.04,-9.57,1.58,4.24,-92.7,57.01,-22.61,261.52,15.31,50.19,-164.33,0.0
1.0,2.0,1.0,71.67,-185.22,41.09,1.01,-0.5,-77.66,32.97,8.19,118.33,-37.54,26.74,-102.73,1.0
2.0,1.0,2.0,-86.0,135.53,38.26,0.95,-6.68,21.26,-79.18,3.35,132.99,-62.98,-18.88,61.62,1.0
2.0,3.0,2.0,45.14,102.75,-23.71,-0.18,-1.4,-109.34,-8.97,-15.52,132.54,39.96,4.71,90.1,0.0
2.0,2.0,2.0,-45.12,-129.29,8.79,0.7,-0.55,26.84,-59.49,-18.63,177.88,66.45,61.93,-215.44,1.0
3.0,2.0,3.0,-37.65,-559.35,-7.14,-3.39,-2.72,98.31,-4.43,27.26,-130.59,57.46,43.78,-105.92,0.0
3.0,3.0,3.0,10.13,220.41,-6.47,-0.75,-0.94,-73.25,63.56,98.62,247.86,48.7,25.73,-18.6,0.0
2.0,1.0,1.0,79.89,94.35,76.17,1.58,-5.21,16.58,101.12,7.57,-126.57,26.37,-139.25,378.66,0.0
1.0,2.0,2.0,194.1,25.93,-59.09,4.8,2.15,5.87,-9.98,-12.32,60.68,-81.19,-64.7,-84.1,0.0
3.0,3.0,1.0,80.37,-25.18,85.17,-0.71,-3.71,-11.47,66.67,17.54,-150.46,3.91,-108.01,378.89,0.0
3.0,2.0,2.0,17.89,-59.98,-41.85,-1.87,4.11,-205.34,-26.4,-43.5,-27.8,47.19,81.56,143.76,1.0
2.0,2.0,2.0,-70.51,134.73,-23.63,0.89,-3.67,4.99,-84.66,2.28,131.06,76.45,9.91,-49.63,1.0
2.0,2.0,2.0,-84.76,-130.83,10.41,0.01,0.91,-14.73,-124.35,-5.08,241.81,-33.37,106.56,-279.1,1.0
1.0,2.0,1.0,-6.69,197.85,63.76,-2.92,-4.11,6.34,-13.4,55.7,162.99,16.75,-57.56,101.27,0.0
2.0,3.0,2.0,-64.26,171.7,-23.1,4.16,-0.22,68.7,-171.78,-48.87,-46.71,29.48,-23.9,-4.19,1.0
2.0,2.0,3.0,-19.3,76.45,40.79,1.27,0.87,8.3,-40.6,0.48,26.72,-7.6,32.51,-202.02,1.0
3.0,3.0,3.0,-62.62,64.13,22.12,1.98,0.07,18.07,49.64,-19.76,154.78,22.19,48.22,-95.19,0.0
2.0,1.0,2.0,-19.95,-134.75,-12.15,0.34,3.77,-15.89,76.53,-25.3,176.79,49.44,91.47,-228.14,1.0
2.0,2.0,3.0,-94.62,500.68,24.69,2.52,-6.24,135.24,-15.4,-12.63,126.03,6.44,-82.18,33.75,1.0
2.0,2.0,2.0,56.94,16.29,9.05,-0.03,1.3,-32.2,32.88,-27.25,103.47,-16.87,5.93,-42.79,1.0
2.0,1.0,2.0,-68.32,109.97,27.8,-0.28,-8.35,-94.09,96.02,48.43,-78.1,-16.61,-34.41,253.8,1.0
2.0,3.0,3.0,73.51,-255.41,-23.32,0.43,0.85,60.82,-33.2,-24.31,-170.03,-55.04,-10.96,-165.55,0.0
2.0,1.0,3.0,-98.87,174.41,33.91,0.89,-4.39,18.05,-66.87,32.64,-28.46,48.13,-3.12,-16.63,1.0
2.0,1.0,3.0,-66.05,237.63,28.51,-4.73,3.35,-23.14,-78.99,0.71,-136.03,2.84,17.69,1.21,1.0
2.0,3.0,3.0,15.12,-10.23,-68.34,-3.18,-6.86,128.62,-28.05,-11.18,-291.06,6.13,-141.43,271.59,0.0
2.0,1.0,1.0,23.56,-35.59,-16.65,1.89,-2.47,23.06,54.99,8.56,3.4,45.08,-55.8,179.62,0.0
3.0,1.0,2.0,12.15,39.89,-29.19,4.55,1.09,-12.77,19.32,46.45,-150.2,-65.17,-31.51,165.2,1.0
3.0,2.0,2.0,70.82,-185.11,7.54,-1.2,5.51,-95.61,142.37,-5.1,27.47,-94.95,69.94,-91.05,1.0
2.0,1.0,2.0,47.6,-41.67,11.19,-6.62,-1.44,-9.4,-137.68,1.38,-85.77,5.91,-38.62,80.82,0.0
2.0,2.0,1.0,-43.51,246.38,39.76,-3.45,-4.24,-136.13,16.0,16.09,18.72,42.88,-25.13,314.77,1.0
2.0,2.0,3.0,-83.0,-93.07,-11.44,2.06,-4.3,-80.68,-40.94,-25.21,-159.62,75.83,33.31,60.1,1.0
2.0,1.0,2.0,68.67,-50.23,69.0,3.58,1.5,56.15,21.36,35.86,-172.82,-43.27,-75.87,177.78,0.0
4.0,2.0,2.0,31.7,-176.31,-30.12,3.24,-1.64,-55.94,4.81,27.34,-90.45,68.65,-12.44,263.95,1.0
3.0,2.0,2.0,35.76,314.49,42.76,-0.04,-5.15,33.31,70.03,35.84,110.69,21.35,-109.92,322.26,1.0
2.0,2.0,2.0,-2.44,103.87,11.43,-0.83,5.95,-29.94,-8.3,23.68,187.47,56.96,72.34,-207.58,1.0
2.0,4.0,3.0,-98.1,149.84,19.12,3.49,-3.33,1.91,100.37,-19.11,-14.41,42.43,11.18,-16.13,1.0
2.0,2.0,2.0,82.48,240.6,47.39,1.32,2.66,-12.05,92.51,54.23,139.86,91.53,-41.01,59.93,0.0
3.0,2.0,2.0,57.16,27.9,39.2,5.5,1.16,-84.55,-87.13,20.24,79.13,-2.31,1.28,140.76,1.0
3.0,3.0,2.0,-36.28,56.77,6.03,2.42,2.65,-83.92,-59.0,-21.16,-35.77,-24.15,39.13,153.91,1.0
2.0,3.0,2.0,-86.85,66.61,-30.38,-1.17,-1.7,44.13,44.44,13.43,355.07,77.94,52.81,-210.11,0.0
2.0,2.0,2.0,-49.81,-2.73,29.07,0.12,-3.1,-26.7,-96.22,-29.01,-84.7,17.66,4.15,39.13,0.0
2.0,3.0,1.0,-18.11,-73.67,101.62,-4.81,-2.01,-52.65,27.82,23.41,-32.21,-17.49,-14.46,227.19,0.0
3.0,1.0,2.0,-30.16,-161.66,92.71,-7.48,-5.37,37.16,48.08,-6.19,-6.03,5.41,-36.44,218.2,0.0
2.0,1.0,3.0,33.59,70.48,4.36,-4.14,0.05,-53.93,32.75,36.27,-6.59,-78.57,0.36,23.13,0.0
4.0,1.0,2.0,163.03,-87.19,8.9,0.88,1.23,-137.17,-0.75,-0.36,-42.69,-28.71,-45.68,377.38,1.0
2.0,2.0,0.0,67.03,179.8,32.38,-0.84,-10.75,-117.66,45.69,-11.64,-179.05,-27.35,-191.53,778.0,0.0
3.0,3.0,2.0,54.65,-11.03,-54.37,7.22,3.31,108.86,111.12,1.72,120.42,37.31,-17.25,-93.43,0.0
2.0,3.0,1.0,-96.73,-112.03,-1.68,-1.35,-5.27,-88.34,18.54,15.8,-86.52,-18.75,12.81,241.21,0.0
2.0,3.0,3.0,24.84,77.63,-39.43,-2.89,4.68,-46.77,-70.16,-12.05,132.3,-37.81,86.63,-387.1,0.0
2.0,2.0,2.0,-57.46,119.81,39.69,-1.5,-3.85,33.15,-128.24,-17.76,221.81,-50.66,-16.5,78.97,0.0
1.0,1.0,1.0,67.83,410.94,-30.72,2.38,2.79,-13.46,-14.6,-1.28,276.47,77.7,-36.43,-57.68,0.0
3.0,2.0,3.0,-30.03,146.76,47.58,-3.09,3.97,-14.88,-78.41,51.88,18.48,15.51,33.85,7.94,1.0
3.0,2.0,3.0,23.64,-180.3,58.39,-1.0,2.28,26.52,30.4,29.97,-47.33,-82.68,33.14,-106.34,0.0
2.0,3.0,1.0,38.31,202.21,-72.1,-5.27,0.72,75.11,83.54,10.45,251.32,-33.83,-45.13,-24.86,0.0
2.0,2.0,1.0,-6.93,249.88,23.06,-1.88,-6.74,11.0,-3.38,-33.73,140.72,-35.39,-98.36,303.66,0.0
2.0,2.0,3.0,-69.11,78.22,0.12,1.28,-0.39,-19.44,-141.71,22.36,-15.43,33.89,34.34,-57.36,1.0
2.0,2.0,2.0,-128.73,452.82,-32.9,1.11,-2.35,-29.26,37.09,12.89,434.01,-22.62,31.17,32.55,0.0
2.0,4.0,2.0,29.17,-155.03,-58.45,-2.39,-4.05,-1.02,92.4,-11.97,-166.8,19.98,-37.6,40.2,0.0
2.0,2.0,3.0,54.71,95.67,-27.58,0.73,-0.82,9.94,22.4,37.52,53.72,8.18,-25.35,-55.93,0.0
2.0,1.0,3.0,176.72,160.06,-5.52,-2.24,-0.52,-50.55,-22.81,-27.69,65.82,19.46,-69.22,53.1,0.0
2.0,1.0,2.0,40.49,7.81,9.65,-2.61,3.15,-73.25,45.13,12.71,88.48,46.56,48.44,-112.95,1.0
3.0,2.0,2.0,-41.16,73.16,16.32,-3.48,-2.95,11.66,11.13,4.52,71.97,9.16,-32.63,251.23,0.0
3.0,2.0,2.0,20.58,172.3,-83.54,-6.47,-1.13,-78.15,147.54,41.33,-61.54,47.36,-41.25,306.93,1.0
2.0,3.0,3.0,-101.06,148.91,-9.19,3.53,3.89,-66.39,39.83,-9.04,-50.39,19.7,79.63,-81.19,1.0
2.0,3.0,3.0,67.72,106.44,31.77,-4.76,-0.72,18.44,47.51,44.53,43.69,-31.28,-44.46,29.36,0.0
3.0,2.0,2.0,39.04,16.2,-55.58,0.36,1.84,-18.39,17.8,20.12,260.51,-6.54,18.14,8.24,1.0
2.0,2.0,2.0,19.48,68.71,21.75,4.16,1.77,-54.56,32.79,-35.5,-320.79,-14.34,-40.37,211.48,1.0
1.0,3.0,1.0,-30.3,266.26,3.34,4.22,-8.34,-67.15,-105.99,-20.7,35.09,-55.93,-92.36,347.34,0.0
1.0,2.0,2.0,-67.66,137.66,-15.47,-6.37,1.13,46.18,-78.04,-16.32,-84.16,4.49,1.09,-95.75,1.0
3.0,2.0,2.0,40.7,287.34,1.4,-0.04,2.17,-9.14,83.82,-7.18,151.6,-9.16,-29.84,100.26,0.0
2.0,3.0,2.0,54.48,66.54,16.24,2.88,0.54,-8.69,169.81,-12.34,54.01,-93.37,-23.46,41.43,0.0
3.0,3.0,2.0,-9.46,-91.66,30.84,2.9,0.62,-20.15,-58.39,-15.59,87.1,19.77,38.14,-23.91,1.0
2.0,1.0,1.0,40.32,-102.73,19.6,5.07,5.22,41.9,-6.94,-27.34,10.33,7.52,6.75,-66.06,0.0
2.0,3.0,2.0,-113.74,-50.28,-10.47,1.85,-3.88,-1.29,29.99,10.39,-24.41,-34.39,25.41,28.35,0.0
2.0,2.0,2.0,34.02,145.2,-20.36,-2.37,-3.5,-14.99,-46.75,-21.05,271.65,34.9,-30.53,82.36,0.0
2.0,1.0,2.0,-36.76,-143.87,-24.47,0.27,-4.15,104.73,70.73,13.18,-352.09,-28.21,-85.17,193.13,0.0
3.0,3.0,2.0,53.54,20.73,-9.41,-0.63,-4.55,132.61,129.22,-48.88,-320.01,-27.03,-177.77,484.57,0.0
3.0,4.0,2.0,84.84,-191.79,7.52,3.07,-0.46,36.28,32.16,-9.62,-154.47,-20.58,-56.28,145.21,0.0
3.0,4.0,3.0,111.88,17.33,32.94,0.2,5.34,26.94,106.24,0.3,-27.72,-0.89,-23.72,31.93,0.0
1.0,3.0,2.0,-212.94,-36.6,-30.87,2.64,-8.62,22.16,1.42,0.13,147.22,-65.7,65.43,-186.83,0.0
2.0,2.0,2.0,28.46,0.95,-6.0,2.51,-1.56,-39.03,-10.64,43.29,-8.13,2.75,-22.7,122.47,0.0
3.0,3.0,2.0,-1.34,108.5,-3.34,-0.35,-0.56,-49.11,48.58,-17.21,33.18,-9.35,-6.35,129.14,1.0
2.0,3.0,2.0,85.33,34.01,-97.19,0.15,1.15,-32.44,-46.92,-28.38,93.97,47.87,-16.67,3.84,1.0
3.0,2.0,2.0,-68.06,-62.58,21.54,0.3,-5.02,21.49,123.83,33.24,-112.06,159.95,-44.66,270.48,0.0
3.0,3.0,2.0,-72.61,167.61,31.68,-1.5,0.96,-46.31,86.63,-16.58,355.89,34.9,83.86,-126.83,0.0
1.0,1.0,3.0,-127.64,140.41,-31.08,1.15,-3.76,61.27,-143.57,-18.49,143.96,-37.04,33.84,-217.39,1.0
3.0,2.0,2.0,-49.93,178.72,-4.47,3.66,2.33,-44.3,16.3,19.9,-32.84,-0.02,25.12,43.83,1.0
2.0,1.0,2.0,47.87,48.01,-2.07,-1.25,0.78,-1.57,25.48,27.52,8.33,-43.18,-27.46,57.47,1.0
3.0,3.0,3.0,17.36,81.7,21.93,-1.13,2.75,-24.86,85.7,38.43,315.15,-86.91,51.7,-45.73,1.0
2.0,2.0,2.0,66.27,97.16,-59.21,2.82,-0.17,26.53,-38.57,-13.3,-292.29,-31.62,-114.23,288.87,1.0
1.0,2.0,3.0,100.41,98.02,10.74,1.36,6.3,-78.43,-74.02,25.19,238.93,3.25,76.89,-377.38,0.0
1.0,3.0,1.0,75.98,-100.52,-21.64,5.23,-0.04,16.3,190.83,3.43,4.51,28.24,-43.11,28.68,0.0
3.0,2.0,2.0,93.68,-171.61,11.71,1.88,1.49,44.54,35.63,39.22,-54.47,25.25,-42.54,135.01,0.0
3.0,1.0,0.0,8.74,-120.07,82.75,8.16,-3.64,-6.74,109.23,-10.03,-221.76,27.03,-99.02,507.62,0.0
3.0,3.0,2.0,2.56,111.76,49.56,0.86,-5.18,-6.65,-140.26,35.02,145.98,19.04,-56.09,247.71,0.0
3.0,3.0,3.0,35.69,8.26,-1.33,0.88,2.21,6.09,113.49,-29.26,-28.49,60.73,-1.84,48.63,1.0
2.0,2.0,2.0,51.67,71.78,-0.4,-0.15,-0.32,25.96,-165.29,16.14,77.71,-26.29,-49.78,110.56,1.0
1.0,3.0,4.0,-205.58,150.01,9.98,-2.58,-5.56,159.52,-12.53,21.64,162.64,-1.34,46.68,-387.78,1.0
2.0,1.0,2.0,-25.76,235.47,22.64,-1.47,1.02,17.15,-63.54,23.15,-218.64,-30.36,-57.58,181.6,1.0
2.0,2.0,2.0,-36.19,289.61,-81.52,-4.41,1.89,82.17,-43.14,-12.37,421.98,-31.94,28.3,-273.18,0.0
3.0,2.0,2.0,27.89,166.54,10.23,1.22,0.88,-34.17,-29.43,-30.92,88.78,15.13,-25.59,180.49,0.0
2.0,1.0,2.0,2.06,15.12,-54.94,-2.38,1.79,8.93,-29.58,-21.23,-128.92,-52.92,-11.38,-4.79,1.0
2.0,3.0,2.0,31.86,387.47,-7.01,-1.49,-2.54,-76.38,53.27,-6.83,-24.85,-13.49,-76.85,251.38,0.0
3.0,1.0,2.0,57.05,192.03,3.89,-4.68,2.49,-44.79,55.41,-18.83,-40.55,54.52,-38.36,234.84,1.0
1.0,3.0,3.0,-171.91,221.49,-23.37,1.42,-7.11,147.77,73.32,22.75,185.38,8.43,2.93,-228.57,1.0
3.0,2.0,2.0,64.42,167.43,63.6,0.09,1.03,-92.41,-6.7,33.22,260.47,-74.11,6.6,95.8,0.0
3.0,1.0,2.0,-28.39,263.9,-0.63,-4.38,1.86,7.83,-16.38,48.53,251.07,-10.79,24.15,-63.97,0.0
2.0,2.0,3.0,-144.21,121.53,-17.44,-2.5,-2.43,-10.98,114.3,-2.1,-58.49,11.96,46.86,-89.63,1.0
2.0,2.0,2.0,-99.65,127.87,-57.88,-1.42,-6.92,-1.87,-3.74,-6.43,118.0,-25.57,-5.5,26.2,1.0
3.0,2.0,2.0,110.56,2.5,-20.7,-2.58,4.51,74.48,-112.74,1.61,-133.33,11.91,-77.25,139.82,0.0
2.0,1.0,3.0,-107.5,1.74,-49.22,6.25,-2.63,103.67,74.88,26.43,257.65,57.62,49.66,-281.53,1.0
2.0,3.0,2.0,50.32,-34.33,-20.41,2.43,-0.92,-23.81,9.39,21.37,-38.48,27.34,-33.22,98.87,0.0
3.0,2.0,2.0,-37.74,83.88,16.08,0.41,-4.97,-25.08,-62.36,-3.05,80.74,-3.35,-35.05,241.17,0.0
3.0,3.0,2.0,20.09,45.97,-3.26,-1.48,3.2,-26.69,32.56,6.03,126.51,-49.24,35.28,-38.46,1.0
3.0,2.0,2.0,37.92,22.1,21.07,-1.81,0.79,-125.0,-4.47,14.63,-20.15,-17.61,7.17,182.92,1.0
2.0,2.0,1.0,43.85,-5.1,-56.24,-1.57,-0.39,-24.11,-128.98,22.09,-150.76,22.1,-51.38,133.63,1.0
3.0,3.0,3.0,87.55,-55.37,13.03,1.01,6.84,-25.59,25.15,18.88,59.86,69.69,39.93,-79.29,0.0
2.0,2.0,2.0,-9.7,-180.22,1.5,3.13,-2.31,43.33,40.33,0.27,-12.59,-12.25,-2.19,-34.91,0.0
3.0,2.0,2.0,-53.16,159.45,63.95,3.04,-4.69,-25.66,-141.0,44.15,-23.28,-14.51,-37.53,242.49,1.0
1.0,3.0,2.0,-27.1,61.63,2.67,-1.26,1.38,-37.91,20.01,28.52,-229.0,3.22,-9.89,44.73,1.0
1.0,2.0,1.0,7.58,-103.42,39.92,3.12,0.13,-87.7,28.92,-14.43,-89.77,-29.12,23.24,-60.07,1.0
2.0,2.0,3.0,-111.54,-47.26,50.08,2.9,-3.65,106.98,54.91,35.07,147.48,-47.64,30.42,-148.45,1.0
3.0,2.0,4.0,-130.04,188.74,-9.95,-1.96,5.78,-20.92,54.91,8.2,188.75,-51.28,139.64,-331.13,1.0
2.0,3.0,3.0,28.2,136.88,-0.45,2.15,2.79,-25.64,-5.97,13.48,34.17,42.19,16.85,-69.18,0.0
2.0,1.0,1.0,-5.68,72.28,67.28,3.81,2.52,-94.98,-18.53,-10.32,353.73,-66.47,81.1,-120.13,0.0
2.0,2.0,2.0,-46.08,-22.25,-36.6,-1.55,1.34,-75.45,-27.83,-2.34,18.15,16.11,64.08,-55.49,1.0
2.0,2.0,3.0,-47.17,2.56,45.47,-1.03,-1.4,-44.22,-19.8,-2.07,-2.2,2.85,44.55,-65.35,0.0
2.0,1.0,2.0,39.02,157.14,73.72,-0.73,1.57,-32.2,-35.08,1.75,-254.91,0.14,-55.89,133.45,1.0
2.0,2.0,2.0,-25.38,3.56,-24.84,-0.13,1.28,51.17,14.1,-7.49,18.42,14.55,3.62,-23.98,0.0
1.0,2.0,1.0,160.24,-118.1,36.63,1.54,5.06,-39.01,74.95,6.0,16.7,61.76,-16.15,-72.11,0.0
3.0,1.0,2.0,7.07,-105.72,29.72,-3.65,-3.29,51.24,-45.48,15.37,-28.23,29.35,-45.16,177.04,0.0
2.0,3.0,2.0,96.17,-17.89,-8.93,-2.5,4.09,-57.35,-8.17,41.64,90.34,-12.14,23.27,-65.16,1.0
2.0,2.0,3.0,-133.07,132.88,-67.18,1.58,-5.65,43.39,58.91,-7.45,48.86,-72.26,11.9,-78.65,1.0
3.0,3.0,2.0,123.09,-26.76,29.73,-0.69,1.55,20.17,-69.46,-79.25,-130.37,-26.17,-70.94,149.57,0.0
1.0,1.0,2.0,42.1,-55.62,0.95,0.97,0.11,-32.3,60.13,-0.61,-262.38,10.78,-32.26,-26.3,1.0
