cat_0,cat_1,cat_2,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,target
1.0,0.0,2.0,-3.65,-8.72,67.6,30.76,-20.05,-42.59,-34.07,42.82,-1.27,-8.16,-1.95,12.29,165.76,10.78,44.37,248.25,49.41,1.0
1.0,1.0,1.0,95.1,-75.45,-2.06,-45.4,143.97,59.67,40.42,81.82,-11.49,4.47,-12.73,30.59,-128.08,25.83,84.7,290.89,137.85,1.0
1.0,1.0,1.0,10.06,-53.23,-34.51,47.66,-23.59,76.77,55.36,-123.64,-4.72,-1.86,33.13,3.89,35.91,2.11,-37.33,-76.5,47.42,2.0
2.0,1.0,1.0,89.54,-11.69,6.27,159.06,-158.74,14.86,1.38,-54.28,-9.0,7.24,55.19,-28.03,79.22,-31.54,-3.15,-132.05,-29.04,2.0
1.0,1.0,1.0,-138.63,-32.31,12.75,-5.97,8.72,49.43,-39.44,53.01,0.02,-1.22,-125.01,-1.53,-43.45,8.11,144.96,239.09,-70.46,1.0
1.0,1.0,2.0,119.32,-6.49,43.65,242.23,-115.84,3.17,32.99,-4.96,-13.76,0.44,54.22,-19.7,207.87,-7.78,133.76,79.19,-100.77,1.0
1.0,1.0,1.0,-32.4,0.08,5.28,-66.1,10.77,54.91,45.5,97.36,-2.47,-1.87,59.39,21.78,-341.44,-20.51,124.96,77.69,-14.44,1.0
1.0,2.0,2.0,-138.72,-97.06,-0.29,33.8,-75.91,-5.33,-28.12,-11.24,7.93,4.63,-57.77,12.91,34.47,-17.57,45.15,-110.8,48.69,2.0
1.0,1.0,1.0,68.62,-26.65,5.69,-66.48,16.15,22.4,-31.11,-45.43,-3.17,-6.03,112.17,33.88,91.6,-25.34,-34.53,361.68,-174.3,1.0
1.0,1.0,2.0,-345.1,-174.73,18.64,-129.55,-50.06,41.25,53.82,118.98,13.79,9.71,10.55,-29.6,-20.46,-45.34,145.56,454.0,-21.9,1.0
1.0,2.0,1.0,-129.21,-95.35,-67.95,-4.0,-37.42,-3.91,81.57,86.95,0.3,-2.08,-14.95,-44.65,-342.15,1.87,97.12,-239.39,13.43,0.0
0.0,1.0,1.0,-8.62,-134.56,10.18,-187.07,133.56,-52.49,79.16,-65.37,-1.33,-0.07,-59.62,14.47,-279.49,5.93,18.04,246.86,-134.33,1.0
1.0,1.0,1.0,-180.83,-130.07,-10.97,-12.91,-64.25,-36.53,-14.58,207.36,14.09,8.47,116.26,21.51,182.84,-42.63,-95.36,-173.45,82.55,2.0
0.0,1.0,1.0,60.39,-53.04,-29.38,81.98,50.18,-26.8,-33.64,105.36,-6.58,14.32,69.18,6.44,-24.3,21.53,1.53,-234.07,58.04,0.0
1.0,2.0,1.0,-338.78,13.12,3.39,16.82,-159.27,4.58,-45.06,45.66,16.19,9.23,59.18,-4.96,233.78,5.69,63.99,152.93,-57.68,0.0
1.0,1.0,1.0,96.14,13.3,-19.37,246.75,-41.4,47.96,44.17,153.08,-16.93,9.79,-4.87,29.59,107.37,-17.02,90.02,-159.64,48.94,2.0
1.0,2.0,1.0,-89.22,-3.51,27.02,37.11,-92.09,-49.92,52.4,-116.05,0.3,-3.67,95.75,-39.52,46.58,25.73,42.9,88.59,30.37,2.0
1.0,1.0,1.0,-14.87,-26.56,-19.15,-37.43,-117.91,25.94,57.23,3.18,2.68,8.48,-115.11,53.61,-21.21,-4.31,-93.75,-30.38,-129.53,2.0
1.0,2.0,0.0,72.42,-22.23,-57.71,-82.54,131.47,9.61,35.4,55.05,-1.56,-8.78,-53.42,-33.03,-110.45,16.14,-76.78,-85.1,-12.19,0.0
1.0,0.0,1.0,-79.42,-8.16,20.12,37.99,-48.34,-27.3,-70.49,122.13,3.17,-7.21,189.62,-5.66,107.99,49.82,21.1,17.76,-58.24,2.0
1.0,1.0,1.0,44.31,104.33,-48.26,113.04,-137.05,-31.07,20.88,37.84,-5.2,-4.11,129.19,-5.82,61.02,1.67,42.71,6.31,-80.9,1.0
1.0,1.0,1.0,-74.91,12.67,-20.96,80.09,-159.8,-11.34,-21.9,-29.75,-3.32,0.61,111.46,-35.57,15.86,-3.39,57.27,64.48,75.24,0.0
1.0,1.0,1.0,-54.07,7.33,-53.31,81.98,72.54,9.81,1.16,-6.16,-2.87,-7.99,-40.13,-3.78,127.96,-7.12,114.94,96.19,5.71,1.0
1.0,1.0,1.0,58.77,-29.91,-17.14,-70.72,65.93,6.05,1.14,13.3,-4.04,2.08,155.71,7.61,-13.38,-8.84,-13.16,249.54,-10.67,1.0
0.0,1.0,1.0,252.22,15.31,8.92,-46.64,65.32,10.8,-27.98,98.6,-13.0,-8.54,135.79,-30.37,-32.84,14.43,-83.0,209.3,21.28,1.0
0.0,1.0,2.0,-48.86,-110.3,-52.26,139.02,-50.35,-25.4,-57.42,-25.86,2.46,-2.29,-134.7,3.15,275.77,0.15,-38.73,-239.13,16.48,2.0
1.0,1.0,1.0,99.7,-19.12,-45.21,40.46,71.4,26.64,63.76,99.03,-7.23,-14.21,8.71,40.96,-177.63,4.61,25.94,-240.5,39.05,1.0
1.0,1.0,2.0,-63.55,3.07,45.24,79.9,-220.4,5.7,-24.8,128.76,-0.6,-3.52,6.63,24.3,49.14,27.76,65.74,122.05,-28.05,2.0
1.0,1.0,0.0,179.23,-50.01,39.57,16.07,189.58,-11.86,-33.86,32.25,-14.27,3.11,90.82,-17.45,-102.27,-7.57,-25.59,-99.72,-3.6,0.0
1.0,1.0,0.0,-158.94,25.18,20.14,33.08,-50.08,27.28,-3.47,-77.22,2.9,-8.33,-52.33,31.8,141.97,-11.41,43.73,135.86,12.85,0.0
0.0,1.0,1.0,20.16,140.4,23.41,202.24,-213.11,17.74,-32.85,-262.64,-6.24,-14.45,-86.12,25.52,-8.29,-0.98,103.05,-202.03,48.33,1.0
1.0,1.0,1.0,66.08,-40.24,6.19,-27.22,42.05,-36.68,-81.27,163.53,-0.41,18.53,-5.79,-2.97,189.22,-19.76,-170.2,-13.67,28.57,0.0
1.0,1.0,1.0,-204.02,34.26,-51.33,52.57,-53.96,46.24,-110.33,-41.65,6.68,-3.27,-14.37,-23.24,134.19,-19.32,101.87,85.21,-52.7,0.0
2.0,1.0,1.0,283.33,-66.61,-29.82,68.33,154.79,26.49,-57.8,44.38,-17.24,-6.91,-65.46,9.11,82.83,2.7,-58.24,-4.25,53.46,0.0
1.0,1.0,1.0,-91.68,-6.32,-33.6,79.1,-43.38,69.91,-19.28,2.59,3.43,-0.27,-57.83,9.5,165.11,0.76,26.66,-57.51,202.93,1.0
1.0,1.0,1.0,-199.85,17.34,30.44,14.67,-194.81,29.59,45.47,96.07,4.85,4.61,-0.05,-17.29,39.68,-18.38,98.91,266.15,82.92,0.0
1.0,1.0,2.0,-72.2,-103.96,9.25,129.81,-50.49,1.93,6.87,51.13,3.19,11.47,26.67,-67.18,195.4,25.19,21.87,-209.55,118.39,2.0
1.0,1.0,1.0,-311.88,-23.89,-8.81,-86.4,-135.05,20.68,-46.42,178.27,14.97,1.74,50.96,5.16,-322.32,-5.94,136.32,-72.28,-15.13,1.0
1.0,2.0,1.0,192.17,100.37,-1.13,252.67,8.64,58.98,-35.39,-13.95,-16.67,-4.78,23.21,4.09,149.28,21.89,96.7,-155.1,75.57,1.0
1.0,1.0,0.0,-63.78,-67.67,-18.65,176.89,-108.58,27.42,5.75,-234.93,-17.29,-9.63,-59.31,-16.0,35.94,2.45,123.27,131.45,-192.82,2.0
2.0,1.0,1.0,-263.32,25.94,35.49,-64.87,-37.9,35.73,-7.36,-125.89,11.44,3.13,38.22,13.67,47.64,8.37,66.13,205.92,-9.22,0.0
1.0,1.0,1.0,229.57,161.06,15.3,248.14,-29.79,-32.02,-28.99,11.01,-13.94,9.99,-11.83,27.4,231.97,-6.52,33.72,-172.95,-105.07,1.0
0.0,1.0,1.0,-218.48,73.57,-41.56,181.43,-248.72,40.29,15.79,-84.76,2.62,6.76,-91.3,-37.67,182.83,17.46,202.98,154.57,-56.41,0.0
2.0,1.0,1.0,259.75,-7.87,-41.4,67.5,111.51,69.04,4.81,-21.29,-17.22,-10.97,80.77,-20.89,-127.86,47.35,-5.9,-139.44,108.41,0.0
1.0,2.0,1.0,-29.04,9.81,-31.15,106.88,-5.69,1.41,75.53,-56.11,4.32,8.36,-78.65,40.66,158.52,-3.43,51.78,-172.64,-12.17,2.0
1.0,0.0,1.0,-139.21,58.36,-58.27,-102.32,-156.34,41.14,19.38,36.86,8.08,-6.14,-30.79,26.15,-86.32,-1.38,-16.26,193.25,-84.16,1.0
1.0,1.0,1.0,241.99,-19.66,16.55,58.13,61.99,-37.16,-9.59,131.71,-15.38,5.75,-93.24,-42.74,-0.24,-11.28,-70.82,-57.67,4.51,0.0
0.0,1.0,1.0,77.85,-72.04,37.51,-118.18,208.14,-47.99,24.9,68.57,-5.17,2.65,199.21,-8.55,-223.04,-6.83,0.49,56.54,-149.08,1.0
1.0,1.0,1.0,-69.55,-61.02,46.39,-41.94,4.74,65.23,39.09,-101.87,0.9,-10.65,127.87,8.36,-179.96,-34.24,81.93,43.69,43.92,1.0
1.0,1.0,1.0,-241.51,-50.05,-69.64,-18.87,78.9,-12.15,-52.36,171.61,11.18,9.02,33.66,52.65,26.99,-22.09,81.66,-72.42,12.17,1.0
1.0,1.0,1.0,29.06,-26.96,-7.44,7.26,-46.57,28.0,-9.48,-2.8,1.0,8.74,-42.17,-33.48,20.98,-22.18,-56.2,-91.44,-25.9,2.0
1.0,1.0,1.0,-106.48,-171.55,-5.86,-156.52,58.19,1.96,105.28,110.88,-0.82,10.87,16.06,-41.68,-263.34,18.82,92.55,358.52,-80.27,1.0
1.0,1.0,1.0,-53.35,56.7,22.41,190.0,-104.06,48.58,109.17,165.16,-1.99,-2.82,-0.38,7.96,184.88,7.32,112.49,-83.51,47.31,2.0
2.0,1.0,1.0,-66.71,21.48,-36.05,-14.93,-119.66,26.06,-41.55,130.3,1.68,-3.05,73.9,-9.11,-18.27,1.41,13.88,132.88,-60.52,0.0
0.0,1.0,1.0,-164.32,-63.34,-34.06,-27.21,78.7,27.94,-14.99,80.95,7.07,11.6,-154.67,32.84,106.19,22.32,37.29,74.15,-38.23,1.0
1.0,1.0,1.0,-97.02,63.82,51.99,-33.43,-113.0,26.02,-1.47,58.49,3.06,-1.9,81.75,52.65,-2.18,18.93,5.37,170.78,97.01,0.0
1.0,1.0,1.0,32.94,-20.45,-45.19,62.96,-15.37,-76.8,-28.17,-64.37,-5.6,-3.2,-103.71,-28.63,100.96,29.07,68.88,184.57,128.78,1.0
0.0,0.0,1.0,-78.98,-29.89,29.35,103.14,-181.5,-61.05,79.1,-53.37,-8.56,-2.11,-41.13,18.68,-0.81,-14.1,65.47,110.19,192.8,2.0
1.0,0.0,1.0,-80.98,-110.95,-46.72,-239.97,118.91,7.62,50.47,69.2,7.01,8.11,-121.6,0.34,-176.53,-6.18,-74.33,220.14,-40.55,1.0
1.0,1.0,1.0,206.76,110.43,13.53,68.46,-148.16,-69.84,11.97,-60.64,-11.82,11.8,30.87,30.45,-158.95,20.25,13.1,-18.49,89.99,2.0
1.0,1.0,1.0,-25.09,-72.85,-59.87,1.13,-65.42,10.86,55.8,-132.28,5.31,11.64,116.87,8.61,31.92,-27.38,-76.09,-180.22,5.65,2.0
1.0,1.0,1.0,209.16,-52.39,-10.73,36.56,36.26,-30.38,48.52,-26.75,-16.35,-12.28,-161.14,34.64,-6.31,-19.19,-80.36,38.58,68.55,0.0
1.0,1.0,1.0,110.57,23.94,-58.6,-18.29,-85.41,42.28,-43.29,-55.99,-6.69,2.1,115.21,18.91,-193.82,17.08,5.66,55.61,77.36,0.0
1.0,1.0,1.0,94.02,-37.58,74.38,-23.26,84.53,-26.54,99.86,-67.36,-3.37,-8.62,-103.94,1.09,-55.11,-10.76,-45.91,-83.07,-69.6,0.0
1.0,1.0,1.0,-176.84,-110.5,-53.0,-143.05,165.9,-18.42,-42.66,51.76,11.42,-0.32,-27.91,-15.07,-67.96,35.47,-13.45,-20.34,234.57,1.0
1.0,2.0,1.0,-193.04,11.5,78.47,106.08,-169.71,-49.82,3.0,-89.11,4.65,10.15,-32.38,-49.26,240.91,1.9,66.35,114.79,-3.87,0.0
0.0,1.0,1.0,175.72,-22.3,41.31,-90.92,77.75,19.73,-62.96,-22.7,-9.99,-3.42,-34.01,19.47,-241.74,-3.09,-75.41,18.25,-217.71,0.0
1.0,1.0,1.0,186.05,43.17,45.56,23.99,32.48,14.39,24.45,108.24,-9.33,3.72,-139.16,51.07,105.03,-14.99,-41.7,163.37,-108.27,0.0
0.0,1.0,0.0,-195.93,65.47,12.52,-78.87,117.61,18.03,95.26,97.52,11.32,1.43,156.83,-30.03,98.64,4.05,-19.44,16.07,89.15,0.0
1.0,1.0,1.0,160.13,93.49,-20.11,143.4,-229.08,-10.43,44.0,75.68,-17.4,-6.72,212.59,28.67,-132.88,14.43,109.44,133.79,60.06,2.0
1.0,0.0,1.0,-75.1,-78.46,-1.9,13.74,-134.34,-0.09,81.3,89.19,3.69,1.0,86.23,36.56,46.57,1.55,-59.46,-73.12,14.5,2.0
1.0,1.0,1.0,-62.94,-80.8,6.56,21.28,-82.83,-34.7,86.21,166.33,1.8,1.2,-29.28,-25.62,79.73,-7.28,-46.59,-35.22,35.08,2.0
0.0,1.0,1.0,203.67,121.17,-37.3,74.55,95.1,-20.76,-1.36,-170.21,-2.06,-7.14,194.27,10.48,83.84,-2.09,-89.32,-370.65,-26.12,2.0
1.0,1.0,1.0,155.16,-36.78,-62.42,-110.67,112.87,-68.46,24.79,13.38,-5.74,-0.6,109.01,21.22,-156.97,22.58,-81.2,62.98,-77.84,0.0
1.0,1.0,1.0,-118.79,23.53,-20.52,6.88,-158.02,51.01,-81.97,-64.81,8.76,-14.87,2.77,71.24,64.43,30.18,24.44,57.24,6.04,2.0
1.0,1.0,1.0,209.63,-32.96,15.45,50.31,42.42,-12.7,8.05,55.12,-10.23,-10.64,49.79,16.33,271.55,-4.05,-162.83,55.21,45.29,0.0
2.0,1.0,0.0,-187.82,20.74,-73.51,105.14,158.68,25.2,52.85,167.64,2.8,-4.31,-39.37,6.41,74.36,10.87,177.51,-153.3,86.55,1.0
1.0,1.0,1.0,-101.69,-29.39,37.34,50.11,24.57,61.68,89.3,-21.07,12.07,-8.78,183.03,13.51,234.0,17.08,-23.85,-222.51,161.28,2.0
1.0,1.0,1.0,-333.19,51.75,-40.77,-12.87,-92.42,-35.52,28.08,-58.32,15.33,1.56,-30.38,-15.34,122.17,-16.17,114.95,173.54,-41.93,0.0
1.0,2.0,1.0,284.56,-32.16,-51.79,-54.0,168.04,-16.65,77.85,32.02,-15.04,-4.48,43.69,48.92,-141.39,9.98,-78.73,44.24,90.37,0.0
2.0,1.0,0.0,61.47,1.89,-24.13,-156.97,45.43,7.64,5.92,-113.83,0.17,9.66,49.84,1.15,-300.15,-4.17,-74.52,-18.63,-36.04,0.0
1.0,1.0,0.0,-211.22,-70.89,21.67,-79.79,149.29,32.94,11.68,113.1,9.31,11.45,-145.7,7.43,-18.47,-33.28,51.95,8.95,93.29,1.0
1.0,1.0,1.0,66.39,-58.31,-43.31,17.13,71.3,-80.66,79.14,-62.66,-3.31,-15.0,142.66,-20.49,-55.0,16.4,-5.93,-144.38,70.48,0.0
1.0,1.0,1.0,0.75,-21.68,64.19,210.71,-143.08,53.89,110.02,-100.45,-15.63,-4.35,69.89,-61.43,58.43,-7.87,97.18,-16.78,-80.56,2.0
1.0,1.0,1.0,-88.41,-53.19,19.43,-64.39,-120.39,-25.66,52.74,-157.92,-0.82,-1.75,53.45,-41.27,-340.37,-10.26,147.84,199.21,19.13,1.0
1.0,0.0,1.0,-226.82,-71.22,38.01,-211.46,47.44,-44.44,-13.82,106.89,20.67,3.03,-82.25,-6.95,112.44,14.75,-153.73,99.49,-47.54,2.0
1.0,0.0,0.0,33.91,76.11,-31.65,240.19,1.35,16.21,-35.13,61.22,-14.14,7.52,61.03,-18.92,129.85,11.19,111.78,-163.06,161.78,2.0
1.0,1.0,0.0,15.82,3.26,-5.46,107.33,34.57,-21.26,-49.4,112.65,-8.75,-2.16,56.84,11.34,40.12,-8.77,-14.73,-205.69,-195.05,2.0
1.0,1.0,1.0,-175.46,-14.16,-16.55,-57.06,-49.48,46.99,26.09,-54.17,11.57,-1.8,88.03,-1.84,125.9,-7.72,-42.54,72.9,46.66,0.0
1.0,1.0,1.0,-292.26,8.69,41.29,117.36,-44.91,-46.35,-41.65,-35.8,7.53,1.58,-66.75,14.51,44.77,-28.28,215.54,-83.16,54.71,1.0
1.0,1.0,1.0,-215.1,-154.29,17.58,-273.28,59.83,0.1,-60.16,-20.63,8.68,-4.68,148.2,-19.8,-275.17,34.41,21.15,411.82,-28.42,1.0
1.0,1.0,1.0,48.25,40.38,44.77,63.04,-69.82,56.3,10.22,-157.18,-2.22,6.7,107.73,-9.76,29.86,19.62,-29.65,-132.41,8.72,2.0
0.0,1.0,1.0,96.86,20.75,-30.54,-25.21,-53.37,-20.1,19.1,-8.67,-2.82,-1.37,-17.68,1.28,-71.91,32.43,-103.57,-92.19,-112.08,2.0
1.0,1.0,1.0,-232.96,-42.89,30.93,-90.04,-8.41,-10.8,19.71,15.86,13.46,-15.89,165.65,-50.66,64.3,-42.92,6.51,124.15,-41.69,1.0
0.0,1.0,0.0,229.42,47.62,59.37,14.34,148.13,-77.26,-14.18,95.12,-9.07,-9.24,137.32,-33.88,15.31,6.48,-102.55,-159.43,29.12,0.0
1.0,1.0,1.0,-162.99,-52.63,4.71,62.98,37.61,-24.85,-39.7,45.85,-0.38,4.08,10.62,35.61,-80.48,-4.36,187.92,-2.9,-136.54,1.0
1.0,1.0,1.0,176.55,90.43,-57.55,138.21,-3.86,19.16,32.63,-51.35,-11.63,-11.63,-71.75,29.95,187.06,-17.7,14.46,52.67,-123.54,1.0
1.0,0.0,0.0,60.18,69.35,23.74,86.04,-6.17,40.89,-16.61,-28.7,-10.34,9.12,-114.48,-30.18,4.55,-0.99,47.59,32.02,6.27,0.0
1.0,1.0,0.0,48.93,14.09,-36.46,70.01,-10.54,64.4,-41.81,77.34,-7.7,-4.71,77.65,-12.66,-2.34,-7.37,-31.36,-137.41,137.28,2.0
1.0,1.0,1.0,-132.39,23.57,-106.09,36.07,-114.0,6.37,6.92,108.02,5.59,2.15,208.85,6.64,126.31,10.9,24.85,64.49,8.56,0.0
2.0,2.0,0.0,-17.99,-54.36,0.87,-65.29,74.0,-116.98,-36.52,39.7,0.06,-5.78,59.32,-0.54,-131.34,8.79,-48.95,-110.12,-280.67,0.0
1.0,1.0,0.0,45.59,-16.82,-18.08,-52.26,62.58,-16.0,-130.94,18.34,-3.8,-1.03,118.68,-6.26,-213.39,-2.4,-38.31,-144.93,-22.36,0.0
1.0,2.0,1.0,-45.8,1.21,-31.46,19.08,-205.9,-27.05,18.27,-68.63,-0.69,10.15,-145.65,-17.24,-3.64,-7.19,-51.65,29.72,-42.29,2.0
1.0,1.0,0.0,54.39,-28.67,0.05,-116.21,240.77,-6.01,-12.82,130.82,-1.14,2.95,-136.41,49.95,-167.74,3.89,-27.46,-52.88,-69.29,1.0
1.0,1.0,1.0,79.27,-2.2,7.82,75.95,76.91,-20.59,-53.57,15.61,-5.3,-3.37,-0.91,19.99,-34.25,40.23,-11.63,-302.04,-43.05,2.0
1.0,1.0,1.0,151.98,-5.9,22.71,-18.39,71.59,10.06,-65.17,-94.21,-7.29,4.24,5.64,7.63,-127.64,-2.98,-53.46,-108.55,-8.5,0.0
1.0,1.0,1.0,-117.85,-63.31,-19.13,-16.1,-82.11,-14.31,21.68,-43.47,3.4,8.37,-96.95,5.17,69.96,-48.44,-1.42,143.71,39.61,0.0
1.0,1.0,1.0,-179.02,-7.61,-19.18,159.63,-31.12,53.3,-27.27,80.63,-1.81,9.81,17.75,84.51,210.68,14.72,145.73,49.91,96.53,2.0
1.0,1.0,1.0,-104.93,28.12,-2.41,95.27,-26.44,-26.53,-9.91,-139.86,0.26,-2.77,6.16,-33.8,190.3,-37.94,44.13,10.72,25.92,0.0
1.0,1.0,1.0,10.4,-44.56,3.94,23.76,-60.24,22.98,-66.06,-54.2,-4.14,-12.34,173.22,11.81,18.82,-27.22,-11.45,63.49,-11.5,2.0
1.0,1.0,1.0,-153.31,-11.99,71.9,-10.82,47.72,-1.38,2.09,63.13,2.7,-5.75,-74.09,25.46,-164.34,23.3,144.52,-6.49,68.13,1.0
1.0,1.0,0.0,104.91,70.46,38.42,170.27,54.11,-18.59,-44.73,-76.16,-12.0,11.38,-131.83,10.52,84.18,6.12,13.38,-259.83,44.16,2.0
1.0,1.0,1.0,-64.48,71.64,0.23,26.03,-147.77,38.07,15.73,31.43,1.96,9.34,-61.69,-4.48,-44.55,-1.21,67.03,75.04,4.15,0.0
1.0,1.0,1.0,-137.25,-76.0,49.42,-2.03,36.12,22.99,-31.66,-186.7,12.68,6.82,8.91,-10.95,232.16,14.11,-56.23,-125.21,-63.7,2.0
1.0,2.0,1.0,143.0,97.24,-30.04,116.41,-159.07,-1.04,-12.01,-67.52,-8.45,-6.98,65.38,-6.8,40.18,5.54,7.24,-7.63,32.27,1.0
1.0,0.0,1.0,-166.4,74.57,27.58,268.43,-195.39,62.79,29.23,-60.85,-6.36,-4.07,33.27,-6.82,192.23,7.78,242.89,81.26,-21.44,2.0
1.0,1.0,2.0,-296.5,-149.19,-40.12,-82.91,-97.05,-79.42,19.68,106.66,11.49,5.12,-212.33,39.09,85.04,-5.91,130.56,494.79,-67.85,1.0
1.0,1.0,2.0,7.65,-87.83,-84.15,-21.7,23.92,-51.12,16.18,158.39,6.96,4.96,-13.53,0.18,9.96,24.32,-76.24,-248.26,-56.6,2.0
1.0,1.0,1.0,142.72,89.75,-46.7,217.6,-71.77,-51.38,-4.4,-167.0,-13.42,4.19,-255.37,22.27,121.1,6.08,84.61,-88.02,-192.75,1.0
1.0,1.0,1.0,-3.64,50.13,31.35,4.21,-21.56,17.87,-42.16,1.29,5.02,-2.67,-35.94,8.23,68.6,25.2,-25.96,-65.96,107.95,2.0
1.0,1.0,1.0,35.58,-31.13,24.21,-103.06,131.88,-31.87,-4.68,-91.41,2.57,0.15,106.71,13.8,-74.84,6.48,-82.81,-69.6,-99.4,0.0
1.0,0.0,0.0,-398.15,-36.06,22.53,7.7,-79.22,69.24,22.77,251.45,15.94,5.83,-113.21,-27.05,387.07,6.65,14.73,221.69,78.75,0.0
1.0,1.0,0.0,-133.52,-13.03,-43.53,31.83,10.21,3.28,37.44,-169.16,2.36,-7.1,25.33,-34.8,176.02,-8.65,11.32,74.96,-107.82,0.0
1.0,0.0,1.0,-74.22,47.46,51.99,-113.66,-128.98,23.38,-16.05,69.48,5.01,-7.38,-106.02,13.45,-63.3,-12.5,-42.95,259.38,103.39,1.0
2.0,0.0,1.0,-107.46,-46.99,-10.96,-7.76,-149.89,-96.85,83.63,-9.49,4.96,5.76,9.52,-13.82,51.55,11.71,0.98,122.28,-213.53,2.0
1.0,2.0,1.0,208.05,-0.9,44.08,-82.13,108.27,-29.58,10.11,-141.73,-7.62,-0.48,115.57,32.57,-85.67,-25.18,-116.27,35.27,-203.01,0.0
0.0,2.0,1.0,155.62,-48.32,-13.39,-61.63,44.59,25.51,57.41,-187.82,-10.49,2.68,178.68,31.75,-244.87,-20.49,-45.86,4.45,28.34,0.0
1.0,1.0,1.0,89.47,-29.99,2.44,-3.02,133.61,-43.63,-34.46,-87.39,-2.04,-4.67,126.46,55.35,88.79,4.51,-94.59,-136.68,-37.14,0.0
1.0,1.0,1.0,-10.91,-2.61,-28.26,31.91,-118.37,94.82,130.28,85.25,1.81,-0.73,144.38,3.91,71.48,-9.68,-72.3,-96.94,18.31,2.0
1.0,0.0,1.0,-141.61,80.47,-11.18,152.75,-195.09,23.28,43.4,-74.6,1.32,5.05,-114.05,0.18,110.84,8.71,117.29,-26.9,-36.53,2.0
1.0,1.0,1.0,12.15,-43.6,34.65,-3.49,10.95,12.26,20.29,-41.57,-2.53,1.99,-169.31,77.18,-113.11,-28.91,-22.54,-141.64,-33.78,0.0
1.0,0.0,1.0,162.77,-9.2,91.6,-64.0,95.34,15.34,-26.59,-65.29,-5.67,25.69,-116.81,-2.29,-3.51,35.21,-136.26,4.76,-23.84,0.0
2.0,2.0,1.0,-217.23,87.4,-39.01,12.86,-172.43,-23.53,1.21,40.1,3.96,-5.26,53.77,-30.48,43.72,2.04,112.69,310.17,10.39,0.0
1.0,1.0,1.0,-180.07,-141.88,-13.15,-139.02,112.45,39.33,136.83,-35.55,7.3,9.62,14.25,34.37,-182.61,20.79,55.09,89.25,-14.08,1.0
1.0,1.0,1.0,-177.11,-70.07,-17.97,-156.18,-1.76,-14.6,17.5,-49.7,7.59,7.36,54.69,-10.47,-215.48,-9.92,54.28,213.92,-68.01,1.0
1.0,1.0,1.0,327.18,95.62,-11.16,156.77,93.91,-3.16,-30.36,54.0,-18.7,5.67,-203.8,-46.66,198.95,41.5,-23.48,-1.1,-74.5,1.0
1.0,1.0,0.0,20.99,-30.61,-47.77,-111.4,99.34,-42.26,-10.28,60.83,1.55,-14.0,-164.27,-12.58,-94.62,18.62,-106.59,-59.36,-19.55,0.0
1.0,2.0,0.0,-477.17,142.13,32.89,45.84,-72.89,87.8,67.66,-53.54,19.92,-4.56,25.26,29.11,152.51,-23.11,261.48,168.28,124.43,0.0
1.0,1.0,1.0,-50.31,23.14,19.75,138.94,-80.7,-17.92,-87.11,-42.56,-4.2,-9.12,118.35,-16.28,117.28,13.29,80.32,-23.4,85.17,2.0
1.0,1.0,1.0,-159.01,-87.19,23.7,-266.8,-98.57,-24.18,-53.09,16.68,6.83,-1.16,121.46,-25.43,-449.41,21.64,42.19,391.52,-103.6,1.0
1.0,1.0,1.0,11.12,99.97,41.84,159.66,-86.31,-0.56,-11.3,-66.85,-3.78,-10.57,1.03,5.31,92.41,27.01,61.23,-169.89,52.36,2.0
1.0,1.0,2.0,-9.83,-60.45,-13.49,55.81,-7.82,-40.9,74.93,92.2,-3.08,17.11,35.43,-3.07,107.84,17.98,92.57,198.9,-128.88,1.0
1.0,1.0,1.0,-7.72,-45.38,-10.4,84.6,-164.6,-46.74,54.27,-51.19,-3.43,4.48,-31.94,3.55,84.05,16.25,-48.13,-66.34,-55.65,2.0
1.0,1.0,0.0,-53.58,111.25,-9.8,80.36,-37.66,16.98,-85.07,153.08,-1.51,-6.83,32.7,-33.57,13.82,15.37,105.31,7.87,-21.71,0.0
2.0,1.0,1.0,-180.93,-30.63,28.13,-53.61,-32.11,24.8,31.15,-16.78,11.34,17.33,-62.25,57.03,6.11,8.32,25.37,20.52,-6.26,1.0
1.0,1.0,0.0,102.08,-20.13,56.72,213.33,-39.0,-44.85,38.56,59.67,-19.93,-10.41,-5.23,-31.95,74.88,5.69,57.93,-79.3,-17.42,2.0
1.0,0.0,1.0,84.71,-9.5,13.03,26.61,-8.43,5.25,-58.85,21.74,-2.32,-9.83,-108.38,-4.85,11.24,41.69,-29.9,-80.56,53.91,2.0
2.0,1.0,0.0,-7.48,-13.46,-5.76,68.3,-18.39,104.33,-51.74,64.04,-8.12,-0.28,76.89,26.95,7.74,6.56,-5.45,-51.96,9.63,2.0
1.0,2.0,1.0,194.48,-38.01,32.95,-30.97,104.97,26.78,-75.44,82.67,-8.01,-4.94,74.05,13.49,113.67,-25.88,-146.69,64.19,39.67,0.0
1.0,1.0,1.0,37.94,-79.42,31.17,-23.14,23.13,25.35,-4.89,-7.97,-7.63,3.39,-31.21,-27.02,-307.53,-0.25,42.96,-97.86,-80.06,0.0
