cat_0,cat_1,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,num_20,num_21,num_22,target
0.0,1.0,12.92,-54.7,-92.25,-46.41,-61.61,-1.65,43.34,7.85,138.51,-29.64,-23.48,-150.58,-102.28,40.84,-1.24,-151.55,95.04,-30.42,9.23,-7.43,-11.04,-5.6,64.65,0.0
2.0,2.0,-33.71,-3.89,-73.99,14.05,-69.54,-51.64,9.68,-6.88,-104.55,7.81,-39.07,-18.65,-67.14,11.94,4.47,70.59,50.39,4.49,-0.78,0.25,127.94,-5.26,69.59,1.0
3.0,2.0,47.63,141.72,-112.97,-15.14,-117.95,24.04,21.78,54.35,11.22,-32.49,-42.92,-11.52,-20.42,-63.38,2.44,-77.11,-91.33,-2.77,-0.95,0.02,8.91,5.72,41.38,0.0
0.0,2.0,40.28,91.09,-106.65,-113.57,11.61,13.27,6.86,117.42,93.05,-36.18,-153.83,-1.72,88.55,-7.44,1.64,38.69,50.07,13.66,2.64,-3.5,-44.84,4.61,5.42,2.0
1.0,3.0,-8.91,-17.6,-25.7,37.1,117.57,148.81,41.92,-26.06,43.97,-22.27,107.79,-21.27,43.02,25.39,-1.61,32.59,-123.13,9.24,0.86,0.67,-32.84,15.07,-29.93,2.0
2.0,1.0,-44.09,4.57,-31.75,-15.7,-45.11,-0.4,162.83,80.22,-41.99,-8.32,-7.57,-26.92,11.27,32.72,-0.07,28.85,-23.66,-17.99,-0.44,-0.23,-114.11,14.37,12.14,1.0
2.0,3.0,-27.65,68.74,-247.54,-23.4,20.81,27.88,6.8,-44.55,-32.33,48.16,-63.95,-26.64,16.69,-41.93,0.29,9.08,97.09,9.48,1.21,1.44,-58.79,-12.36,181.7,1.0
1.0,2.0,-50.31,-14.46,64.24,13.14,27.79,5.51,-30.02,-18.44,-27.54,74.37,259.95,-13.32,-81.23,31.43,-2.62,-96.29,-134.48,-34.69,4.45,3.07,-34.33,9.99,13.13,2.0
0.0,3.0,83.34,64.79,-146.12,-69.02,-15.04,-4.76,60.43,1.76,-192.3,-34.14,-17.11,3.01,17.82,-1.66,1.86,113.26,-58.88,3.13,7.37,-3.19,-77.65,-3.8,90.04,2.0
2.0,1.0,16.58,-76.8,-26.06,-42.16,85.99,34.87,32.31,-3.7,-0.17,-42.69,-22.12,-64.79,-3.64,-36.54,-0.92,-38.1,63.94,-21.23,5.7,-5.05,19.57,-4.69,-104.89,2.0
3.0,2.0,38.31,4.15,68.77,44.63,-9.31,-23.21,-49.98,28.67,-81.98,-60.17,57.04,-72.83,2.55,57.2,-2.7,64.2,-118.29,-13.17,1.49,-3.25,-12.52,-0.85,7.92,2.0
2.0,2.0,-11.79,-78.45,35.29,37.52,-32.26,-42.11,-33.33,-158.36,-82.16,-45.07,45.7,11.26,-14.08,-12.28,0.99,49.81,-20.4,-14.94,-1.6,-0.13,-89.38,38.79,50.2,0.0
2.0,1.0,-18.74,41.9,35.42,-41.05,-24.05,0.7,-55.88,-2.97,108.58,20.01,-28.75,-56.62,-35.07,22.78,-4.64,-88.89,54.1,-6.49,-4.7,0.97,-57.02,-10.83,20.73,1.0
1.0,2.0,139.32,-2.27,-210.28,78.72,-63.94,-48.44,59.23,13.66,61.77,45.72,-164.11,-110.36,41.76,-63.74,4.03,-58.79,77.86,45.24,-6.35,2.27,-36.31,3.48,-43.02,0.0
2.0,2.0,53.36,-4.15,44.37,5.9,-121.34,86.39,37.38,-152.19,-14.46,51.68,155.07,24.21,79.09,14.15,-6.27,2.62,-90.94,13.52,-1.08,4.32,-81.04,16.26,9.91,0.0
2.0,2.0,5.09,-69.3,246.47,-96.87,3.71,-25.02,-31.71,15.88,-35.2,-5.04,253.96,-45.48,3.45,7.9,-4.67,31.66,-185.19,32.23,4.11,-1.13,8.59,-7.08,-126.77,2.0
3.0,3.0,11.5,-7.45,146.29,22.45,30.63,-5.75,13.01,100.27,-98.14,125.86,24.61,25.09,-71.28,20.31,2.82,66.87,-7.6,-34.34,-7.1,6.31,80.45,4.05,42.23,2.0
1.0,0.0,-12.55,-129.86,250.7,-18.68,19.01,-39.14,-83.48,-50.81,15.44,73.65,67.71,-47.47,20.33,16.65,1.11,20.65,109.34,-12.12,0.48,-0.85,69.0,3.07,123.64,1.0
3.0,1.0,51.26,10.35,-9.35,52.57,-45.38,-131.43,72.15,81.73,-150.68,-3.58,-17.74,-37.89,118.02,3.21,0.39,-97.37,-119.01,15.01,-8.25,3.5,54.33,1.61,-98.81,1.0
3.0,2.0,66.05,-36.42,-110.35,49.1,-33.3,8.91,105.07,2.94,-26.26,-28.32,-123.16,-16.9,-15.69,-2.67,-3.49,40.27,-6.18,3.8,-7.14,1.82,-113.36,23.5,-76.84,1.0
4.0,1.0,-205.33,-72.74,-38.21,46.99,-75.84,129.59,0.02,180.94,7.41,35.22,248.46,-142.68,3.63,-64.15,-3.19,-35.56,-199.6,25.86,1.07,2.33,111.39,14.61,57.13,1.0
2.0,3.0,43.98,185.73,57.56,51.95,80.24,59.11,-47.56,61.81,78.69,-42.21,-79.39,51.76,-53.69,20.67,0.23,-6.54,-12.76,2.33,-2.77,-0.41,-14.62,9.63,-183.95,0.0
0.0,1.0,-9.65,175.36,-417.1,-4.04,67.17,-38.26,26.35,28.77,63.06,-53.68,-279.74,65.43,-70.29,-13.91,0.47,37.01,173.85,8.69,6.23,-3.8,-159.47,-9.63,133.41,2.0
3.0,4.0,61.71,47.47,-54.39,32.17,46.84,-63.83,78.86,-23.27,-54.1,52.71,141.8,67.77,-25.79,-0.22,-0.37,27.12,-185.64,-13.11,0.33,5.46,12.39,28.85,-6.95,2.0
2.0,2.0,-92.97,-134.1,160.02,24.68,-61.7,-47.71,-8.14,87.86,-193.57,-98.86,-60.74,-85.29,23.68,26.2,-0.71,48.58,-1.67,6.78,-5.79,-3.98,69.71,-6.51,15.43,1.0
1.0,2.0,43.96,-98.59,-215.15,-67.14,-169.14,-76.94,-23.14,-91.13,-147.85,-79.01,-117.78,127.6,41.42,-29.12,5.15,67.07,-132.07,-20.9,-8.75,4.58,-104.79,26.78,127.54,1.0
2.0,2.0,213.08,-126.67,-454.2,74.13,35.55,-48.28,-69.61,54.2,-50.33,-101.67,-155.18,-158.07,0.53,-13.41,-0.44,-49.5,-18.51,21.23,12.87,-9.02,-169.05,6.45,-109.36,0.0
2.0,1.0,16.41,-35.69,-39.61,-20.39,38.21,-49.9,46.78,-97.35,-58.84,-79.87,-48.84,106.14,-21.97,-10.04,-2.43,110.13,13.06,49.58,2.52,-1.95,-33.88,4.42,-104.17,2.0
2.0,2.0,-8.69,-137.09,247.37,-4.3,-84.22,-45.59,-67.13,-14.27,-122.55,8.18,28.74,-48.71,51.81,0.09,-0.06,-13.93,22.85,20.26,-5.28,-0.18,-130.67,3.87,18.54,1.0
1.0,3.0,27.24,34.4,135.15,31.4,100.51,-20.46,101.06,195.06,-46.9,-10.21,-20.56,-12.55,0.82,23.69,-1.84,65.05,-160.06,-12.94,-10.11,3.25,46.52,4.52,-104.18,1.0
2.0,3.0,-102.9,-113.12,72.93,-27.76,-40.87,7.55,-21.9,199.94,-19.87,-85.58,-84.28,-61.83,-64.6,15.57,-0.07,-39.04,59.12,0.21,6.33,-8.62,-41.87,22.08,59.0,0.0
3.0,0.0,-51.97,39.06,106.41,-1.52,-150.46,-51.43,-62.84,36.44,141.18,9.57,49.98,-91.55,-26.95,-14.26,0.43,83.4,60.82,-10.44,3.15,-3.21,101.57,4.37,-16.27,1.0
2.0,1.0,41.51,144.94,-286.58,67.19,18.6,-50.17,-99.99,-118.93,69.32,18.21,171.26,-134.51,-50.71,-14.64,-1.83,80.54,-162.37,-8.85,1.45,3.27,79.7,11.77,-37.18,0.0
1.0,2.0,-220.85,2.92,-60.69,-21.77,-129.42,-89.84,-135.72,133.2,39.35,-66.04,-51.84,148.16,-2.72,17.9,-3.04,-0.06,39.96,-1.92,4.87,-2.05,-23.77,-11.43,-24.57,1.0
2.0,1.0,26.31,99.81,-39.59,-48.59,-14.02,59.81,25.3,156.8,-7.1,-21.93,-86.38,-100.92,77.78,10.04,-1.28,-53.95,28.34,-25.14,0.46,-3.14,76.48,-9.65,-148.11,0.0
1.0,2.0,-109.35,-82.99,352.36,-11.27,-121.31,-36.94,-111.25,-115.64,3.98,51.71,211.77,12.15,50.47,-33.0,-0.78,77.69,-25.56,7.76,-6.43,4.25,-51.67,-7.06,-31.65,0.0
2.0,0.0,62.16,123.07,-225.48,-37.42,16.94,-15.71,42.02,-338.68,-83.17,-10.73,77.24,181.37,33.49,31.19,2.18,-104.78,-52.9,-22.71,4.13,3.98,99.63,12.91,78.96,2.0
2.0,2.0,37.38,-24.11,-85.43,-44.77,-13.0,-91.99,4.35,-142.57,113.32,-58.61,16.74,62.48,67.9,-22.98,2.78,-53.46,-15.81,-21.31,4.63,-1.68,4.86,-1.04,-62.01,2.0
1.0,2.0,-2.94,-106.74,-104.22,33.34,81.72,-7.36,-24.42,29.43,15.21,5.49,-6.67,-31.77,43.57,-57.33,3.41,-71.31,31.19,3.83,4.72,-1.7,6.8,18.4,-25.42,1.0
1.0,1.0,-65.14,-24.57,61.0,-57.06,-101.36,-29.16,-87.83,-41.31,-79.85,-38.4,-3.58,-37.62,102.12,-17.28,5.45,-7.16,79.57,11.63,1.28,-3.19,-77.67,6.73,-16.24,2.0
1.0,1.0,38.13,-196.01,-85.39,9.9,38.71,-50.77,-7.56,-29.42,46.34,43.04,45.3,-22.21,120.35,52.43,-2.2,14.29,-19.47,10.74,2.42,1.19,19.11,12.81,52.64,2.0
2.0,1.0,112.25,-92.99,-10.67,35.91,-4.11,-58.92,-45.14,113.55,-2.07,81.45,9.46,-49.23,105.48,-32.15,1.49,39.93,-69.86,4.83,-0.86,2.36,-96.31,20.61,51.43,2.0
3.0,2.0,72.73,157.45,-204.98,-72.85,44.4,86.74,23.66,-6.15,15.5,-12.11,-70.95,-269.59,-46.71,5.64,1.18,-39.25,153.33,15.19,3.79,-5.51,43.64,-24.51,-249.67,0.0
2.0,2.0,45.8,30.97,118.37,-21.69,80.62,2.92,3.53,100.12,-9.24,52.09,-30.58,-76.12,15.97,-7.93,1.56,-39.62,44.04,31.84,-1.93,-0.51,-9.38,-9.88,21.21,1.0
0.0,3.0,-170.56,-7.21,31.67,-0.3,-99.94,61.65,89.39,-180.75,11.66,2.49,338.46,-42.81,-23.19,6.75,2.0,-45.58,-118.5,-20.59,5.81,1.13,-16.61,-10.03,29.67,2.0
1.0,1.0,-40.07,3.5,-44.67,-30.5,18.43,-47.61,25.63,-136.86,-9.96,25.52,-49.92,103.35,16.34,15.84,-2.58,-21.29,110.97,32.5,-4.54,4.11,-91.27,-3.9,-50.44,2.0
3.0,1.0,99.68,-121.23,-34.92,-27.0,-2.84,-6.99,68.69,84.48,-8.47,120.83,15.55,23.87,44.45,19.71,-3.85,15.51,-66.62,32.21,-4.77,6.99,-0.99,3.52,-43.22,1.0
3.0,1.0,98.66,-159.24,-360.22,0.42,-26.89,10.25,-30.71,73.72,52.39,-93.4,-233.13,-136.28,-26.37,-23.01,-3.81,24.81,140.18,18.77,14.03,-11.77,-9.39,15.05,151.18,0.0
4.0,0.0,119.45,8.73,-37.83,20.64,30.81,-37.85,18.92,-10.84,-49.86,91.18,-7.43,-84.23,-51.16,-22.45,1.19,112.43,40.03,2.32,-2.57,2.8,-89.25,-4.16,-62.5,0.0
3.0,3.0,-71.73,-60.32,-57.9,-11.71,-15.74,-1.25,-211.56,-15.78,119.07,10.42,185.6,-149.18,14.88,-54.48,0.61,-32.96,-138.09,-5.99,-1.07,1.77,-114.73,-11.78,26.38,2.0
2.0,0.0,69.66,67.75,-82.44,-15.82,94.51,-70.99,-15.01,-93.2,-82.82,16.06,32.08,-56.63,-57.01,-27.01,1.5,-48.92,20.77,11.49,4.94,-1.68,74.6,-13.52,72.71,0.0
2.0,3.0,-46.02,-8.69,163.14,45.47,100.19,73.65,30.39,-7.19,-7.39,52.83,47.99,-13.92,-29.17,0.27,5.33,49.58,44.48,-33.49,-6.04,3.26,-124.99,-17.62,-112.08,0.0
1.0,2.0,-53.45,7.8,-27.63,-64.53,-19.0,43.25,-0.74,106.07,9.05,-25.64,113.4,-43.26,-111.41,-4.98,-5.04,4.44,-116.87,-36.65,6.31,-2.24,-43.3,33.6,-60.0,2.0
2.0,2.0,3.75,89.64,-234.32,-21.77,-19.5,-47.62,25.6,120.76,189.66,19.05,-95.91,-36.37,-49.58,70.73,-2.43,35.68,-3.45,18.5,-0.83,1.31,-104.22,-2.61,34.69,1.0
3.0,3.0,8.13,-69.69,91.29,-93.0,-47.3,32.29,-64.99,-55.85,-14.59,45.84,110.61,-47.68,41.06,9.82,4.49,68.69,-18.36,12.46,0.44,0.95,4.58,-13.54,41.15,1.0
2.0,2.0,-24.24,95.55,110.03,58.09,23.78,-62.25,21.51,-116.28,-33.41,23.22,44.46,157.8,-23.22,-43.36,-1.91,31.66,-3.09,34.89,-2.86,4.1,20.41,0.14,15.88,2.0
3.0,1.0,-75.0,22.56,256.95,-32.28,-5.75,156.72,220.74,14.83,28.95,61.19,165.32,-51.2,11.03,-47.1,2.93,85.68,-7.65,9.62,-2.51,2.06,10.61,17.27,-129.65,0.0
2.0,1.0,28.58,-51.55,41.81,-88.52,24.88,-93.48,-50.48,-82.6,-2.23,-26.79,-33.28,10.16,-53.81,-24.69,0.17,-53.54,16.63,-15.61,-2.73,-0.3,53.58,-2.16,48.48,0.0
2.0,2.0,234.73,148.06,-209.95,5.4,-54.86,-30.46,-19.25,-65.84,88.69,117.79,-85.48,-27.88,84.33,-11.92,-1.59,-156.32,-44.45,-20.12,-6.83,6.92,-84.7,7.84,249.5,0.0
2.0,2.0,-121.82,41.63,-63.61,6.1,17.81,-10.82,-68.74,87.18,89.21,9.58,5.49,-43.27,98.34,26.59,1.25,-25.42,9.74,-10.66,-1.22,0.71,-86.07,0.74,54.42,2.0
2.0,2.0,-39.56,-6.2,2.08,51.48,73.45,83.6,86.7,32.85,2.9,31.77,160.77,-47.12,142.4,-50.86,6.57,-49.23,-141.06,-1.75,-0.24,2.82,100.48,-12.87,-17.33,2.0
2.0,2.0,99.56,73.14,-37.61,37.29,-5.01,7.69,24.2,-54.27,-56.7,61.88,60.81,-63.09,-5.39,-38.23,-5.99,87.93,-32.01,-0.93,-0.83,2.54,-77.25,-8.81,-39.95,0.0
2.0,2.0,12.16,40.66,-166.64,-77.17,74.54,63.22,67.22,-182.54,-48.99,62.97,-12.2,201.08,20.19,-20.91,1.05,-42.29,-11.9,36.34,-6.63,9.7,-37.12,25.64,37.22,2.0
2.0,3.0,255.03,-33.58,-556.57,36.85,10.94,115.41,97.26,278.7,-15.29,7.52,-388.62,-241.45,-140.53,5.58,2.56,65.35,30.81,-22.51,-6.44,-0.41,50.89,-28.63,-63.58,0.0
0.0,2.0,71.17,27.18,-177.02,-6.2,35.62,48.84,104.82,-55.31,-151.22,-8.59,28.98,24.25,38.75,-55.09,1.25,44.35,-67.25,-20.3,5.44,-0.11,2.44,-8.98,0.07,2.0
3.0,3.0,101.5,-48.84,-144.93,-20.94,133.14,-32.92,36.62,-185.33,17.25,132.9,66.98,24.86,-0.1,-26.88,0.22,1.34,83.98,-16.89,4.2,4.36,-66.28,-11.46,54.47,1.0
1.0,3.0,146.32,31.88,-272.93,7.9,37.03,-15.2,-74.4,-22.35,232.52,-6.53,-181.87,-73.89,46.18,26.58,-0.59,-83.39,8.88,-24.64,-7.62,2.43,-51.33,-8.34,-1.28,0.0
3.0,2.0,-114.05,-115.85,64.46,-28.35,68.21,-98.67,-110.48,-128.28,146.39,26.59,178.04,-128.78,-29.82,-33.17,-0.97,11.36,5.16,20.28,-2.72,1.74,27.24,-26.08,-20.95,2.0
2.0,2.0,-12.97,37.04,85.82,33.19,-54.53,-30.39,37.62,-75.89,-48.68,-27.44,58.42,-46.01,66.02,-42.32,-2.41,73.11,24.18,-11.05,3.25,-3.23,60.78,25.26,15.3,2.0
1.0,2.0,-118.71,-26.82,58.97,13.82,150.09,-14.02,-180.98,-53.86,57.67,5.48,123.11,25.08,-9.87,-23.4,-0.35,70.33,14.93,4.12,4.57,-0.59,-102.01,-13.53,14.45,2.0
2.0,2.0,-5.01,-86.21,-31.07,41.09,65.0,-18.22,-52.67,82.6,10.76,-28.84,-73.34,-82.64,-33.05,47.36,0.63,3.34,42.69,-12.17,-0.16,-2.85,117.94,-15.41,-45.44,0.0
2.0,1.0,-77.16,-8.13,145.67,38.75,-94.23,55.63,-27.37,89.53,-33.05,3.62,157.99,-12.3,1.42,-7.49,-0.26,-42.53,-91.53,-13.97,5.07,-1.49,-58.16,4.61,-42.49,2.0
1.0,3.0,-60.36,-58.67,86.91,24.78,29.03,-86.47,46.78,69.88,-81.48,79.94,152.49,-21.28,9.0,75.74,1.16,7.71,-66.88,-35.89,0.87,2.93,60.17,-5.5,16.75,2.0
2.0,2.0,-20.71,32.15,-43.37,-36.61,-13.1,-22.96,-24.58,88.23,17.94,-83.79,-159.5,-87.46,-122.32,-25.78,-3.58,21.48,79.0,-22.53,-1.33,-5.18,49.95,10.65,-9.03,0.0
2.0,2.0,90.63,-47.01,198.57,27.75,63.19,11.3,67.35,-136.18,87.84,-37.04,193.08,-91.36,88.44,-7.15,-0.78,2.78,-145.83,1.12,0.19,-1.41,-117.06,-2.08,-118.67,2.0
2.0,1.0,-109.9,-65.04,-206.38,10.07,41.33,-41.56,39.32,241.97,57.1,6.67,-58.92,-0.67,-6.3,36.94,0.6,67.62,-20.62,-15.8,3.4,-0.19,123.16,16.65,17.44,1.0
3.0,3.0,37.32,-70.59,234.98,-67.14,32.89,-7.9,9.33,147.72,-23.89,106.76,-0.29,-42.94,47.61,-36.86,2.61,125.94,0.52,20.94,-8.86,4.33,138.49,-13.43,-12.25,1.0
1.0,1.0,-174.47,117.66,-42.0,6.4,-53.79,-0.46,69.51,150.13,-132.13,12.65,-62.52,122.48,78.42,-9.46,-1.44,-36.76,99.93,2.58,4.45,-0.51,90.27,28.35,22.49,2.0
3.0,1.0,67.54,-62.52,92.96,-36.85,-19.89,33.8,-13.72,29.95,-87.13,24.4,92.57,-123.44,13.69,-49.99,2.22,-46.04,-83.21,-31.35,-0.13,-0.68,-25.06,4.57,17.53,1.0
0.0,1.0,54.16,-125.57,36.41,120.19,73.02,40.78,139.65,-125.8,-70.72,-25.03,28.82,10.29,-14.28,-58.92,-2.92,-52.2,4.1,2.33,2.71,-1.86,-8.67,6.57,35.15,0.0
3.0,1.0,-45.61,-49.84,216.9,13.05,55.43,-69.08,-28.17,70.28,33.58,-20.27,156.19,136.16,-13.57,-36.71,-3.54,-5.64,-109.07,-30.68,7.8,-1.52,-62.73,26.84,-189.27,2.0
1.0,2.0,103.83,79.64,97.56,-75.48,191.76,-1.47,-20.0,-36.02,70.14,17.07,37.84,-159.32,-66.39,-65.22,3.86,16.42,13.09,-6.83,-0.49,-2.27,-23.52,-3.25,-33.87,1.0
1.0,3.0,-149.03,-94.37,-24.31,24.45,-6.57,21.73,-63.35,194.82,122.11,17.54,33.84,12.77,-102.08,5.87,6.11,-92.11,-13.01,-16.89,3.2,-0.02,53.01,3.4,-48.18,1.0
2.0,2.0,-242.8,49.64,-93.97,6.64,15.59,41.58,-4.7,53.85,-85.79,-31.14,-50.38,139.04,28.15,-44.07,0.67,-60.21,114.3,10.78,3.59,-0.47,24.19,-5.18,8.18,1.0
2.0,2.0,83.72,-94.14,-145.6,26.74,-148.75,71.6,-80.08,100.93,-55.69,-45.01,-173.95,-123.23,-10.96,-49.23,-0.31,27.84,-41.87,17.81,-6.65,-1.27,-75.81,9.11,192.13,1.0
3.0,2.0,17.51,-153.93,-62.2,16.02,-21.87,18.66,-46.38,35.12,-60.37,-95.8,-68.59,-16.15,50.58,-29.03,3.98,19.32,-18.11,-12.06,5.14,-5.82,-25.06,1.1,37.29,0.0
1.0,3.0,40.74,48.84,-121.7,-64.04,-81.46,101.89,-8.0,43.38,91.6,-42.33,-60.42,-59.63,-40.12,-1.96,-1.12,-43.22,-23.81,25.84,0.63,-2.0,17.83,-5.16,-38.8,1.0
2.0,3.0,-65.93,54.44,30.26,-18.83,-47.6,-52.27,-22.61,-58.35,-4.0,16.03,55.79,58.52,-41.65,14.04,-1.08,90.73,61.21,25.34,4.62,-0.46,56.94,2.49,-10.24,1.0
3.0,2.0,3.67,23.72,34.64,9.29,20.28,-97.88,-59.44,-27.05,-18.83,-61.59,4.42,-88.15,-120.95,-8.13,-1.75,23.16,72.13,15.1,8.14,-7.5,15.23,-13.73,-34.93,1.0
1.0,1.0,-86.43,-40.92,118.74,9.12,-78.59,-126.44,-35.87,32.58,-92.11,-13.51,7.96,43.84,-100.23,-31.81,-0.8,-59.27,47.66,-13.61,0.25,-0.88,-52.08,-12.75,-78.9,2.0
2.0,1.0,28.3,84.36,-103.77,27.54,-46.79,-0.53,-39.13,-21.4,115.54,-49.81,-94.29,-32.95,58.95,-27.78,6.5,-75.32,99.97,2.89,6.54,-5.64,24.1,4.71,30.99,1.0
1.0,1.0,98.03,52.99,-147.28,-14.44,-105.65,58.73,84.9,-128.42,-8.47,34.11,-59.64,72.32,21.06,-52.49,2.5,-89.36,66.04,19.69,3.13,1.03,-39.67,0.94,103.42,2.0
3.0,1.0,-49.51,38.39,-290.5,-8.58,67.25,-73.86,14.99,-47.53,-121.67,-54.97,35.39,-9.32,86.41,15.4,1.4,-32.74,-153.1,5.63,-3.77,3.8,-54.68,12.44,-41.47,0.0
1.0,3.0,20.72,-102.31,-189.63,-0.67,32.36,46.38,-12.53,58.5,135.68,-48.29,-29.48,-225.23,-78.97,46.32,-1.3,31.66,59.92,-12.66,8.44,-7.67,137.9,2.54,-60.81,0.0
1.0,2.0,-69.02,-28.9,104.45,-23.85,-78.14,-17.85,68.13,20.92,25.9,-31.43,38.22,66.25,69.77,-8.89,1.22,64.59,-52.1,-13.17,3.12,-2.05,-84.14,1.04,238.77,0.0
2.0,2.0,8.83,47.03,-263.47,89.06,74.58,78.97,-3.15,14.03,39.25,-62.72,-240.58,18.09,-21.57,24.49,-2.93,-87.89,118.87,-34.32,0.21,-2.79,-116.66,30.86,109.92,1.0
2.0,2.0,-64.19,9.89,-0.9,57.55,32.36,25.01,-50.71,94.17,62.33,-89.37,-114.37,-32.96,30.26,29.89,-0.5,-71.19,65.0,10.06,3.09,-6.43,5.53,-3.44,64.78,0.0
1.0,1.0,158.98,-27.86,-26.25,-16.42,-22.6,46.77,57.87,-235.63,-23.8,-47.84,41.71,101.76,-6.0,-3.6,1.45,78.56,-79.39,50.73,2.87,0.03,118.76,-23.69,-44.25,1.0
1.0,2.0,-1.65,-75.3,134.15,15.36,7.53,-38.16,11.84,94.1,16.51,-8.6,-95.02,-199.22,41.59,-4.73,-4.74,-138.28,146.36,-16.53,-1.99,-5.57,-173.02,27.97,19.67,1.0
1.0,2.0,-36.66,44.95,-349.52,-21.7,164.82,29.2,114.33,222.46,68.25,-4.09,-166.31,26.57,-45.23,26.89,3.67,101.59,-105.39,4.45,-6.23,4.47,52.25,16.55,151.09,1.0
3.0,2.0,-9.65,72.01,-320.97,-25.64,-19.09,-7.47,-28.08,-40.93,79.0,-39.23,-155.62,65.29,51.08,35.75,-2.69,112.35,90.13,-11.04,4.92,-1.81,-31.3,5.23,140.52,1.0
2.0,2.0,61.33,-58.74,90.54,-12.64,-12.11,15.08,77.9,2.04,4.29,-76.74,162.03,-28.75,-5.51,17.56,0.57,11.04,-232.67,5.54,4.61,-2.85,-10.6,-5.97,-76.19,2.0
3.0,3.0,20.71,-13.41,-162.92,46.46,-115.32,-43.22,5.27,171.89,87.96,-16.53,-109.86,-123.67,81.8,11.76,-4.85,54.71,21.15,12.98,-0.37,-2.06,-100.54,4.14,-139.04,0.0
3.0,4.0,179.48,8.88,-60.65,51.48,73.43,-12.95,46.4,-211.03,93.92,57.68,111.21,81.92,46.62,88.45,-0.64,-75.38,-112.91,-15.83,-0.8,5.96,-59.69,5.46,-85.83,1.0
3.0,1.0,149.25,47.12,-210.78,12.5,-150.13,-69.36,-13.07,-99.34,-23.49,-12.04,-51.03,-103.86,40.81,11.53,3.25,-6.12,67.53,-5.94,7.48,-4.3,-194.46,10.16,-29.77,0.0
4.0,3.0,-132.04,61.75,20.2,-32.78,-92.61,29.72,143.88,-72.06,5.44,9.12,171.36,18.58,-34.04,36.69,-7.91,54.71,-86.61,-1.18,-1.49,3.6,276.38,12.48,-7.9,2.0
2.0,1.0,108.8,-124.79,77.14,-2.94,-63.49,-52.42,-90.71,-98.56,-200.74,-2.21,9.68,-6.59,87.1,13.32,-1.0,56.46,-32.81,26.88,-3.82,1.19,-51.05,-37.19,-48.75,1.0
1.0,1.0,66.63,-120.1,-265.54,-48.19,67.15,-77.18,23.55,-26.2,-5.46,-80.1,-29.0,-68.09,12.63,19.91,3.06,54.95,-47.13,2.44,8.39,-5.06,221.59,7.03,-4.14,2.0
2.0,2.0,-10.46,172.51,167.02,4.38,-8.68,-43.13,-11.81,-64.25,-40.64,17.49,48.18,199.54,3.26,13.05,0.24,-113.05,-105.33,31.4,-6.51,5.97,-22.43,5.33,105.77,0.0
1.0,3.0,-119.7,-92.78,80.09,14.58,58.61,-27.01,139.17,-29.93,54.84,-31.12,-1.88,57.46,-3.41,8.24,-5.74,-69.38,122.94,9.05,5.9,-3.96,4.08,27.63,26.51,1.0
3.0,2.0,-64.33,84.5,98.93,-41.98,-16.58,42.68,-77.07,99.39,32.87,-44.21,41.88,-89.79,56.66,-21.93,-1.61,32.11,-0.4,-1.0,4.54,-5.24,66.71,-14.69,-49.65,0.0
2.0,2.0,-56.68,65.65,-124.41,7.11,-14.73,-80.68,-87.03,27.21,49.36,-12.44,-73.3,25.17,1.51,-7.84,-0.87,-62.75,72.25,5.47,2.68,-1.27,16.2,5.54,50.23,1.0
1.0,2.0,55.98,39.78,-182.55,14.06,-33.86,-17.69,-37.08,24.78,141.29,-92.01,-152.81,11.45,-37.38,52.2,-3.26,-56.5,12.67,-29.07,5.07,-5.37,-25.23,-14.58,113.1,0.0
2.0,3.0,-27.39,-29.39,-62.36,1.87,60.16,42.3,-28.38,66.04,-147.64,65.9,-63.83,-65.28,-45.55,-26.89,1.66,-22.68,142.75,-20.93,2.55,-1.14,-102.2,6.62,112.65,1.0
3.0,2.0,2.85,-13.58,-64.96,59.73,-11.53,-29.35,-68.45,-108.86,-100.67,79.82,171.17,90.15,51.56,-13.16,-0.3,-1.66,-119.88,10.78,1.43,6.26,-30.0,-18.99,97.48,2.0
2.0,2.0,186.65,74.23,268.91,-57.37,41.65,-86.53,-73.41,-189.23,105.13,-31.42,154.67,-143.45,-48.82,60.4,1.4,34.2,-85.19,7.64,1.17,-4.0,-136.19,18.15,-52.91,2.0
1.0,1.0,38.37,-16.77,136.76,-19.9,-44.5,3.67,-40.26,52.27,72.2,16.88,-5.52,-23.29,96.5,47.69,4.38,-14.86,-27.53,14.0,-4.77,1.06,34.58,11.94,-19.1,1.0
4.0,2.0,81.2,69.79,-118.21,25.48,-7.96,-57.13,-157.91,127.95,-85.29,-16.96,-51.15,-88.6,41.61,-62.93,1.54,53.34,-49.78,-7.68,-1.79,0.0,-0.97,4.89,-327.42,0.0
1.0,2.0,24.91,-5.31,-45.16,-110.86,4.67,-15.59,-99.8,27.5,103.95,-27.76,-15.98,-11.51,18.33,28.08,-1.67,-56.0,-41.77,35.55,1.27,-1.28,93.27,4.31,12.33,1.0
