cat_0,cat_1,cat_2,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,num_20,num_21,target
1.0,2.0,3.0,1.56,107.75,2.9,98.49,-50.68,108.28,34.06,10.44,-193.51,-15.62,5.34,7.39,-18.58,-25.31,8.76,-28.94,32.5,37.0,3.75,-101.2,-9.16,-120.38,0.0
1.0,2.0,1.0,-15.1,103.82,12.05,64.29,65.91,-54.34,73.41,2.73,2.31,36.85,39.56,-4.0,16.03,73.41,-4.15,-130.93,-38.15,9.73,-2.31,24.5,-18.39,-158.92,0.0
1.0,2.0,2.0,12.38,227.72,10.78,7.81,-44.29,0.93,207.68,23.36,-152.22,20.37,13.96,-4.12,146.48,20.8,-3.15,57.92,-10.55,4.24,51.26,-58.84,-30.47,-184.86,0.0
3.0,2.0,1.0,-0.89,-124.42,-3.41,-9.87,41.74,96.72,-46.26,74.65,53.91,-24.15,70.08,-8.93,-12.77,-58.46,7.48,-59.51,-17.59,-4.89,65.53,55.44,-10.56,243.7,0.0
1.0,2.0,1.0,-2.33,287.09,20.27,-0.26,-48.2,-15.76,76.27,175.56,-28.09,47.26,7.34,-4.3,80.08,13.71,-0.27,11.6,13.87,20.16,-58.92,60.75,10.19,-92.42,0.0
2.0,3.0,2.0,-16.46,235.27,-1.05,57.11,-164.12,30.81,-45.03,-26.35,74.84,29.6,80.1,7.68,-40.52,93.86,0.79,-51.44,43.22,28.57,-19.34,-9.33,-35.71,19.14,1.0
3.0,2.0,2.0,21.38,12.35,-9.97,-27.38,-79.67,40.55,79.85,121.54,-20.34,58.3,1.92,18.64,93.52,36.02,-2.82,51.44,-28.92,-14.4,-15.1,77.83,-20.41,57.12,1.0
0.0,2.0,0.0,-11.26,54.47,18.63,85.43,-96.51,90.54,86.06,106.03,295.01,62.11,31.75,13.26,-79.39,-19.98,1.97,58.77,-5.78,80.97,-5.38,77.45,-12.98,-7.73,0.0
1.0,1.0,2.0,-5.52,238.83,9.99,-15.92,-31.21,-96.05,120.42,53.57,-140.91,158.95,83.64,-18.73,22.98,-50.5,-2.03,22.12,-19.72,40.55,19.18,7.77,-25.95,-49.03,0.0
2.0,3.0,2.0,21.73,109.21,4.14,48.68,-135.4,-20.93,217.9,15.48,10.38,-74.92,-18.65,-19.27,-64.81,-72.8,0.68,-22.56,-11.31,-31.53,-25.0,-60.64,-14.6,127.16,1.0
2.0,2.0,3.0,3.79,162.1,-3.84,-119.67,-96.74,27.1,-38.5,13.61,-139.33,-4.35,33.12,14.32,103.12,-70.7,5.25,-62.93,45.34,-69.08,-24.45,-33.7,29.99,72.08,1.0
2.0,2.0,1.0,-7.4,46.14,-3.52,32.41,-90.24,-44.37,165.14,107.5,164.62,164.25,74.69,4.23,77.08,-12.52,8.8,48.01,29.48,64.15,54.5,-36.7,14.47,62.5,1.0
2.0,3.0,1.0,-8.61,-108.22,-7.67,38.4,34.01,48.05,34.88,-85.54,89.23,186.51,27.49,10.34,24.53,88.18,-2.01,-118.87,42.02,-11.76,-0.73,39.58,0.24,-93.39,0.0
2.0,2.0,1.0,8.77,-24.16,5.95,11.9,-3.0,-112.85,118.94,60.23,66.23,-22.43,81.11,-20.5,-8.27,22.81,14.6,-9.28,-24.88,-10.66,26.94,1.11,34.94,-34.2,1.0
2.0,1.0,2.0,-0.7,-40.87,-6.56,0.84,6.59,-41.85,-13.51,43.47,17.07,-84.27,-61.12,-25.04,-20.82,-0.34,-2.11,22.1,-5.13,-52.02,93.19,62.1,8.66,81.35,0.0
2.0,3.0,2.0,-15.9,74.92,0.79,34.08,-34.78,-80.09,46.05,100.2,-123.76,-27.28,140.85,-3.17,-124.98,-5.95,4.95,-68.5,-37.0,-108.14,10.29,-48.42,8.2,-51.68,0.0
1.0,1.0,1.0,7.59,103.67,6.21,-20.47,-62.66,-141.42,85.3,-41.75,40.44,46.92,-2.77,-12.05,40.6,7.37,27.48,-83.79,17.9,26.4,105.25,-24.98,-14.23,-78.79,1.0
2.0,1.0,1.0,8.1,-72.22,13.82,64.39,-75.07,-31.16,108.35,-28.27,93.24,-124.39,-15.47,38.1,-13.74,55.7,-5.88,8.8,7.35,-59.06,37.82,52.46,-6.26,-90.87,1.0
2.0,1.0,2.0,-2.01,166.8,2.45,-60.81,-59.54,20.05,-44.06,-18.01,84.32,13.89,-53.75,-11.57,-123.49,50.74,-5.4,58.67,-21.93,-10.32,-36.57,-43.52,22.48,33.19,1.0
2.0,1.0,2.0,5.53,11.51,-8.19,26.52,69.08,91.67,-59.55,79.04,-32.4,-32.65,49.87,-15.57,-137.26,22.6,-4.92,6.67,42.81,45.84,11.48,59.17,-0.11,1.16,0.0
2.0,2.0,2.0,-21.37,-108.2,2.42,-94.73,-24.78,6.81,13.37,-76.59,-137.17,-34.65,44.81,-2.59,36.22,-84.04,-0.77,-11.37,19.84,12.23,-22.88,-12.21,-34.93,6.9,1.0
1.0,1.0,1.0,0.82,-273.18,1.42,-42.51,95.64,-0.18,-23.68,244.13,-102.0,-33.04,-19.98,11.34,-25.8,-235.79,17.0,66.48,-25.45,78.87,43.93,129.86,-9.78,175.93,0.0
1.0,2.0,2.0,1.97,-92.26,-0.3,-40.67,38.55,98.88,164.07,22.7,-130.2,54.98,47.92,-43.72,74.81,-27.59,-12.75,-67.05,-20.44,2.56,1.7,-49.03,14.28,-106.9,0.0
2.0,3.0,1.0,-2.04,-127.43,-5.47,-66.4,-60.75,-84.65,50.9,-77.5,164.54,-65.72,30.07,30.82,-22.85,20.93,5.26,-107.04,36.78,-35.18,-48.85,26.23,19.07,48.39,0.0
1.0,3.0,1.0,-2.65,96.11,-0.83,33.81,-25.58,-86.7,-22.06,40.13,92.88,-60.51,24.13,-7.89,32.79,36.6,-16.6,60.23,-11.29,-48.49,-39.91,-26.81,30.71,-56.08,1.0
1.0,2.0,1.0,18.36,303.9,-7.8,34.36,-75.11,60.43,-132.59,94.39,117.66,41.67,2.3,-9.07,-63.61,86.78,-16.95,68.73,-2.35,-32.84,98.78,-53.45,19.58,-120.8,1.0
2.0,2.0,2.0,1.08,-3.96,3.8,-58.54,-191.07,-46.94,-121.28,-97.45,168.88,7.52,26.6,-0.48,147.4,-39.07,-7.83,11.87,15.19,32.4,-26.35,-12.09,-6.1,100.44,1.0
3.0,1.0,2.0,5.08,58.11,2.72,37.95,-111.81,50.38,72.66,102.15,48.72,120.11,-16.73,-25.05,195.37,69.52,-20.11,-136.92,4.26,-51.42,-97.43,-22.82,-17.49,70.34,1.0
3.0,2.0,1.0,-8.89,100.44,-14.68,24.92,9.16,8.48,-72.74,-46.21,110.55,-29.61,-9.56,0.3,83.51,151.21,-12.68,-124.34,-33.75,-2.87,-41.59,13.63,10.41,24.83,0.0
1.0,2.0,2.0,5.15,-71.69,6.68,-97.64,-103.29,-38.48,147.86,40.46,-6.84,20.77,172.54,-15.49,-33.55,-181.47,17.97,21.59,-4.23,74.91,100.56,-59.96,2.82,92.59,1.0
2.0,1.0,3.0,2.73,132.81,-5.52,-2.77,-106.55,-76.51,-226.01,-16.85,-77.76,91.41,-14.09,-21.16,55.27,-44.78,-13.23,6.53,9.82,-26.07,-26.65,-46.69,31.31,104.41,0.0
2.0,2.0,1.0,-15.6,275.18,4.57,-48.65,30.04,-23.99,70.95,-42.38,38.64,-14.79,-128.17,35.92,-12.84,86.63,-10.1,-38.09,-32.11,50.76,7.65,-76.63,-5.25,-25.44,1.0
2.0,1.0,1.0,-9.75,38.91,7.8,38.85,-43.94,-136.98,-88.7,-36.04,103.9,-82.5,-31.86,6.83,-48.12,60.16,4.19,109.14,-6.55,23.14,-79.59,-2.35,20.52,6.61,1.0
1.0,3.0,3.0,-1.63,226.21,11.94,-37.5,-115.39,15.32,3.59,58.78,-238.14,22.33,-54.93,4.44,33.45,-50.45,3.5,14.84,-9.91,10.93,56.39,-77.64,-3.45,-139.17,0.0
1.0,2.0,1.0,-10.83,105.92,-6.67,-39.0,-104.53,-97.08,-142.57,7.91,271.33,-48.73,-46.64,-3.02,-40.64,82.75,-14.41,33.37,-0.15,11.05,-90.08,-8.35,-29.21,-65.8,1.0
1.0,2.0,1.0,4.65,86.36,-2.25,26.8,-39.56,62.32,5.88,-66.46,207.12,62.2,-18.97,20.12,62.91,23.93,-9.01,33.59,38.09,23.21,30.6,-2.81,-17.16,44.59,0.0
1.0,3.0,2.0,1.26,240.55,4.36,-38.76,-47.09,-41.14,63.08,-10.5,5.38,42.91,-16.11,24.46,50.56,71.0,-9.59,45.46,4.69,-0.75,-2.57,-36.2,-30.19,-105.92,1.0
1.0,2.0,1.0,10.41,93.81,-0.61,-144.93,-100.13,55.29,8.54,4.31,131.54,-137.55,-67.23,33.63,-105.15,42.55,7.03,48.75,-61.69,12.23,30.03,-9.62,35.02,-38.21,1.0
2.0,2.0,2.0,20.87,15.84,3.93,-53.8,-91.76,99.23,-137.64,-16.35,97.36,-36.49,37.27,0.68,4.33,-72.99,6.8,40.3,-46.95,34.2,-3.95,10.31,-10.47,181.49,1.0
1.0,2.0,2.0,13.07,94.48,10.93,-22.94,-12.52,98.36,48.54,-109.35,-7.74,-1.2,15.79,-1.85,-10.69,-257.35,-0.6,3.91,29.0,-26.36,61.18,-26.59,12.87,308.14,1.0
1.0,3.0,1.0,-10.29,66.26,7.13,38.65,-14.96,21.22,-72.18,-34.69,178.85,2.8,-32.82,14.64,-48.47,44.9,16.9,92.04,-56.45,-102.87,95.2,45.37,-13.22,-16.54,0.0
2.0,2.0,2.0,-0.51,-6.94,2.64,-58.67,-109.92,107.01,-53.19,-60.53,-68.88,-66.55,5.66,23.53,71.09,-43.57,1.49,-57.01,-8.12,-12.39,13.99,-72.43,32.49,-46.86,0.0
1.0,1.0,2.0,-5.16,125.53,16.99,36.83,-6.41,-24.15,-50.83,203.97,-89.26,-121.58,-22.1,24.03,144.95,-27.88,21.75,35.61,-25.06,45.88,5.78,40.04,21.71,-50.61,0.0
2.0,3.0,3.0,-3.61,57.63,-11.32,-33.43,7.13,26.8,-4.5,49.39,-174.79,-36.44,14.08,-1.94,-32.69,54.64,-10.13,14.21,-10.15,-2.06,-28.67,75.4,-3.96,-64.25,1.0
1.0,2.0,1.0,4.89,-228.85,5.55,27.85,-31.94,-33.05,-7.82,21.53,-19.84,57.0,-22.35,13.2,-68.97,-42.67,11.07,47.0,-9.17,-76.92,-58.45,-104.64,-13.07,-167.51,0.0
2.0,2.0,1.0,-7.95,50.26,-5.29,8.23,6.72,-64.59,-17.88,10.71,114.94,-11.85,-68.87,-6.61,41.69,115.37,1.3,-12.2,-49.06,68.2,39.75,10.27,-8.66,-57.83,0.0
1.0,1.0,2.0,2.08,183.92,4.14,43.12,44.85,123.88,-32.03,26.03,-197.84,29.45,21.01,14.8,-210.4,39.75,-9.35,-15.96,12.52,65.68,14.81,-33.83,-9.42,-125.75,0.0
1.0,2.0,2.0,21.41,-60.29,6.76,6.8,-96.04,-1.64,-105.67,-21.44,-23.01,-42.91,-69.67,4.07,-72.04,-121.55,0.34,4.82,13.87,-8.82,-46.58,-44.34,14.87,-7.02,0.0
1.0,1.0,1.0,9.11,-97.5,12.04,70.95,-26.35,75.82,-82.83,7.77,4.54,73.22,77.34,-22.68,60.73,-99.36,0.29,-37.33,28.93,-17.25,-28.25,14.41,2.11,-7.91,0.0
2.0,3.0,2.0,15.95,-121.22,-1.13,-107.31,-35.07,-15.21,-8.96,30.6,-19.49,-214.72,11.92,18.32,101.12,15.88,5.11,95.28,-32.2,4.25,44.63,-1.59,21.17,-74.46,1.0
2.0,2.0,1.0,-17.22,-346.83,0.91,84.1,127.65,-17.45,110.4,80.85,10.37,64.49,22.95,15.92,32.2,-61.79,-14.68,-1.11,-14.76,-15.02,46.18,32.01,36.08,99.54,0.0
1.0,2.0,0.0,23.0,-7.94,14.77,56.72,32.91,20.4,-1.62,22.23,139.32,-23.97,-76.61,-0.27,-2.84,71.65,17.58,79.4,11.89,36.9,17.81,6.78,5.4,-167.48,0.0
2.0,1.0,2.0,18.07,233.09,14.97,-65.1,-27.65,0.84,-87.28,59.52,-135.85,-94.89,13.21,0.17,-59.09,44.7,14.73,-37.19,10.09,31.38,27.44,28.62,-4.17,-79.75,0.0
2.0,2.0,2.0,-6.77,49.9,1.1,19.32,-27.44,-26.28,82.94,-55.88,26.89,94.49,-36.9,-5.69,153.58,62.93,13.01,49.26,-33.87,-9.7,61.28,3.05,-6.2,31.54,1.0
2.0,1.0,2.0,28.81,379.68,8.95,19.42,-61.4,-10.71,-179.81,69.12,-56.55,-151.94,62.58,19.84,-77.1,46.2,-16.41,35.8,-5.17,29.14,-21.74,-102.15,-19.83,43.39,1.0
2.0,2.0,3.0,-9.2,-6.09,6.13,36.27,-10.04,-114.24,35.89,-54.0,-158.28,-46.52,53.22,-16.73,177.59,-98.67,-12.6,18.39,21.67,-28.1,-27.25,-16.76,12.52,112.96,1.0
1.0,2.0,1.0,-18.92,64.53,2.57,-97.53,86.05,65.99,-44.63,146.8,-97.51,-85.96,-144.3,-16.36,-6.66,65.36,-35.49,63.31,-13.6,-2.74,-33.75,-43.39,3.68,-171.31,0.0
2.0,2.0,2.0,1.43,104.91,-16.44,55.21,-24.17,72.9,-16.89,10.04,-36.26,1.3,67.28,1.94,23.69,47.13,-17.12,-35.28,29.32,23.7,42.48,133.39,14.1,16.96,1.0
3.0,3.0,1.0,24.15,89.36,-9.33,5.53,77.95,85.27,-102.18,-46.57,84.32,-11.25,12.84,30.04,-51.49,143.55,1.62,-34.18,48.21,-46.9,-60.58,-28.24,25.11,86.71,0.0
3.0,2.0,2.0,1.1,-131.21,-0.26,7.34,-59.51,-43.72,102.75,-46.23,54.75,4.6,-116.85,13.96,12.94,99.94,-10.0,52.87,12.33,16.84,15.92,-2.72,-22.87,-82.08,0.0
2.0,2.0,2.0,19.37,20.13,-2.64,-21.32,-76.43,13.2,-4.83,48.01,-8.55,99.3,73.93,-10.98,41.07,34.76,8.69,-33.96,-13.98,-76.56,-102.87,-63.55,6.0,-86.47,0.0
2.0,2.0,1.0,-1.93,145.18,-6.04,-53.86,-36.48,-83.36,-102.82,39.53,124.94,77.69,43.06,4.26,-150.25,40.93,-11.92,46.18,28.89,-30.21,10.4,57.04,-0.15,88.8,1.0
2.0,3.0,2.0,5.7,167.64,4.03,6.33,-42.6,14.31,0.92,-14.13,28.29,-52.97,-51.34,-1.59,87.42,6.77,16.95,-48.28,-20.55,-57.16,-17.53,66.26,-8.18,52.58,1.0
3.0,2.0,3.0,18.07,-23.56,5.52,-27.03,-108.39,89.15,226.38,-147.31,-176.78,55.47,-58.96,-33.35,-97.89,-38.94,6.1,14.96,9.15,21.82,7.81,-27.14,-14.49,81.39,1.0
2.0,1.0,2.0,15.89,217.42,-5.51,-58.13,27.27,32.38,138.7,3.2,-12.88,41.81,48.4,29.65,78.08,-30.66,7.82,-26.83,39.15,-6.48,-87.42,84.32,-7.29,151.12,1.0
2.0,1.0,1.0,2.88,14.69,-6.36,-36.93,-103.52,-79.66,5.58,187.47,185.11,-216.23,-88.63,-48.6,14.77,3.23,4.17,16.3,-4.63,-47.53,-10.54,-20.94,-21.9,102.45,1.0
2.0,0.0,1.0,-16.89,-232.86,5.94,80.94,-70.57,-31.48,-101.76,61.29,148.19,7.84,98.83,19.04,-158.42,-9.6,7.59,106.07,-17.54,-75.52,45.67,50.31,-27.98,76.28,1.0
1.0,2.0,1.0,-22.95,219.0,8.26,13.54,-16.39,-4.16,4.15,108.82,0.89,18.02,66.81,27.33,5.39,64.05,1.95,-29.22,11.55,-12.77,46.33,-1.11,42.69,-112.94,0.0
2.0,1.0,2.0,13.07,138.31,-4.46,-3.56,2.56,8.99,15.6,28.71,-114.94,95.94,-6.99,-13.11,-123.15,35.81,11.69,27.87,-10.57,-51.03,-19.91,-20.02,0.4,7.59,0.0
1.0,2.0,1.0,13.0,122.51,-5.96,70.6,-64.63,1.43,13.09,-149.14,124.91,50.51,-51.15,-34.43,-41.32,-28.42,-19.72,-22.62,33.63,-34.11,-26.07,-73.19,18.68,68.74,0.0
1.0,1.0,1.0,-2.69,-44.74,15.4,-1.1,-16.17,-41.9,144.1,-3.27,94.69,-240.12,70.8,-32.59,-191.32,66.36,2.91,100.15,-28.86,0.36,-46.87,29.93,-18.02,-101.82,1.0
1.0,2.0,2.0,-5.54,-164.36,8.46,-137.6,-165.94,-63.5,164.54,24.95,12.79,63.74,45.37,20.89,0.07,-188.63,-11.44,-14.62,10.52,-34.55,14.8,-103.35,-39.04,30.29,1.0
3.0,3.0,3.0,-5.6,-124.95,9.69,58.56,-151.7,-34.27,44.22,54.48,-162.87,-55.87,96.06,-25.46,16.56,-97.13,-5.05,-9.29,17.78,28.25,-63.64,-73.26,-34.79,58.81,1.0
1.0,2.0,1.0,-30.51,-3.74,-0.22,-24.73,-32.89,14.45,-6.81,-22.15,19.51,-239.91,8.18,-26.0,25.3,-134.71,-10.52,-64.45,-27.17,-45.49,35.38,105.1,-3.24,101.59,0.0
2.0,1.0,1.0,-3.7,9.91,10.11,-95.9,-114.99,101.3,79.25,-88.11,133.36,12.78,1.28,0.66,-73.88,22.73,-9.14,-12.68,34.65,-44.02,-0.93,4.78,-34.67,-11.41,1.0
2.0,3.0,1.0,-4.66,-30.81,15.75,23.07,,-45.36,-88.83,113.74,-46.91,-59.26,-118.15,30.75,-22.2,-51.39,-9.02,22.33,16.79,22.34,-60.09,-57.25,2.58,57.51,1.0
1.0,3.0,1.0,-17.23,64.67,17.91,-89.37,39.68,-47.21,27.84,-99.05,-70.8,-47.83,92.2,21.05,-166.97,14.64,14.9,0.57,-6.45,-40.04,40.71,-25.66,44.22,-83.72,1.0
3.0,1.0,1.0,11.89,-214.19,-2.92,64.48,126.99,79.7,-132.17,0.1,118.78,-1.68,1.08,-10.06,12.08,98.66,-2.29,32.63,-22.29,-74.53,55.75,-61.27,13.29,68.31,0.0
0.0,1.0,1.0,-27.55,148.9,18.02,44.48,7.02,-83.79,11.71,-0.99,60.1,-72.05,-3.51,31.84,-51.35,-21.55,-9.21,175.41,-4.49,-76.36,71.57,26.12,1.5,-90.29,0.0
3.0,3.0,2.0,3.56,-24.31,-6.74,-73.28,-84.34,-174.42,-120.62,-50.28,-38.22,-119.25,16.76,-29.46,-114.44,39.33,7.79,-23.73,-26.26,44.45,-32.49,54.35,0.55,10.92,1.0
3.0,2.0,3.0,0.77,191.94,-0.35,57.25,-188.43,-6.97,-183.7,-38.04,-86.73,73.9,-59.38,11.08,21.77,-16.1,17.98,-19.03,9.74,22.58,25.71,-15.87,-35.72,105.15,1.0
2.0,2.0,1.0,-6.96,102.04,-2.89,-65.61,64.68,72.93,5.39,91.1,31.84,-19.84,44.85,14.35,-22.56,118.44,-2.29,-45.75,-27.32,80.65,-67.6,0.71,-14.88,-68.15,0.0
2.0,2.0,2.0,-3.0,-98.86,-3.25,50.27,46.0,22.75,34.79,70.36,-59.43,-226.0,-113.58,-9.21,103.31,39.19,18.21,77.23,38.08,45.98,18.12,40.15,11.44,-67.69,1.0
0.0,2.0,0.0,-11.29,173.29,17.57,90.44,1.62,121.51,24.63,34.04,100.17,18.02,-28.3,3.94,73.94,1.71,5.42,6.42,-34.77,-5.43,58.12,35.87,-13.66,-78.36,0.0
2.0,3.0,3.0,13.81,116.57,-11.47,-97.36,3.73,128.71,147.04,-48.37,-236.88,57.42,13.8,-9.87,98.19,-27.44,-1.38,-34.98,10.19,-37.97,45.45,104.26,-5.76,17.82,0.0
2.0,2.0,2.0,-5.46,68.26,-4.59,8.94,-90.81,-45.92,-0.85,23.71,43.41,-22.05,14.43,-16.66,-104.34,-28.45,5.49,28.23,-32.56,13.22,0.63,-35.95,-16.14,78.21,1.0
2.0,2.0,1.0,15.46,-77.62,-3.29,47.04,73.92,-162.12,72.16,-111.18,133.02,-58.55,134.7,7.01,0.83,76.92,-4.48,130.99,17.07,39.25,3.25,-45.58,24.67,-57.55,0.0
1.0,3.0,3.0,-1.43,111.8,-5.14,54.98,-54.73,96.58,172.2,-26.54,-151.72,60.88,-11.1,2.05,-121.58,-159.11,10.99,28.61,21.35,-8.63,-30.37,40.39,-28.13,141.27,1.0
2.0,2.0,2.0,6.48,38.03,15.6,-61.43,-46.07,-107.89,-43.77,-87.43,-44.28,24.99,-33.38,-26.3,107.69,5.09,4.49,23.91,14.31,-6.64,15.9,-10.1,14.51,33.68,1.0
2.0,1.0,1.0,22.25,259.26,-12.41,-16.67,-84.16,-62.02,-107.44,-22.26,239.52,30.68,-168.29,12.81,-157.09,236.64,-2.55,3.1,-3.91,-14.96,9.78,-4.45,19.05,-72.53,0.0
2.0,3.0,1.0,-1.44,-176.94,2.01,-7.5,-81.52,81.05,-41.7,91.41,226.17,90.28,98.78,-9.77,46.04,14.87,1.1,30.36,-38.88,56.14,-20.97,45.47,1.85,-4.42,1.0
3.0,2.0,1.0,6.5,-35.32,-7.94,50.95,-42.98,0.47,-105.65,-29.66,205.89,-101.9,163.28,16.09,-47.94,76.56,11.08,-8.75,6.92,7.95,-31.45,19.67,15.35,87.95,0.0
1.0,3.0,2.0,-8.2,-41.54,-6.08,24.49,-84.02,-6.51,95.35,-45.2,59.64,166.09,-33.22,36.71,41.68,-121.82,11.29,50.2,-38.58,-41.35,-30.17,128.0,1.32,148.69,0.0
1.0,3.0,1.0,-3.43,-17.44,2.41,-21.19,43.3,8.14,-104.7,20.89,-33.02,-26.4,-65.94,8.52,25.85,-168.18,6.28,92.8,-18.74,20.52,5.8,78.47,-11.02,169.99,0.0
3.0,2.0,3.0,-6.86,136.72,-11.03,-46.4,44.79,81.92,109.64,39.39,-219.75,144.05,74.89,4.35,8.95,74.85,4.8,81.79,-13.07,-7.97,89.14,98.64,1.17,11.61,1.0
3.0,2.0,3.0,-17.16,92.01,8.3,24.5,-112.84,30.9,32.07,56.52,-53.58,-103.68,79.27,12.39,63.81,-34.97,-30.26,-65.32,41.97,35.06,-40.86,-43.71,-25.26,202.75,1.0
2.0,2.0,3.0,-12.88,66.69,4.61,4.11,-173.73,58.21,-86.87,-51.93,-75.04,-50.69,-4.13,-12.58,-14.9,-107.87,8.51,44.23,18.59,-65.35,16.82,-29.29,0.44,166.7,1.0
2.0,3.0,1.0,11.29,170.27,1.51,37.04,25.45,-80.5,-44.37,-260.89,22.7,22.86,85.11,-7.03,-1.49,90.32,8.91,-32.33,36.82,38.12,-37.04,-27.46,9.81,-70.44,1.0
2.0,1.0,2.0,-8.59,-151.64,-4.63,91.43,42.02,-15.5,113.05,38.67,-112.21,-73.1,13.7,-0.44,103.43,40.07,1.56,22.96,-10.55,31.52,52.86,-79.76,0.8,-106.81,0.0
1.0,2.0,1.0,-6.1,-171.16,9.21,-110.25,49.77,41.41,46.08,46.38,-55.05,25.77,-21.09,31.33,30.44,-68.07,-8.13,-93.49,7.41,12.77,-29.41,-25.01,13.5,-81.96,0.0
1.0,2.0,3.0,-28.48,51.2,-0.03,72.92,-96.55,-16.4,-26.56,-54.83,-94.71,-109.33,9.91,13.8,20.2,-62.5,17.62,-57.13,-57.67,-35.06,-11.56,-78.86,-3.6,-37.69,0.0
1.0,2.0,2.0,13.09,239.57,8.2,-16.55,-109.65,-7.64,-68.11,57.41,-41.73,-15.56,-31.87,4.89,-2.01,-20.4,6.14,-82.73,-35.65,-48.61,21.43,-36.78,-1.99,-83.52,0.0
2.0,2.0,1.0,-25.94,-185.89,1.08,114.06,115.39,71.43,70.87,-81.24,-66.07,-116.84,66.31,-19.72,-96.62,-86.84,-18.96,22.62,8.87,-24.35,-41.44,40.74,31.29,104.85,0.0
1.0,2.0,1.0,28.29,-17.99,0.18,-21.94,77.97,-39.85,48.57,-6.34,-24.79,-55.69,54.23,-35.73,-38.21,-4.36,14.16,-32.76,6.79,-62.97,-86.09,32.01,32.12,-15.69,1.0
4.0,2.0,2.0,1.07,-161.96,-9.05,5.88,-140.09,106.27,171.79,-9.42,133.39,-223.53,96.39,-40.81,-39.49,297.31,-8.47,87.05,-2.29,15.56,-19.96,48.24,-6.96,-157.49,1.0
2.0,3.0,2.0,-12.13,166.56,-6.39,-2.96,88.93,13.08,164.16,-12.85,-19.38,-13.83,55.31,-22.1,112.49,68.3,13.87,84.82,-1.19,-53.24,-36.01,18.08,-12.36,72.33,0.0
2.0,2.0,3.0,4.4,266.24,-1.57,-3.79,-92.58,-106.39,-68.81,-17.33,-81.07,40.9,-26.04,13.47,-31.29,81.0,-24.93,92.3,45.63,49.07,2.11,-70.67,-14.26,-112.14,0.0
3.0,3.0,3.0,-19.92,70.58,11.03,-27.07,69.2,-129.28,-94.01,140.88,-202.0,35.6,-95.26,1.84,58.64,-87.07,4.84,86.04,1.65,-16.78,-84.75,-98.69,-16.44,247.18,1.0
2.0,1.0,3.0,-4.19,135.73,0.14,78.76,-138.66,10.21,-45.74,151.1,-61.99,-82.37,148.52,16.61,-6.92,-121.38,0.52,21.67,-16.99,-19.15,-22.47,-4.68,-11.16,175.26,1.0
2.0,0.0,2.0,28.8,145.9,-3.88,-49.04,-47.79,14.85,-88.25,80.5,41.37,56.09,2.04,25.99,-61.93,24.26,6.75,41.11,-23.21,-5.59,-67.3,56.31,4.82,61.99,0.0
2.0,2.0,2.0,0.73,176.34,-6.32,-41.33,-128.18,-73.14,50.8,-70.78,50.49,-176.63,31.27,-24.63,79.68,-5.25,1.73,51.34,-2.02,-5.82,20.93,8.24,-30.72,155.74,0.0
1.0,1.0,2.0,-3.39,155.15,6.91,-52.41,-103.93,-32.07,-23.95,-46.54,-24.54,-85.13,70.87,11.35,-93.36,-17.19,-11.17,-62.55,-34.08,-36.52,1.68,-27.7,9.6,-46.14,0.0
1.0,3.0,1.0,2.84,-75.98,9.42,-16.23,9.55,-62.37,-29.26,-89.86,21.06,1.85,70.58,-6.34,-179.27,12.03,-8.07,-76.22,-3.34,27.33,29.82,-1.01,21.47,-82.71,0.0
3.0,1.0,3.0,-13.19,173.89,-10.26,30.28,-36.42,38.31,146.29,6.2,-88.52,29.84,-0.94,-9.32,-59.97,197.69,-15.8,-19.98,8.05,42.36,-69.79,77.43,11.94,-32.67,1.0
1.0,3.0,1.0,24.86,-135.95,2.1,-42.26,28.61,80.85,-4.54,-63.05,-0.58,-56.12,-2.54,0.19,-28.0,-41.16,4.39,-47.96,0.75,-61.46,-16.61,-48.88,-5.1,-17.88,0.0
1.0,3.0,2.0,3.42,156.17,7.81,-26.51,-147.71,-110.96,-15.56,-63.71,78.03,-17.23,-201.26,-30.86,-78.48,40.39,-1.06,-50.87,-20.62,-32.3,-30.92,-50.38,-6.29,-159.18,0.0
2.0,2.0,2.0,-0.81,67.1,5.45,-67.14,-70.03,-4.38,-221.03,17.42,27.58,-39.67,11.69,-17.26,134.87,36.43,-2.73,52.44,-12.75,-38.18,152.43,-0.65,15.19,-11.67,1.0
1.0,2.0,1.0,-3.44,71.03,1.95,15.74,76.03,50.33,59.96,25.0,20.88,-24.83,-137.68,-12.25,-42.07,22.27,-2.09,59.1,66.75,23.76,-32.96,-3.96,-35.04,-32.02,0.0
2.0,2.0,3.0,9.31,149.89,-2.52,-75.03,-102.96,21.43,-82.7,10.52,-46.58,-80.43,62.07,9.11,-0.34,-71.49,3.19,-17.11,28.73,-17.78,7.31,107.6,2.03,194.43,1.0
2.0,1.0,2.0,9.72,209.59,-1.68,55.57,-0.8,168.51,-84.82,-102.73,-65.34,147.37,63.65,-28.64,89.71,-55.41,0.18,5.58,41.56,-31.36,21.56,-120.13,17.57,191.47,0.0
3.0,1.0,1.0,2.13,121.18,-20.65,14.85,131.8,130.53,-147.98,-14.06,136.71,73.56,-96.3,-8.81,40.87,307.4,8.14,-25.87,-5.66,-34.14,13.71,145.87,-12.68,-96.1,1.0
