cat_0,cat_1,cat_2,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,num_20,num_21,num_22,num_23,num_24,num_25,target
1.0,2.0,2.0,-91.46,-5.86,-0.23,2.14,2.91,91.61,-54.81,61.64,5.03,84.32,195.05,29.31,-7.71,0.37,-19.48,110.32,-129.3,-148.61,2.15,-167.1,17.58,9.1,-42.21,37.87,-32.87,-1.42,0.0
2.0,1.0,1.0,142.0,7.65,46.09,2.51,17.06,115.3,-0.41,265.5,-8.27,66.32,-128.53,31.01,-3.05,42.95,-61.67,183.13,-118.55,119.9,-2.62,63.09,-24.69,60.8,-108.1,-27.22,-23.74,-12.29,0.0
1.0,1.0,2.0,-49.86,-1.1,23.27,5.09,-6.64,-76.84,48.23,28.72,-3.73,113.6,-226.91,56.06,1.86,176.76,-90.76,-2.98,-686.18,268.6,-0.2,-172.44,35.03,-134.17,64.64,3.33,-2.23,17.53,0.0
2.0,1.0,1.0,-127.49,4.44,129.34,0.96,36.67,-175.67,-65.66,-162.91,1.99,-1.51,-30.26,-53.41,-6.68,-24.74,-42.63,-24.77,9.79,77.64,-1.6,74.37,-4.82,48.9,-43.12,-11.66,-160.43,12.37,1.0
2.0,1.0,2.0,1.78,-4.91,22.49,6.62,-22.69,115.09,121.95,49.01,5.17,11.7,-87.17,-74.55,7.86,-76.32,-288.85,-42.72,-69.41,-107.03,2.77,75.09,13.05,-46.95,33.41,-34.92,130.72,16.31,1.0
1.0,2.0,0.0,-83.79,-2.81,-53.82,-7.49,12.74,32.87,-127.71,77.41,8.14,-43.69,207.18,-53.99,-1.84,-114.18,-124.09,29.12,320.75,-128.95,-0.17,-123.7,2.81,73.55,-70.95,0.79,-43.62,0.33,0.0
2.0,2.0,1.0,-70.4,8.92,1.48,1.85,20.01,146.09,-22.59,-27.52,6.7,36.81,-22.28,-6.54,-15.22,38.18,-90.08,-118.0,-207.13,120.45,-0.72,-18.8,5.61,-92.25,-110.89,-72.38,-23.73,-10.62,1.0
2.0,1.0,1.0,-40.04,-0.84,22.01,-6.75,-39.27,61.32,21.53,158.37,5.68,-12.52,269.06,-48.86,-23.1,-127.22,-190.33,-1.57,468.28,-234.8,-1.32,28.15,-18.81,-17.07,31.91,-49.78,-67.3,20.21,1.0
1.0,2.0,1.0,-107.16,0.42,90.64,-3.3,26.85,76.69,-54.74,-172.91,1.24,98.36,106.61,49.35,6.48,-74.02,-76.39,-71.12,206.37,-20.53,0.56,-120.19,-49.85,-34.91,84.77,-30.86,-70.26,-12.26,1.0
0.0,3.0,2.0,32.32,-1.24,-24.51,-2.5,-1.89,-166.06,142.24,-84.8,0.06,8.51,-63.99,-18.16,0.34,104.86,185.53,-137.58,23.97,124.61,0.96,-2.99,-65.76,77.72,-51.51,8.77,-42.81,2.64,1.0
2.0,1.0,2.0,5.61,1.28,61.63,3.73,-16.57,167.96,-6.05,-54.53,5.62,49.6,-136.55,-42.43,12.31,90.58,88.86,3.19,-269.29,174.1,0.75,-79.23,-34.46,-212.1,6.86,-22.01,8.68,16.59,0.0
2.0,1.0,1.0,-39.94,-0.97,54.31,-3.01,29.04,54.7,23.74,58.59,-0.9,-74.49,-61.03,-36.03,-0.0,-87.96,-290.2,-62.19,203.06,19.62,0.95,61.36,-18.96,150.81,-87.27,11.98,-17.11,-14.82,0.0
2.0,2.0,1.0,2.52,-5.72,-86.49,-0.07,14.46,54.12,52.71,91.07,-23.96,-91.27,137.47,63.38,24.9,-43.32,222.25,76.85,-85.22,39.61,3.43,-277.15,13.46,48.69,18.79,6.64,38.73,-13.17,0.0
1.0,1.0,2.0,-6.21,5.34,0.34,4.87,15.83,5.73,54.49,-55.83,1.96,41.36,-190.59,122.62,0.31,-29.06,-126.79,-84.33,-155.89,171.89,-1.5,149.18,22.29,-148.29,59.42,-28.7,-59.83,-11.46,0.0
2.0,2.0,2.0,83.62,-5.14,-15.05,0.68,-1.93,-2.61,-73.74,77.91,12.34,51.25,-99.66,-1.83,-11.24,138.7,-60.83,0.37,-329.17,54.92,-1.72,-40.66,32.0,38.63,-118.99,2.49,-107.5,-14.95,1.0
2.0,2.0,1.0,51.62,-0.98,37.2,-1.82,12.36,85.09,-37.31,-126.32,0.75,-29.7,-128.83,-68.61,17.79,20.34,99.96,-79.69,152.43,-19.35,-0.86,92.98,-19.62,-23.22,0.41,-26.08,-20.49,-5.15,1.0
1.0,2.0,2.0,-49.5,2.43,25.63,-3.0,9.53,132.76,19.75,67.74,-2.47,-82.65,254.17,-7.55,-2.19,-85.44,142.89,-24.47,151.11,-141.46,-0.69,-98.77,48.41,-88.83,-25.18,16.7,-1.83,9.24,0.0
1.0,1.0,2.0,112.01,0.43,87.25,3.27,-17.39,-22.03,-51.84,111.56,4.85,-17.77,-5.8,-26.8,-13.18,102.44,7.81,38.29,-218.34,62.3,1.35,-47.76,-42.38,45.16,28.29,-15.15,-99.26,27.41,0.0
2.0,2.0,2.0,98.93,2.1,-0.19,0.55,-23.28,36.17,45.92,46.51,11.74,60.23,-35.76,78.39,-1.99,-20.22,-120.07,-79.51,85.06,34.37,-2.28,38.18,-53.23,-101.77,103.73,-3.3,-2.47,12.41,1.0
1.0,0.0,1.0,9.75,3.12,17.92,1.47,16.83,199.02,-32.65,80.23,3.87,22.21,-257.4,27.84,-8.18,209.24,-139.41,87.9,-587.8,266.98,-1.15,-105.39,26.59,60.73,-22.4,15.06,25.43,3.91,1.0
1.0,2.0,2.0,-32.7,-0.12,13.19,6.46,29.26,-23.04,5.32,59.87,6.08,26.69,97.78,10.2,-5.31,-25.47,-388.63,0.89,-125.71,-140.42,0.09,-172.19,-81.61,-136.07,92.74,44.08,57.24,-19.65,1.0
1.0,2.0,1.0,76.12,6.28,-19.17,-4.63,-9.91,-63.29,-115.01,-196.77,-6.29,34.03,78.73,26.81,-10.99,79.57,54.31,-100.5,-49.12,-51.44,-2.86,-94.76,26.94,34.61,-7.11,34.76,-42.5,-0.15,1.0
1.0,0.0,2.0,73.74,1.69,-88.48,3.01,1.43,-86.17,-41.25,-28.69,0.08,7.64,-1.37,34.96,3.11,-104.99,-199.29,39.94,55.3,-53.33,-1.32,48.74,8.17,126.07,-75.88,47.09,53.94,-12.81,1.0
3.0,2.0,1.0,-101.72,-0.64,50.56,1.58,5.54,15.71,-28.89,103.28,2.05,35.82,6.97,-33.96,-19.27,41.21,-101.9,-7.55,-93.89,-41.09,-0.89,60.26,9.63,-118.38,-102.6,13.34,-8.16,1.02,0.0
3.0,2.0,2.0,116.06,-5.13,-135.67,-4.75,-9.4,45.31,57.84,-12.89,-5.84,102.55,-39.94,-19.3,2.98,76.6,-36.31,-152.12,-116.01,-5.94,-0.16,-117.21,43.37,63.55,13.41,7.16,-163.57,-13.92,1.0
2.0,2.0,2.0,225.86,-5.37,7.81,-5.21,28.4,-99.3,-39.42,-274.25,-4.76,49.95,54.19,-20.63,8.79,-63.36,-131.49,-198.17,264.29,-132.96,2.95,-51.3,-13.07,35.79,-35.83,18.43,14.74,-17.71,0.0
3.0,1.0,1.0,-49.14,-1.24,14.43,-1.91,-12.9,49.5,14.74,-104.86,5.68,-115.58,150.05,-34.78,6.66,-31.51,240.96,19.05,27.98,-155.61,-0.42,-52.06,93.71,28.89,-25.55,55.27,36.67,-9.06,0.0
2.0,2.0,2.0,64.28,2.24,67.64,5.77,10.48,-24.6,74.03,-59.31,6.48,12.45,-216.54,18.49,-3.49,85.07,-214.71,-50.94,-160.45,20.21,-1.3,127.68,-55.98,-20.7,8.77,2.46,20.2,-7.58,1.0
1.0,2.0,2.0,-44.45,3.67,81.47,-7.33,-2.79,55.59,-13.75,-196.71,6.1,51.29,172.1,17.41,-8.76,-124.75,-83.18,-14.14,487.94,-158.47,3.45,61.44,-14.52,-85.76,-15.66,-50.3,56.06,4.7,1.0
1.0,2.0,2.0,-1.52,-2.1,-25.4,3.93,-13.64,-92.52,-31.85,157.27,9.71,-15.55,40.17,-101.58,-18.09,194.74,-44.62,68.9,-583.56,152.76,-2.6,-310.96,-35.38,-76.65,-74.42,13.77,-160.99,-11.68,0.0
1.0,1.0,1.0,-183.2,-7.58,74.61,9.45,5.93,7.12,-200.05,-44.08,10.1,-40.07,-140.23,19.92,-18.29,149.67,-39.87,-30.51,-599.76,244.93,0.74,-23.77,-8.19,132.08,-93.03,-44.74,50.75,2.57,0.0
1.0,1.0,1.0,92.35,-1.55,-4.23,-3.1,21.22,11.83,-5.98,-133.08,-0.58,-36.72,-68.94,-66.29,-13.46,57.72,-215.44,180.71,-162.65,91.64,0.64,-53.3,27.05,11.23,101.43,-47.52,33.63,-7.06,1.0
1.0,1.0,1.0,104.67,5.34,4.18,2.21,-1.51,-54.5,-31.67,-99.0,0.96,34.51,159.37,5.26,10.79,-40.13,176.99,-129.68,-42.06,-155.24,0.82,-109.51,47.85,52.78,-62.48,-24.41,-49.35,-15.93,0.0
1.0,2.0,1.0,0.36,-1.88,49.7,-12.33,2.05,81.95,-2.17,-112.13,1.31,-103.61,14.91,10.35,-4.94,-64.75,242.42,53.09,622.43,-37.52,-0.09,281.7,25.23,-133.83,56.65,-27.88,-92.45,9.19,1.0
2.0,1.0,1.0,-59.76,2.83,0.06,-2.55,23.38,-4.63,31.75,143.85,-3.98,29.19,262.12,10.65,-6.89,-146.08,-193.69,87.32,267.37,-248.06,1.97,-87.8,11.72,71.81,84.35,14.17,-51.88,4.95,0.0
1.0,1.0,3.0,30.03,4.95,18.32,-3.42,-1.15,-63.53,-36.91,52.03,-11.46,-24.21,-157.08,65.99,0.21,67.59,-239.42,105.15,-246.11,146.92,0.87,-107.29,40.89,73.86,-58.57,68.0,1.62,-5.68,1.0
2.0,1.0,1.0,74.4,2.22,82.48,12.11,10.99,62.63,81.92,41.46,-5.6,15.22,-192.77,50.85,-20.53,193.64,24.88,-157.48,-769.96,266.92,0.9,17.94,27.51,5.33,-32.49,3.77,-139.55,6.97,0.0
2.0,1.0,1.0,-57.64,-2.72,-15.26,-0.66,-5.2,-19.69,-0.21,79.02,7.95,81.14,212.29,0.81,10.71,-75.87,181.77,190.5,59.13,-48.13,-0.28,-184.01,10.82,42.95,-56.18,9.44,40.44,-0.52,0.0
1.0,2.0,2.0,127.06,1.32,1.97,-0.96,-6.34,-57.59,-9.49,-171.07,-5.07,-8.05,-39.73,-16.3,-6.56,-7.4,-95.42,-60.24,181.08,-34.37,-0.56,121.24,-45.85,-101.15,80.42,-18.2,9.5,-13.6,1.0
1.0,2.0,2.0,82.91,-2.54,-13.55,3.83,-3.72,-98.59,55.04,-121.52,-7.56,-10.47,-132.75,-25.26,-11.23,142.56,-55.67,35.26,-472.7,200.48,-1.36,-75.11,10.44,28.59,-53.45,-12.56,-76.94,-3.04,1.0
2.0,3.0,0.0,-3.61,-4.73,-4.66,8.54,-18.74,55.21,49.68,103.34,-0.87,-20.26,-186.1,9.12,-7.91,198.95,120.66,157.08,-591.73,194.9,1.06,-1.97,6.99,-62.23,-77.28,65.21,68.9,-13.72,0.0
2.0,0.0,1.0,55.11,-7.71,95.2,-4.01,34.34,34.16,-100.85,-50.84,3.84,-25.12,45.89,27.87,-5.78,22.39,-29.68,-14.06,-60.81,68.98,-2.33,-122.48,17.74,-14.23,74.31,-4.98,5.35,8.7,1.0
2.0,2.0,2.0,-82.8,-5.48,11.17,5.65,6.71,-38.71,73.52,-284.83,4.16,-33.44,-157.43,-15.17,-15.12,-34.16,-362.88,215.93,-351.13,367.49,2.11,-3.39,-10.87,-61.97,-169.95,-83.76,10.48,-4.69,1.0
2.0,1.0,2.0,-93.87,5.47,28.85,1.51,-16.03,-139.48,-36.76,102.69,-9.45,47.0,68.16,-31.61,-9.89,-33.12,-192.55,4.39,13.33,-113.04,2.02,-7.19,-4.95,-35.21,55.56,10.5,1.22,1.64,1.0
2.0,1.0,1.0,76.71,-4.37,-8.07,-1.18,-7.3,28.3,-30.61,-98.13,-3.33,86.24,-76.9,56.19,-6.05,11.4,-290.63,23.61,-50.52,133.18,2.8,-69.09,-55.76,-112.15,14.05,40.21,-115.61,10.34,1.0
1.0,3.0,0.0,22.46,4.2,-64.81,8.7,-13.84,-31.89,18.15,-49.4,-2.14,-147.65,-341.34,-36.77,-32.8,119.29,-505.32,-29.86,-707.43,474.81,-2.22,55.04,-5.32,70.78,17.16,-84.45,-123.97,5.97,1.0
2.0,2.0,1.0,-64.95,-2.49,43.5,7.28,-21.79,93.51,99.31,51.37,7.18,-9.82,-245.38,-14.61,-21.97,164.91,-241.14,-56.59,-583.56,199.22,3.44,52.72,18.86,-121.33,27.58,-59.5,143.26,-9.51,1.0
2.0,1.0,1.0,191.98,0.19,59.96,-0.32,15.01,-78.95,169.51,31.64,5.79,-68.24,394.84,24.95,-11.47,-124.11,204.47,-20.25,144.67,-208.24,1.61,-105.91,58.15,-116.6,35.13,57.38,86.51,-12.27,0.0
1.0,2.0,1.0,119.87,-8.08,8.32,4.04,6.1,-28.71,-15.93,112.43,4.7,-31.23,39.29,4.3,-17.44,69.88,-72.56,-36.04,-278.98,53.3,1.11,-84.18,-15.94,-81.36,32.1,34.73,50.15,8.94,0.0
1.0,2.0,2.0,20.09,5.04,-0.25,-3.57,0.33,26.42,-7.85,166.44,-2.63,-36.73,432.37,10.05,-17.13,-161.42,40.48,-41.38,296.17,-246.66,-0.04,-117.2,37.88,-76.97,-19.18,-0.93,-50.78,-8.01,0.0
1.0,2.0,2.0,70.87,-4.28,60.52,2.18,11.48,-79.96,119.38,-86.65,-2.45,-32.46,-104.08,-23.24,-22.38,125.98,-146.62,-6.93,-402.99,196.19,1.28,-42.65,7.87,-111.25,-90.9,-14.25,87.11,18.35,1.0
1.0,1.0,1.0,-86.84,4.71,-39.19,-4.61,-3.51,49.84,78.42,15.36,4.65,-90.4,258.95,64.63,8.25,-129.72,-15.49,106.12,275.83,-148.38,-0.04,-193.33,-8.5,2.76,-16.64,13.76,39.96,-0.33,0.0
2.0,1.0,1.0,47.96,-4.99,-30.3,-1.94,-2.77,-14.31,-80.61,-68.49,-1.64,50.26,30.57,-22.36,15.8,8.15,239.36,-82.13,-64.45,-35.17,0.32,-76.75,78.95,130.93,-0.53,1.2,-105.67,-7.23,0.0
1.0,1.0,1.0,43.72,3.93,-2.21,0.57,12.59,-55.79,135.96,108.74,4.28,-36.08,117.15,-5.49,9.87,-23.03,289.9,27.56,-26.9,-45.51,-0.24,-64.91,51.45,-37.14,-91.59,8.43,49.57,-0.7,0.0
1.0,2.0,3.0,-129.04,-7.43,-15.82,-5.66,7.15,58.86,76.23,-31.34,2.92,64.28,406.85,69.66,-7.65,-160.87,130.02,-79.63,319.22,-146.97,1.06,-168.26,28.02,-19.93,-148.27,68.08,57.33,0.84,0.0
2.0,2.0,2.0,127.31,5.02,38.81,-2.38,-7.63,75.43,74.52,-92.95,-0.04,-8.65,-85.2,-56.15,-6.9,84.73,241.91,43.01,-4.62,245.23,0.15,71.44,-38.5,44.29,52.11,-5.77,60.49,2.7,1.0
1.0,1.0,1.0,-76.88,-2.3,-3.92,-1.55,-22.86,-61.95,-48.43,4.61,3.99,137.59,-61.62,64.03,23.28,-11.17,-100.6,123.34,76.54,-57.5,0.87,-101.26,-33.73,-51.65,-15.64,-11.82,29.01,-6.78,0.0
2.0,1.0,1.0,-54.38,7.25,-40.12,5.77,42.1,107.65,-45.31,80.08,10.47,-4.23,-141.08,7.94,-17.01,174.78,-151.46,50.06,-477.4,267.67,2.86,-114.34,-87.33,69.75,-83.99,-17.13,87.89,-6.23,0.0
1.0,1.0,1.0,69.23,0.93,-38.64,-3.37,8.34,-89.74,-25.87,-4.73,-3.28,-45.65,108.8,-86.83,-7.38,-53.56,-123.03,33.5,279.57,-208.63,-1.05,43.77,-10.95,162.23,-65.56,42.11,-53.74,14.71,1.0
1.0,1.0,1.0,49.79,2.73,-14.11,-7.74,12.81,-86.1,-2.8,42.92,2.44,-128.64,82.82,36.63,-9.1,-14.44,-101.21,-42.4,116.89,-5.26,-0.3,-90.61,25.74,61.78,-78.58,-26.39,-81.97,-11.77,1.0
2.0,1.0,1.0,102.54,-2.3,12.17,3.03,16.66,-35.47,-142.53,-43.28,-8.06,63.62,74.96,76.22,7.69,-13.73,266.35,109.09,-17.0,-39.46,1.46,4.24,17.03,12.32,-46.48,-33.82,-74.24,5.54,0.0
2.0,1.0,1.0,-163.78,-12.45,-6.38,1.82,-23.53,-18.37,3.93,-100.6,7.97,-12.28,99.78,8.2,4.26,10.25,75.35,89.15,-106.28,25.44,0.99,-171.59,-30.85,-204.48,-6.17,50.1,-14.91,23.58,0.0
1.0,2.0,3.0,-57.52,0.1,-22.61,-2.63,-12.24,99.06,-39.75,-46.91,10.35,-2.85,372.7,53.52,-4.1,-117.17,352.97,36.99,137.14,-66.42,-2.14,-151.25,61.41,60.19,96.93,-9.52,-133.92,-7.86,0.0
1.0,2.0,2.0,-151.63,-5.68,13.01,-7.11,-5.32,21.85,11.92,-158.66,-0.97,19.93,241.86,16.1,-24.13,-139.41,-231.42,161.36,589.94,-220.35,0.3,86.59,-62.62,93.26,29.83,-58.79,106.59,-2.99,1.0
2.0,3.0,2.0,-27.35,-2.12,52.07,4.16,21.53,36.21,-8.04,-169.26,-6.95,-17.93,-169.59,16.71,-14.93,61.7,-250.23,199.14,-415.03,284.43,0.29,-22.56,5.35,-21.6,63.05,13.07,126.56,-2.64,1.0
1.0,3.0,1.0,144.19,2.9,-18.34,0.55,22.1,99.67,145.86,-125.12,12.15,29.52,-110.6,7.57,-10.92,101.44,-123.67,-102.96,-315.86,135.16,0.26,-51.59,22.66,7.06,-42.46,59.32,-116.56,-7.01,1.0
2.0,1.0,2.0,-4.42,0.0,-35.2,0.91,-22.65,-23.14,-13.67,-73.63,2.39,22.67,122.03,56.03,-17.92,-47.47,-283.57,-97.11,84.86,-153.49,2.71,-13.79,-29.82,67.38,211.86,3.04,-147.99,12.01,1.0
2.0,2.0,2.0,-37.37,3.28,-90.83,-7.65,-11.43,-7.32,-28.89,-158.76,-10.16,-8.41,239.79,33.45,7.09,-132.66,-152.88,10.62,357.23,-238.23,-1.89,-177.87,8.92,-129.12,67.34,57.29,49.96,-0.05,0.0
1.0,1.0,2.0,20.56,-1.17,-28.04,4.45,-17.14,41.7,-7.69,-18.36,-7.22,-3.97,214.41,-37.36,-14.64,50.93,86.32,-55.82,-236.17,-12.38,2.29,-213.3,-38.84,-12.17,-43.43,65.91,-20.54,9.31,0.0
1.0,1.0,1.0,-47.23,4.39,-73.4,9.43,-2.9,57.7,41.12,-66.65,-2.94,-78.4,-8.0,15.4,-17.29,111.03,61.75,32.33,-457.35,107.32,0.61,-33.53,-14.05,-56.08,-19.32,-37.99,-145.22,-3.99,0.0
2.0,2.0,2.0,-72.99,4.6,50.72,-2.7,-6.31,46.83,86.33,-67.94,-12.17,-54.0,45.64,-106.78,-3.45,-60.31,-216.47,-54.16,274.51,-170.71,-2.35,49.62,-31.73,-104.47,-26.78,-25.88,65.59,13.25,0.0
2.0,1.0,2.0,108.86,-6.31,-15.22,1.59,-22.0,-34.07,76.94,-211.98,10.85,-48.93,-26.12,-27.47,10.95,12.46,192.72,35.21,-15.79,-9.91,-0.55,34.88,14.32,-27.06,66.69,-90.21,-69.02,15.83,0.0
1.0,2.0,1.0,198.94,2.98,0.01,-2.83,-24.79,39.77,31.97,152.69,-10.72,-60.26,-148.7,22.59,-3.08,84.11,-36.36,-139.06,187.29,-70.61,-0.99,181.93,-51.29,50.01,-191.9,-22.46,27.53,-4.35,1.0
2.0,1.0,1.0,67.81,1.83,13.82,2.54,-21.39,-6.7,-39.85,-58.18,-4.45,-41.27,77.03,43.59,4.68,-51.41,-127.83,-112.14,18.01,-46.98,1.2,-108.43,-49.74,82.57,79.88,-57.39,100.48,-4.98,1.0
2.0,3.0,1.0,81.49,-2.26,-109.76,-1.84,7.07,12.85,46.62,-44.11,3.56,-11.32,-67.99,72.85,-3.08,160.4,76.56,-31.82,-314.48,57.04,-1.0,-121.12,38.88,22.48,43.13,-22.77,-91.44,-1.23,1.0
2.0,2.0,2.0,-72.06,0.79,-15.93,0.89,-22.63,50.03,-86.6,51.54,-8.92,50.22,-105.69,63.83,-11.44,37.56,-98.45,19.67,49.36,-17.31,0.85,176.24,-22.77,-56.11,-0.88,-29.14,-92.09,0.88,1.0
2.0,2.0,1.0,52.6,-4.03,-27.86,5.93,-20.4,-139.97,-69.41,70.84,-5.91,11.83,-93.39,31.2,-2.84,-16.11,-106.89,173.83,-187.17,97.3,1.43,68.45,7.13,-2.98,3.68,31.07,-27.06,5.58,1.0
3.0,1.0,2.0,6.66,-2.89,12.41,-6.51,-7.68,72.22,67.13,-40.82,14.56,-81.82,-26.89,-16.54,-8.22,150.96,-6.42,38.16,-195.06,3.24,-0.34,-142.1,49.2,-75.37,18.19,12.48,6.92,-4.37,1.0
2.0,2.0,3.0,1.52,-7.32,2.97,-5.32,-4.77,40.29,-82.21,31.07,1.44,43.28,23.46,-4.23,-0.87,5.32,-50.98,96.27,-28.49,102.91,0.11,-138.16,18.2,119.06,-29.41,-5.78,99.81,-8.62,1.0
1.0,1.0,1.0,1.11,8.11,63.27,-5.69,-22.25,64.35,-99.17,74.56,7.27,-133.75,375.34,-29.92,-2.07,-148.84,165.1,29.26,304.15,-158.67,-1.94,-164.1,38.35,76.47,-51.11,28.41,-86.08,-4.56,0.0
2.0,2.0,1.0,3.66,2.49,-23.12,8.7,14.16,-31.05,28.16,85.78,1.44,-40.23,-240.47,-54.74,7.94,-50.82,-497.45,227.53,-3.11,-185.9,2.5,225.37,-31.35,117.16,59.78,16.15,11.15,6.53,1.0
1.0,2.0,2.0,-117.0,6.2,-22.35,-0.29,5.59,-35.87,-22.65,18.38,-3.93,29.61,-245.16,41.55,13.21,59.86,-133.85,135.86,-244.55,322.89,-0.52,-91.74,-29.77,88.17,-148.08,15.01,38.08,25.04,0.0
2.0,3.0,1.0,-41.95,3.89,19.65,1.45,-6.09,62.62,-75.83,110.96,0.06,11.77,-25.87,2.45,7.74,49.7,76.74,-18.98,-139.05,102.34,1.68,-110.47,-34.99,29.06,10.29,2.45,-34.38,-12.11,0.0
1.0,2.0,2.0,-109.16,4.97,53.52,-0.68,4.93,66.83,31.02,93.55,2.59,55.21,-30.25,11.47,-10.69,-42.21,-201.88,-28.95,5.25,102.38,1.18,29.33,-4.11,261.16,24.15,70.25,53.38,-16.26,0.0
2.0,2.0,1.0,124.91,-7.87,1.57,-6.57,-0.51,12.7,29.56,97.81,-0.6,13.76,61.09,49.51,7.54,-50.33,-48.08,-99.62,213.43,-111.07,1.8,-55.4,30.5,41.58,-24.96,-59.34,42.01,16.02,0.0
2.0,1.0,2.0,-147.77,-5.29,-49.68,-3.46,-7.35,29.3,84.38,-54.52,1.75,-10.82,213.47,47.51,3.86,-93.77,86.88,-92.97,191.71,-131.17,1.11,-106.04,28.95,18.89,-5.55,3.47,-56.99,-11.46,0.0
2.0,1.0,1.0,-4.98,-2.75,27.53,-5.46,19.24,-79.75,63.18,-113.43,-0.7,13.87,-49.65,52.26,14.81,0.67,114.45,-43.68,94.85,44.13,-0.99,-28.15,30.6,-16.88,-34.14,-56.75,-15.13,-0.07,0.0
2.0,1.0,2.0,-18.88,-6.63,57.41,-9.64,-13.07,5.91,56.06,114.36,1.76,53.3,333.4,-98.39,-22.58,-95.8,-96.84,-165.09,515.32,-231.85,-1.61,-62.14,-42.93,87.89,136.59,28.81,75.68,-9.75,1.0
2.0,1.0,1.0,18.92,-2.08,7.11,0.96,-20.32,83.54,30.27,-19.51,4.6,18.94,0.11,41.95,-20.64,85.67,-45.7,-78.6,-209.59,34.33,0.61,-3.2,16.6,19.68,69.16,24.24,-25.85,-16.42,1.0
2.0,2.0,1.0,7.79,-2.91,-23.05,-4.01,-18.46,15.66,51.8,23.9,3.39,41.39,252.0,22.7,-10.86,-120.56,-134.24,10.85,342.98,-291.71,-0.81,-13.67,14.85,88.02,-2.15,-5.82,-5.63,5.0,0.0
1.0,1.0,2.0,-36.53,-3.03,39.37,7.11,24.46,-113.2,-27.1,29.52,-6.58,-98.81,25.39,26.44,-35.11,112.36,-41.88,33.39,-315.75,78.77,3.13,44.13,-42.67,224.38,106.83,31.5,-44.65,4.4,0.0
1.0,1.0,1.0,117.51,8.18,25.08,-0.26,-26.85,22.0,-28.38,-9.48,-2.4,87.46,-7.06,18.48,4.99,-51.53,-153.55,-56.59,182.98,-154.22,1.09,61.29,-15.98,-79.74,-237.99,48.11,8.33,6.86,1.0
1.0,2.0,3.0,-60.45,-8.35,64.24,2.89,-5.68,-7.18,94.61,-28.1,-10.34,0.94,-10.0,-11.26,-12.71,84.69,-31.85,22.22,-178.31,-47.38,0.13,9.91,-1.51,-73.41,-78.3,-56.54,13.15,-0.59,0.0
2.0,3.0,0.0,-139.63,-4.46,-19.25,-0.54,-3.13,-147.86,142.15,-151.38,4.55,13.08,53.05,-13.73,-1.68,-103.01,-199.35,45.52,223.26,-155.52,-1.04,72.06,1.56,37.96,121.3,-79.7,41.29,3.17,1.0
1.0,1.0,2.0,114.32,-3.7,-7.57,-4.8,-5.79,84.34,-97.41,-91.48,1.37,58.51,74.31,-20.17,15.42,-18.96,259.15,10.89,52.22,-59.41,-0.19,-76.52,88.03,-60.44,30.41,3.56,-7.29,5.05,0.0
2.0,3.0,2.0,93.47,-6.85,-42.25,0.16,-45.18,-126.94,-132.31,24.58,5.62,77.15,50.03,-58.45,-14.89,17.25,-84.69,-54.13,32.9,41.63,-0.83,-17.37,-66.21,-116.66,-52.11,-52.58,-39.01,-10.49,0.0
1.0,1.0,1.0,-2.99,5.21,29.92,12.3,8.1,32.66,18.79,-7.59,5.66,41.42,-184.29,-52.52,-12.6,151.78,30.56,208.89,-668.16,315.52,-0.41,-7.92,-20.21,5.48,58.63,52.62,-4.13,7.48,0.0
1.0,1.0,2.0,-76.15,-5.75,-7.34,-4.41,-17.33,-1.8,103.14,-172.97,-1.37,139.07,161.71,21.63,12.17,-58.58,306.86,61.2,86.6,83.83,0.17,-161.08,30.56,61.29,-180.74,-23.59,66.31,-10.02,0.0
1.0,1.0,1.0,-139.37,-3.89,1.09,-0.14,16.14,45.03,-27.48,-61.14,5.72,-83.63,194.69,-62.95,-16.76,-65.26,-269.49,-113.99,143.39,-188.79,-0.89,-75.42,-42.01,18.16,9.61,18.19,97.83,7.57,1.0
1.0,1.0,1.0,-12.23,-2.57,-141.64,-7.41,-9.13,14.31,-45.57,140.04,-5.99,30.28,-128.56,-22.75,34.23,-117.89,-193.22,-41.06,235.5,4.0,-2.15,-54.23,44.18,160.17,25.37,9.84,142.21,0.89,0.0
2.0,2.0,1.0,53.7,-8.24,-16.42,5.22,7.27,-112.5,26.73,-63.75,1.93,-23.22,84.13,30.18,-4.22,-6.77,33.13,21.95,-206.6,76.86,-2.92,-109.69,-15.91,34.43,9.65,50.66,97.42,-3.51,0.0
1.0,0.0,1.0,-116.11,-4.86,56.18,-6.79,19.6,103.14,62.03,4.25,7.74,-90.64,152.6,-30.09,-13.32,-63.47,-46.88,63.72,411.79,-108.21,0.21,41.16,-44.04,148.79,-10.86,-12.39,65.66,0.66,1.0
1.0,1.0,2.0,18.26,-1.11,52.81,-6.12,-28.07,58.53,-18.85,47.04,-3.93,54.62,15.21,-10.16,0.47,7.59,-75.8,12.12,-19.14,85.58,3.01,-146.29,23.53,107.0,35.49,16.94,-80.51,2.75,1.0
1.0,3.0,2.0,-8.53,-9.12,-49.92,-2.33,11.47,-154.12,86.39,-206.77,-9.48,-111.92,162.74,-62.12,-18.85,65.38,16.99,-55.96,1.89,-21.22,-0.32,-138.23,-58.19,41.21,3.56,12.99,-21.11,-4.54,0.0
