cat_0,cat_1,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,target
2.0,1.0,-5.28,-46.64,-76.21,36.45,12.27,-25.93,-40.19,97.57,-3.23,-18.62,9.38,-28.44,-137.87,-8.0,1.0
2.0,2.0,-30.63,16.19,-144.8,55.59,1.04,-103.31,5.5,-13.38,9.72,61.99,-2.23,23.65,-208.76,-5.09,2.0
2.0,1.0,-32.4,25.33,-136.33,120.8,3.58,90.41,32.53,13.55,-6.51,241.69,9.45,32.46,227.56,36.98,2.0
2.0,1.0,-31.08,4.26,-218.93,41.05,-5.43,-183.35,-0.37,-14.89,-0.23,-21.38,-4.34,56.95,-72.42,-5.52,0.0
2.0,1.0,-7.85,-28.8,19.0,4.08,-4.11,183.2,27.81,1.89,-7.69,352.2,-9.08,13.26,231.56,-4.52,2.0
2.0,3.0,21.66,21.67,138.35,-24.4,-18.92,222.2,0.73,-60.42,12.26,-141.81,9.42,41.75,-14.99,5.71,0.0
2.0,1.0,16.28,-86.43,66.59,52.26,10.38,210.76,21.93,52.51,-6.71,-57.19,0.21,-64.7,-236.86,-15.88,2.0
0.0,1.0,6.43,2.09,-135.56,-9.53,1.35,110.76,-22.65,16.58,-3.37,-31.27,-5.62,-21.42,97.94,15.25,1.0
2.0,2.0,18.95,-5.12,30.29,24.18,12.62,199.38,-15.37,-11.9,-8.31,-115.91,8.3,5.37,-9.03,-10.62,2.0
2.0,2.0,22.72,-39.33,258.36,-124.18,-6.92,-39.92,12.06,27.16,9.77,131.49,-7.92,52.0,233.38,-23.07,0.0
2.0,1.0,-10.7,14.71,120.86,127.46,-10.78,-87.12,-3.63,18.37,-16.47,316.12,4.3,-101.45,-21.08,3.54,2.0
3.0,2.0,-22.84,-44.23,-65.14,69.56,7.15,-99.87,-9.57,-0.02,-3.8,188.75,4.08,32.76,-12.36,-18.2,0.0
1.0,1.0,21.73,-25.37,183.43,-113.58,-7.14,40.45,-6.67,4.95,8.28,-23.76,-3.3,56.08,176.71,-10.54,0.0
3.0,1.0,11.31,-17.24,134.64,-141.15,-5.58,120.05,-5.72,-8.64,1.91,-52.33,5.04,16.15,-52.99,-23.39,2.0
2.0,2.0,-8.91,28.99,-118.65,63.45,7.61,-74.93,6.48,2.62,3.64,-15.16,0.31,-8.3,-225.7,-18.21,1.0
2.0,1.0,-12.55,25.01,-86.77,15.15,-0.25,228.53,-4.83,-12.47,2.84,177.18,3.51,9.43,-89.12,-12.52,2.0
1.0,2.0,33.64,10.16,250.97,90.44,6.33,-21.51,-8.76,-11.36,-8.39,-134.96,-2.16,-1.43,257.98,25.24,1.0
1.0,1.0,43.88,-28.38,96.51,68.59,1.48,70.46,1.53,14.93,-3.73,-109.7,-9.8,-3.0,-101.45,-48.0,2.0
1.0,2.0,-2.23,8.24,-86.08,94.3,1.48,267.14,13.41,-17.68,-9.27,-13.32,9.01,20.16,177.36,34.91,2.0
2.0,2.0,7.44,3.34,-99.47,30.92,13.71,13.69,-20.69,30.52,-13.39,-256.01,0.11,-38.4,-285.91,-24.96,2.0
1.0,2.0,-15.35,8.8,-176.3,-61.16,-4.56,-209.88,1.3,8.77,1.84,-72.28,-0.98,27.22,69.35,7.71,1.0
3.0,1.0,-8.55,-26.32,-90.69,-21.97,12.64,47.08,-40.0,68.74,-1.31,-47.95,3.96,15.31,-162.26,-22.5,0.0
2.0,1.0,-32.52,33.0,-227.45,113.81,16.1,-0.75,26.06,-13.1,-5.41,205.11,-8.09,6.92,27.58,9.63,2.0
2.0,2.0,5.68,-14.15,30.33,77.26,5.1,-35.16,-25.55,34.7,-3.87,17.64,-0.15,-5.0,-43.61,-12.89,1.0
2.0,1.0,11.26,-93.72,93.07,64.59,2.24,34.47,3.5,-18.58,-10.12,35.21,-9.92,-54.46,-63.95,-8.26,2.0
2.0,1.0,35.61,17.16,181.51,25.57,8.64,27.74,-33.96,12.09,-4.2,-39.97,2.83,-16.85,-44.63,-36.82,2.0
2.0,1.0,23.75,-13.28,189.14,58.44,2.64,48.99,-4.78,6.93,-4.36,28.22,-20.32,-43.05,-29.47,-11.19,2.0
1.0,1.0,5.82,-22.13,-111.41,65.12,5.78,204.89,-21.57,-81.27,-4.13,-8.71,-2.04,-5.95,-56.06,-5.9,2.0
3.0,1.0,-23.41,4.95,-51.05,63.98,3.15,133.25,-8.51,22.86,-6.29,-15.89,-0.39,3.38,-150.59,10.91,2.0
2.0,2.0,-7.51,43.04,-36.54,29.24,-0.28,-201.6,43.43,-19.02,11.04,-10.46,-4.13,16.7,-178.44,-19.64,1.0
1.0,1.0,28.41,-28.91,107.05,32.83,3.14,-147.84,18.14,8.02,0.96,-277.13,-12.59,-36.88,-241.21,-22.37,0.0
2.0,2.0,-36.97,55.24,-31.63,63.42,6.78,-68.74,-13.39,26.34,-11.1,147.05,0.16,33.27,288.36,48.92,2.0
2.0,2.0,-25.66,33.46,-94.88,-63.55,7.67,-23.88,-4.05,14.24,-9.5,232.69,-7.54,60.56,295.19,-1.31,2.0
2.0,1.0,3.04,61.84,-62.33,119.03,0.54,-61.84,-0.0,-29.13,6.25,-154.56,-2.81,-21.45,-403.98,-24.49,1.0
3.0,1.0,3.5,-86.69,125.62,-35.03,-17.53,45.5,27.21,2.63,-0.77,-189.32,-12.51,0.8,-148.36,2.89,0.0
2.0,1.0,22.94,-25.93,67.6,69.21,7.38,82.06,18.8,40.29,-17.22,45.81,1.31,-60.09,-37.31,-26.78,2.0
2.0,2.0,13.29,-39.69,73.58,135.04,8.44,79.96,-4.49,14.08,-10.68,-130.08,6.4,-17.34,-197.18,-17.16,1.0
2.0,1.0,-20.16,-5.3,-120.88,12.95,-2.63,144.4,6.56,78.88,4.1,-222.08,-0.53,-23.54,-203.43,44.36,0.0
2.0,0.0,14.54,59.79,109.58,-18.18,-1.18,92.86,6.77,-25.05,7.58,-64.38,-10.92,63.71,23.23,-15.05,0.0
3.0,1.0,-68.72,27.5,-282.54,41.55,5.01,-136.39,-1.92,47.43,-8.85,377.15,-4.6,82.93,331.33,31.45,2.0
3.0,2.0,-5.12,78.79,56.38,18.55,6.47,106.9,-14.72,-60.74,-13.84,45.39,-2.08,14.09,45.6,-6.63,0.0
2.0,2.0,1.09,-102.54,50.03,-3.72,8.16,65.99,18.41,34.72,-1.04,-116.42,4.86,14.36,-15.73,9.15,2.0
1.0,1.0,20.88,-151.45,111.2,104.11,-5.85,-19.63,4.89,22.71,-0.91,-35.2,4.74,-32.54,-163.83,-21.13,2.0
2.0,2.0,-7.48,9.28,-73.44,106.4,9.82,-21.9,-10.18,6.83,-7.53,51.56,-0.36,16.83,-126.47,-28.87,0.0
2.0,1.0,22.09,-9.61,2.46,133.42,-0.46,163.59,-3.42,-18.25,-6.86,-171.54,-7.23,27.78,-143.17,-25.28,0.0
0.0,1.0,24.1,36.8,-53.17,67.59,0.35,110.06,-13.56,-79.33,3.9,-165.99,9.56,-30.21,-140.15,-2.97,1.0
2.0,1.0,-12.31,-76.01,-28.62,-11.08,0.39,35.29,3.02,-11.56,-1.28,31.73,-2.88,33.14,38.94,2.33,2.0
2.0,2.0,-4.35,0.43,-31.77,-93.79,7.25,48.32,-21.86,-17.53,-8.39,-409.52,-1.46,-1.67,-52.81,33.88,1.0
1.0,2.0,37.29,60.34,155.29,148.76,-6.05,123.33,-12.87,70.04,-6.22,137.1,-2.26,-23.15,31.34,-31.13,2.0
2.0,1.0,14.53,20.42,22.69,26.5,2.74,94.39,8.08,11.24,0.76,-212.45,0.23,4.72,-172.28,-10.14,2.0
2.0,0.0,1.54,-16.04,46.46,56.81,0.84,20.63,20.16,-3.06,9.56,-152.45,-0.51,17.11,-189.53,3.13,1.0
2.0,3.0,-2.33,38.54,68.43,-68.65,-2.12,25.88,17.97,-28.57,4.89,-61.71,-1.07,30.21,32.23,7.94,0.0
1.0,2.0,17.38,1.71,42.65,-69.25,0.56,114.91,-2.85,3.49,8.4,-83.24,-3.91,56.86,47.57,-16.07,0.0
1.0,2.0,10.28,39.12,-30.72,-44.65,7.91,20.29,-29.23,-20.37,-12.78,-33.85,5.41,-33.88,239.51,21.23,1.0
2.0,1.0,-3.1,-76.55,-107.64,62.04,8.88,-76.98,17.71,8.6,-8.45,-17.16,8.22,35.84,57.49,-13.26,0.0
1.0,1.0,21.5,-108.07,33.22,78.1,-1.08,-42.84,-2.44,-28.48,10.31,-225.23,-4.81,8.71,-213.4,-14.17,1.0
2.0,2.0,-13.4,40.81,37.62,-29.59,-0.15,191.93,-8.68,-7.41,-3.87,217.38,-8.35,25.27,215.26,16.09,2.0
2.0,2.0,8.36,-6.59,154.88,-49.66,-6.28,56.62,-15.63,3.67,-3.98,6.78,3.86,22.56,122.33,-1.34,0.0
2.0,1.0,-25.3,57.41,-140.72,2.9,-2.96,-168.83,-6.54,-52.67,-0.95,-17.43,14.29,23.56,-88.46,-4.01,0.0
2.0,2.0,4.49,32.38,-22.05,-0.92,-2.39,99.61,0.33,18.67,-14.97,-255.68,-10.17,27.53,50.97,11.98,0.0
2.0,2.0,-14.37,73.17,-26.92,-23.25,8.82,-167.4,-23.55,36.9,-7.33,133.51,-0.72,4.21,173.01,3.19,0.0
2.0,1.0,-0.7,69.75,53.91,-54.29,-1.84,53.25,-22.0,8.08,2.83,-107.25,2.59,23.66,-54.34,0.36,0.0
1.0,1.0,-22.64,18.63,-36.39,-93.69,9.28,-109.93,19.95,60.12,13.19,64.45,1.73,34.23,157.68,30.64,0.0
1.0,1.0,20.68,10.0,76.16,-35.06,3.62,-30.57,-1.99,58.51,0.07,-273.65,-2.08,29.49,-20.1,-7.52,2.0
2.0,1.0,-2.53,70.84,-11.06,14.09,3.81,-60.13,-10.62,13.54,-7.79,-126.28,6.32,18.93,6.51,1.33,0.0
0.0,1.0,24.65,50.06,99.13,78.36,-1.39,-66.2,1.04,21.49,1.06,-31.78,-5.02,-22.57,103.8,9.23,1.0
3.0,2.0,8.02,61.74,111.55,22.71,8.93,76.38,40.44,4.73,-11.5,-108.86,-5.42,2.75,-67.2,-12.45,0.0
2.0,1.0,16.8,109.47,109.09,21.72,1.21,229.41,53.97,56.91,-4.1,30.95,-0.76,-16.91,67.66,5.63,2.0
1.0,1.0,34.91,-58.59,110.05,-5.39,-2.06,71.31,35.84,19.49,-0.6,-158.25,-9.04,4.45,-17.99,-21.6,2.0
2.0,2.0,3.02,13.28,8.05,52.55,-0.05,-50.56,-34.75,-38.31,-13.4,-38.99,-8.34,-28.26,-5.88,-1.87,2.0
1.0,2.0,20.13,-12.35,-29.16,4.73,-1.3,14.3,-18.33,23.1,-8.94,-50.51,16.57,40.67,262.59,-4.97,0.0
2.0,0.0,6.12,13.74,-7.48,24.15,6.79,147.55,38.81,55.73,-1.52,-216.46,-11.42,15.39,-63.91,12.82,2.0
1.0,1.0,2.0,7.57,-85.03,84.55,1.5,-78.07,-14.13,-33.93,10.92,-30.41,-7.83,-6.12,-274.97,-25.48,1.0
2.0,1.0,13.86,59.6,35.19,111.55,7.59,-88.16,-10.58,-0.73,1.01,-303.29,1.52,-37.32,-390.63,-15.22,1.0
2.0,2.0,-39.6,103.3,-134.15,10.02,9.75,-280.95,-20.65,-2.92,-2.1,304.46,4.31,13.82,120.52,-0.18,0.0
2.0,1.0,5.56,-76.31,16.22,11.85,5.05,136.09,10.68,-51.96,-2.82,-153.11,7.64,10.44,-93.79,-0.65,2.0
2.0,2.0,10.62,58.74,167.0,-58.54,-14.67,259.6,-32.35,-14.3,9.14,-114.12,-12.35,21.41,-33.54,16.65,0.0
1.0,1.0,3.32,-9.36,-54.86,19.16,7.02,9.1,14.78,-16.31,-3.71,-183.22,2.33,-13.45,-47.53,13.4,1.0
2.0,1.0,7.74,-46.96,47.56,48.19,5.74,11.11,-12.21,-38.24,-4.8,53.41,9.42,28.4,50.79,-20.32,0.0
2.0,1.0,-8.54,63.51,-46.46,7.94,-4.4,-229.13,27.95,-32.02,15.35,-74.58,2.01,-19.38,-325.31,-16.51,1.0
2.0,1.0,-21.05,-15.08,-216.27,17.97,6.8,133.18,-16.39,47.3,-9.58,199.5,1.37,19.25,85.66,-7.59,2.0
1.0,2.0,24.76,-91.7,92.46,-54.12,-2.12,209.56,-15.82,-44.43,4.06,-286.38,1.12,-29.65,-41.43,27.76,1.0
0.0,1.0,18.08,22.06,15.99,70.9,6.93,-63.23,-6.88,36.38,7.78,125.12,-2.6,1.18,150.0,-3.08,1.0
2.0,2.0,9.87,59.27,134.38,-61.45,-1.7,-20.45,-25.55,37.87,5.54,-14.53,-5.63,39.68,53.63,-13.47,0.0
2.0,2.0,-58.13,-18.91,-241.08,49.02,3.25,-409.53,-15.27,0.62,11.9,415.37,-5.95,-3.26,-201.51,-24.9,0.0
2.0,0.0,15.71,62.13,-47.42,12.9,8.05,205.03,-25.23,-36.98,-5.57,-109.08,-2.98,7.91,-54.9,-15.94,2.0
1.0,1.0,44.13,32.07,136.2,63.36,4.36,148.84,31.81,-36.66,-5.46,-65.33,6.28,-6.26,54.79,-24.71,2.0
1.0,2.0,23.49,64.92,106.82,9.6,2.97,-18.88,-2.0,-30.83,-2.32,-175.39,-0.29,-57.5,-206.25,-15.62,2.0
2.0,2.0,-3.3,-40.9,6.35,59.24,9.74,-42.47,-0.63,16.85,-5.46,215.11,-7.38,13.66,178.38,-6.12,0.0
2.0,2.0,3.58,-18.22,-27.84,7.96,2.34,128.98,-6.25,-43.21,2.04,-125.55,-7.85,-14.89,-102.69,11.23,1.0
3.0,1.0,-18.22,71.49,-21.99,108.05,5.78,22.23,-7.58,15.22,-21.14,127.48,2.31,-77.31,-77.45,9.64,2.0
2.0,1.0,-31.86,70.4,-203.79,-115.19,-5.25,-99.83,33.45,-6.06,2.86,43.64,6.43,-44.23,-258.35,-10.72,1.0
3.0,0.0,-40.08,-56.5,-33.91,18.91,-0.79,4.2,-3.84,-6.76,-14.11,299.81,2.37,55.03,427.31,41.49,2.0
3.0,1.0,-6.26,-47.15,-111.31,-19.32,10.52,67.26,16.05,5.61,1.39,-438.69,5.17,1.55,-398.41,0.57,2.0
2.0,2.0,19.78,-99.97,-10.81,22.89,8.73,184.8,-6.28,79.44,0.15,-243.91,6.02,-18.95,-205.66,-7.05,2.0
2.0,2.0,38.46,-101.41,110.22,102.24,6.11,147.06,3.4,-29.67,18.31,-323.39,8.9,-37.05,-569.01,-36.68,1.0
1.0,1.0,29.4,0.42,92.33,104.35,9.29,71.87,-25.19,-16.69,-17.65,62.2,-2.14,-77.14,-53.41,-29.63,2.0
2.0,2.0,20.51,29.4,39.19,22.01,5.82,109.2,-5.0,-2.65,0.65,-213.56,-7.87,-48.36,-374.48,-28.86,2.0
2.0,2.0,-6.17,-87.28,34.97,-2.77,-5.88,106.52,31.4,-4.96,6.1,-155.66,-7.06,23.45,-76.59,23.8,0.0
2.0,2.0,20.36,3.91,62.26,120.62,14.13,1.71,-12.59,-0.21,10.63,-188.32,14.74,-44.2,-501.75,-36.74,1.0
2.0,0.0,-8.92,37.56,30.08,11.85,-0.39,-107.99,-3.67,-12.03,-2.45,-2.93,2.69,10.26,92.11,16.86,1.0
2.0,1.0,16.08,12.74,-30.14,60.87,13.17,121.34,-4.02,20.83,-3.69,-259.23,6.49,-20.7,-332.41,-25.89,2.0
2.0,2.0,-17.08,-64.97,-56.83,23.2,11.12,-184.35,11.41,12.0,9.81,116.06,-0.86,-18.95,-327.27,-38.36,1.0
2.0,1.0,-15.89,-3.85,-88.37,-22.5,8.5,80.27,38.02,-23.85,-6.22,132.33,2.28,39.21,115.09,-6.21,2.0
2.0,1.0,33.11,-38.95,177.65,108.09,15.42,232.78,1.65,66.69,-9.46,66.63,7.21,-64.99,-33.16,-14.06,2.0
1.0,1.0,28.69,-153.19,216.93,-71.85,-6.64,12.95,14.48,-9.69,9.35,51.6,-7.43,95.13,264.94,-26.11,0.0
2.0,2.0,-36.12,-28.87,-258.39,89.35,6.94,74.41,-30.58,-28.97,-7.73,258.4,-7.85,41.67,210.85,21.05,2.0
2.0,2.0,23.4,5.72,152.44,-4.59,2.17,326.74,13.08,-3.45,-9.97,2.43,4.76,-16.82,121.04,5.98,1.0
2.0,1.0,-30.47,111.51,-201.9,-50.93,0.51,-135.07,9.15,20.76,-13.2,65.13,-12.79,49.7,287.37,18.79,0.0
2.0,2.0,26.75,10.03,223.77,165.09,1.26,115.23,-18.64,-5.5,-11.86,-188.16,4.96,-28.18,-76.89,8.87,1.0
2.0,2.0,-6.32,66.96,-71.87,24.16,12.64,0.6,-13.37,15.89,-17.38,-79.83,1.58,15.64,92.99,3.31,0.0
1.0,1.0,10.79,67.76,-40.84,-40.99,2.13,-26.5,13.33,10.24,11.17,-56.49,3.12,-24.44,-91.51,-4.97,1.0
2.0,1.0,-11.63,65.85,1.63,-8.94,-7.88,100.68,12.88,-26.57,0.68,-170.48,4.88,-26.51,-62.21,47.01,0.0
1.0,1.0,-7.22,96.28,-131.38,-21.74,6.43,34.44,-37.45,-6.52,-6.51,130.75,-1.11,-24.44,186.36,16.25,1.0
2.0,1.0,-17.51,29.01,-87.33,28.22,0.49,103.61,19.98,30.24,-2.35,-141.14,8.85,-0.55,-113.91,26.63,0.0
1.0,1.0,14.53,-32.89,128.02,114.63,1.41,73.7,-7.3,18.49,6.5,-24.55,8.92,3.26,-68.96,2.35,1.0
1.0,2.0,18.66,42.73,102.79,-87.52,4.19,-10.13,-3.31,38.14,-0.33,103.04,-1.94,70.5,314.99,-23.9,0.0
3.0,1.0,-15.7,-25.4,6.05,-87.11,2.11,142.6,-11.74,36.21,-4.97,191.91,-9.59,43.42,164.61,-5.57,2.0
2.0,2.0,6.14,-36.53,-7.3,113.15,-5.11,-83.97,-13.33,-31.8,13.29,-112.28,6.1,-16.21,-438.56,-31.8,1.0
2.0,1.0,-16.61,138.26,-114.57,-22.73,8.88,-169.63,-1.38,-34.81,6.54,-15.13,4.29,-11.77,-230.06,-18.39,1.0
2.0,2.0,-40.5,-45.31,-125.24,85.93,1.11,-242.89,-15.76,56.04,12.2,388.78,10.78,-27.3,-269.62,-26.82,0.0
1.0,2.0,28.66,-9.45,-3.64,-0.24,9.86,-59.04,-10.79,65.49,-3.79,-373.48,-10.67,6.88,-192.31,-30.31,2.0
2.0,2.0,-14.21,83.86,-97.66,29.93,-4.48,187.7,-5.84,45.04,2.87,-223.92,-5.15,-8.87,-123.31,47.77,0.0
2.0,2.0,11.91,73.31,168.45,116.21,6.79,139.31,6.74,2.08,-8.13,161.94,-9.17,-60.09,-49.74,-5.41,2.0
2.0,2.0,-24.56,34.07,-61.27,-34.18,-3.38,-182.91,-34.31,-72.56,1.39,76.8,1.06,-9.01,-25.66,7.29,0.0
2.0,2.0,-1.55,11.25,74.79,-2.7,-11.29,156.68,-62.32,-17.31,6.26,-253.65,1.1,-8.78,-209.55,28.43,0.0
2.0,1.0,-19.13,64.1,-147.39,42.2,3.05,-154.24,-8.58,16.2,-4.1,142.58,1.61,40.31,128.24,-6.1,0.0
2.0,2.0,-16.74,-44.44,22.64,22.27,-3.05,18.71,-22.7,-21.73,-4.32,-110.58,-1.49,-3.11,-64.7,27.93,0.0
1.0,1.0,18.41,-35.62,60.47,-65.79,-2.69,60.25,-21.95,-33.79,4.2,-79.92,8.29,50.7,74.53,-17.76,0.0
2.0,2.0,-4.95,17.66,25.48,78.85,4.73,-1.21,59.62,35.78,-5.87,78.05,-1.39,-6.25,84.29,13.7,2.0
1.0,2.0,-11.11,-59.52,-100.08,61.28,-2.09,213.17,-30.31,-24.0,-20.29,405.04,-1.4,20.53,479.1,16.23,2.0
2.0,1.0,-31.89,-22.21,-195.82,-37.13,-2.39,-107.73,19.52,40.67,-9.38,44.93,-3.28,5.01,41.57,10.39,0.0
2.0,2.0,-0.43,-10.81,108.93,-40.23,-3.84,-101.89,-3.11,-26.33,-5.07,-55.23,-8.18,-21.68,-39.88,-0.67,0.0
2.0,1.0,-24.09,-65.33,-133.19,67.38,-0.82,-157.2,-4.6,16.94,1.88,145.76,4.56,45.72,-56.43,-20.82,0.0
3.0,1.0,-10.89,22.38,33.13,-7.08,3.0,123.39,17.61,6.94,-14.09,29.72,8.71,13.2,88.22,7.88,0.0
1.0,0.0,12.02,-92.12,105.25,-27.27,-11.11,237.22,-4.53,-10.85,11.79,25.36,2.59,43.57,170.43,22.13,0.0
2.0,0.0,-28.43,-7.71,-102.62,86.81,1.7,-14.25,-19.36,-64.98,-1.2,240.46,0.71,21.48,81.09,11.39,2.0
2.0,0.0,-6.96,-1.71,-10.84,120.95,10.54,-140.93,26.84,-13.6,4.39,138.74,3.87,-24.16,-253.75,-32.32,0.0
2.0,1.0,-0.39,-73.46,154.03,-64.01,-9.38,99.29,-3.89,-19.5,11.38,-115.58,-8.69,11.46,-115.17,14.41,1.0
1.0,2.0,1.89,-7.42,37.35,-42.73,-5.86,69.11,2.78,96.01,8.11,-70.71,-1.71,42.79,77.89,14.64,0.0
1.0,0.0,39.17,-97.25,126.88,10.31,4.25,112.92,6.19,-67.88,-10.24,-15.66,-5.08,-10.73,82.62,-33.31,2.0
1.0,1.0,24.38,-61.03,-24.49,110.28,12.35,62.0,-12.22,-27.15,-9.27,-229.34,14.46,-35.0,-233.7,-23.57,1.0
2.0,1.0,-43.19,4.99,-176.14,107.03,4.09,-35.23,-3.35,-29.28,6.85,228.3,1.92,38.12,-5.1,19.86,2.0
1.0,0.0,29.31,-60.15,103.86,32.72,8.96,16.23,-3.82,-82.86,-5.4,-154.55,2.64,-10.09,-42.94,-19.67,2.0
2.0,2.0,8.49,51.99,74.11,68.32,5.3,0.64,-10.58,27.68,-6.13,-123.35,7.33,-3.7,5.41,10.61,1.0
3.0,2.0,-51.76,-15.05,-130.16,59.82,2.71,-138.45,-13.65,90.62,5.47,380.25,-18.73,28.46,47.05,11.93,2.0
1.0,1.0,34.81,70.51,252.17,120.52,-5.58,402.96,-5.31,29.69,-5.77,101.43,-1.13,-58.99,138.77,26.77,1.0
2.0,1.0,2.93,-43.24,81.56,116.24,18.96,105.5,-22.58,-3.21,-11.7,326.53,-7.52,12.87,170.12,-22.88,0.0
1.0,2.0,12.66,27.94,-40.33,0.23,11.49,34.35,-4.96,5.99,-4.57,-120.09,-2.04,-27.15,-101.33,-13.11,1.0
3.0,2.0,-45.45,-57.43,-123.04,5.65,-1.17,-118.97,-2.24,-51.4,-12.04,349.33,-4.56,50.63,306.32,14.15,2.0
2.0,2.0,-28.88,-141.52,-55.82,-29.23,1.22,-124.17,-9.89,-20.4,-5.84,177.1,2.07,51.75,213.1,6.88,0.0
2.0,0.0,14.76,-99.28,62.27,27.05,5.47,137.94,-54.59,21.99,-0.74,-140.16,-0.31,6.84,-106.64,-8.87,2.0
1.0,2.0,14.6,-14.94,91.81,1.3,2.89,32.61,28.4,-37.91,-9.83,-174.35,9.8,-20.85,183.46,36.52,1.0
2.0,1.0,17.5,17.81,238.4,118.52,-4.34,195.24,3.7,27.99,-2.36,264.25,1.79,-21.19,103.02,-2.54,2.0
3.0,1.0,0.85,99.3,131.08,78.11,0.51,223.08,-30.53,20.69,-2.37,123.99,-10.52,-47.69,-110.46,6.74,2.0
2.0,1.0,9.63,-16.85,52.81,-4.6,0.91,258.2,-25.64,-91.06,6.97,-265.28,0.61,-1.95,-223.38,13.43,2.0
2.0,2.0,-5.26,33.77,103.9,-63.68,-9.68,-7.69,-11.08,-14.59,2.63,-20.09,4.08,-11.14,68.31,27.62,0.0
2.0,1.0,-10.44,-11.75,-27.06,-11.15,0.55,-119.18,13.37,34.61,-6.5,-154.12,-4.66,45.73,84.46,12.93,0.0
2.0,1.0,-14.5,13.19,-94.0,57.0,3.09,147.73,6.99,16.92,-6.56,87.03,4.53,10.16,93.28,19.67,2.0
1.0,2.0,-12.11,40.9,-91.82,-19.16,-5.7,-260.52,-3.08,-41.28,13.39,-128.56,-10.89,-20.9,-322.57,-12.23,1.0
1.0,0.0,17.56,-44.44,75.01,7.59,-6.42,126.99,7.73,58.97,17.7,0.39,-1.89,-11.04,-70.27,4.87,1.0
2.0,1.0,-12.6,89.38,-41.45,48.97,2.7,-91.94,-19.2,-47.51,-2.34,-27.69,-3.17,45.26,-55.77,-12.06,0.0
1.0,2.0,15.18,28.59,152.29,87.9,-6.9,166.31,-12.77,-18.66,-11.24,-75.87,5.52,13.33,308.15,47.76,2.0
2.0,1.0,-12.62,-6.59,-67.43,41.11,3.21,105.45,-0.83,9.91,-0.31,81.04,-2.45,16.86,17.35,7.95,2.0
1.0,2.0,-33.38,16.12,-131.26,243.81,1.03,85.12,-0.12,37.88,-8.29,269.91,0.86,16.97,309.39,66.23,2.0
1.0,1.0,-3.69,-43.83,-148.7,-9.26,-7.4,-25.38,4.7,-34.43,1.78,-188.2,-5.4,-68.65,-309.07,3.48,1.0
1.0,1.0,25.92,-82.98,117.88,52.85,-6.46,172.87,-35.39,-17.56,13.23,19.68,7.38,-27.18,-71.73,1.12,1.0
2.0,1.0,18.07,-25.96,61.75,15.44,9.46,-12.97,2.88,4.02,1.98,-280.73,-4.19,-34.71,-344.33,-22.12,2.0
2.0,1.0,-10.55,-108.06,-68.75,-2.72,7.0,-13.13,5.93,-19.04,3.67,23.07,2.15,11.86,-182.31,-24.43,2.0
1.0,1.0,8.27,-40.95,97.36,93.77,-5.47,-56.57,-21.22,-1.79,2.83,75.65,-2.47,-13.93,-4.29,-0.22,1.0
1.0,2.0,-20.44,57.55,-74.96,225.97,4.61,-25.66,-9.11,9.23,-13.07,27.12,2.5,11.84,318.44,74.23,2.0
2.0,1.0,1.39,16.87,-5.67,133.28,16.65,-315.1,10.22,10.01,5.04,-210.2,-12.69,-19.24,-424.95,-32.69,1.0
2.0,1.0,14.42,47.13,166.71,-104.38,-5.78,55.89,-22.15,1.92,7.55,-78.32,-13.07,4.72,-13.54,-3.11,0.0
1.0,1.0,30.66,11.88,109.8,93.64,4.46,169.87,15.73,-10.93,3.8,-207.06,-0.94,-20.27,-179.53,-3.95,1.0
2.0,2.0,-7.41,-63.78,-18.63,12.63,0.03,258.97,-48.97,16.34,-16.34,200.34,2.51,20.25,376.02,28.66,2.0
2.0,1.0,4.74,-1.23,166.05,-82.34,-5.84,51.78,29.12,56.26,8.59,36.81,-11.12,2.42,72.12,12.35,0.0
1.0,1.0,18.09,-11.51,4.2,159.35,8.67,-28.99,12.1,-34.6,-0.67,33.46,0.06,1.98,-38.23,-21.55,1.0
2.0,2.0,-11.2,-3.35,-41.83,-15.79,-1.95,127.63,-50.44,51.21,5.07,-231.97,-8.49,-10.27,-155.6,36.6,0.0
1.0,2.0,16.33,-33.81,81.74,72.56,13.58,69.18,0.96,22.78,-1.74,-90.17,6.39,11.32,43.06,4.51,1.0
3.0,1.0,-6.43,-25.66,-11.52,24.18,2.99,55.62,-5.76,-8.14,-13.72,-108.97,-0.69,64.4,129.99,5.39,0.0
2.0,1.0,-24.16,-67.07,-148.64,-22.9,7.1,-78.03,-1.36,31.51,-5.19,91.43,-2.75,43.26,52.33,-11.25,2.0
0.0,2.0,27.86,45.9,101.54,43.66,-3.18,48.36,26.15,41.73,4.82,90.82,16.7,-30.79,127.81,2.73,1.0
2.0,1.0,17.81,27.53,53.46,-28.88,2.66,171.53,-7.14,-28.85,-9.55,-348.86,7.01,-38.49,-141.97,13.35,1.0
2.0,1.0,-26.83,-26.9,-122.34,29.4,-1.12,47.61,19.01,58.58,-9.25,331.53,5.07,46.44,261.57,1.65,2.0
3.0,1.0,-24.58,15.02,-28.24,29.85,14.0,-80.6,-27.06,16.28,-7.63,95.11,-3.98,-8.52,-107.39,-9.13,0.0
3.0,1.0,7.64,-65.64,73.32,-122.82,-2.01,81.42,28.81,-59.65,-0.24,-71.64,-11.21,31.93,-27.5,-24.24,2.0
