cat_0,cat_1,cat_2,cat_3,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,target
2.0,3.0,2.0,2.0,-12.95,62.1,0.07,23.84,111.02,93.26,-1.25,-271.19,19.54,45.05,1.62,32.85,2.64,64.73,-41.64,1.0
1.0,1.0,2.0,2.0,-5.61,-40.48,-29.41,5.27,49.38,-48.79,-168.09,-51.41,-10.71,-19.91,0.36,58.87,5.2,70.07,38.24,0.0
1.0,2.0,2.0,2.0,-1.94,37.29,24.48,20.77,12.31,-152.99,-74.78,42.37,4.48,40.15,6.23,-154.14,-15.19,-165.02,-29.33,0.0
1.0,2.0,2.0,2.0,-3.66,37.83,-16.59,-23.04,71.04,-96.06,-13.21,-93.48,12.58,22.61,12.89,-51.75,15.61,-47.22,27.98,0.0
1.0,1.0,1.0,1.0,5.06,13.8,27.61,-26.23,25.29,-56.54,51.53,45.0,16.55,61.17,-21.44,-14.94,-8.22,-29.19,-60.13,1.0
1.0,1.0,2.0,1.0,4.41,-26.53,17.78,-70.73,30.25,33.54,45.33,136.65,-17.72,43.04,9.54,37.27,29.64,28.78,11.62,0.0
1.0,2.0,1.0,1.0,-0.53,160.38,-8.5,17.26,-15.55,-5.99,-134.22,-237.81,16.09,-11.62,16.29,-81.18,-7.77,-224.9,-23.35,0.0
1.0,2.0,2.0,1.0,-8.92,52.74,-24.76,-37.17,59.29,-37.22,-75.45,-109.9,-7.84,8.31,11.04,11.56,13.81,27.59,51.17,1.0
1.0,1.0,2.0,2.0,-1.63,61.89,7.48,-12.41,30.44,-195.02,72.28,-2.78,27.97,-15.67,-16.79,-75.18,-5.76,44.16,-235.68,0.0
2.0,1.0,2.0,2.0,-3.4,-66.05,-15.52,-16.27,6.54,163.83,-30.58,111.63,1.63,-49.08,6.86,69.77,5.01,-20.84,109.63,1.0
2.0,1.0,2.0,2.0,6.1,-30.22,45.84,-127.34,-41.58,-94.1,-4.78,356.22,16.26,-12.79,17.45,3.17,34.65,-15.78,-176.01,0.0
2.0,1.0,1.0,1.0,-7.75,-29.1,-17.15,-2.01,-31.06,77.35,206.83,44.79,8.41,26.71,-11.7,60.0,-5.6,2.48,-2.64,1.0
1.0,2.0,2.0,1.0,-1.64,73.57,34.53,-53.5,48.41,-65.79,-35.57,109.85,-8.05,-65.03,-9.04,-65.75,-4.07,-79.98,-44.09,0.0
2.0,2.0,1.0,1.0,0.64,9.53,4.22,46.87,16.15,98.25,116.38,-118.68,13.63,-0.12,19.33,30.79,4.14,-93.1,113.18,1.0
1.0,1.0,1.0,2.0,6.3,1.41,-3.35,39.46,-95.1,-25.89,-22.92,-175.15,10.41,-41.75,-31.96,-50.74,2.7,113.23,40.16,0.0
1.0,1.0,2.0,1.0,-0.81,86.57,-6.07,5.25,-43.87,-10.0,-84.4,-117.14,11.81,13.11,6.07,-74.88,11.54,-62.74,-67.9,0.0
1.0,1.0,2.0,0.0,0.83,67.91,-18.07,-38.36,62.69,-0.44,-1.87,-103.39,-4.74,0.22,5.56,12.64,-14.81,-43.67,131.22,1.0
2.0,2.0,1.0,2.0,-3.01,-63.2,1.21,-47.41,-11.43,-89.32,-58.4,109.1,11.29,86.02,16.25,62.6,-1.52,71.07,3.42,0.0
1.0,1.0,2.0,1.0,4.6,29.93,14.04,-36.27,-59.15,-82.78,-37.44,231.98,-20.73,12.18,-2.76,-145.6,-4.35,-69.47,-37.25,1.0
2.0,2.0,2.0,1.0,-0.02,33.0,29.73,-75.03,-37.08,167.25,-19.51,199.0,-15.14,-9.02,14.4,-39.57,-17.68,-46.1,-151.55,0.0
1.0,1.0,2.0,3.0,-7.69,-59.05,10.88,-65.44,72.98,-33.9,-0.63,67.67,2.43,-4.6,-22.46,37.51,7.09,74.73,-54.4,0.0
1.0,2.0,2.0,1.0,-12.26,59.54,-13.15,-44.1,64.84,-96.09,54.71,-80.58,-5.69,18.83,16.7,2.31,-4.82,4.27,-31.18,1.0
1.0,1.0,2.0,2.0,-0.33,25.46,-26.24,35.68,28.65,2.11,88.0,-70.42,7.9,29.59,19.18,-70.91,2.68,-169.15,101.77,0.0
1.0,1.0,2.0,2.0,10.84,39.44,-3.0,-35.04,1.63,-78.68,18.3,-17.09,0.85,-16.65,24.09,-48.32,-1.05,17.79,-97.89,1.0
2.0,2.0,1.0,2.0,7.14,-39.73,27.45,6.4,17.33,223.83,50.61,-153.83,-21.33,-1.41,9.1,82.48,17.0,172.54,-39.95,1.0
1.0,1.0,1.0,2.0,-4.51,-136.18,-16.35,-52.19,118.25,53.08,-4.97,177.8,11.6,52.41,31.57,117.01,4.88,110.7,-108.08,1.0
1.0,2.0,2.0,2.0,1.86,11.7,26.92,-30.58,-15.06,28.6,-58.24,12.05,3.75,-51.87,12.28,-82.37,-15.35,63.05,-37.35,0.0
1.0,1.0,1.0,2.0,7.54,-41.61,26.35,78.69,-72.55,41.81,-27.39,47.57,-2.54,46.26,2.88,-84.86,2.15,40.33,-9.8,1.0
1.0,2.0,1.0,2.0,-6.28,-16.71,34.12,-29.86,-33.08,-158.33,-99.02,127.52,36.69,-12.7,-15.56,-67.88,-1.05,32.71,-81.39,0.0
1.0,1.0,1.0,2.0,2.63,-20.94,45.09,4.94,-110.03,103.14,45.13,19.81,4.04,-9.6,-3.67,-136.69,-5.84,73.62,4.92,0.0
1.0,2.0,2.0,1.0,6.05,96.39,-4.67,-62.66,31.52,-39.45,-59.51,-171.98,-10.9,2.8,4.17,-59.93,-6.05,72.45,-85.07,0.0
1.0,1.0,1.0,2.0,-11.33,8.06,-12.95,-24.42,38.24,126.03,-2.07,-94.08,31.57,27.66,-10.34,-20.06,10.08,25.09,-18.8,0.0
2.0,1.0,1.0,1.0,-2.19,61.49,-8.22,17.91,22.52,-46.68,8.64,-117.09,59.39,-16.82,-13.9,15.89,2.57,-82.39,25.69,1.0
1.0,2.0,2.0,2.0,3.02,50.52,8.01,-31.18,52.18,-55.28,-87.65,-82.3,-4.48,4.98,0.72,-48.5,-12.38,-20.07,-12.39,0.0
2.0,2.0,2.0,2.0,-9.35,-34.15,-46.18,105.56,31.13,137.51,186.72,50.69,26.24,-56.13,-10.86,93.53,4.76,-47.15,-110.4,1.0
1.0,1.0,2.0,1.0,-5.25,120.55,-18.33,29.32,-37.47,-4.02,-39.83,-164.7,-8.6,9.79,-17.69,-91.27,14.65,-258.25,34.41,0.0
2.0,2.0,1.0,1.0,-7.51,-124.78,0.5,2.2,-32.91,-60.7,72.12,154.25,-5.26,-12.25,38.33,91.78,-3.71,160.09,10.12,0.0
1.0,1.0,1.0,2.0,-14.95,-61.96,-19.37,4.3,2.23,-140.68,-119.09,69.56,16.88,87.36,-6.99,39.02,-10.3,168.9,-251.72,1.0
2.0,1.0,2.0,1.0,-2.94,21.34,-20.81,-17.28,-26.22,-54.65,206.2,-75.75,-8.25,-1.65,-0.91,75.19,1.98,19.18,23.9,1.0
1.0,1.0,2.0,2.0,-6.94,-6.21,-41.35,-74.71,-15.74,-75.78,52.27,-126.88,-14.11,-34.52,-20.89,67.47,6.87,106.09,67.61,1.0
2.0,2.0,1.0,1.0,12.48,-75.59,9.21,-52.01,-34.7,-28.92,-9.71,200.64,10.24,-24.71,36.54,93.57,-2.54,146.88,-71.5,0.0
1.0,1.0,1.0,0.0,6.59,-29.12,-24.22,51.55,123.71,142.46,-31.27,118.03,14.39,-46.49,22.47,68.32,-15.76,-119.9,50.21,0.0
1.0,2.0,1.0,2.0,8.54,-6.15,11.04,4.74,-30.05,129.34,17.29,33.51,-39.43,6.37,14.42,-87.43,5.16,-27.3,-118.08,0.0
1.0,2.0,2.0,1.0,13.12,73.41,-11.02,-22.37,-38.9,33.5,-123.5,-135.94,-18.22,-0.83,-20.72,-35.76,14.95,0.24,-46.87,0.0
1.0,2.0,2.0,1.0,-11.01,19.0,-12.92,-8.11,102.8,73.51,-27.13,-82.34,3.62,-5.84,-29.92,12.38,15.45,64.2,35.08,1.0
1.0,2.0,2.0,1.0,0.53,177.98,-19.98,58.37,-1.43,28.65,-26.34,-233.15,-9.11,11.99,7.76,-125.19,-9.35,-328.2,42.22,0.0
1.0,1.0,2.0,2.0,-1.39,27.44,1.85,64.22,-100.23,136.3,21.35,-21.66,-23.01,-29.35,-10.53,-114.34,-18.72,-231.93,144.37,0.0
1.0,2.0,3.0,1.0,14.99,131.14,-38.43,9.32,102.61,-156.91,137.61,-177.16,-10.64,-57.76,-26.8,-86.33,11.38,-99.19,56.32,1.0
2.0,2.0,2.0,2.0,-9.54,9.23,12.43,-79.91,-57.43,-75.21,71.91,75.74,7.51,-51.53,-38.82,12.39,4.06,70.01,-115.69,0.0
2.0,2.0,1.0,1.0,6.74,90.4,69.75,-19.37,-121.5,-243.23,-40.89,3.7,-21.45,-66.93,12.13,-142.91,5.55,72.53,-171.32,0.0
1.0,2.0,1.0,1.0,2.31,104.36,30.87,-109.84,-131.94,175.92,53.96,-201.61,-10.69,-45.7,16.23,-81.78,-14.27,9.04,126.16,1.0
1.0,0.0,2.0,1.0,3.42,46.35,-5.32,-10.46,-20.73,-51.26,20.78,-34.46,-14.27,59.3,16.55,-64.15,-10.16,-29.73,46.97,1.0
2.0,1.0,2.0,2.0,5.16,86.22,29.07,-24.86,-68.58,94.35,40.87,-100.64,-6.8,-30.57,-1.54,-115.44,-7.13,-22.54,9.75,1.0
3.0,1.0,2.0,1.0,-8.86,40.87,32.21,-109.1,-136.05,-67.95,55.91,207.98,5.75,30.41,8.85,37.88,-5.51,52.14,-80.21,0.0
1.0,1.0,1.0,1.0,-2.95,-57.51,39.88,74.92,-25.88,-8.78,70.01,248.81,-7.78,47.71,-11.36,-121.49,-3.64,16.76,-97.19,1.0
1.0,2.0,2.0,1.0,10.18,65.23,0.85,-2.76,-41.79,-5.81,-25.67,-80.87,-9.53,49.15,1.1,-69.64,-2.35,-37.48,-58.56,0.0
2.0,1.0,2.0,2.0,7.7,29.24,-22.18,-20.57,-37.43,41.33,45.91,-133.88,-1.95,-20.59,11.11,19.39,9.45,-19.08,161.09,0.0
1.0,1.0,2.0,2.0,-20.09,-18.8,-44.08,13.87,-12.38,-30.49,28.6,57.51,-8.1,-11.88,6.09,-16.85,3.22,3.93,-124.23,1.0
1.0,2.0,2.0,2.0,21.97,38.51,4.6,4.63,-75.47,48.47,56.9,-36.26,10.17,-3.92,5.67,-86.19,-20.22,23.94,-53.87,1.0
1.0,3.0,2.0,1.0,0.75,86.84,27.36,-60.22,-9.33,55.72,-66.4,-216.42,12.15,-60.9,-4.75,-33.23,6.72,-6.4,108.36,1.0
2.0,2.0,2.0,2.0,-5.99,35.17,7.17,48.38,-72.52,-188.51,-62.43,160.21,-19.41,35.2,3.51,-122.41,6.95,-79.66,-188.41,1.0
0.0,2.0,2.0,2.0,-15.64,29.01,2.03,4.97,107.85,60.54,90.83,-21.79,-17.89,-35.89,4.37,-158.48,-22.79,-121.25,-48.45,0.0
1.0,2.0,2.0,2.0,6.19,20.6,-0.41,-23.28,-3.14,-45.46,-78.47,-95.02,-4.57,-65.18,31.18,-17.43,-6.3,29.3,-24.27,1.0
1.0,2.0,1.0,2.0,-3.52,10.0,7.53,-23.48,-50.72,56.93,133.93,88.87,-2.1,15.93,-10.11,-62.23,7.86,-118.02,-108.91,0.0
2.0,1.0,1.0,2.0,-7.29,36.52,3.81,-32.81,32.06,-30.45,-41.18,-170.79,24.85,-28.24,-18.47,26.24,9.91,33.52,-31.47,1.0
1.0,1.0,2.0,2.0,2.71,-2.2,-28.56,-43.58,87.87,-55.93,-49.35,-113.03,7.23,-10.01,-31.51,22.83,-1.78,82.49,-8.45,0.0
0.0,1.0,1.0,1.0,5.21,124.43,6.34,-8.25,-62.71,57.01,35.36,-177.33,-7.06,-74.83,1.62,-150.64,-0.33,-41.35,-66.81,0.0
1.0,1.0,2.0,2.0,-13.91,-19.4,-15.33,17.7,40.11,64.47,148.18,-41.45,9.32,-38.31,-13.17,-25.26,8.97,-134.18,95.91,0.0
2.0,2.0,2.0,1.0,-1.3,67.04,11.62,87.07,-82.51,65.2,53.7,-23.55,9.66,-40.72,7.21,-89.74,-8.86,-86.68,-61.39,0.0
1.0,1.0,1.0,2.0,0.94,-84.9,-47.19,10.58,52.61,3.6,-7.24,178.14,-4.87,-2.83,28.77,42.13,25.02,101.59,-349.8,1.0
2.0,0.0,2.0,1.0,-0.7,62.67,-7.4,-77.88,-68.05,27.97,68.33,-79.77,7.51,-14.8,36.1,30.06,0.67,56.78,-47.01,0.0
1.0,2.0,2.0,1.0,0.11,20.0,6.7,18.07,30.06,-85.43,17.91,111.2,-5.55,-35.81,-10.47,-79.02,-7.39,-39.03,76.19,1.0
2.0,1.0,2.0,1.0,12.44,94.46,29.06,-51.24,-54.22,28.59,-80.07,-71.81,0.85,-23.38,-9.15,-72.19,0.66,73.81,-142.85,0.0
1.0,1.0,0.0,1.0,-12.88,-151.18,5.27,-43.52,127.82,-55.28,50.84,137.4,-7.13,-5.75,23.84,221.81,-4.36,161.39,-103.33,1.0
1.0,2.0,2.0,2.0,4.12,79.26,40.01,-52.47,0.92,21.12,91.0,-20.99,-6.41,7.48,18.5,-120.14,12.29,61.81,-219.57,0.0
1.0,1.0,2.0,1.0,-6.5,-33.81,15.64,-14.22,-66.51,-19.38,2.27,167.55,18.02,24.69,7.84,-67.55,15.04,-1.79,-6.65,1.0
1.0,1.0,2.0,2.0,-8.66,-90.68,-25.26,-10.75,94.93,-148.65,-36.01,8.96,24.19,-22.76,10.81,39.61,6.58,40.04,102.79,0.0
2.0,2.0,2.0,2.0,2.53,20.72,0.44,-24.68,-26.93,95.8,-1.4,-25.27,-4.39,-11.77,25.35,20.25,17.72,33.09,13.93,1.0
2.0,1.0,2.0,2.0,-7.37,91.42,4.55,-14.43,5.27,-62.6,99.67,-177.3,-10.75,22.86,-18.74,-42.5,16.85,-10.55,28.19,1.0
2.0,2.0,1.0,2.0,-4.19,-45.25,-13.54,43.47,61.49,166.8,55.67,138.98,0.11,-2.48,8.24,61.9,-0.3,24.94,-231.49,1.0
1.0,1.0,2.0,1.0,10.41,15.13,-7.26,-15.11,-20.76,-55.12,80.36,-114.73,-30.33,-15.04,24.31,18.14,-24.02,41.77,141.27,1.0
2.0,1.0,0.0,1.0,9.33,-57.5,21.5,44.44,99.13,-62.57,89.92,-166.12,1.13,-9.26,-6.01,105.32,3.84,90.81,44.98,1.0
2.0,3.0,2.0,2.0,-11.38,-70.37,6.55,65.69,-38.42,-139.97,5.44,111.17,2.81,83.02,3.72,-8.01,10.68,49.76,57.96,0.0
1.0,2.0,1.0,2.0,1.27,4.44,6.57,-6.8,30.41,-49.09,-245.71,30.12,-7.02,-3.9,3.92,-48.08,2.07,-73.03,-16.66,0.0
2.0,2.0,1.0,1.0,2.31,252.2,0.14,53.1,-114.69,-86.77,-47.34,-273.61,14.15,-22.98,-35.44,-171.61,-3.94,-342.21,-84.35,0.0
0.0,1.0,1.0,1.0,-4.97,-38.02,-0.73,129.88,-16.6,-111.15,-68.05,88.84,13.74,7.79,-4.02,-119.46,4.22,-5.16,34.45,1.0
1.0,2.0,1.0,2.0,8.37,81.84,18.24,-34.81,7.44,-5.99,53.15,-93.01,-0.15,-44.85,39.93,-101.9,-4.86,-112.47,-86.36,0.0
1.0,0.0,2.0,0.0,-2.1,-19.51,-2.09,17.78,56.52,23.35,52.28,84.13,-28.45,0.72,-40.84,53.49,14.94,1.71,68.64,0.0
1.0,2.0,2.0,1.0,1.11,-28.31,21.32,15.88,-25.43,61.57,88.6,171.51,13.58,-12.68,23.31,-73.97,2.19,-15.47,-5.32,1.0
1.0,1.0,1.0,1.0,0.58,71.01,-7.71,45.29,30.28,101.13,6.76,-87.92,21.8,-21.55,13.51,-32.81,13.89,-17.3,-182.97,1.0
1.0,3.0,1.0,1.0,-16.7,75.06,-3.76,43.72,-71.47,106.68,-71.2,-129.72,13.7,-48.89,12.62,-93.88,-20.32,-85.69,-38.13,0.0
2.0,1.0,1.0,2.0,6.36,-97.5,-4.76,41.19,36.72,-49.89,-93.29,191.41,-23.71,73.63,-2.6,123.44,12.68,-27.0,-35.35,1.0
0.0,2.0,2.0,2.0,1.3,-31.82,2.87,-23.27,87.14,19.29,10.57,13.49,-16.9,-6.01,-22.42,-63.5,-6.97,-0.21,23.72,0.0
1.0,1.0,1.0,0.0,0.29,60.23,-16.64,-5.32,181.36,32.03,92.13,-379.52,-10.87,24.15,36.49,154.38,14.82,40.23,125.44,1.0
1.0,2.0,2.0,1.0,0.59,-8.5,11.85,5.1,-12.9,75.45,-11.89,55.9,1.34,22.97,-23.16,-44.59,-4.33,48.92,46.32,1.0
2.0,2.0,0.0,1.0,15.79,-159.27,-15.06,60.17,177.53,5.45,-26.02,-4.86,0.39,58.71,-9.62,265.01,10.85,19.35,165.13,1.0
2.0,2.0,2.0,2.0,-13.83,-3.3,20.63,12.8,-61.29,-146.94,33.41,102.83,2.07,52.47,13.65,-107.47,17.09,47.59,-24.11,1.0
1.0,1.0,2.0,1.0,-14.01,23.87,14.46,-46.5,69.03,-177.43,55.24,22.2,-3.44,-14.03,-16.16,-25.62,-14.08,-64.27,22.66,1.0
2.0,2.0,2.0,2.0,0.45,6.52,12.09,-54.07,-72.51,40.58,6.33,-51.11,-0.33,42.25,-5.04,10.49,-0.89,65.97,71.73,1.0
0.0,2.0,1.0,1.0,13.41,113.63,-32.34,-22.92,81.55,-33.25,44.99,-234.08,4.15,56.47,-24.61,-92.59,-4.15,-171.92,-42.92,0.0
2.0,2.0,2.0,2.0,-9.49,-12.3,10.31,-36.08,-16.83,26.85,73.69,60.82,16.17,2.06,29.02,25.89,1.61,-50.11,102.13,1.0
1.0,2.0,2.0,2.0,-23.42,-18.31,20.56,25.37,26.99,57.85,68.76,47.69,12.66,41.13,0.84,-70.9,-9.14,-15.11,24.74,0.0
2.0,2.0,1.0,1.0,-0.39,-11.46,-12.79,-0.88,91.86,14.43,14.01,-107.69,-11.17,-30.61,6.0,139.77,9.82,-18.96,108.16,1.0
1.0,2.0,1.0,2.0,10.16,3.77,-20.43,39.47,-8.47,-149.44,-71.76,-60.2,10.41,90.19,3.58,-34.75,5.26,-100.51,50.08,0.0
1.0,1.0,2.0,1.0,-10.35,107.31,-9.0,8.02,-40.09,59.06,-84.46,-131.18,-16.48,-6.05,-20.36,-56.18,-5.21,-107.08,15.3,0.0
2.0,1.0,2.0,2.0,-7.8,43.72,23.69,41.34,-86.6,115.73,-19.29,63.35,14.26,-3.83,38.61,-92.2,-4.42,-25.85,-94.11,0.0
2.0,2.0,1.0,2.0,11.18,-27.47,20.24,-80.54,-29.95,-4.0,-21.55,234.1,-13.28,-59.68,16.12,5.09,-18.02,-2.41,-180.01,0.0
0.0,2.0,1.0,1.0,8.6,202.53,-0.07,-20.25,-12.96,-17.21,-92.57,-253.94,-26.61,-10.72,-34.23,-188.97,-20.5,-218.5,-101.81,0.0
1.0,3.0,2.0,2.0,10.42,-68.52,-2.95,-43.03,16.93,-36.68,70.51,-20.61,-15.99,11.18,11.44,39.22,-10.76,103.44,141.48,0.0
2.0,2.0,1.0,2.0,-7.63,30.78,6.98,28.99,14.46,-66.01,80.14,-400.82,-28.95,40.73,47.87,83.0,11.03,129.62,58.7,1.0
1.0,2.0,2.0,1.0,9.86,87.0,20.75,-17.27,-32.15,-58.0,-145.76,-52.05,-13.56,13.59,-28.06,-70.88,9.68,-14.36,32.24,0.0
1.0,2.0,1.0,1.0,5.78,67.03,22.67,52.38,-72.02,-24.96,-49.02,-41.05,-10.61,-53.56,3.02,-157.13,-0.16,-68.75,-49.65,1.0
1.0,2.0,2.0,1.0,10.72,28.97,0.79,14.91,-15.06,-140.83,-42.29,-85.98,3.14,60.43,-2.34,-41.99,20.15,5.45,31.63,0.0
1.0,1.0,2.0,2.0,-5.11,34.87,-29.88,19.98,10.05,-67.8,30.35,-107.91,7.21,33.85,14.65,-16.89,-13.69,-123.37,36.2,0.0
2.0,2.0,2.0,2.0,-6.18,-160.42,-3.65,121.0,-140.33,18.39,-37.38,183.28,-15.43,-24.92,23.45,5.9,-2.69,10.55,258.85,0.0
1.0,1.0,2.0,1.0,-2.08,117.23,36.58,76.78,-55.18,81.76,-95.29,-27.66,7.54,29.54,12.75,-197.11,-6.7,-96.04,-179.58,0.0
1.0,2.0,2.0,1.0,12.03,19.41,-5.09,-12.09,39.02,69.0,-79.45,29.73,-10.84,13.69,-37.25,10.39,17.38,-4.55,-49.99,0.0
2.0,1.0,2.0,1.0,-7.15,67.82,45.89,77.78,-141.45,-88.08,-46.67,75.07,-9.62,19.59,-25.1,-164.08,-14.55,-16.3,-136.19,0.0
2.0,2.0,1.0,2.0,2.61,-210.96,-62.18,-31.66,94.91,-192.26,94.23,206.12,13.04,-3.96,-20.29,355.1,-1.85,196.69,-14.66,1.0
1.0,1.0,1.0,2.0,-0.53,-19.8,8.07,56.25,65.45,35.44,83.63,0.74,5.17,34.13,9.13,-35.52,1.63,41.17,-83.25,1.0
2.0,2.0,1.0,2.0,4.19,-133.71,-21.71,-26.35,50.64,-198.23,-98.9,283.65,-3.34,65.49,15.76,134.5,19.51,154.6,-235.8,1.0
1.0,1.0,1.0,1.0,-4.52,-89.93,-1.13,21.9,23.82,11.32,-50.58,6.8,-22.01,-7.9,-6.58,36.54,10.88,146.62,64.4,0.0
1.0,1.0,2.0,1.0,-3.87,131.05,19.7,-2.33,24.33,-7.75,-38.12,-41.11,2.02,-0.12,23.62,-108.62,11.14,-168.84,50.37,0.0
2.0,2.0,2.0,1.0,-10.1,31.39,18.94,-71.32,78.11,-69.0,30.57,-97.53,19.38,28.81,-11.67,87.71,-11.22,32.3,98.31,1.0
0.0,2.0,2.0,1.0,-1.22,226.97,8.46,-83.33,41.57,223.47,-53.35,-274.33,-19.44,-21.39,-4.46,-162.91,-16.5,-61.16,-191.84,0.0
0.0,2.0,1.0,1.0,4.99,160.91,36.91,-19.06,-81.64,96.87,11.6,-119.45,11.17,-5.32,30.89,-226.2,4.7,-3.9,-234.55,0.0
2.0,1.0,2.0,1.0,5.02,21.86,-2.87,-53.86,-41.53,-50.81,31.94,-5.71,2.24,-30.28,-17.16,47.66,4.39,104.33,-87.97,1.0
2.0,1.0,2.0,2.0,-0.41,-7.49,-23.21,73.45,-18.65,-154.58,57.0,-11.78,30.62,38.7,-7.05,47.32,-5.65,-37.21,-34.32,1.0
1.0,1.0,1.0,1.0,5.63,3.57,16.77,36.84,30.5,-158.03,-111.19,-14.09,14.17,14.02,-40.11,-11.58,-15.86,26.51,-42.09,1.0
2.0,1.0,2.0,1.0,-6.05,-37.12,3.78,-26.11,12.31,-85.54,21.71,-27.32,16.89,-51.48,2.52,68.46,0.18,95.55,223.5,1.0
1.0,2.0,2.0,1.0,1.97,71.16,-8.9,49.24,88.45,-2.31,-67.73,-69.3,-14.67,-36.72,-1.45,-58.55,20.45,-23.61,60.34,1.0
1.0,1.0,2.0,2.0,4.01,33.65,-4.19,12.89,126.95,-5.31,-124.31,-221.1,3.74,-44.97,4.28,38.83,20.18,37.55,20.02,1.0
1.0,2.0,2.0,1.0,-8.14,70.85,45.89,-6.63,-107.34,-102.34,35.72,-13.37,-1.26,6.36,6.9,-178.23,6.3,8.53,-63.71,0.0
1.0,1.0,2.0,2.0,6.36,-25.44,-25.63,61.16,52.12,29.33,-59.97,5.81,11.84,41.02,33.52,-34.71,13.1,-177.83,151.67,0.0
2.0,2.0,2.0,1.0,-12.51,43.71,4.49,17.77,-24.05,2.81,-181.91,-51.02,-1.77,-13.72,6.09,-44.09,11.13,45.57,-32.16,0.0
1.0,1.0,2.0,1.0,-0.64,-65.19,21.68,-116.4,72.5,-36.29,82.56,27.82,-15.2,19.86,-7.56,88.65,1.97,42.59,218.14,1.0
1.0,1.0,1.0,1.0,-4.67,49.26,-17.83,107.72,6.82,122.0,59.38,-206.72,16.35,3.46,-36.65,-55.84,-12.44,-14.4,67.27,1.0
1.0,1.0,1.0,1.0,-8.11,6.13,21.76,30.37,-3.57,-66.58,-73.36,19.03,12.48,23.26,31.15,-46.77,35.39,30.55,-52.27,1.0
2.0,1.0,2.0,1.0,4.76,45.88,5.19,-43.33,30.29,11.67,26.92,81.41,-8.19,-31.42,-2.04,20.05,-7.75,-37.91,-26.88,0.0
1.0,1.0,1.0,2.0,-6.14,-58.68,30.27,20.26,28.02,-64.23,-156.44,185.77,-8.23,-2.6,-16.51,-80.55,5.21,-51.01,-47.87,0.0
1.0,2.0,2.0,1.0,-1.34,53.77,-16.45,7.75,54.07,188.67,-41.02,-293.14,7.59,33.43,-16.13,39.48,-13.22,38.64,131.96,1.0
2.0,2.0,2.0,1.0,0.68,58.75,-42.73,-9.8,-12.94,-17.6,15.91,-69.63,-7.94,-15.87,-14.71,78.3,-2.77,-94.56,7.29,0.0
2.0,2.0,2.0,2.0,4.11,107.74,-3.19,-24.05,16.33,93.16,6.32,-161.73,11.52,-39.64,-15.21,-16.63,-5.15,-62.04,-56.34,0.0
1.0,2.0,2.0,1.0,6.3,7.88,-3.83,-83.85,-43.46,-190.59,-1.06,70.51,-0.45,-16.53,-26.24,8.78,-3.61,60.41,-80.32,1.0
2.0,1.0,1.0,2.0,-2.33,-69.91,46.87,34.1,22.88,-64.35,80.21,64.51,28.43,25.05,-9.9,24.3,19.7,91.9,-6.5,1.0
1.0,1.0,1.0,2.0,5.35,-134.65,-51.63,-48.08,33.61,-56.35,18.33,223.17,-4.35,33.47,-15.46,137.51,-12.56,141.71,-148.38,1.0
2.0,1.0,2.0,2.0,3.86,32.03,-3.07,-35.75,19.89,-32.76,-91.98,-71.52,-20.91,-7.67,-5.21,-7.63,-8.95,31.24,44.77,0.0
1.0,2.0,2.0,1.0,14.25,70.76,17.44,-16.07,16.24,-34.59,5.72,-120.04,15.02,12.65,31.45,-83.31,17.19,53.45,-21.36,0.0
2.0,3.0,3.0,3.0,-10.21,7.9,3.66,-30.92,-150.82,70.3,178.77,31.3,-14.95,-15.7,21.98,-65.36,-1.25,49.91,24.66,1.0
1.0,2.0,2.0,1.0,6.68,78.94,-3.25,-23.6,23.42,-209.35,-59.85,-32.32,3.88,6.03,8.13,-64.57,-20.02,-104.87,-46.1,1.0
1.0,1.0,2.0,3.0,-8.27,-35.35,11.37,-12.06,130.72,22.26,29.91,81.42,8.67,-32.0,14.38,-61.64,-9.95,25.97,-96.24,0.0
2.0,1.0,2.0,2.0,4.81,8.3,-33.81,13.8,12.24,65.62,-49.09,-24.17,16.93,17.14,-3.38,47.93,6.21,21.16,-93.46,1.0
0.0,2.0,2.0,2.0,-3.82,42.36,-11.06,-21.04,36.86,-123.94,81.78,-108.27,0.92,42.99,18.33,-78.0,-2.61,-66.05,-12.92,0.0
2.0,1.0,2.0,2.0,-10.35,37.32,17.77,30.18,-55.66,-165.89,-123.23,-19.84,-6.24,-34.24,-5.32,-80.93,17.12,-107.93,15.13,0.0
2.0,2.0,2.0,2.0,-6.66,-26.14,-32.52,28.51,-47.02,14.38,173.78,100.95,5.36,-23.17,-18.03,50.69,4.25,-28.48,-17.18,1.0
1.0,1.0,2.0,2.0,-15.71,53.43,14.2,-60.7,-6.66,-32.17,55.19,107.06,-4.78,-2.4,21.94,-55.43,16.64,-99.89,-140.7,0.0
1.0,1.0,1.0,1.0,-9.27,-16.11,25.51,25.12,93.37,-19.02,-127.43,-40.49,-10.73,72.27,24.08,36.64,2.11,31.38,8.89,1.0
2.0,1.0,2.0,2.0,-4.41,-28.0,-7.49,62.25,21.41,37.85,-145.66,40.18,-6.91,-3.17,15.08,-21.67,26.8,-61.49,97.88,0.0
