cat_0,cat_1,cat_2,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,target
1.0,1.0,1.0,25.88,-222.61,123.37,-28.72,119.82,-16.5,17.44,-35.42,-67.5,1.07,44.22,-30.67,-35.79,79.27,-18.3,-50.98,95.45,-18.99,1.0
1.0,1.0,1.0,-2.11,53.23,-125.78,9.33,3.01,-25.5,25.11,-288.0,-311.72,98.68,22.11,59.82,-33.09,64.36,19.9,83.89,-100.69,-7.85,0.0
1.0,0.0,1.0,1.0,-158.71,-76.94,-94.39,-109.04,-82.7,-21.84,-222.17,-43.93,-112.06,23.35,-33.71,-42.96,14.12,-1.13,-17.87,52.88,18.09,1.0
1.0,1.0,1.0,-14.37,68.61,101.82,-157.8,-135.45,-43.23,22.58,164.77,237.76,-80.36,-56.14,37.36,-109.77,-69.4,-42.88,73.03,40.58,21.78,1.0
1.0,1.0,1.0,16.64,65.0,126.18,-54.65,55.04,44.14,-28.82,-34.98,-63.77,-197.51,10.16,-115.5,89.17,-23.7,12.29,43.11,66.68,10.47,0.0
1.0,1.0,2.0,17.55,90.38,88.12,-91.96,17.5,45.75,-24.52,-43.97,-239.54,-21.25,30.81,-60.61,-54.43,61.87,4.69,78.18,54.38,8.98,1.0
1.0,2.0,0.0,15.94,-44.69,20.51,-117.65,57.91,-53.58,5.17,60.94,-428.14,66.74,22.04,-48.85,-11.42,-118.01,19.28,-11.26,-14.24,1.56,1.0
0.0,1.0,1.0,-0.48,-25.65,-80.26,-290.29,-231.74,43.02,-7.63,226.85,-150.45,166.2,-41.11,77.6,13.24,-41.89,16.75,53.27,181.81,-1.33,1.0
0.0,1.0,2.0,12.53,87.2,139.39,-59.99,159.8,65.27,17.92,-223.84,-296.4,-93.39,-22.77,-75.76,15.09,25.54,-6.75,-27.67,46.29,-5.3,0.0
1.0,1.0,1.0,12.37,-232.06,-47.05,-216.83,-168.12,-17.26,-10.13,-115.9,-116.08,-11.72,-47.54,32.61,-11.33,55.16,-7.76,45.28,-60.16,-9.66,1.0
1.0,1.0,1.0,35.61,-160.52,179.58,30.01,202.59,-25.23,-45.82,9.61,-100.51,-31.57,13.67,25.72,-37.18,10.34,-25.55,240.9,-67.98,-17.94,1.0
0.0,0.0,1.0,20.85,52.24,143.06,-77.34,78.38,36.16,-14.53,-82.18,-129.0,103.17,-1.99,-120.73,-107.77,30.44,2.07,6.6,75.0,3.65,0.0
0.0,0.0,1.0,1.93,129.94,159.36,-143.96,42.63,-65.56,-1.22,-69.81,-63.36,-20.5,-8.83,-36.67,-14.73,-10.81,-11.15,-17.1,-42.19,-15.28,0.0
1.0,1.0,1.0,1.58,-52.96,127.32,157.2,182.61,28.29,31.32,210.93,224.51,-0.33,43.89,-134.19,-119.68,23.36,14.28,4.89,31.53,-8.83,0.0
1.0,1.0,1.0,-40.63,108.98,91.2,75.02,82.96,88.03,-22.49,-54.62,265.21,-25.03,9.37,-223.26,-130.65,1.19,0.87,167.69,5.74,-0.12,0.0
1.0,2.0,1.0,2.8,-61.2,-76.93,-82.41,1.91,-1.06,-27.24,-10.31,-390.76,-118.96,-22.98,-24.02,170.41,-33.11,-35.59,45.78,-58.4,-1.72,1.0
1.0,0.0,0.0,15.95,-305.22,12.63,19.97,108.32,-49.65,41.14,-340.6,-52.36,-117.59,-53.71,83.3,-53.69,80.51,8.24,-22.42,78.38,-21.99,1.0
1.0,1.0,0.0,13.64,62.13,64.9,-22.51,7.8,134.84,-0.75,3.16,-76.93,-19.74,25.06,36.94,74.52,-11.91,46.84,-50.73,128.72,12.83,1.0
1.0,0.0,2.0,29.59,87.38,114.16,-71.25,-48.25,13.7,16.68,58.8,24.18,-3.38,-26.72,14.47,-112.39,-51.28,13.87,33.29,-94.48,-0.12,0.0
0.0,1.0,1.0,-11.85,187.63,87.74,-4.01,95.98,-24.33,45.52,101.15,-64.91,-39.6,-17.65,-135.11,61.59,60.5,29.67,-18.71,-0.84,8.77,0.0
0.0,0.0,1.0,8.92,33.73,175.57,-156.68,114.8,-15.3,-3.68,-113.54,-187.57,17.6,-52.14,93.62,-33.04,-3.4,-16.49,-97.35,56.44,-39.71,0.0
1.0,0.0,1.0,6.58,88.81,26.4,-130.22,-80.38,-12.97,7.39,-115.07,-94.83,149.83,57.04,4.71,12.19,28.52,43.04,12.92,-80.48,2.73,0.0
1.0,1.0,1.0,-7.28,-62.77,155.34,220.37,212.47,3.56,-9.23,141.6,375.69,-97.93,-5.38,44.87,49.71,17.82,2.45,93.92,-72.55,-29.12,0.0
1.0,2.0,1.0,-0.53,179.91,-304.56,-127.6,-316.62,8.49,-2.35,308.69,-405.01,-74.09,-69.47,-135.81,-109.06,-16.82,15.79,28.53,85.73,-0.36,1.0
0.0,2.0,2.0,-1.44,145.1,128.13,111.6,200.55,-71.68,-69.56,560.53,64.39,-20.94,7.1,20.43,-58.72,17.8,-9.31,17.99,41.52,-4.96,0.0
1.0,1.0,1.0,3.2,99.17,1.54,-91.08,-45.25,-20.65,-36.13,3.65,-189.34,0.94,-3.74,-41.68,47.86,-9.83,5.04,-156.19,117.89,-15.54,1.0
1.0,1.0,1.0,-17.97,39.75,60.74,5.54,56.9,112.33,33.01,97.5,90.11,158.13,12.99,-127.54,-19.42,-18.83,37.08,10.7,-8.43,-22.53,0.0
0.0,0.0,1.0,-14.32,-83.36,-64.27,-46.43,-75.5,-62.27,3.32,39.19,147.2,39.75,-19.62,-57.52,-212.37,-60.52,-13.92,-77.43,-88.58,-3.32,0.0
1.0,1.0,0.0,-21.55,99.15,42.3,191.08,143.49,-81.02,8.65,202.43,218.97,-74.43,43.13,-35.8,75.83,-7.52,-38.9,122.72,-27.51,-2.32,0.0
1.0,1.0,1.0,9.17,12.08,68.65,-45.07,-7.31,35.39,9.26,76.57,-0.95,-15.49,24.51,25.59,-28.38,-52.32,-28.54,69.73,79.09,13.35,1.0
1.0,0.0,1.0,8.61,142.4,-2.45,-34.37,-21.92,15.32,-32.29,-241.25,-178.11,-30.32,66.99,108.33,113.63,-106.53,-7.95,77.16,-32.72,-14.08,0.0
1.0,1.0,1.0,7.03,121.56,184.94,51.92,8.69,-6.38,1.5,188.98,353.98,64.46,-25.49,-1.0,112.63,24.45,11.23,23.46,-8.67,7.09,1.0
1.0,1.0,1.0,2.31,131.8,86.14,-19.47,-6.28,53.09,-9.63,154.53,39.44,12.07,-0.19,-34.83,-97.9,32.91,6.79,75.24,-8.69,-19.94,1.0
0.0,1.0,1.0,7.81,-14.77,121.48,-72.29,219.12,-2.35,-33.7,-252.38,-348.29,78.4,30.18,-133.95,59.26,-53.47,31.54,71.63,15.52,12.13,0.0
1.0,0.0,1.0,-4.5,113.61,6.19,-142.8,-187.03,-10.4,-13.84,39.78,98.79,49.07,-36.52,-12.74,4.77,-70.46,30.03,-75.16,-80.37,7.4,1.0
1.0,1.0,1.0,-15.33,69.2,133.62,36.56,85.07,53.29,13.8,185.36,230.27,9.73,-31.8,6.13,-4.24,30.67,36.18,-20.78,-4.88,10.42,0.0
1.0,1.0,1.0,-0.96,88.85,41.95,-152.6,-134.81,-39.72,-23.96,184.84,61.88,-13.44,64.01,-2.24,-69.47,-47.7,-31.66,-11.38,1.89,23.05,1.0
1.0,1.0,0.0,14.19,142.36,95.65,8.26,57.2,-15.5,10.25,128.65,-125.99,-14.11,69.26,92.6,29.03,50.87,17.55,92.67,-74.85,-5.22,1.0
1.0,1.0,1.0,-7.67,70.18,-225.6,-141.64,-230.76,77.22,32.61,-24.09,-347.01,27.86,9.1,-83.54,-60.17,-50.82,1.25,-61.04,12.49,8.56,1.0
1.0,1.0,1.0,6.48,-22.03,20.05,-178.68,-78.24,13.18,9.27,245.19,-139.04,-23.81,-31.36,19.18,58.8,62.59,8.44,23.0,13.36,-5.21,1.0
1.0,1.0,1.0,1.85,126.58,90.9,-48.56,-22.12,11.23,30.98,122.43,30.88,-33.32,-17.65,123.51,-137.64,-45.6,-0.18,12.26,40.97,-17.36,1.0
1.0,0.0,1.0,-2.21,20.18,-3.01,-110.18,-145.02,-23.14,-25.75,46.7,166.39,114.17,-65.0,193.74,-236.02,-45.68,-22.29,-62.59,16.03,-2.11,0.0
2.0,1.0,1.0,14.02,276.82,313.85,190.21,162.57,-24.78,66.24,-11.5,350.43,-117.99,-50.94,193.66,72.33,-26.76,-13.44,0.22,12.75,3.39,1.0
1.0,1.0,1.0,-17.14,15.32,77.57,154.64,100.97,-33.94,-55.72,257.02,350.39,50.71,15.78,0.68,-22.35,-47.29,-32.56,47.24,30.31,0.52,0.0
0.0,0.0,1.0,13.03,-64.92,13.07,-137.24,-88.66,34.48,-11.07,6.28,16.24,-136.82,-6.76,17.11,-14.14,-20.14,-11.86,125.15,34.82,-7.59,0.0
1.0,0.0,1.0,-15.63,-46.08,91.27,-58.49,-36.31,-29.31,-47.78,-32.35,256.58,-38.53,7.01,-38.67,96.82,47.43,14.47,-146.92,-16.66,-18.4,0.0
1.0,1.0,2.0,5.08,-237.58,26.22,-202.27,-65.68,79.74,-7.76,-334.93,-130.16,-125.49,-67.66,-43.94,-15.07,-14.67,15.32,-79.05,65.92,-1.25,1.0
1.0,1.0,1.0,18.32,84.33,31.32,38.99,62.26,-31.74,-23.76,-159.72,-177.48,71.07,-27.13,-87.65,80.11,140.58,19.45,-23.55,9.77,-7.34,0.0
1.0,1.0,1.0,-2.37,-43.66,-100.25,-139.71,-173.49,49.73,0.2,-129.9,-151.55,-57.05,-37.47,23.9,-93.17,81.43,-13.26,90.99,41.35,2.51,1.0
1.0,0.0,1.0,11.59,-161.52,-77.93,-123.94,-143.79,75.58,17.51,-141.73,-75.51,-49.8,3.43,108.74,-165.54,18.61,9.97,-42.25,14.61,8.08,1.0
2.0,1.0,1.0,-20.78,39.6,-243.45,-207.09,-318.24,-32.1,24.95,-125.32,-256.62,-40.91,21.91,-76.76,13.86,59.63,28.19,95.74,-41.59,-20.51,1.0
1.0,1.0,1.0,-23.66,182.58,-17.49,195.42,119.07,-67.21,-4.49,156.4,109.44,60.9,14.94,-31.89,-5.22,-81.55,-20.19,-56.35,-59.24,-13.85,0.0
1.0,1.0,1.0,21.88,72.31,-19.3,-65.89,10.24,57.68,7.92,6.79,-391.21,-162.42,-64.78,-18.21,-62.53,-95.8,-46.75,-54.38,-13.18,1.68,1.0
1.0,1.0,1.0,1.53,28.07,-136.43,2.12,-118.17,70.94,22.54,12.75,-96.84,28.25,25.49,-134.28,-20.29,-1.23,-35.49,53.62,24.21,-15.39,1.0
2.0,2.0,1.0,18.68,-8.33,124.08,-187.4,-65.07,80.77,-41.22,37.38,-158.01,15.39,57.1,-0.35,-25.16,-35.03,3.29,-63.06,-86.22,3.37,1.0
1.0,0.0,2.0,6.53,253.48,85.76,-131.19,-107.48,-19.39,41.37,-126.64,-6.46,38.68,-21.87,127.65,-16.22,38.54,16.97,15.06,-38.35,-18.06,0.0
0.0,1.0,1.0,9.58,33.67,64.88,-60.6,92.61,-46.35,50.51,-203.31,-234.32,175.89,-50.02,-85.97,-136.76,-8.63,21.09,43.01,78.87,14.43,0.0
0.0,2.0,1.0,-7.37,151.29,261.77,41.44,347.49,2.97,-68.43,88.61,-173.75,30.14,-43.29,-66.41,-82.78,-114.82,-1.66,-51.19,76.26,-16.78,1.0
2.0,1.0,1.0,-7.4,-35.49,247.32,86.32,123.06,30.44,10.72,211.84,456.59,-82.88,-20.04,95.98,85.56,-67.08,-0.49,-18.72,19.91,0.82,1.0
1.0,1.0,1.0,-6.32,-78.36,-6.28,-3.81,-3.2,49.51,69.1,129.44,123.56,100.73,14.67,-40.46,-109.39,17.79,28.54,125.72,-68.38,9.63,0.0
0.0,0.0,1.0,-1.13,14.19,170.72,-134.32,89.85,-31.99,37.79,-20.42,-25.5,21.41,-74.89,-87.06,-36.24,61.73,19.98,-6.73,3.27,-1.41,0.0
1.0,0.0,2.0,5.25,148.6,171.46,-66.82,-56.3,99.28,-36.19,74.19,211.51,63.85,87.89,12.14,66.64,-26.8,23.19,-13.91,-8.92,-10.69,1.0
0.0,0.0,1.0,-0.41,-40.0,74.63,-58.37,71.19,19.93,-18.83,-59.09,-17.5,-39.92,66.04,18.22,-90.64,-14.54,0.46,78.02,-6.72,26.93,1.0
1.0,2.0,1.0,5.91,-136.97,133.11,-48.05,97.81,-8.22,37.99,132.6,-23.32,10.96,37.75,-58.71,138.9,-31.9,41.63,25.62,-36.13,-14.94,1.0
1.0,1.0,1.0,-4.04,71.17,162.23,-63.7,144.69,9.12,-19.37,49.33,-108.17,14.44,-11.73,-73.46,-101.86,-59.73,-22.66,37.32,-26.68,4.59,0.0
1.0,1.0,0.0,-12.34,153.8,90.26,-34.96,36.7,58.66,-78.55,162.86,48.8,-118.21,-80.73,-7.02,26.34,-4.95,12.45,-0.87,61.01,-4.31,0.0
1.0,2.0,1.0,16.64,42.87,31.28,8.88,85.73,29.66,26.09,188.41,-237.99,69.18,-30.53,-119.42,114.91,-122.13,-21.97,24.54,24.18,-7.69,1.0
1.0,1.0,1.0,22.09,-233.95,70.73,-139.07,-9.34,85.47,6.32,-154.15,-92.01,-54.75,-33.98,35.27,-49.67,93.81,-20.11,-18.67,38.54,-34.55,1.0
1.0,1.0,1.0,9.42,8.14,67.47,-0.32,86.08,36.62,-34.6,-100.96,-89.24,-95.14,-84.27,-30.17,-75.95,-43.47,-41.09,-64.37,-0.34,21.0,0.0
1.0,1.0,1.0,-29.12,13.11,9.3,50.41,18.23,-90.88,-30.92,24.03,206.62,-28.04,-12.08,-87.25,-38.79,52.1,57.38,46.22,87.52,-15.29,0.0
0.0,2.0,0.0,25.86,4.38,123.42,308.94,366.39,-0.34,42.36,171.41,-42.66,123.43,40.86,-4.74,42.68,43.42,4.07,-41.52,-15.09,28.91,0.0
1.0,1.0,1.0,17.92,96.93,8.07,-231.35,-115.95,-83.72,4.18,73.64,-355.99,80.38,-62.43,32.74,-8.28,-21.55,1.93,95.91,89.39,1.7,0.0
0.0,0.0,1.0,10.95,-104.41,113.79,-68.83,21.73,33.24,60.37,142.55,148.49,-57.34,-42.5,99.37,-77.09,-44.64,-21.4,102.88,28.14,7.79,0.0
1.0,1.0,1.0,-14.94,-40.36,282.15,183.24,232.3,32.13,-48.95,163.92,548.31,125.89,-76.42,-10.65,-56.21,-53.53,74.49,21.5,-87.93,-20.69,0.0
0.0,1.0,1.0,-8.59,193.38,-68.77,-49.09,41.0,101.94,-24.81,90.37,-370.89,17.06,2.21,46.34,-27.52,58.85,1.71,98.27,-52.86,-24.04,0.0
0.0,1.0,1.0,-7.4,-28.89,21.71,-89.86,69.61,-54.55,3.19,-150.64,-175.91,44.56,22.56,7.73,91.34,26.26,11.29,-28.22,12.21,32.56,0.0
1.0,1.0,1.0,13.85,-92.94,207.44,85.38,153.62,62.8,5.3,167.0,224.39,5.23,0.6,-6.42,103.23,79.34,-11.47,-42.17,-25.55,13.81,1.0
0.0,1.0,2.0,6.35,-34.19,-98.74,-268.19,-151.17,-16.8,-10.0,157.54,-379.32,-64.15,0.24,121.77,149.74,-22.11,13.4,122.25,18.91,-9.26,1.0
1.0,1.0,1.0,12.7,-149.7,-113.53,-25.68,-1.72,90.9,-19.99,-127.38,-269.42,-162.15,-53.13,-24.77,122.48,-15.15,-5.79,87.22,-16.44,-1.06,1.0
1.0,1.0,2.0,1.79,-27.28,-63.91,-113.16,-123.21,-58.18,6.45,-230.0,-171.79,45.68,-42.71,-39.63,-172.02,-29.16,34.73,-67.96,16.18,1.62,1.0
2.0,0.0,0.0,2.32,-183.67,-64.0,-277.13,-247.3,1.44,-21.83,-301.48,-114.59,35.16,16.81,75.75,33.08,4.57,17.96,79.39,30.07,3.72,1.0
1.0,1.0,0.0,-31.94,45.75,-17.36,25.01,-51.64,29.19,-34.22,129.91,262.07,-37.79,-1.48,67.62,23.24,0.75,-31.9,36.45,11.25,-6.43,0.0
1.0,0.0,1.0,-10.34,-60.05,-288.29,-152.03,-351.81,17.71,16.66,-107.34,-108.05,43.64,-30.34,-1.09,-7.61,67.73,-3.48,3.98,-1.62,-3.92,1.0
0.0,0.0,1.0,6.73,26.2,100.27,-220.38,-103.48,-48.82,24.3,40.57,54.99,-124.97,76.28,11.75,75.46,22.74,13.03,132.12,-66.56,5.05,0.0
0.0,1.0,0.0,-2.98,156.08,8.2,-67.41,41.55,30.69,-4.35,75.89,-253.47,98.56,-24.1,-23.43,51.43,29.09,42.03,-44.56,-25.17,10.83,1.0
0.0,1.0,1.0,6.6,51.32,7.93,21.14,89.1,91.68,-55.37,-38.53,-195.18,36.5,26.94,-168.85,29.2,9.36,8.8,37.92,34.57,-3.77,0.0
1.0,1.0,2.0,-9.98,31.63,57.4,-47.29,13.98,22.5,-15.22,63.22,64.3,5.3,29.89,198.31,-7.45,3.96,-65.59,-32.11,-46.45,17.43,0.0
1.0,0.0,1.0,-23.46,101.36,-169.16,-87.92,-197.23,22.83,-64.48,-41.11,-37.37,-11.73,73.04,-28.0,-52.46,-130.35,-20.7,-74.35,-65.05,6.33,0.0
1.0,1.0,1.0,-16.49,135.31,116.14,-90.76,48.29,33.84,35.53,-10.7,-34.0,83.86,-11.86,-26.88,11.01,46.15,16.17,-63.8,-36.75,4.27,0.0
1.0,2.0,1.0,2.32,25.72,-122.95,-73.15,-123.37,-19.96,11.05,31.69,-253.64,-57.14,17.62,104.66,73.78,41.23,24.51,30.95,15.29,-13.84,1.0
1.0,1.0,1.0,12.07,189.88,120.48,-9.35,16.41,-24.4,-19.75,73.52,-23.13,-2.37,-7.6,-11.79,90.76,-56.95,0.65,40.18,-96.09,42.39,1.0
1.0,1.0,1.0,21.2,138.22,-40.97,-10.6,13.03,9.11,-50.22,68.21,-368.23,-6.15,-26.3,-46.04,-14.88,40.63,18.24,5.68,-37.72,17.63,1.0
1.0,1.0,2.0,-19.08,-60.61,160.89,195.41,188.41,-24.85,-10.27,350.04,472.18,-21.04,14.91,110.04,16.59,19.96,-38.98,-25.25,-33.44,-10.67,0.0
0.0,1.0,2.0,1.75,179.5,-29.2,107.31,119.86,11.55,-7.7,257.44,-178.31,34.5,-55.55,-86.35,31.96,55.82,-20.77,-75.81,16.97,16.6,0.0
1.0,1.0,1.0,13.72,-199.94,3.22,-108.16,-15.41,-10.01,-5.82,-229.29,-145.2,162.38,15.34,100.43,-124.47,-30.4,-17.4,-81.64,-52.07,3.36,1.0
1.0,1.0,0.0,3.48,-257.4,70.45,-147.31,-28.34,-3.17,-12.38,289.02,104.23,100.79,4.01,26.03,-46.3,26.1,4.67,159.23,54.92,8.54,1.0
0.0,1.0,1.0,10.57,-19.73,150.16,-92.67,147.6,70.33,-12.63,-84.64,-161.19,8.5,13.74,46.39,72.35,-46.84,24.01,-45.18,-101.93,6.22,0.0
1.0,1.0,1.0,4.59,-162.24,-131.82,-251.48,-238.89,89.19,-5.72,-29.12,-244.02,65.6,45.67,-6.93,-142.0,7.08,20.36,-32.93,68.07,14.13,1.0
1.0,1.0,0.0,8.91,-72.06,-40.39,22.45,45.43,-3.32,13.09,-136.99,-159.86,45.88,16.49,-120.97,17.02,1.29,44.02,-210.97,-5.7,-9.72,1.0
1.0,1.0,1.0,15.21,4.03,-83.84,-208.06,-93.05,63.33,4.29,-17.29,-484.25,88.84,-30.35,62.74,108.26,98.04,1.38,87.99,1.1,0.47,1.0
2.0,1.0,1.0,-4.95,114.71,236.85,79.23,82.05,-17.86,18.35,107.16,388.31,44.65,16.46,-14.94,-8.86,-11.06,-22.0,69.25,-40.14,-26.21,1.0
1.0,1.0,0.0,11.41,124.27,126.0,128.06,100.12,-37.97,-23.77,-64.98,100.3,-80.93,53.13,32.37,16.77,-25.48,22.51,-39.06,14.55,-18.57,1.0
1.0,1.0,2.0,12.33,105.19,-193.64,57.98,-73.29,52.32,-64.94,-317.41,-346.85,-100.11,-44.95,-28.97,16.18,7.28,9.75,-134.88,-12.27,-20.32,0.0
1.0,0.0,1.0,24.1,204.41,78.06,-103.33,-147.11,14.45,-5.7,8.55,34.19,-21.34,-41.39,-97.99,8.26,7.14,-15.19,-29.11,70.93,-0.94,0.0
1.0,0.0,2.0,10.61,-21.58,52.57,-125.37,-28.85,41.56,16.61,-12.77,-74.02,-49.87,30.05,-87.29,-36.31,54.9,8.99,65.32,-27.5,0.13,0.0
0.0,1.0,0.0,-12.61,120.31,102.52,-33.52,175.05,4.03,13.5,-43.37,-247.74,23.72,23.14,-106.35,75.0,90.59,-17.33,-77.99,-14.44,-3.16,0.0
1.0,1.0,1.0,-12.47,104.08,4.98,62.92,89.78,1.7,-69.11,47.48,-56.33,65.1,-64.6,34.29,28.11,-70.89,-34.11,60.8,150.1,-1.45,0.0
0.0,1.0,1.0,8.95,86.25,133.06,73.87,162.43,-85.26,-9.73,273.51,26.35,12.08,23.81,9.22,12.9,-2.66,-23.81,-15.27,36.42,-31.38,0.0
1.0,1.0,1.0,8.62,-68.59,-56.46,-93.57,-53.73,22.13,-22.09,-163.76,-239.26,-69.95,41.23,-44.23,-92.81,-42.79,32.3,33.81,-29.25,5.14,0.0
0.0,1.0,1.0,9.46,14.74,121.37,107.18,167.58,45.3,-13.37,273.46,91.48,32.74,-52.68,145.49,-192.81,51.37,17.76,-2.44,-59.86,-0.17,0.0
1.0,0.0,1.0,-0.76,-170.95,-17.75,31.19,35.44,12.52,-29.03,-293.4,31.43,-10.74,-51.13,-59.51,73.79,-39.94,-21.76,-31.16,-11.19,-0.88,1.0
1.0,1.0,2.0,-21.73,79.38,152.95,-3.3,79.86,22.23,-30.6,16.4,205.2,-42.63,46.13,-137.12,36.15,-43.35,-4.8,-102.42,-53.24,-17.07,0.0
0.0,1.0,2.0,-18.24,104.55,61.16,64.25,151.87,15.62,32.51,197.86,-24.04,28.53,7.85,5.3,-36.23,-108.8,30.6,35.77,-11.92,6.57,0.0
0.0,1.0,1.0,-5.9,130.21,-22.31,39.1,51.6,-17.64,-40.35,216.19,-90.74,7.23,-67.2,-190.4,45.96,54.76,18.36,-94.76,-18.78,-14.6,0.0
1.0,1.0,1.0,3.98,-90.03,-174.13,-103.66,-108.53,54.6,12.5,-139.59,-335.8,115.87,-16.0,-76.75,18.0,95.54,34.23,30.77,37.48,12.23,1.0
1.0,1.0,1.0,7.15,0.57,-80.62,-35.95,-22.91,31.54,4.23,-67.31,-288.11,112.07,-8.15,25.72,56.81,-55.27,29.43,-189.73,-72.56,13.0,1.0
1.0,1.0,2.0,-27.23,72.07,32.38,-24.98,4.86,18.05,-2.94,218.64,131.02,-137.94,-54.33,-117.38,62.96,1.65,-32.94,-3.27,-8.5,36.57,0.0
1.0,1.0,1.0,19.1,348.88,-7.47,6.29,-28.19,73.02,16.21,-36.87,-327.25,-16.77,-76.27,54.25,-1.89,89.71,-7.83,-66.18,44.91,0.25,1.0
1.0,1.0,1.0,35.51,175.59,41.79,92.24,123.9,-76.94,22.28,-117.97,-365.43,72.66,33.11,-55.14,-33.08,61.46,40.59,-66.9,-30.28,0.73,1.0
0.0,1.0,2.0,1.61,48.11,51.88,-3.34,94.13,15.08,-3.78,-150.03,-130.65,-164.92,43.72,-43.49,-37.61,-3.25,-27.03,-79.73,-120.12,-10.09,0.0
1.0,1.0,1.0,12.98,-95.58,40.86,-103.73,-11.17,45.57,-57.74,67.64,-103.72,-1.45,-21.77,116.49,120.97,3.69,22.14,49.07,-60.73,0.54,1.0
1.0,1.0,2.0,20.45,79.81,95.7,-57.47,89.25,-54.75,44.45,-164.78,-272.21,-19.77,-67.6,139.67,-147.82,-122.54,18.33,71.17,-21.17,3.37,0.0
1.0,0.0,1.0,14.32,78.82,36.05,-36.14,-27.57,-37.95,21.92,-71.71,-40.24,33.22,-30.55,-33.16,50.02,-35.0,-0.14,-76.34,64.97,20.23,0.0
1.0,1.0,1.0,-5.32,79.84,137.06,-47.71,-12.05,90.02,3.07,235.07,176.81,60.57,-19.26,87.23,-126.59,-61.71,15.95,-61.31,38.54,1.21,1.0
1.0,1.0,1.0,21.98,134.24,99.07,18.59,65.54,-26.67,-5.37,-117.08,-117.81,-0.04,79.97,63.7,3.84,-12.16,26.49,75.98,-88.28,-9.16,0.0
1.0,1.0,1.0,-6.32,-42.42,81.55,202.89,166.88,46.62,47.0,207.33,283.13,67.06,-15.94,12.42,-46.86,-100.23,-3.7,18.16,-68.96,6.79,0.0
0.0,2.0,1.0,4.16,245.74,27.09,41.05,240.5,18.08,-1.53,167.61,-509.49,3.72,-68.15,87.47,-56.75,-53.79,41.03,-87.29,-25.74,-5.98,0.0
1.0,1.0,1.0,13.86,140.49,69.52,-152.23,-65.3,-93.16,16.77,71.33,-197.66,21.53,2.41,-13.1,-95.15,-75.85,15.26,31.24,62.78,2.35,1.0
1.0,1.0,1.0,6.01,-83.06,-67.54,-103.71,-74.9,-119.43,46.39,-65.36,-227.29,-53.44,7.51,-63.59,71.43,89.74,31.7,-47.95,-35.1,11.16,1.0
1.0,1.0,0.0,4.92,77.63,106.73,-104.0,-22.99,-37.6,29.14,126.7,-28.06,173.28,74.76,39.87,125.27,-68.94,-37.82,46.28,-16.67,-13.76,1.0
0.0,0.0,1.0,-1.8,-15.98,69.98,-158.26,-47.33,-30.67,4.71,7.42,53.82,-7.56,-25.88,-48.7,-137.43,19.51,-8.98,-33.72,-55.56,-12.59,0.0
1.0,1.0,1.0,10.37,39.78,-62.04,-97.38,-106.08,5.32,-36.43,-17.37,-254.19,-27.7,23.32,19.58,-61.73,-75.72,36.2,42.42,37.39,-4.04,1.0
1.0,2.0,1.0,22.5,-103.9,112.17,-127.86,38.0,-9.39,45.1,-15.75,-217.12,9.92,-27.86,0.72,-59.14,-72.61,3.19,67.0,-7.99,-27.57,1.0
1.0,1.0,1.0,-1.89,192.95,-1.62,-22.71,68.81,-31.71,9.67,-350.4,-367.82,57.61,60.99,-84.54,-50.74,-51.02,-13.35,13.82,36.11,27.67,0.0
1.0,0.0,0.0,9.76,69.06,71.76,-100.95,-0.96,-30.81,-39.98,-90.38,-107.25,-33.82,-6.29,81.73,-127.43,4.66,-4.15,74.23,5.11,22.29,0.0
1.0,0.0,1.0,1.12,143.87,144.6,-12.43,64.85,83.69,-71.15,8.57,61.84,-44.94,34.78,147.74,-148.26,45.28,6.84,-49.52,33.66,21.96,0.0
0.0,1.0,1.0,-12.75,126.67,126.19,77.45,198.07,18.76,-11.81,142.7,-8.8,-15.88,-12.64,-118.79,38.73,51.37,-16.68,41.38,109.27,-22.18,0.0
1.0,1.0,1.0,4.92,141.94,90.91,81.34,64.59,75.29,-2.86,131.75,67.46,-10.38,1.61,66.92,81.29,15.38,28.22,29.92,-71.24,2.13,1.0
0.0,1.0,1.0,-17.52,276.37,64.51,-107.32,44.34,56.26,-24.49,403.36,-171.37,-79.84,48.13,124.62,65.49,-3.63,6.13,47.68,5.32,3.69,0.0
1.0,1.0,0.0,20.92,-72.19,7.33,-62.66,13.85,71.11,-5.77,-109.19,-251.39,-11.42,50.46,-161.39,75.46,-42.59,-40.03,-35.23,34.34,-12.59,1.0
1.0,0.0,1.0,4.02,185.48,142.56,-62.94,-69.36,-42.15,-73.14,91.79,175.79,76.48,50.49,-96.55,4.21,-77.7,-21.47,0.41,-59.67,-3.36,1.0
0.0,0.0,1.0,15.48,89.74,129.45,-90.46,92.82,-60.0,19.34,-178.92,-219.66,-48.7,18.4,-39.56,-30.12,41.31,14.56,16.36,2.53,-11.43,0.0
1.0,1.0,1.0,9.6,-70.79,64.98,-91.88,18.4,32.39,-79.81,-139.79,-146.64,-25.16,-21.69,51.44,66.25,-77.33,18.01,31.06,-33.76,12.4,1.0
