cat_0,cat_1,cat_2,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,target
2.0,1.0,1.0,12.37,47.55,-101.14,-5.78,71.21,168.67,-106.2,35.76,17.82,51.07,-24.41,-35.13,203.09,22.76,-119.1,-37.37,18.88,-76.81,55.57,52.49,1.0
2.0,3.0,2.0,5.18,25.04,119.74,-83.76,21.03,43.27,-41.02,-21.85,-80.9,-42.02,84.48,17.5,338.57,2.89,-57.82,-13.04,-19.02,-5.8,-94.67,-1.69,1.0
1.0,2.0,2.0,3.72,-10.7,74.96,-30.6,-49.34,-26.89,-151.36,-92.88,-186.75,11.37,-6.06,31.09,67.52,-9.37,-114.35,36.42,2.35,-79.06,60.71,8.14,0.0
1.0,1.0,2.0,1.97,-36.65,-93.12,-80.49,1.03,92.3,-87.97,-32.52,135.41,-13.66,109.64,-79.3,310.21,6.7,-98.98,-9.26,6.59,74.9,14.09,-47.68,1.0
3.0,2.0,2.0,-1.47,-47.65,-214.38,4.37,-32.2,-127.52,164.1,8.21,45.29,75.15,-48.51,124.39,-175.95,-9.95,86.31,-80.35,7.8,-76.87,148.45,51.34,1.0
3.0,2.0,2.0,7.94,-58.88,-23.47,-147.5,11.41,-222.08,-120.0,-47.34,105.61,62.04,-123.65,-53.28,7.77,-27.15,16.57,-0.88,-12.9,-15.91,0.43,-1.97,2.0
2.0,3.0,2.0,46.21,9.34,-59.32,18.89,21.9,119.17,-79.37,-44.27,-19.38,3.71,67.77,-79.15,137.1,13.54,-41.28,-25.31,-14.45,-24.74,80.4,33.22,1.0
2.0,3.0,2.0,-1.19,-143.89,4.24,44.35,-36.03,111.38,170.71,18.37,-24.31,162.88,-118.57,140.41,-204.54,31.91,28.09,84.64,-13.91,-82.71,87.34,60.01,0.0
2.0,3.0,2.0,20.69,28.82,53.63,49.39,26.61,-126.39,-114.62,52.61,-45.9,-0.2,17.97,-34.47,212.77,6.39,-65.18,37.92,-1.44,52.25,124.87,33.17,2.0
2.0,3.0,3.0,8.29,41.07,69.56,-41.83,-61.16,-147.6,134.47,77.63,-102.21,4.94,-14.33,103.32,15.93,9.57,224.46,-37.06,-8.28,23.1,-68.27,6.95,1.0
3.0,1.0,2.0,-41.69,0.6,54.9,-14.4,-34.14,-59.29,73.0,37.21,,145.61,-182.5,-83.01,-275.79,-17.19,188.04,-31.69,-6.28,38.78,150.57,107.79,1.0
3.0,2.0,2.0,9.76,-29.42,-43.72,-93.42,0.62,-102.46,-88.34,-1.66,-29.17,86.09,-87.84,-52.14,-133.15,-22.47,-8.99,-33.43,-6.04,-24.25,-24.08,-23.83,1.0
2.0,3.0,2.0,23.02,-6.62,185.37,11.7,-8.43,211.58,102.72,-74.53,-63.82,-30.2,136.1,112.37,-29.18,-35.97,23.9,-16.48,15.22,-82.1,4.51,76.95,0.0
2.0,2.0,1.0,8.23,-106.36,18.54,106.58,32.5,159.02,119.04,-75.32,-79.91,78.55,6.82,72.64,-154.87,-7.07,28.09,10.18,-3.02,-92.42,132.77,-72.52,0.0
2.0,1.0,2.0,54.59,-17.43,20.2,88.75,18.79,-96.4,-160.55,6.53,-66.66,14.87,44.3,39.37,34.56,10.74,-77.73,-27.13,5.47,7.45,-27.18,17.93,2.0
1.0,3.0,2.0,6.32,104.06,-8.75,58.11,37.6,-5.04,-232.11,61.28,60.36,160.68,-41.95,-232.87,77.71,-23.26,-156.71,-38.14,11.06,-81.33,-108.33,-40.71,2.0
3.0,3.0,1.0,24.81,76.57,28.23,160.37,-15.82,252.19,90.94,-35.71,58.95,-12.32,-19.35,-35.38,-270.63,-9.62,27.6,-38.33,-10.49,-11.06,-88.4,-65.29,0.0
0.0,1.0,2.0,-38.27,-56.89,30.14,186.4,64.97,-8.29,-137.85,13.28,82.64,180.22,-17.69,41.49,130.67,-0.06,-104.57,-19.52,30.29,83.17,135.16,-57.88,2.0
1.0,3.0,2.0,10.95,89.78,148.1,-133.63,66.59,74.98,14.42,0.08,36.26,166.69,-95.55,-10.6,371.1,-10.1,-5.24,-31.59,-19.84,-61.27,-70.67,31.38,2.0
2.0,2.0,2.0,-36.0,28.63,21.95,13.87,17.24,-42.74,-64.48,-28.67,-115.05,123.36,-190.92,100.29,174.57,-18.06,-5.62,-72.33,-11.93,48.74,-24.74,14.29,2.0
2.0,2.0,2.0,69.12,-60.46,127.05,-92.14,-13.6,-185.18,-92.95,3.71,-19.02,37.52,11.72,-67.25,-327.13,14.82,76.85,50.34,-23.11,-15.06,-69.7,-29.58,2.0
3.0,2.0,0.0,-26.07,-190.92,9.67,-22.03,19.98,223.64,69.07,-14.87,84.86,44.39,20.75,23.04,-321.74,38.45,-6.1,-29.28,39.08,-7.79,-47.43,-36.55,0.0
2.0,3.0,2.0,46.77,26.73,21.68,119.47,14.05,-36.85,-112.12,-46.32,47.26,74.85,-79.12,-71.69,99.23,0.1,-31.63,2.17,42.05,-2.8,150.41,-82.01,2.0
1.0,2.0,3.0,22.28,9.05,34.1,-80.76,-113.52,112.59,117.66,35.6,32.96,-83.88,181.92,36.35,21.99,-0.47,-27.98,-26.42,-19.84,-18.96,-15.24,11.19,0.0
4.0,2.0,0.0,-14.89,-94.29,3.36,1.19,74.96,49.15,-88.2,46.61,7.28,82.06,-68.54,-14.97,-218.55,-5.01,-37.52,24.18,10.6,-146.66,-106.39,-89.26,1.0
3.0,3.0,3.0,0.78,-129.61,-36.31,159.18,-32.27,107.8,43.45,70.67,-68.6,-2.08,-144.74,62.09,168.53,-1.13,102.77,47.99,2.21,9.53,45.43,48.91,2.0
3.0,3.0,1.0,-4.38,9.25,70.25,7.28,38.34,-178.22,126.18,-23.55,44.17,83.03,-35.77,-56.16,138.11,0.13,13.2,-64.7,-5.99,-38.49,-69.84,-108.34,2.0
2.0,0.0,2.0,-31.76,-12.72,2.88,115.51,62.4,7.37,147.25,87.31,80.48,234.12,-153.58,94.18,158.92,-7.52,26.51,54.53,18.92,53.23,-5.85,-34.89,2.0
3.0,4.0,1.0,4.65,-100.27,-21.69,2.45,0.99,210.67,50.83,-65.46,-25.74,-1.88,12.53,-90.08,-188.5,11.1,18.88,-6.74,-8.88,31.13,-56.71,72.82,0.0
3.0,3.0,2.0,-5.12,128.02,63.68,47.0,-16.31,-51.02,62.28,35.85,22.13,93.78,-137.28,89.94,-62.48,-14.27,149.74,108.61,0.84,-6.98,129.07,-22.13,1.0
1.0,3.0,2.0,-34.38,-100.52,46.58,-82.0,-6.54,-160.52,32.06,3.84,-57.69,110.66,-30.51,93.52,175.87,-20.84,-108.35,-72.99,-0.15,-56.43,-111.79,58.44,1.0
2.0,2.0,2.0,-7.67,-13.1,-58.62,88.45,-7.52,-100.33,-261.07,48.06,44.44,7.17,21.67,45.25,-17.41,-22.1,-49.3,16.88,1.06,26.8,-9.45,-69.92,0.0
3.0,2.0,1.0,27.62,22.98,-37.02,31.53,0.53,227.31,-38.06,-78.63,139.9,-30.5,49.55,-4.1,-149.34,4.01,-93.54,-25.48,-14.39,-73.43,33.64,-14.4,0.0
2.0,2.0,2.0,29.36,-69.63,78.04,-68.38,-44.28,-123.16,-313.83,34.41,13.27,-133.24,123.61,-170.78,173.26,19.56,-194.55,32.91,11.58,60.23,133.98,38.06,0.0
3.0,2.0,2.0,-12.11,-12.24,161.36,-5.43,-9.21,-43.03,-130.92,-11.64,-51.58,64.69,-66.31,-46.17,-350.07,-16.72,93.24,74.1,-1.68,-77.4,62.91,1.54,2.0
2.0,3.0,2.0,13.08,32.24,-210.83,-83.0,25.23,-104.57,-32.58,-35.55,-47.58,117.96,-59.84,104.22,-38.3,-6.88,13.24,4.39,24.32,28.55,-19.44,30.68,2.0
3.0,2.0,3.0,12.07,101.82,-126.11,34.58,-48.15,90.98,-96.79,3.47,-69.08,-30.95,-63.91,-29.1,-157.22,0.78,138.45,-37.12,-8.29,-64.83,92.02,5.52,1.0
1.0,3.0,3.0,3.58,42.39,-108.99,-1.35,-32.61,-24.62,-85.69,57.36,-69.66,61.41,15.54,-34.1,-56.34,10.81,-6.12,31.85,-15.65,-17.42,-47.82,9.44,0.0
2.0,2.0,2.0,6.43,2.47,-77.22,70.51,20.92,-172.67,-213.3,-24.47,-0.14,126.66,-62.23,-239.93,-304.4,-23.92,98.7,18.42,-4.99,-83.28,-148.31,11.52,2.0
2.0,3.0,3.0,-15.86,39.04,88.18,-26.86,-31.66,49.25,-166.09,-45.02,72.76,-75.24,53.32,-18.58,-55.0,32.61,123.29,25.14,5.52,82.14,69.22,-39.95,0.0
2.0,3.0,2.0,-24.08,1.63,32.71,-78.43,-1.61,93.86,88.01,-48.06,20.66,14.59,-22.05,41.43,75.28,20.57,81.26,5.0,-6.16,-59.82,108.66,-44.68,0.0
2.0,2.0,2.0,-11.65,-36.32,-0.3,10.24,-27.22,-59.85,85.05,29.56,24.01,136.29,-68.1,-12.78,-220.35,3.53,24.98,22.41,-9.15,55.49,-65.55,63.17,1.0
2.0,3.0,2.0,-57.48,20.88,-1.18,41.72,15.5,-111.56,-251.27,3.28,130.35,15.26,54.17,31.27,8.24,24.53,-72.39,44.7,-28.54,-90.9,65.93,-87.3,2.0
2.0,3.0,1.0,-9.68,-36.15,31.15,-141.34,-2.99,86.16,69.67,68.0,-20.42,81.68,-30.6,74.61,-118.57,6.45,2.81,57.13,13.41,-106.22,58.53,-29.83,0.0
3.0,4.0,1.0,13.53,-54.24,98.2,-219.1,13.39,-265.06,-106.47,-74.9,-114.84,50.42,-68.96,106.68,-24.4,-18.1,-32.45,-5.26,0.48,49.29,119.92,-107.03,2.0
1.0,2.0,2.0,-11.46,-32.26,142.25,14.2,-6.64,109.89,-76.31,47.88,11.07,39.93,-5.18,81.53,156.61,1.06,-95.31,3.48,-17.74,-8.21,97.73,-22.63,2.0
2.0,2.0,2.0,-22.05,-57.61,-91.4,-86.82,10.02,5.55,-80.68,19.15,-71.11,4.2,69.86,-111.46,-20.33,-5.66,-44.0,-5.23,4.08,55.46,-3.34,-137.84,1.0
2.0,2.0,2.0,14.54,41.78,129.96,-205.84,13.27,43.57,-118.89,3.0,-29.54,32.34,59.98,58.57,-33.37,-13.59,-75.13,-93.08,-9.38,-91.44,55.69,91.31,1.0
2.0,3.0,2.0,-13.08,26.7,46.73,-86.26,-52.65,19.33,-104.86,46.36,-28.77,-71.02,127.51,-134.78,-76.83,-45.7,-84.28,-64.64,-11.6,-73.23,-76.07,-45.26,0.0
2.0,2.0,2.0,-1.32,-69.52,-38.91,-27.45,-29.48,-75.38,118.86,-83.64,-14.1,85.53,-55.97,108.12,-158.1,-5.68,16.72,-102.12,26.49,67.53,15.7,0.52,1.0
2.0,2.0,2.0,-12.5,22.63,-36.27,-178.75,-3.6,-119.55,-37.44,-0.97,58.56,168.96,-154.92,79.25,-152.13,-5.63,70.92,-48.47,-10.46,-61.75,28.97,138.24,1.0
2.0,1.0,2.0,22.61,-77.44,2.21,177.93,-49.11,-78.42,143.72,68.96,104.51,12.07,25.65,-67.71,-184.23,20.79,69.19,-37.05,27.35,66.27,-89.21,25.71,1.0
2.0,3.0,2.0,4.4,-37.86,-139.01,71.26,-52.92,-246.72,8.03,-1.07,162.63,57.07,19.85,153.84,-165.15,-59.02,29.79,-10.25,-5.02,-140.79,-92.62,-46.51,2.0
3.0,1.0,2.0,28.24,-23.11,24.51,-96.7,19.66,-189.16,-70.16,-22.88,-3.75,78.81,-101.99,-26.51,-48.12,24.46,19.09,1.46,-30.83,26.17,-21.71,-2.23,2.0
3.0,2.0,1.0,21.1,-123.71,-79.46,48.22,16.93,226.22,67.34,-106.19,-91.74,7.87,23.74,-1.29,-246.57,28.31,69.83,-30.09,18.3,5.65,-12.36,-67.68,0.0
1.0,2.0,2.0,-21.78,-76.85,28.17,-96.56,7.38,57.73,-252.18,-0.82,112.21,-59.81,45.7,15.7,437.47,-0.43,-161.5,-5.83,2.76,55.21,198.03,-61.58,2.0
1.0,1.0,2.0,13.65,88.39,5.57,88.69,28.49,8.11,-1.69,89.49,-91.55,139.72,-9.98,-120.4,8.57,1.26,-39.15,-52.63,-9.2,14.58,8.6,87.7,2.0
1.0,3.0,3.0,-12.47,-15.55,-105.27,147.18,-78.86,-107.31,-144.14,-8.05,122.65,-161.59,187.55,-56.12,353.15,-26.43,-169.34,12.9,20.62,100.82,-21.48,-36.86,0.0
4.0,2.0,1.0,-0.14,-14.59,107.08,13.86,-12.54,-344.49,-198.25,-13.77,-34.01,30.24,-118.74,14.27,-197.9,-5.77,-32.88,-39.37,-9.88,-5.51,96.02,39.05,2.0
0.0,3.0,3.0,25.26,6.02,127.39,136.3,34.14,-199.58,37.86,-12.01,-19.36,221.54,-59.85,123.94,34.99,11.43,107.13,-66.93,-2.41,103.15,-34.49,-93.67,1.0
1.0,2.0,2.0,-13.78,-62.72,-51.29,17.5,0.4,-288.99,-133.58,42.96,190.13,176.06,-35.91,-26.16,-214.21,6.89,-11.02,46.37,-11.26,37.18,-84.05,-27.35,2.0
2.0,3.0,1.0,33.95,-14.0,176.35,-113.43,39.32,-12.11,-40.0,32.28,70.83,101.55,-37.82,-29.36,50.22,-17.47,-77.93,40.78,23.89,10.78,59.39,-31.69,1.0
2.0,3.0,2.0,-9.01,22.21,175.92,-38.78,-12.99,94.95,235.49,55.16,-20.33,97.99,-108.46,-128.92,96.24,16.97,61.88,5.41,-26.02,-69.73,150.3,12.39,0.0
2.0,2.0,1.0,-12.45,30.0,-19.64,-0.84,-33.4,46.84,335.21,48.87,-2.56,309.46,-217.35,-88.57,-242.46,-7.99,-84.78,-6.15,4.74,-10.93,32.72,-28.33,0.0
3.0,2.0,1.0,-6.63,6.46,57.24,28.85,27.04,247.99,35.57,-29.0,28.45,-34.49,67.46,-70.44,-157.84,13.25,22.17,17.8,23.17,-48.94,-41.97,17.4,0.0
1.0,2.0,1.0,-44.24,109.04,109.91,124.53,69.7,-77.5,-19.38,-36.65,75.2,187.08,-70.79,54.27,96.05,-7.02,-18.45,15.34,6.48,-69.25,55.16,52.01,2.0
0.0,2.0,2.0,-1.28,40.45,16.86,100.29,60.93,56.43,-71.79,32.85,34.45,149.61,13.4,49.96,277.98,22.98,-94.28,8.3,-12.43,27.75,-119.88,6.98,2.0
2.0,2.0,1.0,33.48,68.83,107.14,33.63,69.37,311.76,-165.06,-44.73,-77.77,-18.65,34.97,-27.98,139.66,-1.03,-84.62,-89.55,-26.27,-4.34,70.47,-15.26,1.0
2.0,1.0,1.0,-50.4,-50.55,83.21,-15.8,-0.12,159.14,293.92,75.29,108.55,209.81,-128.26,56.16,-189.34,13.47,5.2,-14.0,-37.5,-58.99,80.0,38.44,0.0
3.0,1.0,2.0,-23.92,57.85,-170.31,69.54,-24.67,-71.31,-214.25,-48.44,-118.31,-84.37,-62.42,122.47,341.16,-35.38,-125.36,-47.65,-14.81,54.12,61.3,-33.23,2.0
2.0,2.0,2.0,4.03,-81.53,-102.59,310.14,8.47,-104.66,-58.78,-28.63,49.22,44.21,-30.58,-43.15,107.31,-7.49,-76.79,28.43,1.88,-92.93,-114.7,-69.5,2.0
2.0,2.0,2.0,11.47,-53.74,88.5,-40.84,-38.78,139.42,-85.83,94.99,0.9,-3.72,7.3,19.66,-164.91,-13.69,-31.12,-57.96,4.58,-55.5,-27.94,63.04,0.0
2.0,4.0,2.0,-26.39,-4.66,-17.21,-16.74,-10.04,135.36,17.63,-52.0,45.05,73.92,-7.73,44.1,-317.35,54.4,87.86,-6.57,-14.14,47.62,-3.2,15.09,0.0
3.0,2.0,0.0,-27.65,94.66,130.28,-64.69,96.67,109.21,-164.08,61.26,100.17,-8.0,30.81,-57.42,28.15,21.22,-64.78,25.32,-13.63,58.79,46.07,63.31,1.0
3.0,3.0,2.0,5.25,114.12,-211.62,-118.2,-4.06,-88.52,57.36,31.55,-79.58,-4.01,-70.02,-101.16,223.97,-9.31,-3.49,40.87,19.62,-75.18,-49.67,14.46,2.0
2.0,3.0,1.0,15.04,-84.81,-132.81,-246.35,63.98,271.13,-308.28,4.84,38.3,-133.45,208.19,63.89,33.76,-5.81,-61.32,-46.92,8.5,124.34,-12.37,-87.43,1.0
2.0,2.0,2.0,-52.44,-45.59,76.11,-124.62,16.97,60.39,-42.4,-44.69,35.86,21.52,36.36,-70.17,20.14,-14.79,-9.95,-72.48,9.1,-58.78,1.95,-100.25,1.0
3.0,1.0,1.0,4.43,90.68,-95.98,34.31,21.87,-184.66,60.89,-18.05,-44.74,26.2,-35.39,11.0,80.68,-36.27,-33.51,3.28,12.34,51.39,-71.25,-48.41,1.0
3.0,1.0,1.0,9.17,187.45,77.09,-40.26,7.78,160.59,187.9,20.04,-120.63,85.62,-55.8,-9.68,-121.72,24.45,51.31,-42.82,-0.39,-85.55,22.37,50.07,0.0
3.0,2.0,2.0,27.4,-17.56,-100.99,-164.16,-40.98,-207.56,94.24,-10.35,127.2,18.73,-35.1,63.9,-34.45,1.8,56.77,40.22,-7.77,-77.24,-83.76,64.66,1.0
2.0,3.0,3.0,-23.83,-43.29,-11.58,112.31,-43.63,4.4,-102.81,-126.7,-1.0,24.94,-57.81,-26.66,-8.51,38.68,155.89,-5.75,-1.39,-22.77,-152.15,58.26,2.0
2.0,1.0,2.0,23.85,10.26,-108.62,126.19,-126.18,144.39,61.36,82.0,-59.47,-42.07,85.84,45.62,-359.52,16.03,-15.82,21.62,7.66,-49.96,93.01,25.34,0.0
2.0,3.0,2.0,-27.47,-38.59,21.12,-82.67,-5.29,-0.09,-155.28,17.88,1.67,62.46,-97.9,90.79,-162.7,27.27,85.63,27.5,24.22,32.0,65.84,9.43,2.0
2.0,3.0,2.0,-8.05,-121.38,67.95,-6.59,41.27,41.17,-0.33,40.3,-94.73,101.67,-94.38,14.98,433.18,-0.32,-112.95,30.14,-8.06,9.13,-92.66,-65.17,2.0
1.0,2.0,2.0,39.03,-33.1,97.01,-62.36,-33.58,-58.99,-26.29,5.29,-79.61,183.03,-93.0,-132.71,-285.7,21.99,18.65,54.37,4.69,112.44,42.3,-123.01,1.0
2.0,3.0,2.0,-10.7,50.09,74.55,106.49,29.24,-280.07,25.18,-21.35,23.2,162.47,-131.86,24.56,33.51,-40.13,21.21,28.89,-8.7,10.03,-75.92,-71.33,1.0
3.0,1.0,2.0,-62.72,-59.9,-60.07,-137.2,22.02,-293.79,-115.14,-28.2,-48.3,21.45,-67.18,147.71,113.25,24.42,-45.88,-67.03,-10.07,-106.5,44.73,-3.35,2.0
1.0,2.0,3.0,-30.12,-107.73,47.03,105.46,-36.51,-9.47,37.1,-0.87,-40.06,135.64,-81.44,-125.23,-147.08,20.3,188.49,-43.11,15.51,34.49,73.87,31.08,1.0
1.0,2.0,2.0,15.47,-10.87,110.61,-2.25,-15.83,-219.42,-98.31,79.06,-52.63,139.47,-32.51,-146.86,-204.55,20.63,-25.91,-51.58,20.56,4.21,-6.81,-48.38,2.0
1.0,2.0,2.0,29.99,-70.03,-88.53,123.56,25.99,-327.93,-157.8,-38.62,19.5,232.16,-112.02,-4.83,-172.46,-11.02,-34.35,13.01,-1.45,38.44,122.99,-82.84,0.0
1.0,3.0,3.0,19.11,-124.31,111.72,-105.68,-37.81,-41.99,-23.36,-5.36,111.84,26.29,74.97,-21.29,143.74,-45.02,20.36,-14.79,-8.67,-127.51,-95.7,-13.99,0.0
2.0,2.0,2.0,21.91,51.55,-39.72,-31.18,-19.88,-155.04,226.81,-38.33,109.23,127.55,-33.45,-129.46,-135.23,-19.0,162.06,-5.71,-15.5,59.66,-34.28,69.64,1.0
3.0,2.0,1.0,-35.35,-23.51,-156.88,-120.67,51.36,110.77,-49.82,-29.71,-62.69,-62.62,27.69,112.78,157.3,17.61,-35.11,-61.99,-1.58,-11.55,74.28,27.76,1.0
1.0,2.0,2.0,-29.27,12.01,-120.84,-69.68,-26.26,4.07,22.42,-27.68,125.42,120.72,-41.62,93.59,-147.36,15.77,72.8,-29.21,-18.28,-103.82,64.79,-92.44,1.0
2.0,3.0,2.0,3.88,-46.75,54.88,13.01,-21.97,-33.94,-31.93,59.76,4.9,29.87,-69.57,135.86,141.43,-14.91,-6.8,9.6,12.3,-55.25,-5.96,-32.8,2.0
2.0,2.0,2.0,-4.32,-121.63,-39.18,151.74,10.25,-293.79,97.61,-50.34,18.03,137.69,-74.59,12.44,-23.1,22.78,76.37,76.29,15.98,25.87,-15.99,-133.13,1.0
2.0,3.0,2.0,14.38,51.96,105.84,-162.44,-22.19,-24.23,-77.18,8.38,-16.5,70.75,-128.03,87.99,-75.97,6.24,85.1,-10.56,-15.08,44.04,156.3,-5.85,2.0
1.0,0.0,2.0,-0.55,22.33,-62.97,-12.53,3.83,-30.14,0.88,-32.78,-7.95,157.52,-67.43,-65.11,-118.54,36.27,53.99,-41.32,21.42,-1.03,8.96,36.47,1.0
2.0,1.0,3.0,-4.6,51.06,-85.15,295.84,-84.09,-71.7,-54.26,90.73,-81.52,-40.74,53.85,155.74,-131.47,-8.97,146.1,10.07,27.21,-65.68,-118.12,-30.88,2.0
3.0,3.0,2.0,27.06,32.45,15.6,29.57,-50.25,80.17,-100.94,33.27,-50.35,-55.44,-13.26,-82.28,-367.22,-25.72,115.78,-15.09,20.18,55.43,-41.78,-73.6,2.0
2.0,1.0,2.0,8.17,-29.29,-34.72,42.51,-64.49,-159.2,-240.97,-48.83,-18.35,-47.87,70.88,62.65,-33.66,-19.48,-124.91,-15.9,-9.54,-2.83,71.14,27.38,0.0
2.0,0.0,2.0,-1.8,168.13,-63.39,-14.19,-7.42,16.44,235.88,10.95,64.7,100.65,-50.48,-30.53,-107.09,-2.71,94.27,30.68,31.76,39.1,-46.35,11.84,1.0
2.0,1.0,3.0,20.19,-33.84,-29.16,-129.9,-23.63,23.88,-150.76,45.26,101.28,-28.92,42.96,39.98,126.15,5.87,-18.31,-13.79,-6.92,-12.39,-102.03,43.96,0.0
2.0,4.0,1.0,29.61,74.67,86.28,-7.78,16.69,197.85,-95.33,1.3,38.37,-9.64,16.87,-77.71,3.61,2.57,-82.78,-4.16,8.05,43.95,20.61,14.53,0.0
1.0,3.0,2.0,14.44,27.07,-27.73,77.43,11.19,-252.7,-165.91,44.43,-52.86,174.87,-82.14,30.9,-96.74,-3.24,0.55,70.26,-5.5,-37.89,1.04,85.96,2.0
2.0,2.0,2.0,-24.44,-40.95,-14.68,-85.47,22.05,151.99,-49.17,69.87,3.56,-9.16,25.0,204.2,231.11,-13.78,-73.05,-0.83,15.67,-22.27,64.36,63.02,1.0
1.0,1.0,3.0,24.86,-84.93,67.38,-244.77,-51.23,-26.15,129.08,-40.04,11.26,48.83,-29.21,174.42,442.74,3.88,-117.45,-4.02,-4.77,16.27,-179.49,-26.63,1.0
2.0,2.0,2.0,-27.28,14.75,107.14,-172.16,-23.99,60.68,62.23,7.32,-2.61,191.16,-186.26,-134.82,-277.8,-9.25,44.54,-70.81,0.48,-17.56,40.95,18.09,1.0
3.0,3.0,2.0,9.94,14.16,32.15,-92.81,-31.4,-279.91,114.57,-72.43,68.45,25.62,2.88,31.36,-3.7,5.51,45.44,32.62,39.5,-44.78,-87.46,53.87,0.0
1.0,1.0,2.0,-36.27,23.59,58.83,69.73,20.54,49.21,-120.82,108.68,-135.79,21.29,89.0,47.6,-38.95,49.09,-42.12,42.51,6.08,-6.18,45.65,-7.71,1.0
2.0,3.0,2.0,-1.14,91.95,102.66,-41.85,-4.87,158.88,-74.55,-28.36,107.1,-96.07,127.26,70.64,210.04,-9.38,-32.69,47.97,27.08,-53.22,-73.63,-112.43,1.0
2.0,1.0,2.0,-44.86,-58.77,-149.65,26.75,17.97,-136.34,-143.98,-72.18,-15.56,62.36,-54.57,-150.08,106.1,-7.76,-75.09,21.79,4.58,-111.5,-32.25,62.99,2.0
2.0,1.0,1.0,-19.97,-90.19,-56.83,-87.89,-65.57,170.72,-44.27,-0.12,-138.51,-72.01,81.96,-64.77,-96.51,1.51,-146.2,20.56,-10.49,109.22,-48.3,2.45,0.0
2.0,0.0,1.0,18.46,65.02,-78.85,-185.88,29.6,29.73,-48.41,-50.47,-27.11,40.22,8.63,36.73,121.68,6.31,-70.07,-23.54,10.43,52.75,-150.86,6.27,1.0
2.0,3.0,3.0,-32.72,85.28,101.71,86.22,-52.49,-113.51,22.29,-4.96,-17.69,71.88,-79.84,20.65,-156.58,-11.74,119.78,-14.24,23.9,-42.79,43.29,16.75,1.0
2.0,2.0,1.0,13.85,38.34,-35.22,-75.88,-29.21,216.13,13.52,-58.72,9.14,-5.09,63.29,43.41,-247.68,9.89,-6.69,56.59,7.03,-121.51,-55.71,-16.43,0.0
2.0,2.0,3.0,14.72,5.77,-15.2,98.75,-3.01,-158.94,-83.92,-4.86,38.69,188.51,-229.62,-7.0,-80.99,-1.59,185.55,16.85,18.24,72.06,157.71,11.61,1.0
2.0,3.0,1.0,27.7,-91.92,102.7,124.15,-13.05,-13.22,62.41,66.32,-20.47,98.19,-26.72,192.15,-113.23,-9.87,-88.32,-43.03,19.66,37.57,-70.03,-21.73,1.0
1.0,2.0,2.0,14.36,131.23,-22.5,-88.19,-46.15,94.31,92.12,-39.98,118.55,179.26,-107.64,-28.06,-332.67,-11.99,6.26,46.56,4.7,35.53,-20.73,-13.22,0.0
2.0,1.0,1.0,23.84,-29.17,-90.95,-19.26,49.71,257.41,-122.28,15.94,32.66,-16.09,39.13,127.46,328.15,31.88,-104.76,4.61,13.75,-36.15,174.93,-21.01,1.0
2.0,3.0,2.0,35.62,-77.18,27.81,198.14,38.96,-51.77,-91.75,-53.23,37.69,137.35,-164.91,-37.15,246.21,-0.57,-26.04,-11.93,12.22,-23.42,-216.58,16.81,2.0
2.0,2.0,1.0,-9.35,-104.4,-111.6,-19.91,-11.75,54.68,-153.68,83.32,7.18,70.89,-56.67,216.29,-308.76,15.58,-36.87,14.05,-30.85,-65.54,10.38,-46.11,0.0
1.0,3.0,2.0,6.8,120.01,-89.37,-96.7,-52.87,10.3,81.09,-13.91,-31.33,236.28,-133.1,55.78,-299.59,-13.12,12.09,31.66,27.14,18.03,46.31,30.83,0.0
2.0,3.0,2.0,-1.51,13.39,66.61,120.06,-62.88,35.18,76.01,-12.48,100.61,54.21,-71.73,6.91,-305.81,26.36,143.68,-26.77,4.3,-29.17,-63.28,-43.48,0.0
2.0,3.0,2.0,-6.81,-90.08,135.37,-55.88,25.14,347.89,-46.7,11.1,-61.08,-67.89,67.98,39.47,323.55,5.76,-8.99,16.7,-10.65,112.22,48.51,11.73,1.0
2.0,3.0,2.0,-11.43,111.81,148.26,77.94,-49.98,-3.77,150.02,-59.89,-47.8,94.04,-59.35,-31.21,-338.3,-20.19,76.17,-19.25,-8.12,-1.45,-53.74,30.86,1.0
1.0,2.0,2.0,-28.14,-83.64,-83.59,85.91,23.2,-25.61,-49.06,48.09,-125.0,74.86,12.22,-103.44,152.53,33.41,-92.17,26.51,0.99,19.21,105.93,-46.81,2.0
3.0,2.0,1.0,30.4,22.4,41.47,-115.12,25.75,118.18,38.11,63.64,-75.86,-40.27,42.07,38.31,148.48,28.27,39.69,-47.44,-12.15,-23.11,125.17,-103.09,0.0
3.0,3.0,2.0,-39.37,105.74,243.77,57.56,-48.94,-211.26,92.74,52.06,-34.37,13.65,-70.17,-124.92,-89.37,-28.11,82.64,60.36,8.44,-18.76,46.17,114.42,1.0
2.0,3.0,2.0,2.99,53.97,191.72,-25.42,-13.42,82.9,183.74,33.54,29.76,94.84,-91.62,-46.3,-3.81,38.71,49.23,44.12,6.92,90.31,-65.7,-40.0,0.0
3.0,3.0,1.0,-42.0,56.5,-37.56,-204.54,28.73,188.58,20.31,19.09,10.4,-73.13,75.06,120.1,-88.41,-5.21,79.11,-38.24,9.38,-107.06,74.38,139.4,0.0
