cat_0,cat_1,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,target
3.0,1.0,-359.48,6.28,28.49,-7.88,-106.05,-29.4,-55.84,-104.81,-23.78,-75.84,187.46,-26.84,-23.91,113.19,-53.17,-75.89,11.7,1.0
2.0,1.0,-213.77,-23.37,-78.42,-7.05,24.8,13.18,7.57,-26.16,21.26,-59.79,-11.79,-60.29,-69.86,131.68,-93.81,81.68,-23.74,2.0
1.0,1.0,199.85,-4.62,-40.36,-3.43,-166.61,5.9,-29.1,124.94,38.51,33.02,63.04,-38.4,56.9,-74.98,-38.92,-86.42,114.01,1.0
2.0,1.0,156.22,71.87,-73.37,6.85,-107.13,-47.72,-69.5,-38.41,-76.05,-128.46,64.93,260.18,59.52,63.83,194.2,-24.19,-17.51,1.0
2.0,1.0,107.35,37.26,-148.5,12.64,-3.8,20.83,-34.53,-3.37,100.38,143.6,93.21,77.26,-0.32,98.19,4.51,114.88,-24.41,1.0
2.0,1.0,235.47,22.94,-49.2,0.84,-31.62,-15.03,1.75,25.26,17.64,-33.17,22.44,4.86,-71.24,82.35,-3.22,126.8,-81.62,1.0
2.0,2.0,-12.13,-27.69,-97.84,2.75,-231.05,29.8,49.17,154.9,40.29,41.89,29.7,164.88,49.96,56.04,-72.81,144.48,-39.44,0.0
2.0,2.0,-111.61,-40.83,-32.47,-0.82,93.17,-0.17,27.94,100.27,-12.45,77.98,57.54,-118.08,105.0,119.09,-88.26,99.89,26.56,2.0
1.0,1.0,-112.21,-1.86,-21.09,-0.78,-46.92,15.44,97.01,-1.22,-76.31,18.64,43.09,108.24,-63.25,-47.6,-45.89,128.75,122.22,0.0
2.0,1.0,214.99,-33.52,-239.34,1.54,-458.52,-33.25,-70.01,-114.72,121.97,-67.1,39.87,141.02,-33.82,88.39,-115.08,310.94,18.09,1.0
1.0,3.0,8.42,-44.74,2.09,0.53,162.23,-13.1,17.41,101.19,-100.42,11.06,38.23,-138.18,74.08,89.6,129.5,219.0,8.39,2.0
3.0,2.0,-398.15,-83.71,-278.88,7.25,-81.3,27.95,8.03,28.53,-2.93,190.89,49.02,-89.73,-84.6,155.23,-79.72,-3.12,33.67,2.0
1.0,2.0,230.99,-4.74,-117.97,5.16,139.4,-29.08,-70.62,-4.73,14.29,-40.72,-37.25,-156.27,-47.74,-5.75,-121.29,85.08,58.15,0.0
1.0,1.0,116.46,73.38,132.51,6.18,31.38,-4.2,-45.53,32.4,7.37,-78.91,155.94,94.21,186.15,-51.82,-20.08,-31.09,26.04,0.0
1.0,1.0,212.43,9.46,87.36,7.31,-66.3,6.88,-58.84,42.58,-114.01,65.87,-35.26,-54.38,118.86,-134.97,14.41,-107.14,28.07,1.0
1.0,3.0,12.47,-87.86,3.74,-6.66,-218.08,-50.57,111.75,-16.61,-26.63,-31.81,-49.23,20.65,-22.31,-114.9,0.19,172.4,102.55,0.0
1.0,1.0,-46.64,-5.75,-132.72,-17.97,62.8,8.88,24.79,38.76,-201.6,98.11,1.63,24.02,101.69,-74.93,-63.5,174.22,-140.29,2.0
2.0,1.0,263.15,-12.62,-298.43,3.31,-246.44,-22.94,-61.41,-121.18,-19.37,-40.27,-17.36,119.51,-75.47,200.51,78.09,49.0,10.29,1.0
1.0,2.0,252.24,-54.24,-117.62,4.69,-241.88,50.67,-66.85,-7.16,5.59,-31.23,51.57,-131.68,-66.52,-90.3,30.32,-237.1,13.93,1.0
1.0,3.0,59.42,-89.82,-20.21,0.74,-371.02,52.88,71.37,180.37,-53.68,-41.18,72.64,119.65,116.08,-30.73,-106.44,321.48,-93.38,0.0
2.0,2.0,-122.13,-68.0,162.55,7.97,-131.47,-47.73,29.77,-53.13,-26.3,106.04,-100.57,-269.95,43.42,325.04,-43.86,-362.24,108.44,0.0
1.0,1.0,-294.92,-11.25,-79.33,-5.39,0.58,16.04,-5.64,-14.96,137.75,-145.6,-19.11,29.82,46.25,-212.11,153.9,288.44,152.9,0.0
1.0,1.0,226.31,-15.7,-196.03,-10.37,-140.95,-6.54,-56.06,-86.76,-47.23,25.0,-112.27,-57.41,15.35,-118.26,42.64,-112.2,6.03,1.0
1.0,1.0,20.6,-51.57,81.1,4.35,-312.84,23.8,-20.74,-45.52,85.07,80.69,128.18,-191.12,191.02,-107.07,-97.27,-25.89,26.02,2.0
1.0,2.0,-265.67,-17.07,30.59,4.05,81.44,24.99,54.7,85.09,-46.65,-5.16,-93.34,52.4,-150.72,-95.26,-119.21,72.29,-10.08,0.0
1.0,2.0,205.74,-67.23,-91.4,-7.36,-17.47,44.99,57.9,146.72,-1.59,2.31,151.91,-92.72,3.71,-63.88,-30.76,-35.35,99.8,2.0
2.0,1.0,125.7,25.88,-77.51,-5.98,-92.71,-13.0,-39.06,-105.8,-99.73,-85.3,100.91,93.94,3.66,3.97,1.97,94.53,2.68,1.0
1.0,2.0,78.57,31.0,63.74,1.72,240.04,-37.22,-57.65,-132.49,-110.31,97.73,-72.62,-95.96,-46.25,-183.94,83.32,128.13,-50.58,0.0
2.0,1.0,83.58,-18.21,-120.07,-0.69,-318.71,-12.1,-70.32,119.72,-12.59,36.63,-14.48,89.74,-157.45,-17.74,15.87,252.92,97.13,1.0
2.0,1.0,262.98,65.17,-155.32,9.32,264.43,-10.48,-14.15,-82.14,-54.5,-210.78,13.4,30.0,-1.23,103.68,54.64,-63.13,-162.41,0.0
1.0,2.0,-236.36,15.1,175.95,-2.24,226.51,22.34,88.57,70.15,0.24,-26.87,60.17,160.69,-52.99,-58.79,-116.02,-35.62,-29.9,0.0
1.0,1.0,98.84,48.32,12.46,-2.16,45.24,-15.25,-36.93,56.46,58.6,110.48,186.51,53.79,-38.12,-42.63,205.01,-104.49,-11.19,0.0
2.0,1.0,-76.65,46.23,-22.94,2.81,113.68,2.52,-37.54,-81.9,-108.89,-29.98,19.22,3.8,49.06,105.95,-29.48,-152.26,97.38,1.0
2.0,1.0,43.55,28.69,93.86,3.02,-192.05,-58.53,-89.43,0.37,1.15,-109.34,0.81,23.22,10.65,50.73,25.15,-129.55,-129.67,0.0
2.0,2.0,84.73,-114.29,-377.38,-2.76,-360.62,-9.19,-96.97,-169.2,1.23,-4.01,-112.32,-99.36,-88.96,66.63,-78.27,203.7,-124.27,2.0
1.0,2.0,102.37,-39.39,-4.67,-3.44,-197.48,-17.67,-20.29,-20.28,74.42,88.44,77.51,-115.16,-35.78,-34.83,-17.11,7.79,110.54,2.0
2.0,1.0,-67.82,52.68,64.05,-9.54,-46.62,3.88,-34.25,-51.17,-52.03,-201.78,-84.59,104.5,-29.19,39.05,-92.23,-67.57,19.19,1.0
3.0,2.0,-302.44,-61.21,-162.06,-1.92,22.55,31.08,35.23,8.76,66.28,257.11,-39.4,-94.75,-115.08,178.53,-165.64,-123.29,66.47,2.0
2.0,2.0,-307.54,-48.8,-131.87,-8.46,67.79,-27.74,71.5,75.24,-76.38,-34.82,-29.46,-68.26,168.28,21.04,-35.08,8.57,-112.6,2.0
1.0,2.0,101.61,-63.38,-139.86,-9.76,-223.77,30.36,-41.53,148.71,-26.64,-142.63,-22.71,-112.7,-174.92,-56.9,43.73,66.1,19.41,2.0
1.0,1.0,166.29,52.34,-11.9,-3.8,358.01,-62.7,-66.09,201.67,-2.79,-42.06,-47.52,-97.52,127.86,-150.31,102.93,238.23,55.68,0.0
1.0,2.0,-159.62,-22.48,-46.97,8.01,3.71,4.68,56.0,-1.21,13.63,60.07,-54.45,42.48,-18.57,-33.83,56.37,-18.58,105.21,0.0
2.0,1.0,-142.66,-63.12,-117.79,-8.78,-375.76,-8.14,-69.44,-20.01,101.32,-99.86,-50.69,-140.64,-169.01,-55.92,-47.86,-13.18,50.47,2.0
2.0,1.0,-171.47,-82.32,-165.37,1.94,-297.55,29.55,-16.06,-130.03,-97.08,28.39,-22.58,-166.84,-89.39,-114.31,15.23,-55.47,-0.74,2.0
1.0,1.0,237.45,73.68,150.45,10.4,-60.94,27.13,-64.7,-118.26,-76.56,80.27,-153.05,91.0,-39.8,-141.45,32.33,265.47,-131.08,2.0
1.0,1.0,50.81,-26.21,20.15,0.89,-211.53,-11.79,33.71,-32.95,-43.84,9.58,162.32,7.14,9.15,-20.12,-115.7,-92.58,-38.66,1.0
2.0,2.0,-78.18,-14.21,-38.71,-16.17,172.67,-45.71,4.83,21.23,-26.76,105.26,65.32,-100.69,-52.75,192.77,82.57,103.03,-78.51,2.0
1.0,3.0,229.5,-63.35,-26.52,-5.05,-56.63,-14.42,-5.1,-103.69,-48.42,10.82,2.54,-130.17,93.64,-13.19,3.86,160.46,69.87,2.0
2.0,1.0,18.55,32.57,18.64,3.09,-36.41,36.77,-56.4,152.91,6.02,-164.33,3.67,50.02,122.8,-14.79,-35.0,156.38,63.9,1.0
2.0,1.0,74.74,20.71,31.54,-1.94,-82.09,-5.32,-76.72,-135.78,19.92,-98.59,-0.44,12.78,-11.91,29.39,-22.08,-109.66,68.03,0.0
1.0,0.0,66.73,117.38,35.32,-0.38,264.78,-26.08,-46.57,12.57,111.17,109.4,29.43,176.23,76.17,-104.04,35.22,-68.61,46.14,0.0
2.0,1.0,-402.91,26.75,-100.1,-2.75,245.65,-19.28,-41.57,-39.6,79.87,110.68,111.05,32.02,70.03,-142.61,-57.31,-74.7,56.18,0.0
1.0,2.0,173.96,-29.03,78.51,2.1,-196.76,-7.62,-2.18,95.92,-8.48,-156.66,59.6,-98.72,6.6,-57.32,85.33,91.45,-101.77,2.0
2.0,2.0,-251.59,-36.42,-115.59,2.64,-62.9,43.37,-11.27,-0.08,34.47,9.48,10.08,7.08,20.93,-125.54,7.05,165.95,-99.34,0.0
2.0,2.0,-101.54,-73.17,-135.06,-8.44,-262.13,-13.89,-102.08,7.85,54.39,-187.91,28.16,-199.05,-185.57,-57.99,-40.18,62.96,-39.8,2.0
3.0,2.0,-411.89,-76.46,-66.38,4.32,2.27,44.47,37.46,120.57,17.29,-7.09,-42.07,-174.88,-60.23,238.84,117.4,-32.79,4.26,0.0
2.0,2.0,-83.42,-55.39,-130.59,-0.01,-143.01,-75.74,12.21,-91.47,30.78,14.08,-67.5,-58.58,-60.19,-34.57,21.79,188.22,-120.23,2.0
1.0,2.0,63.98,-76.77,-74.41,3.92,-315.37,28.52,96.8,-149.47,28.8,145.89,5.04,66.57,71.99,54.79,31.87,96.69,-187.08,0.0
2.0,1.0,322.87,-28.57,46.93,2.09,-342.31,-3.74,-50.72,44.51,-97.46,-26.9,-38.21,-139.17,16.3,146.83,140.48,61.37,-10.48,2.0
0.0,3.0,317.83,-19.74,71.72,-10.47,103.2,-48.9,20.54,-96.93,-58.3,76.42,69.45,-77.96,-21.88,-81.89,82.46,209.36,46.99,2.0
1.0,2.0,-3.89,-34.21,-8.54,12.78,-109.44,19.31,-19.34,-26.23,18.89,-169.65,37.78,-94.24,-72.75,-99.57,-32.56,-212.79,-24.72,1.0
1.0,3.0,409.44,-23.83,-107.9,-5.16,81.17,2.75,-12.83,-75.94,-87.3,-82.67,-39.44,17.23,-165.94,43.97,-59.01,260.73,163.67,2.0
2.0,1.0,38.85,-80.31,-323.39,0.93,-314.74,3.38,-41.96,-160.39,3.44,-105.23,-52.79,-200.23,-127.76,12.5,-48.51,-401.68,52.44,1.0
2.0,2.0,60.43,28.92,-112.11,12.42,301.29,7.13,-14.95,35.97,-69.52,43.23,72.83,0.17,50.7,240.7,-30.37,-80.5,-20.95,2.0
1.0,0.0,156.67,100.35,-57.86,-0.36,117.5,-31.75,-14.36,-159.8,-16.66,-50.41,-0.51,189.06,-202.29,-188.34,-54.76,149.02,-14.24,0.0
1.0,2.0,-9.89,-111.44,-162.4,-2.83,-373.49,-78.62,36.68,8.86,-2.95,-164.98,-103.05,-33.7,60.87,-131.39,77.94,188.44,155.2,0.0
1.0,2.0,159.6,2.03,170.14,-5.59,78.17,17.63,-9.44,54.63,230.11,-52.51,-103.23,-128.45,-58.73,2.13,51.43,-46.79,-49.33,0.0
1.0,2.0,198.73,-53.17,-161.18,-0.31,-280.77,-7.26,-22.7,84.2,-76.34,-26.25,69.7,-47.79,-62.0,-81.93,-83.36,-201.9,103.98,1.0
1.0,1.0,220.89,49.81,-99.57,3.54,344.95,34.81,-63.35,94.43,135.21,-12.71,-4.99,-99.76,17.6,-66.09,21.08,265.79,145.33,0.0
2.0,1.0,-133.29,-3.8,-150.45,-3.96,-115.34,-11.56,29.51,127.61,-113.16,-4.98,25.04,97.21,62.43,-44.6,-143.96,176.31,-81.41,0.0
2.0,2.0,101.63,-3.38,-231.84,-6.98,156.04,20.61,-3.46,105.59,14.33,56.34,-81.15,4.25,-148.45,17.32,2.7,163.22,30.77,2.0
2.0,1.0,-371.2,29.39,-105.62,9.28,122.51,-35.42,-6.24,-153.1,-55.78,22.91,-72.54,67.57,-91.37,-27.11,-83.28,-23.66,63.35,0.0
1.0,2.0,-113.75,-28.25,-5.22,-2.47,2.81,-8.81,59.69,-175.8,53.91,122.25,125.23,94.27,132.42,-30.29,23.88,-15.45,-30.53,1.0
1.0,1.0,340.11,17.18,51.66,3.19,-147.7,0.9,-13.57,-94.96,47.44,-78.32,-142.85,70.0,-37.62,-42.15,25.8,99.49,23.82,1.0
3.0,0.0,-201.09,30.84,27.51,1.46,-186.99,16.68,-73.37,85.08,97.12,-162.97,-141.71,43.83,-17.67,143.19,-40.21,-17.79,-2.59,0.0
2.0,2.0,-350.39,-72.3,-72.71,0.4,102.88,-11.01,60.75,18.64,-21.62,-19.04,37.74,-172.2,-177.05,159.85,-81.98,33.65,-41.87,2.0
1.0,1.0,113.89,-20.39,-146.82,4.95,-124.15,41.55,-41.36,28.81,-13.27,-44.92,-66.64,-78.32,9.61,-33.06,40.57,-175.42,43.36,1.0
1.0,1.0,236.24,33.63,21.44,0.89,41.4,-16.93,-22.24,61.45,-64.14,-68.94,-94.93,-52.92,-6.54,-118.1,89.76,246.04,-81.93,0.0
2.0,2.0,-75.99,-108.14,-144.36,7.09,-302.47,9.14,5.65,-51.49,69.15,50.78,82.28,-228.75,141.48,-55.94,70.87,-134.38,-56.72,2.0
2.0,1.0,-348.56,-14.84,-107.62,7.61,240.27,-69.84,82.8,-45.45,-191.18,-95.95,-25.96,-28.12,-87.5,70.55,-16.61,-85.76,-79.6,2.0
2.0,1.0,-144.14,8.85,-49.22,-8.3,80.22,-74.7,3.63,-107.28,-199.34,-118.83,141.14,13.76,4.56,59.03,-73.38,111.71,6.41,2.0
1.0,2.0,164.99,-17.48,-61.06,5.28,-44.51,34.12,-58.1,272.42,-28.31,64.14,-10.75,-63.91,-51.86,-3.74,-15.25,144.94,112.45,2.0
2.0,1.0,336.19,36.73,-230.07,10.41,-75.08,2.11,-52.49,159.83,-65.62,-89.48,-3.31,113.67,68.75,131.84,187.26,212.72,53.12,1.0
2.0,1.0,-75.53,-26.6,-42.1,3.69,-236.61,-8.06,-40.76,-13.32,71.75,-129.55,-112.56,5.02,67.01,-24.91,-3.65,97.75,109.0,1.0
1.0,2.0,182.53,3.3,26.31,-1.82,72.84,-49.74,-35.48,131.42,135.32,-257.61,-40.16,-121.37,85.5,6.08,110.08,67.08,20.78,0.0
1.0,2.0,-85.92,-65.85,-66.98,5.97,-225.25,-10.28,41.92,-57.9,15.4,-132.2,23.91,54.84,-38.54,-72.4,11.29,217.3,45.09,0.0
1.0,2.0,67.04,-57.9,-85.13,2.45,-223.35,15.75,-48.99,62.32,31.72,61.89,92.54,-121.96,-61.04,-44.36,-32.41,58.83,21.82,2.0
1.0,3.0,-137.39,-105.07,-126.69,5.25,13.81,-16.55,53.11,100.76,-19.71,118.79,26.71,-154.24,65.56,-21.5,113.42,167.56,-31.64,2.0
2.0,3.0,167.34,-101.17,-371.66,5.49,-134.47,-3.27,-41.11,-95.59,166.73,-17.18,-5.35,-57.89,-49.47,53.09,-34.8,233.8,-99.11,2.0
1.0,2.0,286.02,-20.26,-12.98,10.57,-247.67,-11.42,-92.91,-16.26,-4.56,-2.02,238.98,-36.27,31.29,-19.72,64.24,328.33,-122.08,2.0
1.0,1.0,171.35,76.97,-76.71,-7.01,458.68,11.66,-55.45,-0.27,-78.11,-6.57,26.48,-0.54,39.61,-125.94,-55.82,163.38,-47.83,0.0
1.0,2.0,42.31,-96.12,-192.85,-7.61,-319.22,-38.81,24.37,-12.18,-96.23,98.65,58.87,2.32,122.86,-50.03,21.18,159.72,63.79,0.0
2.0,2.0,104.02,-94.14,-305.49,3.34,-453.46,1.22,10.68,49.92,-17.19,13.7,3.94,3.07,-95.32,44.56,-109.79,46.21,-17.75,0.0
1.0,2.0,131.07,-21.71,-91.13,5.54,-90.88,-28.92,-5.16,156.65,46.86,129.09,-33.18,-0.01,-56.72,-58.45,-28.17,-16.16,-3.97,1.0
1.0,0.0,89.49,89.41,21.39,-10.19,88.36,47.09,-39.65,-3.11,-17.76,79.39,5.63,118.71,132.94,-28.98,-153.9,-30.97,16.37,0.0
1.0,1.0,146.82,11.7,246.26,-9.36,-248.5,-2.87,-51.45,-14.75,10.1,183.54,-67.73,-71.31,-75.28,-23.03,-56.69,37.72,-82.71,0.0
2.0,1.0,-191.3,24.34,73.73,8.73,-35.16,-13.32,-52.27,79.84,-8.09,-8.19,66.55,-84.07,-22.38,108.39,145.62,-65.52,69.22,1.0
1.0,3.0,249.01,-17.64,-200.88,-5.6,210.97,43.76,-64.19,-3.83,5.32,2.37,143.79,-21.55,-50.16,-1.32,100.98,77.63,162.36,2.0
2.0,1.0,-28.46,-21.74,-34.57,1.61,-475.01,-36.75,-95.32,45.34,30.05,-32.37,-119.5,-33.34,76.91,-142.92,-35.44,278.99,-19.59,2.0
1.0,2.0,107.86,-76.23,-105.58,-3.57,-351.01,-12.15,-33.56,42.27,36.79,30.48,-36.85,-123.48,-9.11,-34.85,-61.05,57.01,-65.01,2.0
2.0,2.0,-120.06,-6.56,-62.98,5.76,-86.73,-18.88,40.4,-112.72,-74.65,-163.84,177.17,161.21,-81.84,102.15,111.25,17.57,171.35,0.0
3.0,1.0,-229.77,-27.16,-75.82,-12.86,-333.27,45.78,-51.8,-92.36,34.96,81.67,-43.26,15.55,-78.37,74.48,10.61,189.87,-52.23,1.0
2.0,2.0,-44.65,-37.05,-55.78,0.38,-113.77,-3.93,55.52,-36.69,-39.32,96.27,64.94,129.31,-90.78,111.11,28.83,-67.8,-66.3,0.0
1.0,2.0,123.27,20.84,55.12,10.46,243.88,-5.98,-36.92,-32.17,-82.63,19.26,-91.58,-143.99,67.56,28.88,-91.24,-22.99,67.86,0.0
2.0,2.0,-17.93,-66.68,-233.7,-6.1,75.13,67.58,41.63,-36.29,75.36,13.96,-84.33,-86.99,44.82,39.25,84.44,-14.11,37.61,2.0
1.0,1.0,72.52,50.94,136.22,3.92,33.83,-23.34,-43.58,-139.09,32.08,11.68,71.32,-12.01,-23.11,-109.64,28.73,83.81,25.03,0.0
2.0,2.0,-64.65,-65.57,-116.86,0.13,139.46,48.54,48.27,-73.45,-14.86,16.2,106.81,-140.14,-95.21,121.07,21.87,-17.49,20.07,2.0
1.0,2.0,98.43,-20.32,-67.48,-0.48,-63.31,40.91,12.48,-82.43,133.85,-3.45,-73.72,-65.57,-11.73,-57.71,-87.65,326.86,28.98,1.0
1.0,1.0,242.22,51.44,-14.57,-4.92,176.18,-3.24,-113.25,-88.06,-0.54,24.51,-75.91,-48.22,-143.58,47.0,37.75,144.33,-53.15,0.0
1.0,2.0,-73.69,-46.48,10.74,-10.68,-170.64,24.13,89.26,-7.35,106.53,-52.04,149.27,86.43,186.24,-15.11,50.12,129.44,-22.53,1.0
2.0,1.0,-2.59,20.32,33.45,4.89,-274.85,15.55,-80.61,-148.05,0.64,21.63,70.35,105.21,-91.93,39.11,170.09,101.04,147.01,1.0
1.0,1.0,387.29,25.02,-215.84,-5.86,19.04,23.96,-28.18,-83.28,69.29,-161.52,-92.87,162.36,-123.46,32.84,91.68,-8.76,93.1,2.0
1.0,2.0,-226.56,-26.64,-49.04,-9.33,-47.48,7.71,9.97,50.63,16.93,25.03,44.29,58.03,-38.99,-146.26,72.24,168.67,154.63,0.0
1.0,2.0,169.49,2.99,61.96,1.62,60.96,39.51,-9.25,110.88,162.85,-57.71,1.78,-102.69,42.73,26.89,60.07,-93.86,-159.63,0.0
2.0,1.0,20.85,0.24,-34.31,-8.71,-160.94,-14.29,-32.16,34.88,-41.65,26.41,82.56,72.07,110.32,-3.48,-62.88,89.46,-28.97,1.0
1.0,2.0,-55.92,-37.35,-71.65,-5.59,2.43,16.52,-29.56,-2.94,95.88,-52.46,-71.89,-138.75,-31.02,-77.76,74.86,-137.99,244.13,1.0
1.0,2.0,187.57,-79.32,-186.42,-12.4,-82.92,-16.73,-19.87,-31.54,-71.42,38.69,-144.5,-125.63,70.53,51.66,43.81,-4.12,64.56,2.0
2.0,1.0,194.57,25.29,-34.72,-4.44,26.89,6.97,-7.7,-4.32,-121.22,-30.18,25.6,-66.84,-92.18,66.16,-35.74,264.14,-209.35,1.0
1.0,1.0,171.74,23.96,23.32,8.05,149.33,28.03,-24.79,36.29,17.73,-2.18,-12.41,-111.66,1.9,-34.29,-11.48,102.39,-17.65,0.0
1.0,1.0,87.88,-20.61,42.01,12.84,-354.34,-59.16,-55.25,-55.77,47.58,-43.34,-46.42,-74.1,-58.24,-60.07,-78.77,105.25,36.34,2.0
1.0,1.0,104.33,-4.74,50.83,-10.73,-78.33,18.66,-12.73,26.52,-165.47,-104.65,-98.05,-91.99,127.68,8.76,80.23,-15.28,-31.29,0.0
1.0,2.0,27.83,-56.6,-163.65,8.13,-136.64,-35.86,-29.02,129.55,154.73,-10.01,88.33,-142.51,53.26,-43.34,-63.44,-180.11,-21.57,1.0
1.0,1.0,253.23,24.34,-75.68,11.08,27.17,-38.21,-2.83,-130.13,-20.38,-193.92,-19.56,67.98,-57.05,-25.94,-82.37,215.44,135.36,1.0
1.0,2.0,176.52,-8.32,-103.35,-4.55,87.19,-20.71,-57.21,0.14,-70.38,128.99,46.86,-48.75,-18.27,-48.79,-57.8,-26.37,-50.9,0.0
2.0,0.0,112.7,7.95,-216.48,-3.59,-118.17,36.85,-61.46,-64.71,16.39,23.31,-86.38,-121.82,9.83,-3.15,61.41,-145.53,0.3,1.0
2.0,1.0,147.7,55.42,35.96,0.53,0.69,-39.68,-24.69,-38.13,-36.31,42.99,31.04,61.75,-76.77,52.89,30.17,130.9,-42.14,1.0
1.0,2.0,173.63,-40.63,-141.66,-6.73,-25.81,39.93,-39.71,-112.49,90.43,-58.22,-87.36,-58.16,106.9,-0.9,21.69,230.57,5.15,2.0
1.0,1.0,268.54,32.97,-76.94,-5.65,110.69,-83.21,-37.86,-74.17,108.62,-52.39,-121.16,-47.25,-2.03,-36.57,94.85,140.38,17.51,0.0
1.0,2.0,680.39,5.73,-352.18,3.05,-41.94,-50.22,-14.53,70.25,5.35,-76.52,-61.19,131.48,-150.48,20.39,-83.95,283.54,68.49,1.0
1.0,2.0,-188.15,-34.29,114.38,-2.34,2.12,40.59,100.4,30.14,-92.44,-48.87,128.27,89.25,51.53,-140.06,53.29,209.25,7.38,0.0
2.0,3.0,-94.48,-127.78,-247.97,-6.67,-206.57,-1.23,-17.64,-122.64,-59.68,20.68,1.29,-166.0,46.02,48.22,75.18,235.68,191.61,2.0
2.0,1.0,71.47,74.1,-7.97,-16.26,57.91,56.82,-86.22,-22.71,-21.25,2.78,34.19,65.99,-122.81,-35.05,-75.27,36.93,-39.23,0.0
2.0,1.0,-121.72,-38.15,-195.95,8.63,-186.03,17.61,4.09,-39.19,115.45,-78.54,40.11,36.36,0.24,36.61,-103.0,11.6,43.02,0.0
1.0,2.0,205.68,-47.51,-107.18,-0.04,-115.96,-11.34,-23.5,20.67,-159.27,133.01,38.88,-52.78,-9.95,-5.84,-132.12,236.78,117.44,2.0
1.0,1.0,81.0,86.52,151.92,-0.36,200.23,49.05,-0.11,25.62,44.41,-87.66,118.49,-4.33,61.38,-175.83,89.22,278.87,-59.11,0.0
2.0,1.0,-95.05,-23.29,-134.22,-7.05,35.91,3.2,6.04,22.98,-76.32,-100.02,-81.58,-66.86,65.09,-3.03,70.35,-13.94,15.39,1.0
1.0,2.0,1.38,30.69,45.3,-2.13,385.99,28.52,55.29,-85.72,-36.54,-24.91,-67.16,-39.4,-75.9,26.85,5.76,197.43,42.2,2.0
2.0,1.0,82.3,-8.85,-189.77,2.74,-192.81,20.7,-67.03,41.91,59.83,152.52,-176.65,65.64,-20.9,-23.17,201.37,235.98,-22.22,2.0
1.0,2.0,90.14,-12.51,167.81,3.03,29.31,7.5,-38.4,12.09,-82.63,171.76,-88.05,-201.43,40.15,6.7,-84.22,-37.83,-8.1,0.0
2.0,1.0,-21.68,26.78,-40.57,5.57,-155.27,19.23,-57.86,-94.04,29.86,-35.44,-120.67,205.64,-88.36,-32.72,94.43,-52.33,-62.76,2.0
2.0,1.0,-6.06,27.73,44.47,-1.99,1.67,-59.69,-10.74,-48.21,-85.85,-85.17,-11.21,-16.55,-135.97,105.61,53.21,-114.5,19.42,0.0
1.0,2.0,287.24,-49.06,-73.34,2.41,-80.77,13.04,-89.25,56.65,-61.62,117.77,-53.82,-286.26,48.21,30.82,-77.0,231.54,92.91,0.0
1.0,2.0,188.39,-5.71,-49.18,-1.39,123.29,-12.14,-27.86,-5.42,80.62,99.86,-130.28,-167.69,56.61,-8.46,-32.56,22.78,-37.24,0.0
1.0,2.0,-245.86,-35.23,-15.17,-2.06,-56.29,44.99,44.74,5.72,84.39,-95.98,251.24,39.18,-55.04,-148.16,-16.7,228.96,-3.15,0.0
1.0,2.0,273.96,-50.18,-155.49,8.03,-187.76,-2.67,18.17,48.4,-68.64,-57.24,29.04,-61.13,7.21,-7.25,122.51,274.84,-2.99,1.0
1.0,1.0,48.82,-9.1,-11.39,1.75,-73.75,-61.6,-33.1,-74.38,9.36,-68.68,48.47,-125.61,19.13,-19.82,-155.18,-87.17,-165.59,1.0
1.0,2.0,137.86,-9.75,-99.6,12.91,27.72,-41.65,-17.7,28.49,133.41,129.3,-94.77,-6.92,-20.82,-40.18,127.52,-23.36,23.66,2.0
2.0,1.0,181.47,14.39,14.09,3.17,-51.5,15.0,-57.03,-76.15,-36.12,59.37,-52.48,-36.76,15.14,86.0,-69.75,-50.28,-13.13,0.0
1.0,1.0,84.1,54.26,136.53,5.45,73.02,50.3,-53.81,41.53,-63.27,133.67,44.53,-42.27,1.7,-101.57,-2.9,191.23,-48.92,0.0
1.0,1.0,120.36,22.54,32.68,5.47,3.78,26.91,18.14,72.25,92.83,44.86,-51.13,10.59,58.35,-168.32,172.21,-39.99,8.08,2.0
2.0,1.0,-159.25,-10.27,-122.0,2.93,-70.77,37.21,16.4,39.56,35.66,78.42,89.7,97.02,-83.49,-17.55,113.84,117.56,29.27,0.0
2.0,1.0,94.29,-2.9,-156.75,7.65,-90.78,47.49,-34.59,51.46,51.31,32.55,-12.85,-0.19,22.02,104.72,1.1,81.81,-9.4,1.0
1.0,2.0,141.0,22.23,36.95,8.95,208.68,-43.58,-73.3,89.42,33.17,-110.62,90.51,-144.88,101.26,19.05,-128.56,79.26,-2.26,0.0
1.0,2.0,-181.17,-5.14,148.06,-2.87,109.91,-37.11,103.65,-23.49,-195.22,45.31,10.01,145.37,55.61,30.74,-39.93,-45.51,36.49,0.0
1.0,1.0,313.67,19.65,-115.14,11.22,-61.44,26.58,-0.9,-2.23,-18.63,-14.98,6.29,36.96,79.44,77.92,-113.34,-18.29,-41.97,1.0
2.0,2.0,81.41,-22.84,106.27,-4.82,-80.27,8.92,-10.9,-125.94,2.49,7.94,75.46,-183.48,-119.51,104.79,4.58,-52.14,-12.19,0.0
