cat_0,cat_1,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,target
1.0,1.0,3.68,-26.57,-92.15,4.28,-110.26,26.54,15.54,29.53,4.91,36.1,19.86,23.22,22.36,1.0
2.0,2.0,1.18,31.73,-96.76,21.13,386.4,140.63,-42.4,-0.3,247.03,210.91,26.93,-77.11,-16.76,0.0
1.0,1.0,-17.92,-13.45,46.03,-26.54,-117.01,-90.06,59.55,-4.76,-332.53,28.88,-17.97,19.07,11.78,0.0
1.0,1.0,-7.62,-3.03,11.4,65.01,207.18,87.05,-12.65,-24.89,-1.14,-155.8,-63.35,3.0,-6.03,0.0
2.0,1.0,-23.45,-10.36,27.76,12.93,432.34,14.89,15.77,10.94,-293.35,136.64,-90.6,-32.64,-47.77,0.0
1.0,1.0,2.15,11.7,-138.3,-44.11,78.21,93.82,-24.1,-25.43,106.56,-82.18,-168.37,-47.1,30.4,0.0
1.0,2.0,-12.39,12.16,137.99,-27.35,273.51,29.25,28.84,17.18,-162.1,20.71,72.61,12.31,-18.21,0.0
1.0,1.0,3.4,17.35,-129.35,38.21,-173.27,-91.28,-8.41,52.17,115.96,11.66,-4.98,16.33,15.6,1.0
2.0,1.0,-11.76,-3.96,-28.43,64.38,300.01,122.83,-1.67,-12.05,60.35,-166.8,-25.08,-23.21,-43.22,0.0
1.0,1.0,2.9,-2.35,59.89,-42.08,47.24,179.51,5.33,-53.09,-125.96,63.64,97.05,54.95,-23.35,0.0
1.0,1.0,-6.08,9.89,34.79,-6.93,-83.34,-44.15,48.68,18.41,-113.1,-324.29,28.39,-3.68,56.17,0.0
1.0,1.0,-16.03,45.06,-21.48,49.08,259.02,27.54,10.14,-0.27,-259.36,-5.37,99.4,-12.48,19.27,0.0
1.0,1.0,9.52,1.55,-223.61,-73.08,-109.94,1.42,-30.15,0.3,-3.01,16.04,3.48,-40.07,15.59,1.0
1.0,1.0,4.19,13.13,-78.05,16.02,-24.09,-24.48,-8.67,12.32,134.87,17.4,54.37,-50.34,-15.51,1.0
1.0,1.0,-14.44,2.39,-41.1,-59.35,337.13,-18.26,-5.44,70.81,29.42,72.47,13.26,0.17,11.19,1.0
1.0,0.0,-17.83,-1.85,14.88,-37.25,158.88,-7.77,32.5,1.53,-191.24,-205.34,12.37,-19.13,-40.54,0.0
2.0,0.0,-10.92,6.23,0.22,32.42,231.69,81.87,-6.37,23.06,419.44,-31.76,77.47,2.11,1.49,1.0
1.0,1.0,-1.75,19.26,14.14,-54.99,-75.04,81.95,24.48,-37.76,-191.57,20.27,-124.5,33.32,27.33,0.0
2.0,1.0,-23.35,18.23,63.82,38.6,431.31,-37.28,-9.46,32.74,10.87,-28.56,-17.8,-10.42,-19.47,0.0
1.0,1.0,-12.34,30.57,11.45,30.79,148.92,-4.63,7.94,7.85,-21.89,-95.9,-34.47,-4.53,-29.91,0.0
1.0,2.0,-3.82,37.01,-89.9,-73.06,-173.69,23.49,35.24,-32.57,-181.13,3.25,0.87,-20.81,-40.64,0.0
1.0,1.0,-2.24,17.23,-85.92,-18.28,181.47,98.38,-6.07,-7.43,-19.89,-71.96,-28.38,-36.76,0.41,0.0
1.0,1.0,-0.18,18.64,19.65,-19.54,-446.76,-40.2,47.87,-41.35,-98.77,-25.43,-125.85,43.73,3.38,0.0
2.0,1.0,-9.88,9.82,-51.59,83.87,20.88,-44.19,-10.73,-2.2,244.71,-110.89,14.69,-31.17,1.37,0.0
1.0,1.0,3.01,-20.94,-41.73,20.38,371.38,105.54,-43.19,8.47,49.41,207.08,-20.05,-36.43,16.71,1.0
2.0,1.0,-21.14,-34.52,56.9,32.56,503.13,21.65,-24.84,23.69,214.89,21.99,-18.91,-25.1,-13.57,0.0
1.0,1.0,10.84,-29.15,-53.06,81.69,-366.55,-14.09,-7.85,-16.56,173.85,-83.5,-2.73,50.01,-61.56,0.0
1.0,1.0,4.64,6.23,-70.95,-33.84,-209.38,45.25,7.53,-37.07,86.38,26.32,24.45,-8.97,-35.63,0.0
1.0,1.0,-7.33,-8.37,96.52,-17.58,-149.91,-136.05,17.35,8.09,-133.61,132.72,11.02,48.44,-52.62,0.0
1.0,0.0,-12.53,32.48,-78.03,-9.64,345.27,13.84,-4.03,33.36,-19.25,-40.29,-31.47,-63.54,-43.1,1.0
1.0,1.0,0.77,4.27,-171.01,-19.19,-146.59,53.14,31.21,27.69,45.49,67.64,-12.46,-2.94,32.95,1.0
1.0,0.0,13.72,24.5,-134.62,-33.56,-367.34,-114.43,-9.65,30.27,158.67,-60.25,-14.14,-5.04,5.38,1.0
1.0,1.0,17.86,5.32,-47.3,-86.02,-100.92,67.35,8.63,21.39,137.61,40.86,20.84,-23.83,6.18,1.0
1.0,1.0,-9.52,-8.92,33.79,13.7,323.78,128.73,0.23,-6.3,16.88,-49.98,70.27,-0.98,23.5,0.0
1.0,1.0,-8.83,22.74,160.09,86.69,138.6,-33.34,-21.92,-19.47,-103.62,-116.65,-41.27,64.39,-13.14,0.0
1.0,1.0,3.83,-20.25,-115.64,41.32,-168.65,-179.83,15.62,41.32,-216.47,-18.28,74.03,-75.3,45.5,1.0
1.0,1.0,25.61,2.86,-174.38,68.77,-597.1,124.46,19.12,-64.41,307.61,158.42,-34.59,-22.38,-3.61,0.0
1.0,1.0,1.26,-21.11,2.14,36.11,72.15,-19.67,-6.65,10.94,-41.88,-150.77,-28.48,-19.57,19.06,1.0
1.0,1.0,-2.47,6.84,111.62,-88.68,-63.84,-30.12,-21.1,-55.15,-181.77,34.91,-36.26,60.41,-24.8,0.0
1.0,1.0,-10.77,19.37,-37.64,-39.01,149.01,-16.96,-17.93,-2.02,-60.02,-138.9,27.24,-0.86,-41.18,0.0
1.0,0.0,-1.98,-22.88,-173.71,-8.87,-123.74,72.04,18.55,29.37,141.75,-31.59,-69.38,31.75,-16.03,1.0
1.0,1.0,1.13,-6.93,-18.23,10.87,219.38,76.25,-27.78,15.7,228.7,11.44,28.71,-10.27,-33.22,1.0
0.0,1.0,11.66,34.33,44.63,16.67,-41.73,-60.82,-14.45,-3.7,-417.57,13.79,-112.85,14.63,32.43,1.0
1.0,0.0,4.67,-59.01,145.42,-76.54,24.73,-35.65,1.53,-21.31,-300.85,80.99,-10.22,9.98,-15.05,1.0
1.0,2.0,-3.35,3.53,-185.51,19.37,-32.49,-106.07,6.2,40.96,-73.96,66.71,35.73,-78.27,-16.26,1.0
1.0,2.0,4.68,62.06,-221.2,30.71,-42.89,195.63,27.77,13.5,58.46,52.65,4.19,-3.93,-2.35,1.0
1.0,1.0,12.52,24.72,-124.18,7.79,-0.49,160.32,13.2,46.74,145.34,-65.65,9.27,23.05,31.26,1.0
1.0,2.0,8.62,8.53,-171.48,29.8,-275.84,-64.38,-8.79,4.71,81.11,56.47,24.0,-31.66,14.68,1.0
2.0,1.0,-3.38,-39.91,-1.27,34.06,-101.14,-27.17,15.35,4.24,268.35,26.45,-22.24,-18.93,-16.44,0.0
1.0,1.0,-10.95,49.56,-16.28,-29.02,114.04,15.54,4.02,-3.56,-79.74,-55.69,-33.02,6.3,3.9,1.0
1.0,1.0,-9.79,-21.06,91.62,9.19,205.33,86.72,-0.38,-14.69,0.96,194.13,-16.89,44.5,65.29,0.0
1.0,1.0,-10.92,5.95,22.26,24.19,-98.69,-25.85,41.45,-16.09,-267.99,-146.53,19.21,22.72,-9.57,0.0
1.0,2.0,-2.09,33.6,-25.87,-89.51,330.66,33.79,-14.63,10.28,-60.09,52.03,20.49,-81.51,-28.94,1.0
1.0,1.0,-3.24,27.56,-102.3,-7.18,113.59,-4.14,-16.19,13.18,-235.98,-247.01,39.95,-0.73,-37.86,1.0
1.0,1.0,0.67,3.89,-123.07,51.39,-83.97,-16.82,-16.43,14.94,-152.84,-7.41,24.61,46.86,22.64,1.0
1.0,2.0,0.69,-9.8,-278.88,-31.62,225.55,42.94,-26.03,2.31,-10.81,201.87,127.68,-156.56,-3.82,1.0
0.0,2.0,10.51,-16.39,27.56,10.5,-55.78,-9.21,-6.31,32.56,-8.6,4.91,-66.09,42.5,-19.81,1.0
2.0,1.0,-4.12,28.47,-27.22,55.73,-307.47,0.68,44.12,-27.91,201.28,123.45,-5.53,-7.51,-13.91,1.0
1.0,1.0,9.89,53.71,-32.53,16.76,-101.69,42.87,7.64,14.55,106.39,-48.4,-36.01,4.79,-12.69,1.0
1.0,1.0,-4.21,33.8,-170.1,3.27,82.99,-39.98,-11.39,67.48,352.09,-12.22,-85.37,-50.69,-24.95,1.0
2.0,1.0,-1.05,-20.66,-61.06,-32.53,35.32,105.0,23.73,-40.19,-19.42,-37.47,-20.85,-71.64,18.96,0.0
1.0,1.0,-15.13,8.37,33.01,1.25,-89.04,-23.58,41.0,-4.06,-155.15,-147.34,54.41,52.84,-16.78,0.0
2.0,1.0,-15.06,-53.97,38.03,29.51,318.29,69.45,-12.48,-9.86,81.63,-68.29,-83.96,0.25,-1.05,0.0
1.0,1.0,1.16,-15.6,-44.01,1.4,-63.67,-26.66,2.36,7.14,207.76,228.17,-51.12,-41.79,-1.09,1.0
2.0,2.0,-25.64,27.41,19.08,-16.21,496.84,17.85,23.13,13.58,-271.78,65.95,-7.33,-69.58,18.38,0.0
1.0,1.0,-8.77,-27.32,59.65,-46.32,304.06,133.53,9.9,-14.46,-211.57,23.69,-25.8,19.99,-22.54,0.0
1.0,1.0,0.06,-45.97,90.41,-30.46,183.46,-57.97,-9.63,50.73,-107.21,-7.21,-47.89,24.44,1.74,1.0
1.0,1.0,-12.15,4.44,4.65,25.63,160.78,13.99,8.24,-18.64,-230.57,-178.52,26.42,-13.0,-26.99,0.0
0.0,1.0,11.87,-83.97,-152.04,74.4,-216.19,-139.79,-14.97,41.58,-215.81,107.8,28.48,-14.62,-15.52,1.0
1.0,2.0,-23.45,-15.88,-7.98,12.38,348.99,-31.47,-6.78,20.98,-350.68,-199.15,-58.04,28.5,13.76,0.0
1.0,2.0,-3.16,5.79,99.24,24.68,-7.69,-11.84,11.68,-21.76,-247.38,159.78,14.55,36.01,-20.87,0.0
1.0,1.0,-17.44,-49.93,10.46,-23.3,308.63,-19.48,-11.67,11.93,-225.27,89.23,11.27,11.36,10.58,0.0
1.0,1.0,10.67,19.54,42.82,45.3,-181.6,-113.39,11.31,-0.56,-118.6,111.14,-18.46,-48.39,-51.41,1.0
1.0,1.0,17.84,-21.62,-131.55,-6.41,-257.03,-115.89,-16.11,21.28,-61.44,-160.43,37.53,-51.39,28.26,1.0
1.0,1.0,1.89,-15.26,-89.03,44.89,-89.22,-30.07,-13.57,29.62,110.55,-77.77,17.11,27.72,15.23,1.0
1.0,1.0,0.5,-25.07,109.71,-14.62,91.4,143.12,-1.52,-62.26,-300.8,-1.28,-2.03,67.32,-12.44,0.0
1.0,2.0,11.39,-9.0,-196.9,-43.9,21.83,100.24,-50.5,-6.69,366.41,138.3,4.71,-43.95,30.38,0.0
2.0,1.0,5.91,6.64,-142.34,-17.14,87.15,165.74,11.29,-25.07,214.81,61.2,-59.0,-110.11,-11.3,0.0
1.0,1.0,4.28,-12.26,-12.33,0.3,-243.18,86.67,55.09,-25.76,-221.35,113.03,-63.55,30.33,18.9,0.0
1.0,1.0,-8.86,28.27,174.75,61.91,219.7,13.47,25.65,9.54,-244.02,-11.31,34.75,31.26,-44.63,0.0
1.0,1.0,9.36,65.69,-76.01,-48.51,-4.59,3.06,-13.8,-25.68,-74.44,-180.36,1.65,-85.75,52.87,1.0
2.0,1.0,-14.03,6.56,-157.47,87.43,469.56,29.13,-14.91,57.64,50.79,-31.39,-22.21,-90.99,-19.24,1.0
1.0,1.0,12.52,25.5,-174.3,10.74,-380.05,-192.51,8.24,33.47,-83.95,167.48,-41.09,-73.33,43.55,1.0
1.0,1.0,3.56,-2.46,-102.1,-3.45,-3.36,116.09,13.72,-33.7,18.66,15.86,-34.75,-62.53,10.77,0.0
1.0,0.0,7.78,2.88,-32.98,-23.27,-104.69,23.38,5.72,20.09,103.54,-150.09,-1.4,15.86,-27.33,1.0
1.0,1.0,-0.18,-15.87,84.4,85.62,30.81,86.7,-8.38,-53.11,-227.03,-27.74,-14.17,62.75,-5.08,0.0
2.0,0.0,-15.2,-12.97,45.56,-1.34,226.29,-20.28,13.45,21.12,-21.77,29.72,54.02,-13.7,-11.09,0.0
1.0,2.0,2.68,-1.91,-19.88,16.21,-198.99,18.94,10.49,-24.0,155.1,-92.13,0.94,5.42,58.92,0.0
1.0,1.0,-4.52,6.12,124.51,-49.04,57.26,46.09,29.84,-10.66,-184.54,-11.41,52.96,39.06,-15.58,0.0
1.0,1.0,7.86,36.57,-53.41,-6.26,-169.94,-79.27,-8.91,35.88,86.92,140.97,-13.04,15.49,18.26,1.0
1.0,1.0,9.82,1.7,-93.38,98.93,-198.44,-36.34,-14.03,-9.06,-171.62,-13.53,-48.15,9.95,-43.0,1.0
1.0,1.0,12.9,0.18,-80.27,-44.03,-9.01,205.43,14.3,29.11,368.89,-29.97,-63.35,19.64,-57.26,0.0
1.0,1.0,15.41,8.9,-187.07,11.71,-4.84,194.06,-7.31,-32.27,218.26,104.5,-16.36,-87.96,8.37,0.0
1.0,1.0,-7.07,10.62,130.81,-14.39,-22.87,-85.55,13.53,1.81,-92.88,-23.7,-52.45,33.29,-7.26,0.0
0.0,1.0,18.1,2.16,-57.12,-41.97,-176.76,-47.49,-3.23,41.21,-114.56,-60.94,39.06,10.31,47.59,1.0
1.0,1.0,5.46,27.9,-13.06,-11.56,32.33,-46.81,-12.12,32.87,37.7,-64.34,36.83,-16.77,32.19,1.0
2.0,1.0,5.11,1.53,-90.62,3.9,-3.05,94.87,-10.19,-23.24,238.11,43.08,-71.81,-45.15,-3.77,0.0
1.0,1.0,-2.94,14.3,-13.4,25.75,122.9,156.22,11.23,-17.38,96.96,-150.11,-21.26,7.52,-38.61,0.0
1.0,2.0,10.3,39.19,-161.4,-52.78,-213.02,116.09,19.23,-26.58,77.02,27.55,-56.41,-33.96,-7.88,0.0
1.0,1.0,2.09,-23.68,-45.71,1.74,-163.17,28.11,16.73,-25.67,97.29,-3.17,-21.25,-22.6,5.89,0.0
1.0,1.0,21.48,-9.08,35.86,12.14,-160.12,10.87,-30.61,-24.9,41.41,-66.82,58.06,6.49,3.9,1.0
1.0,1.0,12.07,-2.53,37.87,43.73,38.95,66.56,-7.6,37.62,157.81,-57.19,-8.95,39.24,-39.12,1.0
1.0,1.0,-2.85,36.98,-35.74,16.56,-164.61,22.55,29.77,9.71,179.91,-79.98,-10.93,22.89,-7.67,1.0
1.0,1.0,-19.97,42.91,11.34,-5.65,551.94,83.01,2.25,12.72,-246.09,-15.78,54.05,-39.45,0.21,0.0
1.0,1.0,1.0,-8.88,32.86,82.55,-249.06,-53.18,23.11,-27.32,-254.03,249.19,-40.88,34.12,-6.19,0.0
1.0,2.0,-17.88,0.33,133.32,14.22,387.37,37.21,16.56,24.65,-73.3,-52.95,-38.94,16.69,-4.99,0.0
1.0,1.0,2.74,-22.97,-172.89,-1.38,-97.66,-110.65,-7.8,45.91,-160.15,103.36,9.52,-26.07,36.47,1.0
1.0,1.0,-6.23,-64.16,81.75,-36.58,30.51,-24.31,11.88,-15.32,-338.33,-124.81,4.92,38.81,5.03,0.0
1.0,1.0,21.84,-2.55,-22.13,38.65,-80.7,44.73,-35.13,17.7,280.67,-71.19,-13.85,7.5,28.11,1.0
1.0,1.0,-9.84,-5.48,-20.3,21.61,-126.66,-20.7,23.36,-12.91,-172.8,-51.99,-22.82,45.04,-20.1,0.0
1.0,1.0,-21.32,-36.33,52.24,5.34,51.09,-90.21,12.64,11.89,-253.98,-52.82,-44.44,76.14,16.04,0.0
1.0,1.0,-5.56,-1.77,107.49,2.86,117.23,105.66,39.43,-5.97,-196.36,137.88,8.41,42.74,22.16,0.0
2.0,0.0,-12.48,-4.07,52.41,57.49,-352.64,-61.07,93.93,-11.51,90.93,22.28,20.96,-15.69,23.6,1.0
1.0,1.0,11.66,-1.44,-3.99,18.81,-117.49,0.75,8.73,25.12,-26.31,9.48,-12.0,16.77,14.58,1.0
1.0,0.0,11.29,-43.45,-128.93,-45.26,-118.54,-20.78,-26.7,8.66,8.55,68.79,7.69,-12.92,27.34,1.0
1.0,1.0,-17.24,-3.39,57.55,21.08,248.22,-26.77,18.44,7.38,-350.95,-150.0,11.91,2.22,-5.32,0.0
1.0,1.0,-3.16,21.24,-72.42,-32.93,101.74,85.84,15.82,-15.12,-60.09,59.17,28.74,-50.08,2.55,0.0
2.0,1.0,-15.45,2.11,77.17,3.37,578.3,126.37,-26.25,1.77,93.79,-10.88,8.28,-15.14,-28.75,0.0
1.0,1.0,4.54,-42.54,-85.81,-43.49,-103.11,100.56,19.52,-27.79,22.08,85.16,-36.95,-26.37,43.67,0.0
1.0,0.0,-0.27,23.68,-65.58,-52.28,51.78,33.3,-4.54,-9.47,-65.6,-99.43,36.61,-25.48,-1.51,0.0
1.0,2.0,1.15,-23.74,-26.32,28.69,251.54,6.13,-10.69,-1.96,-176.34,3.04,-2.51,-94.29,11.23,1.0
1.0,1.0,-6.97,-0.6,-20.5,59.14,116.56,79.1,3.59,-16.84,38.78,9.26,78.28,-6.07,-10.54,0.0
1.0,1.0,-2.35,-0.98,5.09,9.52,-191.37,-44.59,47.68,19.33,-84.23,-1.33,43.06,13.9,54.86,1.0
1.0,1.0,0.81,-17.7,-13.85,-43.18,-378.24,-35.06,54.0,-12.18,-211.67,59.11,-18.34,41.58,-10.87,0.0
1.0,1.0,-4.61,-26.91,-39.83,66.16,106.69,135.45,0.93,-30.63,-14.12,73.09,-43.85,12.81,18.64,0.0
1.0,1.0,6.85,-3.45,-90.24,-6.94,-190.93,66.84,21.1,1.08,145.67,-23.79,-28.03,0.32,-31.35,1.0
2.0,2.0,-13.01,2.09,-164.48,-68.27,-134.23,52.49,38.61,15.77,184.43,265.99,122.44,15.59,49.38,1.0
1.0,0.0,-13.32,12.18,-52.38,-21.09,318.73,45.57,-5.92,19.57,-47.18,67.35,-5.88,-21.66,1.82,0.0
2.0,1.0,-2.92,7.32,9.57,-91.58,-221.96,-30.42,25.71,1.99,272.62,35.49,4.25,14.48,7.49,1.0
0.0,1.0,9.62,3.68,-74.09,27.8,-79.05,35.7,-0.3,38.39,-22.26,-200.57,51.06,43.59,6.23,1.0
1.0,1.0,4.5,-3.14,-72.64,-11.0,-246.29,-56.75,7.28,4.0,120.12,-10.34,-3.66,-10.77,34.63,1.0
1.0,0.0,-0.5,6.78,8.11,-34.72,-17.44,-127.42,11.63,32.67,-259.83,-49.18,41.76,-22.22,-21.88,1.0
1.0,1.0,-3.21,7.15,-40.98,54.46,433.38,35.23,-25.88,18.12,-291.32,54.88,28.78,-61.66,6.28,1.0
1.0,1.0,1.69,-48.18,-16.66,-44.25,-16.77,-46.15,-11.66,27.64,-125.19,27.07,54.67,42.13,13.41,1.0
0.0,1.0,15.45,-31.54,32.08,-65.49,-59.88,-99.91,-47.58,31.13,-24.68,66.92,8.63,36.86,14.2,1.0
1.0,0.0,7.64,-23.53,49.28,-37.1,-302.96,45.83,18.59,-45.76,-99.37,-47.4,-60.97,69.12,-12.47,0.0
1.0,1.0,-9.41,25.5,179.42,22.95,224.98,-22.66,41.74,35.01,-153.29,97.53,-48.76,-2.69,-29.83,0.0
1.0,1.0,-14.15,24.93,-138.38,10.94,83.4,113.36,23.24,36.14,10.49,6.61,62.57,67.25,-11.01,1.0
1.0,1.0,-3.54,9.85,-7.37,8.2,-24.94,56.66,16.42,27.26,198.77,9.96,-25.87,53.48,0.45,1.0
1.0,1.0,4.38,15.94,-86.81,-8.6,113.03,83.11,-16.98,-18.21,90.27,-38.73,-91.51,-62.12,-47.67,0.0
1.0,2.0,-0.38,-0.06,56.51,29.16,-103.8,-117.14,15.72,23.99,-227.75,-101.82,34.92,24.68,23.17,1.0
1.0,2.0,-4.17,-1.59,38.38,6.9,166.3,147.61,-3.91,-33.4,59.32,135.33,-80.53,24.21,31.76,0.0
2.0,1.0,-12.28,38.23,95.42,57.9,458.53,158.81,-9.5,-14.47,-28.65,-49.17,107.13,16.62,-0.08,0.0
1.0,1.0,4.44,-5.44,-137.5,-38.01,-60.4,126.99,25.39,37.15,16.59,-90.91,-59.61,41.61,3.01,1.0
1.0,2.0,13.79,14.44,-47.52,22.12,-268.71,-92.08,-2.11,-10.03,-126.2,129.79,50.75,-34.26,13.01,1.0
1.0,1.0,-15.63,29.65,-6.37,16.36,32.51,1.72,52.7,-7.01,-297.11,69.37,44.71,-14.09,-18.92,0.0
1.0,0.0,-5.79,12.54,-87.47,22.89,216.35,-114.13,2.58,45.26,-477.82,267.76,-26.78,-73.53,-18.86,1.0
1.0,1.0,1.75,-14.62,63.81,12.19,-219.66,-20.99,16.49,-42.6,-252.29,-55.79,-8.83,45.98,-7.91,0.0
1.0,1.0,3.69,16.49,11.8,26.97,390.15,133.92,-40.5,-37.55,-306.13,30.69,58.32,-29.04,-21.34,1.0
1.0,1.0,-13.69,-34.06,53.98,35.49,182.62,-3.96,3.33,5.13,-16.07,103.86,-87.32,12.59,-20.2,0.0
1.0,1.0,7.17,-48.08,-46.82,-42.96,-496.04,-27.94,80.49,-3.36,-114.61,165.15,-27.51,-4.23,-7.03,0.0
1.0,1.0,6.0,-5.09,101.54,55.61,-195.77,-1.14,12.41,-18.92,195.67,12.37,-3.26,26.62,14.48,1.0
0.0,1.0,15.83,15.9,-18.95,1.17,-207.4,-118.75,-14.75,37.38,-13.4,70.2,20.74,4.24,0.69,1.0
2.0,1.0,-1.73,15.41,-172.83,42.79,-153.9,-84.99,18.67,13.25,167.6,39.93,-32.62,-110.95,1.46,1.0
1.0,2.0,3.09,-16.96,17.01,-70.97,31.38,-59.6,-5.82,22.79,-121.54,-152.34,-35.27,-5.44,8.94,1.0
0.0,1.0,7.06,-0.98,-232.97,-4.31,-305.24,-121.23,-15.73,46.28,-136.9,-4.16,10.12,30.07,-18.62,1.0
2.0,2.0,-6.35,10.75,-25.54,-83.79,108.6,64.97,-32.79,-46.25,18.01,-9.05,-36.02,16.36,27.93,0.0
1.0,2.0,3.74,-11.86,-97.74,-24.53,-266.69,-139.06,9.94,24.72,-105.55,-56.54,-56.72,-14.45,3.19,1.0
1.0,0.0,-6.95,20.52,-31.97,-83.45,152.53,51.6,14.54,11.82,63.36,8.11,-0.28,-33.39,-31.65,0.0
2.0,1.0,-6.88,22.06,19.12,-31.95,275.54,100.94,-23.63,-15.04,206.07,69.73,34.69,-10.41,-13.91,0.0
1.0,2.0,8.3,4.64,-107.8,-43.88,-230.91,101.93,38.82,-0.59,168.86,52.62,45.26,-13.35,15.29,1.0
1.0,1.0,1.75,-8.18,-7.47,85.23,-82.86,24.61,19.0,18.18,89.98,-36.24,43.89,22.1,27.23,1.0
1.0,1.0,-3.71,45.27,52.65,17.92,259.2,14.96,-6.99,11.94,-50.81,-101.64,54.74,-28.7,12.76,1.0
1.0,1.0,0.69,-20.02,-123.76,10.54,-54.89,30.55,-6.78,-9.57,-109.51,-2.27,-31.57,2.82,-20.49,0.0
1.0,1.0,3.64,-22.12,-190.65,4.92,48.31,197.11,34.94,47.91,55.51,145.54,-59.57,12.76,-4.82,1.0
2.0,1.0,-6.5,-11.37,-266.31,12.21,-232.48,94.73,47.17,9.56,248.57,65.3,-27.56,-26.34,-33.58,1.0
1.0,1.0,-4.09,-26.84,-153.12,2.0,19.89,-127.74,1.36,61.74,-239.54,-89.4,0.88,-33.41,-3.32,1.0
1.0,1.0,-24.78,-30.53,71.88,-14.25,270.36,-42.63,26.06,14.13,-366.17,62.64,-59.49,24.35,23.26,0.0
1.0,2.0,-2.69,0.78,22.0,4.52,33.3,93.13,54.4,0.3,-176.99,-54.4,27.74,-9.37,71.87,0.0
1.0,1.0,-0.28,-8.48,-19.54,33.69,-260.96,-12.87,33.5,-25.35,-98.83,106.19,-84.68,11.64,-53.25,0.0
1.0,1.0,-6.83,11.69,-23.0,60.35,-32.17,5.68,10.04,-21.98,-56.42,-19.15,64.77,-1.53,0.66,0.0
1.0,1.0,-2.11,-0.16,-74.56,8.53,-218.86,-28.48,19.98,-7.38,-111.91,26.58,93.35,22.07,29.27,0.0
1.0,1.0,-6.78,22.72,-54.25,24.67,271.48,60.89,-23.46,23.99,-32.05,71.77,9.59,20.13,-11.02,1.0
1.0,2.0,6.51,28.67,-115.57,-49.81,-11.71,90.22,-16.93,-17.39,79.41,-21.25,9.48,-17.26,47.86,0.0
1.0,2.0,-6.1,-27.1,7.46,-55.17,10.06,10.09,8.3,-10.64,-41.42,-159.69,-35.11,11.75,-38.09,0.0
1.0,1.0,-5.51,36.24,3.69,-44.97,3.0,31.34,41.28,3.36,-185.64,101.18,-26.97,-1.95,48.1,0.0
2.0,1.0,-16.18,-25.11,-10.24,46.14,330.44,25.66,-5.27,-10.1,-197.72,-179.57,35.77,-34.18,-40.32,0.0
1.0,1.0,-1.35,10.09,-43.61,-15.31,-167.24,9.81,35.92,-13.89,-143.77,-73.2,2.64,-3.02,-40.72,0.0
2.0,1.0,-19.88,-48.4,-150.12,-46.42,484.48,109.5,-1.26,7.87,202.52,-89.36,-64.94,-129.69,10.8,1.0
1.0,1.0,1.04,-30.37,-50.42,-31.11,187.9,25.59,-21.36,13.43,36.39,57.25,23.11,-40.5,-2.56,1.0
1.0,1.0,2.57,-3.67,48.21,11.76,1.32,61.8,35.9,38.9,111.67,38.01,73.58,25.76,29.64,1.0
1.0,1.0,8.31,10.94,-35.69,-32.12,-87.98,116.15,36.6,21.2,291.08,20.02,53.2,-15.7,-2.56,1.0
2.0,1.0,-8.33,52.07,-28.82,26.99,-15.82,-18.32,-4.27,-13.65,68.33,-48.8,-38.93,3.42,-5.99,0.0
1.0,1.0,1.48,-47.5,-65.82,-19.99,-111.09,62.33,25.19,-36.71,-13.54,-14.08,10.75,-47.89,23.65,0.0
1.0,1.0,-2.33,16.0,-70.27,-25.72,38.51,135.46,26.93,-17.32,-20.15,-143.3,-15.86,-15.92,14.61,0.0
1.0,1.0,7.59,4.38,-128.75,94.13,-285.34,79.33,24.85,-23.39,64.63,-1.72,-30.36,-1.51,-44.69,0.0
1.0,1.0,-1.88,12.45,-23.79,1.73,-6.36,89.03,19.27,-22.52,41.99,-56.59,-6.49,-11.17,-2.81,0.0
0.0,0.0,26.07,-5.9,111.22,60.96,-59.92,16.85,-40.68,-36.39,-226.09,64.63,15.42,14.86,-15.24,1.0
1.0,1.0,-1.44,-64.3,71.35,35.65,-163.79,-37.69,46.78,6.05,-111.93,1.23,-40.72,17.63,-31.94,0.0
1.0,1.0,3.24,-18.73,80.75,20.34,84.68,-32.13,7.6,-28.58,-257.59,-64.83,-98.92,-72.39,-17.81,1.0
1.0,1.0,1.01,4.69,27.58,-26.3,-32.38,-6.67,-9.28,7.87,13.41,95.82,10.32,49.93,-12.58,1.0
0.0,1.0,15.04,-19.65,-66.31,-3.1,-71.4,-6.61,-15.66,28.3,-99.05,103.37,-57.33,7.63,17.23,1.0
1.0,1.0,-5.99,21.88,-37.62,4.64,-67.58,19.63,28.18,-20.73,-174.26,53.67,-68.25,-5.37,-13.65,0.0
1.0,1.0,12.86,14.48,-69.55,-36.19,-121.05,74.48,-2.09,7.39,16.12,-54.13,119.96,28.05,2.89,1.0
1.0,1.0,0.9,83.75,-31.99,19.5,230.18,37.11,-21.63,-4.57,-274.97,-99.11,34.62,-25.68,-1.67,1.0
2.0,2.0,-19.42,-45.12,137.22,14.12,748.46,120.24,-11.17,26.15,-63.17,-302.17,24.08,-24.27,-24.97,1.0
1.0,1.0,12.8,19.78,-40.12,35.92,-39.86,102.74,-5.06,24.97,134.72,-201.1,-4.43,42.71,-2.52,1.0
